gene	stage0	stage1	stage2	stage3
PRB4	0.21208039	0.12302036	0.8849423	0.3057562
ACOXL	0.16900237	0.14986499	0.031793132	0.066713355
DKK2	0.05366795	0.15799725	0.021571968	0.051038593
LRRTM4	0.04507177	0.11232746	0.10625881	0.030217651
SFTPB	0.12356487	0.05690674	0.1866516	0.09433229
KCNIP4	0.062745824	0.23016608	0.1975788	0.12620442
CEMIP	0.19014077	0.24544203	0.21339132	0.16175829
LINC02388	0.072015814	0.034322727	0.013418885	0.18008414
P3H2	0.11368034	0.13008583	0.07857366	0.08736942
NEAT1	0.22152145	0.090219826	0.3220071	0.20411693
PGC	0.098652124	0.13573925	0.111828305	0.123507135
SYT14	0.026431406	0.030303031	0.0014774083	0.007887248
ZPLD1	0.031174773	0.042481184	0.015655756	0.082878664
CMAHP	0.19165076	0.23280641	0.12517452	0.17221157
LINC01811	0.080366574	0.0450868	0.08416615	0.03307825
ITGA2	0.049039163	0.25730023	0.13520847	0.28880674
COL8A1	0.15346782	0.25724435	0.092862986	0.103060916
TTN	0.28783852	0.29901192	0.1954576	0.08884424
SPAG16	0.13984764	0.22958474	0.19379768	0.1737306
CDHR3	0.07981455	0.16282211	0.20614922	0.110843584
CPM	0.3309718	0.3001592	0.11760287	0.21765693
PACRG	0.090514615	0.15448068	0.12837149	0.09609437
LYZ	0.08532573	0.30770764	0.68289804	0.04298393
ANK3	0.21727303	0.23298813	0.19911581	0.2081905
ABCA3	0.17607167	0.15711519	0.0885183	0.13658275
ADAMTSL1	0.03687356	0.16886683	0.12519336	0.12842795
DCDC1	0.06677045	0.19312511	0.10999509	0.058666367
CDC20B	0.020830953	0.041480605	0.023890436	0.036337335
KIF26B	0.07453007	0.223956	0.19454938	0.17684847
LINC02889	0.13933568	0.22726582	0.06193827	0.14350876
GDF15	0.13160409	0.2617628	0.24339749	0.27717268
MEGF9	0.17324516	0.2051476	0.09598765	0.15883699
ACTG2	0.025584733	0.081938595	0.026303181	0.0053045
KHDRBS2	0.92565525	0.9755494	0.8876555	0.78674585
PRB3	0.2508804	0.33559284	1.08881	0.2282759
SFTPA1	0.29299197	0.42180082	0.22451322	0.2981269
MIR924HG	0.05429127	0.072673544	0.049244054	0.049671892
AC007368.1	0.008717993	0.06457476	0.015657287	0.04556231
PDE4D	0.1588516	0.057444114	0.1526367	0.099868186
LINC01705	0.014023347	0.0017358196	0.009641439	0.0721518
CFAP54	0.16017613	0.27600342	0.20211583	0.24489105
TIMP3	0.70797086	0.6629545	0.58708304	0.84916365
DNAH3	0.04769501	0.10100946	0.085752204	0.09369764
SNX25	0.18432948	0.1728771	0.067978054	0.11603303
ROBO2	0.18824132	0.26809534	0.25156373	0.27201065
SLC6A14	0.056775503	0.2704919	0.06633947	0.099693015
VSIG1	0.027005067	0.037443817	0.061972536	0.012729518
ALOX15B	0.044404093	0.038776968	0.057208	0.05374542
KAZN	0.09848189	0.20491555	0.11233307	0.129597
STAP1	0.04140032	0.0022321017	0.01445527	0.08570758
KCND2	0.020427445	0.0019180215	0.021643732	0.11249364
LINC00578	0.052092403	0.12389971	0.057398748	0.118674785
CR2	0.02782694	0.0007687126	0.017982602	0.007974459
AC027288.3	0.14135729	0.17882189	0.0490162	0.03650345
ITGB8	0.046677504	0.12830128	0.11170679	0.14898473
SGPP2	0.04724329	0.2010102	0.053406816	0.11247866
STK33	0.13718192	0.19767824	0.20274563	0.20559855
AC009133.1	0.03213129	0.045664445	0.035459854	0.099339
CASC15	0.3940296	0.5684005	0.47506317	0.40099236
LAMC2	0.02861992	0.08694355	0.03678997	0.11199672
CADM1	0.20676342	0.24093318	0.08983989	0.0804566
HHIP	0.13963108	0.045789268	0.021119649	0.006459774
EYA4	0.04607955	0.2005489	0.1258063	0.08216267
LMNTD1	0.052277185	0.15556788	0.1098618	0.0656846
SLC30A8	0.046409935	0.037627727	0.056796	0.08927854
FAM155A	0.11707004	0.18626037	0.14085168	0.1678655
VEPH1	0.12548177	0.18950315	0.030097095	0.075095125
CP	0.09297724	0.13912514	0.101360574	0.17698246
NOL4	0.0067916787	0.012846777	0.019833162	0.012639703
LINC01937	0.08534822	0.098941214	0.088924624	0.114100166
MUC5B	0.030896971	0.04790451	0.30673504	0.35910723
CHST9	0.046040494	0.17386006	0.15539835	0.16417249
RTKN2	0.2918756	0.20150037	0.15145221	0.1052587
TRIM5	0.109386	0.13552333	0.31687012	0.026646094
ERICH3	0.067710906	0.21757041	0.173272	0.14676492
CFAP46	0.04346307	0.014205605	0.078484245	0.25770786
GPRC5D-AS1	0.07306951	0.13710289	0.002103397	0.028030636
MUC5AC	0.06641465	0.13670021	0.21081665	0.06684549
DMBT1	0.053953875	0.1619129	0.13538449	0.15104127
LINC01170	0.036593992	0.020006765	0.1340752	0.0663189
RELN	0.0684629	0.023286339	0.06269995	0.03929752
LANCL1-AS1	0.08365402	0.13690962	0.026917538	0.068724535
DNAH11	0.13003188	0.19054337	0.12162997	0.18077525
ATP11A	0.22927688	0.25936982	0.181785	0.16235566
ZNF385D	0.04785515	0.14890389	0.09802733	0.1317398
MACC1	0.10834073	0.31125993	0.12858179	0.114482865
AL445584.2	0.04922333	0.07921726	0.003369243	0.28418612
TMEM164	0.1814565	0.24439165	0.10048799	0.2664573
AC083837.1	0.13784781	0.21586132	0.16877535	0.18215187
HYDIN	0.056025907	0.10094978	0.11498677	0.121021025
SFTPA2	0.25393477	0.31021506	0.21246506	0.12388361
SLC5A8	0.023560673	0.12886411	0.0459838	0.0
BPIFA1	0.045651473	0.093890555	0.04457497	0.16068773
CACNA1A	0.088203475	0.15232408	0.17346993	0.071919374
MYO16	0.031856738	0.063335724	0.0038304706	0.17941105
CFAP47	0.08334951	0.14497378	0.14647436	0.11495729
CUX2	0.052575238	0.10427414	0.018891305	0.105094135
AHR	0.14622255	0.22042632	0.17150214	0.25005513
PDZRN4	0.086279646	0.07522623	0.06183333	0.081047766
RAB27B	0.054474726	0.19172008	0.10470137	0.054446407
ANKFN1	0.07466506	0.12143462	0.053600073	0.05095989
ADARB2	0.05683785	0.027339462	0.08779423	0.04251293
GRM7	0.04443338	0.069255546	0.1637559	0.13304417
COL25A1	0.13008289	0.16507669	0.12302349	0.40432927
AL357507.1	0.07169869	0.10316012	0.103287935	0.363995
TTC29	0.054036036	0.1225224	0.1311935	0.17179972
CXCL10	0.08065181	0.101698466	0.18178838	0.16385669
DGKI	0.050998896	0.12073152	0.041189246	0.1356215
WDR49	0.07952602	0.12106759	0.13777493	0.1453861
DNAH7	0.0789545	0.18129893	0.17972036	0.14639032
PTGFR	0.04741951	0.11984632	0.010985513	0.1627581
ANKRD1	0.13145155	0.0080274725	0.071540296	0.07050517
SLC39A8	0.2531887	0.18994154	0.025614774	0.068087675
GPC6	0.12844159	0.12327073	0.0794428	0.112426445
SLC4A4	0.08855292	0.1904148	0.12227465	0.1425645
SLC26A4	0.12451563	0.062386993	0.1322701	0.121605106
ITGA11	0.067587845	0.056446753	0.04235879	0.08888129
CD38	0.04568844	0.1527736	0.092291586	0.15983337
COL1A1	0.043274835	0.17735381	0.13819328	0.32759854
WIF1	0.14719544	0.29971772	0.06628846	0.12986127
XKR4	0.03174418	0.11568732	0.003888423	0.070046715
AC109466.1	0.060202617	0.07195812	0.047970507	0.018821217
MIR100HG	0.07495391	0.23677865	0.10875024	0.14633198
POSTN	0.10109115	0.118966304	0.18187839	0.43410543
FGF13	0.051731095	0.044309836	0.096509434	0.054053064
PEBP4	0.09786625	0.13912359	0.047452312	0.0017900385
FGF14	0.12538636	0.21739139	0.18767728	0.18020211
PAPPA2	0.03290855	0.08710952	0.071094945	0.0660262
CLIC5	0.19408265	0.30907848	0.19918944	0.105886444
SLC35F3	0.0382537	0.11074908	0.0362852	0.11867286
EGFEM1P	0.062555514	0.28433523	0.15184289	0.20028256
AC117453.1	0.010348531	0.060186572	0.002478736	0.036976043
HMGA2	0.026006931	0.05160026	0.04812234	0.28761438
ALPL	0.08297686	0.08903539	0.063359655	0.08835372
AC130456.2	0.07458247	0.08851208	0.07443951	0.10676106
CDH6	0.024566798	0.12048906	0.042314526	0.09070498
PAPPA	0.039518036	0.07527969	0.10047772	0.048788022
CXCL9	0.033377115	0.006701817	0.22601597	0.04235549
NRG3	0.6347191	0.67737836	0.6148669	0.54879963
AL138701.2	0.0035371378	0.113987684	0.05753419	0.0014418379
SHROOM3	0.12036596	0.08986	0.0765021	0.07733091
MYH11	0.1426833	0.23055254	0.13570149	0.13164236
GRK3	0.11769056	0.29056963	0.21739252	0.24791473
RALYL	0.032268673	0.0050192163	0.0031712377	0.059536103
MROH9	0.043682523	0.09071702	0.13719772	0.016731132
ENPP1	0.2496991	0.15498495	0.0728721	0.1848564
FN1	0.16076666	0.38769773	0.19056627	0.40571463
FER1L6	0.12044114	0.10769205	0.06944961	0.07524588
KCNJ15	0.08078591	0.114489965	0.00827433	0.058526736
CYP2B7P	0.14467275	0.18174127	0.18651724	0.4056318
HS6ST3	0.08311292	0.22488958	0.04467118	0.11272494
ITGBL1	0.15905169	0.18291064	0.14566725	0.26972312
DNAAF1	0.0707513	0.14096658	0.10067774	0.13774034
STEAP4	0.11882596	0.20993035	0.110953085	0.09972204
VTCN1	0.0855287	0.1172571	0.07816071	0.07401727
ST6GALNAC5	0.1529877	0.13022192	0.06758462	0.020388903
MICAL2	0.14421259	0.18655439	0.041014798	0.12959327
ITGB6	0.09778498	0.21677965	0.09251344	0.15078297
LNC-LBCS	0.085140765	0.13178091	0.10110365	0.1093233
MYO3B	0.044871166	0.10049292	0.031408362	0.072964594
AC012574.1	0.036158644	0.01763002	0.004887319	0.044173226
AC012078.2	0.036424614	0.054101627	0.1309247	0.16793007
SCGB3A2	0.14947432	0.4470605	0.23341306	0.15484029
ANKRD28	0.16406079	0.31254956	0.145031	0.24159315
CLDN10-AS1	0.01499705	0.0002849261	0.0029166786	0.01281914
CAMK1D	0.14178197	0.25740993	0.17172785	0.10651872
ADGB	0.050657082	0.07846904	0.1682577	0.13522735
SMOC1	0.022500575	0.12589307	0.010292645	0.013926233
CPNE4	0.035564017	0.072748065	0.026390884	0.11555062
ERBB4	0.23092872	0.21164551	0.14185633	0.25434554
DTHD1	0.06945856	0.14237432	0.12730132	0.16293181
LINC01435	0.027106714	0.08195476	0.050022658	0.019414287
CDH4	0.061136104	0.066556625	0.07270094	0.09878889
NTN4	0.3886717	0.21310589	0.18483809	0.18565364
AC069277.1	0.012857478	0.0044884062	0.0467878	0.05603154
CFAP43	0.07395332	0.12903097	0.22632378	0.15523237
EPHA4	0.061671924	0.17677665	0.026632773	0.09349042
CCBE1	0.10863286	0.096544325	0.037904255	0.08365312
AC009570.2	0.03483084	0.03173024	0.1336544	0.04308038
CNTNAP3P2	0.068301894	0.059646357	0.038630664	0.04878145
CD55	0.23111239	0.23564614	0.18354204	0.21101671
LAMA2	0.24011636	0.23076294	0.15653968	0.28193715
NFATC2	0.14905292	0.1977661	0.13345727	0.13590325
PCDH9	0.15960357	0.22033194	0.0936605	0.071036495
AC104162.1	0.10527522	0.16760543	0.093647696	0.10035074
CYP7B1	0.07780571	0.19715177	0.12201113	0.114380054
PARM1	0.106387034	0.09992075	0.06902599	0.15330212
LMO3	0.21048221	0.20433266	0.12758616	0.24425961
EFNA5	0.091707	0.23901545	0.092352614	0.19451718
GRM8	1.5644008	1.4381928	1.192761	1.0563221
NLGN1	0.06953827	0.16083185	0.07269759	0.0006422718
HOPX	0.2097168	0.17121457	0.06000099	0.12935868
AP002989.1	0.066468894	0.001637148	0.047121134	0.011475065
AL356234.2	0.08025483	0.18441267	0.12106358	0.078791
RGS6	0.6603327	0.5231517	0.24223174	0.22004674
RASEF	0.048590157	0.15433443	0.07538337	0.076014265
ATP13A4	0.2383016	0.20116006	0.11455633	0.17204128
C8orf34	0.1454455	0.14923325	0.13008675	0.06886778
LINC02147	0.05898258	0.1064115	0.0975415	0.12800151
FTO	0.27728558	0.37900963	0.28177792	0.20836465
AP003025.2	0.017716173	0.029850286	0.0011589926	0.0
CFTR	0.08526255	0.17982855	0.057076436	0.14115275
RARRES1	0.068194844	0.2254178	0.100440346	0.22232477
MIR646HG	0.06789052	0.019886188	0.03947472	0.2293289
SLIT3	0.07926514	0.12906504	0.08792197	0.02034518
TANC2	0.17635703	0.17779127	0.18271425	0.17249034
ADAMTS9	0.17976077	0.22902504	0.14221852	0.30590096
IGLC7	0.06836159	0.12113127	0.10175043	0.11666285
CDH20	0.030070595	0.07099405	0.0417971	0.0015662992
LPIN2	0.23457363	0.24049592	0.121651284	0.1851817
AREG	0.21535459	0.32776913	0.2587455	0.5145179
HS6ST2	0.05666137	0.07542495	0.05328422	0.19502744
ATP2B4	0.79485935	0.8330154	1.0016803	1.0036602
SPAG17	0.08795459	0.27608874	0.21230868	0.24543822
SGMS2	0.07369469	0.22256953	0.102097295	0.08891641
AC025580.2	0.061577834	0.07414768	0.00074961066	0.053958457
ZFPM2-AS1	0.15719584	0.16388234	0.1321229	0.18610628
LDB2	0.47827443	0.24209574	0.43597236	0.5804525
SLPI	0.18151973	0.37424594	0.5257118	0.33000064
AC010998.1	0.07466352	0.076126136	0.045169104	0.07550531
DNAH6	0.080427475	0.11946143	0.13935786	0.08736742
BTBD9	0.36634648	0.38254532	0.30708456	0.29064053
ABCA13	0.043905947	0.09830824	0.15401098	0.08337771
TENM2	0.048977885	0.15096739	0.046559248	0.14890054
COL1A2	0.067161314	0.38336778	0.22877659	0.6065813
NYAP2	0.025610296	0.12846538	0.029616691	0.0
NRXN1	0.1731032	0.11513974	0.14776058	0.09978044
GPR39	0.08001839	0.16167329	0.052424554	0.12643024
ECT2L	0.0684842	0.13888957	0.16210148	0.032512374
LMO7	0.30506226	0.29202276	0.16403714	0.21144082
LHFPL3-AS2	0.06483727	0.15193981	0.033477467	0.086557195
ZBBX	0.058811598	0.14174809	0.19938721	0.1943992
VWA3B	0.027502421	0.06638039	0.10169219	0.1252058
IGF2BP3	0.030639483	0.07056997	0.044647235	0.08999456
ESRRG	0.064749345	0.14445055	0.19404586	0.13206105
LAMA3	0.16784312	0.15584329	0.06900062	0.035156123
GPM6A	0.1503797	0.12132924	0.0649689	0.051667582
LINC01632	0.021572826	0.010392463	0.044591002	0.011932792
SLC7A11-AS1	0.044218075	0.055155117	0.17888917	0.11727991
NEDD4L	0.35677975	0.44093072	0.27469292	0.31310448
AC010197.1	0.055318	0.06640367	0.02857444	0.039753426
AC073114.1	0.04459505	0.069304906	0.10142183	0.0077936626
LRRC4C	0.092845485	0.07457812	0.08033244	0.07213087
AC113137.1	0.096934296	0.06493159	0.11658941	0.10044666
AC093817.2	0.015653742	0.10444995	0.0562891	0.12423893
LINC02532	0.012767227	0.0164824	0.06918848	0.06781231
COL11A1	0.04727733	0.062286388	0.08918518	0.155126
MUC6	0.034931436	0.028798176	0.00831234	0.0060753836
LUZP2	0.06637736	0.13811712	0.11727208	0.12984486
LINC01091	0.0884855	0.21770431	0.09596858	0.21322672
PLCXD3	1.0153321	0.95644057	0.9711969	0.5495226
RCAN2	0.09085557	0.27765825	0.08308867	0.10612799
MECOM	0.11876333	0.041715186	0.09765351	0.1156804
SELE	0.018531594	0.32355487	0.018846191	0.065568246
LAMB3	0.0501156	0.18376817	0.030837389	0.008166683
PCAT1	0.22181186	0.22202708	0.15085374	0.08763075
TGFB2	0.24998409	0.25443104	0.26820332	0.28972006
AC112206.2	0.16366656	0.09597358	0.033950243	0.09200541
CCDC30	0.12863712	0.11509929	0.03945709	0.058274854
IGF1	0.04668154	0.087670006	0.16532356	0.0053077093
AC011287.1	0.080525085	0.10018913	0.108877555	0.14573537
HAPLN1	0.024969714	0.008392462	0.0038689661	0.00025476504
KIAA2012	0.034763303	0.09666569	0.07714553	0.071605414
ADAMTS16	0.011967027	0.002078049	0.038203295	0.07273994
LONRF3	0.07206468	0.103719145	0.12665462	0.11160837
GPRC5A	0.13221547	0.099897176	0.058406238	0.076056354
DNAH5	0.12296496	0.24024557	0.1617316	0.19176875
WT1	0.011224732	0.0011931042	0.001087438	0.005384041
NAPSA	0.18215585	0.3817204	0.15050592	0.16841555
AC022325.2	0.10921629	0.09863673	0.10871456	0.046711233
NCAM2	0.087950505	0.19893159	0.07842965	0.08109872
AC019211.1	0.03549815	0.022569193	0.09911355	0.06640569
DIAPH3	0.09550389	0.18761465	0.0044147475	0.009204907
LINC02055	0.2117673	0.18727955	0.09727925	0.06289364
LRRC77P	0.03760654	0.005362126	0.007578075	0.047190413
SNX30	0.14532256	0.19337513	0.078322746	0.13686939
TFPI2	0.31941593	0.39501134	0.4183044	0.49671334
CCDC190	0.057174306	0.043898433	0.10357935	0.17124864
AC092640.1	0.043736517	0.03208496	0.06687945	0.013373855
BPIFB2	0.044476293	0.029306564	0.2375362	0.03490254
SOX5	0.12137055	0.10619644	0.1331282	0.14862013
FBXO32	0.2027431	0.082644194	0.18745115	0.08067392
NKAIN2	0.04264358	0.24309011	0.07282416	0.10631987
IL20RA	0.11165448	0.08172182	0.027151873	0.09385429
SORCS1	0.050672125	0.076931424	0.046789546	0.11300952
EPHB2	0.051472336	0.035989992	0.011919186	0.020033821
PID1	0.21394356	0.2256686	0.11743169	0.13537729
ADGRL3	0.22599825	0.27128863	0.2111363	0.13530014
INMT	0.008587021	0.041578032	0.03000428	0.1024238
PCDH11X	0.5636003	0.23197877	0.16641161	0.1187649
TOX	0.163567	0.2486511	0.14075889	0.110468335
IL1RAPL2	0.0329962	0.049635425	0.0024001638	0.012498333
EMP2	0.4016064	0.4983908	0.3973818	0.27647462
GRM5	0.068875365	0.05355064	0.00032646896	0.05073207
PLA2G5	0.016364463	0.04718045	0.041676663	0.15067944
ICAM1	0.41327918	0.45224303	0.46723428	0.58865505
ACSL4	0.19438763	0.24953808	0.21345541	0.1801317
DOCK3	0.08228995	0.101276524	0.066307105	0.19837344
KCNQ3	0.05321346	0.0911288	0.10383042	0.071127586
RIPOR2	0.25068048	0.23446994	0.15309635	0.23157997
LINGO2	0.075241506	0.0048479238	0.07218303	0.022482624
LINC01876	0.10960598	0.38468072	0.16412921	0.12878963
PTHLH	0.014803497	0.00022799283	0.003500008	0.0026694136
GRIP1	0.053557135	0.09637141	0.1503283	0.07332933
BMP6	0.045787565	0.12748866	0.1006922	0.2690235
LINC02006	0.091398835	0.03311415	0.04377447	0.070048876
KRT17	0.039986122	0.115365416	0.25171122	0.14082113
AC015687.1	0.08973251	0.12590991	0.058735035	0.061174024
ELAPOR2	0.27618572	0.33126268	0.19652562	0.19831894
AC114971.1	0.07958573	0.12161267	0.0921006	0.108632796
TLL1	0.07530534	0.12890247	0.11495175	0.02696155
ITPRID1	0.18831764	0.18880185	0.22681765	0.27569672
HS3ST2	0.101362064	0.035834733	0.10339998	0.067097105
CACNA1C	0.07415965	0.083115265	0.12924446	0.09562431
STK32A	0.038226023	0.10134052	0.052965496	0.12600479
BARX2	0.028403843	0.06785437	0.0363342	0.008958038
RMST	0.19136569	0.08468586	0.02676506	0.02652651
SLC22A3	0.10613604	0.14266574	0.058274053	0.075056046
RND1	0.21719423	0.1820418	0.16742557	0.19408469
LGR5	0.23555085	0.057411183	0.0940402	0.0165103
AC044893.1	0.008922742	0.00963959	0.0010811049	0.035976235
KCNMA1	0.10957851	0.07346672	0.13390791	0.21170233
C9orf116	0.026201466	0.02081845	0.03774127	0.017731616
TPH1	0.029001435	0.005610117	0.0036904141	0.045847986
BMPR1B	0.061580915	0.14828798	0.20633931	0.26574928
CRIM1	0.12067308	0.21037418	0.10298734	0.15316837
AC093916.1	0.040612593	0.15412977	0.042012922	0.06822085
FSTL4	0.70938486	0.6034517	0.49062362	0.4191166
HHLA2	0.036047194	0.036955237	0.028729958	0.13762745
CSF2	0.022741336	0.021754457	0.008276216	0.034847613
ACKR1	0.0934491	0.096256636	0.06263143	0.099344164
AC013652.1	0.085335046	0.13843095	0.075555824	0.16803667
UST	0.1098927	0.24220619	0.09601502	0.08543203
SAA1	0.06420335	0.11776729	0.092896685	0.1648281
MAGI3	0.24688937	0.25298887	0.14328867	0.21162297
WFDC21P	0.009398051	0.04158473	0.107865706	0.014972784
AL355499.2	0.048974853	0.04457716	0.0016295289	0.04347068
CSRP3-AS1	0.04990682	0.04550372	0.07627738	0.1117086
SUGCT	0.064126305	0.14573073	0.13299197	0.090815715
CHIA	0.0387741	0.00080995215	0.00096019555	0.022201257
FABP4	0.024234906	0.12388143	0.07007989	0.023400323
ARMC4	0.043580815	0.08463536	0.11525934	0.18979816
CFAP70	0.09378065	0.13543344	0.1074198	0.11536117
AC078923.1	0.45091397	1.0617672	0.574508	0.4365433
UNC5D	0.03695989	0.041373234	0.011442105	0.19003254
UGP2	0.20380841	0.35512462	0.16152935	0.21631466
DCC	0.0927024	0.091372944	0.05862195	0.01151827
NR3C2	0.334077	0.32906637	0.29078975	0.23089756
EPB41L3	0.18161099	0.235459	0.053028323	0.03899475
AC084816.1	0.043150786	0.077357806	0.00985335	0.07360754
CD36	0.18796872	0.18700957	0.057843357	0.10540462
RBPJ	0.36199963	0.4361257	0.32214487	0.23459204
HMCN1	0.09842561	0.3099829	0.11542066	0.22440934
TWIST2	0.024848985	0.040781107	0.0018684971	0.009548821
LINC01088	0.15892088	0.15016307	0.18672353	0.1458014
AFF3	0.95140344	1.0610998	0.90705246	0.87264687
LINC01290	0.20788611	0.2206517	0.03636665	0.038059093
CROCC2	0.03257607	0.039073654	0.077068746	0.042865977
HDAC9	0.12208031	0.23401806	0.061716657	0.14829832
SCN3A	0.037525482	0.03233011	0.11281137	0.09701968
PELI1	0.20403911	0.29048657	0.16733697	0.13501656
LSAMP	0.3157971	0.29275367	0.17759286	0.33071068
KCNE1	0.100453764	0.083825156	0.119554386	0.21736252
TM4SF4	0.0029283292	0.00097608153	0.00052576966	0.0001926953
KIRREL3	0.018598853	0.06839852	0.045383234	0.02475255
ATP12A	0.006885863	0.0072567407	0.03836771	0.13359928
CFAP251	0.1194435	0.026930505	0.21935722	0.11640691
TNIK	0.15218273	0.22227697	0.06960746	0.12108816
CHSY3	0.12469781	0.17985311	0.08744908	0.18654087
SLC5A5	0.04351401	0.047838524	0.021814145	0.036434337
MIR31HG	0.051829033	0.16174993	0.008412807	0.2641707
NRXN3	0.14487013	0.19790196	0.15156557	0.061115097
MTHFD2L	0.09205104	0.15744749	0.06066784	0.18654114
RANBP17	0.17183533	0.23225962	0.11591811	0.24239658
AC136431.1	0.03496551	0.06879024	0.023148853	0.09272791
AC093912.1	0.07573176	0.13045931	0.006736475	0.08730166
FGF7	0.06634702	0.12683682	0.17345409	0.1499173
ESM1	0.13150546	0.19598204	0.17439157	0.27608165
SERPINB11	0.05718028	0.047834408	0.15275267	0.082046166
GREM1	0.013030966	0.00084541726	0.0026796306	0.032580443
PTGS2	0.10952512	0.28068382	0.09431623	0.1694355
SERPINI2	0.04799782	0.09215112	0.15603714	0.16873883
ADAM12	0.11635077	0.140622	0.11034096	0.18405713
FMO5	0.14806034	0.07497401	0.12626421	0.10872431
NREP	0.15668434	0.37764132	0.29444522	0.22120926
MMP10	0.12368493	0.15094374	0.046689395	0.11467137
ATP8A2	0.037025794	0.034758963	0.0064837416	0.15807834
ADAMTS6	0.18827817	0.3578362	0.18330896	0.20953347
COL3A1	0.05186128	0.36382383	0.14562225	0.48071876
TACC2	0.26347792	0.2586248	0.18825033	0.23742339
SORCS2	0.025584547	0.054516353	0.02100215	0.064605765
C4BPB	0.057419434	0.10800494	0.095390335	0.034925375
SPATA17	0.0699966	0.16812557	0.14413287	0.0807182
GLCCI1	0.16998386	0.22123323	0.11291002	0.13994406
DRAIC	0.029048197	0.048307184	0.10268919	0.073698394
FREM2	0.094600976	0.1284102	0.03915295	0.07752804
BICDL1	0.06490768	0.04701481	0.0	0.20367634
COL4A3	0.16716976	0.17825057	0.124967106	0.18891335
AC093865.1	0.05490587	0.08769723	0.10911562	0.11048658
CCL19	0.044318248	0.069428645	0.10001139	0.021123415
C8orf37-AS1	0.10276178	0.19650483	0.05670437	0.0943334
THRB-AS1	0.25428247	0.25444236	0.23319615	0.28717506
EDN2	0.055339664	0.0047164788	0.007384543	0.005954361
FANK1	0.09330316	0.10679258	0.07659255	0.20854649
ROR1	0.1504483	0.22204077	0.08682141	0.031826183
CACNA2D2	0.09490106	0.12986243	0.013201378	0.07619874
DCLK1	0.07405736	0.20597574	0.0779392	0.13349895
EGLN3	0.065393224	0.11562137	0.120988965	0.032718804
RIMS2	0.077398986	0.21087547	0.058852747	0.15031679
AC087633.2	0.09680491	0.108146146	0.12861218	0.05865014
PIP5K1B	0.26655644	0.30454263	0.15569079	0.17885964
MLLT3	0.1405529	0.27943707	0.12526152	0.07033017
ACMSD	0.047896788	0.010294392	0.025872217	0.05938583
AC005165.1	0.040455464	0.07780305	0.04446691	0.1426659
RFTN1P1	0.038758006	0.062466383	0.009511651	0.04717542
PRG4	0.025028346	0.03344539	0.045112427	0.015356654
