gene	stage0	stage1	stage2	stage3
SERPINE1	0.9985075	1.3629127	1.3691946	1.3537307
CDH2	0.011891296	0.16775078	0.20500755	0.57124907
DNAH9	0.14453834	0.23510893	0.115592085	0.16193421
SCEL	0.23610254	0.16264507	0.09101271	0.12178262
LRRIQ1	0.1516943	0.19729088	0.13334103	0.15751003
NEK10	0.1469006	0.15465556	0.1475422	0.19056958
PLD5	0.11186156	0.12189222	0.10978437	0.30637625
HPSE2	0.32216975	1.2131042	0.9904591	0.8822923
FRMD5	0.17805795	0.25861797	0.14527324	0.23105033
AC046195.1	0.10257987	0.15462323	0.04895838	0.047356088
TMEM232	0.19329289	0.2664811	0.1659855	0.24498343
CCL21	0.028027555	0.117393054	0.08692718	0.14167684
IGHD	0.052751873	0.14288759	0.13928266	0.021349387
PRB4	0.019837976	0.5032911	0.31111747	0.01519455
ACOXL	0.18414868	0.12844531	0.124561	0.09163004
DKK2	0.106419526	0.1327054	0.06234594	0.0836457
LRRTM4	0.26984978	0.19304205	0.25093156	0.21831661
SFTPB	0.13319907	0.08407507	0.121947	0.075440355
KCNIP4	0.094789304	0.11370945	0.12187914	0.17019647
CEMIP	0.2964974	0.3946056	0.55218565	0.41487387
LINC02388	0.30727986	0.26007876	0.34930778	0.42718813
P3H2	0.118359834	0.122491665	0.091621466	0.08138663
NEAT1	0.2163221	0.13977978	0.24467486	0.1768425
PGC	0.15224119	0.09516161	0.08249058	0.14759596
SYT14	0.08628321	0.1778367	0.31621632	0.47259906
ZPLD1	0.048712466	0.06346395	0.060954522	0.15159257
CMAHP	0.33270517	0.36478078	0.3553906	0.30464476
LINC01811	0.16200759	0.119103774	0.08691443	0.028598687
ITGA2	0.24295564	0.53943044	0.44712386	0.5647651
COL8A1	0.18214844	0.52264583	0.5782579	0.600402
TTN	0.24698623	0.24695905	0.111827426	0.15267585
SPAG16	0.25852025	0.34178445	0.27335516	0.35324514
CDHR3	0.2356583	0.2692827	0.14653674	0.17951621
CPM	0.24457523	0.25214323	0.1720395	0.19415088
PACRG	0.15059635	0.21276362	0.14635822	0.18334937
LYZ	0.13377663	0.52775043	0.31405932	0.19339995
ANK3	0.20857805	0.11685425	0.1601804	0.14260413
ABCA3	0.15747485	0.11036879	0.09206827	0.068088695
ADAMTSL1	0.4778295	0.4216018	0.3185914	0.47039184
DCDC1	0.12823954	0.28413066	0.1039901	0.18942755
CDC20B	0.08989794	0.041614667	0.05116109	0.05984221
KIF26B	0.4771422	1.1881213	0.9970262	1.3426518
LINC02889	0.22104643	0.25914598	0.1623059	0.20732576
GDF15	0.033231843	0.077285156	0.04710958	0.1077108
MEGF9	0.18999861	0.22593243	0.16702531	0.1951096
ACTG2	0.14835718	0.22351636	0.10331479	0.3204613
KHDRBS2	0.14388269	0.13507125	0.11464941	0.09580394
PRB3	0.123150215	0.5338163	0.31508794	0.09017864
SFTPA1	0.2644751	0.28638536	0.1184515	0.15041737
MIR924HG	0.316865	0.32724845	0.27606848	0.29049626
AC007368.1	0.0056779184	0.034160852	0.097068764	0.17169881
PDE4D	0.14828868	0.09324661	0.23058155	0.113463484
LINC01705	0.11514825	0.3830711	0.507321	0.92136854
CFAP54	0.108777076	0.23500066	0.073304415	0.21732418
TIMP3	0.24095565	0.24690096	0.19766231	0.23468094
DNAH3	0.12046385	0.16016315	0.060748044	0.11210433
SNX25	0.16522273	0.21618772	0.1361284	0.17445864
ROBO2	0.99309695	1.4992065	1.3300321	1.3196973
SLC6A14	0.16792935	0.18710048	0.07160693	0.075408034
VSIG1	0.041521456	0.05634284	0.10608067	0.0576641
ALOX15B	0.06935179	0.048834976	0.05428263	0.04971223
KAZN	0.70453155	0.91980374	0.81846756	0.76734775
STAP1	0.092048325	0.16085754	0.16474804	0.18682401
KCND2	2.1301942	1.4171865	1.5397747	2.2027223
LINC00578	0.47666794	1.0405246	1.1575071	1.2390698
CR2	0.03654444	0.0428034	0.056496724	0.051449824
AC027288.3	0.19102056	0.1354832	0.079273984	0.10736251
ITGB8	0.37489125	0.8257291	0.4994198	0.7444458
SGPP2	0.0593442	0.14383742	0.04597522	0.110640995
STK33	0.13896972	0.23280425	0.090906546	0.20472002
AC009133.1	0.18404815	0.09340279	0.08538229	0.088888876
CASC15	0.3644565	0.8718868	0.7325207	0.9635313
LAMC2	0.09559467	0.14347005	0.02801471	0.19172363
CADM1	0.15937741	0.11704073	0.09978367	0.17632611
HHIP	0.29293168	0.13954325	0.15309452	0.091901265
EYA4	0.37503237	0.35165676	0.2744776	0.49836883
LMNTD1	0.114648126	0.1447872	0.022257023	0.1108191
SLC30A8	0.07970363	0.048606854	0.09531882	0.10828793
FAM155A	0.1561474	0.19821045	0.18992189	0.24639499
VEPH1	0.24857149	0.22328907	0.11881025	0.11764296
CP	0.13460498	0.25295034	0.052018784	0.2220035
NOL4	0.10953729	0.0676995	0.09279404	0.23874192
LINC01937	0.12700348	0.052497797	0.08936628	0.12686242
MUC5B	0.06657734	0.4406559	0.27996534	0.21632987
CHST9	0.1618039	0.20056501	0.08571168	0.21736781
RTKN2	0.2826665	0.2880232	0.18987902	0.06744259
TRIM5	0.06164474	0.1460233	0.1457942	0.19887574
ERICH3	0.06456329	0.17215313	0.06999575	0.11224506
CFAP46	0.09718145	0.09248539	0.034314547	0.104723416
GPRC5D-AS1	0.19990514	0.2303961	0.16602556	0.22403668
MUC5AC	0.04160662	0.23661931	0.13758667	0.07658788
DMBT1	0.11370861	0.17110486	0.0776963	0.08910761
LINC01170	0.04845152	0.18480876	0.072991945	0.18172301
RELN	0.15544927	0.19684538	0.10352842	0.15635549
LANCL1-AS1	0.12349641	0.069195494	0.07009127	0.078614585
DNAH11	0.22696085	0.17038435	0.06949518	0.22031009
ATP11A	0.18044387	0.1784399	0.14055015	0.17172313
ZNF385D	0.4921941	0.5825402	0.37981835	0.6680549
MACC1	0.17378303	0.30978364	0.05930913	0.1926475
AL445584.2	0.10073419	0.08331725	0.06429085	0.12635742
TMEM164	0.19720006	0.24426582	0.114244945	0.23986858
AC083837.1	0.19377263	0.30121988	0.17209978	0.23112732
HYDIN	0.07377449	0.11772718	0.093794346	0.13951343
SFTPA2	0.2441222	0.26557544	0.11168085	0.12075817
SLC5A8	0.03576524	0.071921885	0.08211054	0.06679745
BPIFA1	0.14274956	0.13050155	0.078469835	0.23112571
CACNA1A	0.12735267	0.30435738	0.2141837	0.3594652
MYO16	0.3662592	0.9657034	0.84854484	0.63321966
CFAP47	0.14546412	0.18644406	0.07953666	0.15514682
CUX2	0.14442833	0.24992877	0.15094452	0.2325989
AHR	0.25895375	0.27445358	0.21539728	0.23119877
PDZRN4	0.49809128	0.25665337	0.24333088	0.4987532
RAB27B	0.14874469	0.2370756	0.115323946	0.13821723
ANKFN1	0.3394678	0.2432932	0.13772115	0.29422036
ADARB2	0.112753704	0.07727141	0.08055264	0.122125655
GRM7	1.1506215	0.575343	0.79481477	0.8312076
COL25A1	0.15526494	0.19849592	0.26096714	0.38780198
AL357507.1	0.07939325	0.11424103	0.16376722	0.19172405
TTC29	0.12276196	0.07707904	0.048422966	0.10672718
CXCL10	0.079482645	0.012166231	0.044024594	0.02183678
DGKI	0.20042828	0.33458537	0.47852978	0.8257785
WDR49	0.1124162	0.28266004	0.11628221	0.20179574
DNAH7	0.20052606	0.24737243	0.10324981	0.20798428
PTGFR	0.13052103	0.11773485	0.14698958	0.11880979
ANKRD1	0.14374746	0.10627788	0.09964232	0.061228648
SLC39A8	0.27160352	0.13437313	0.12078943	0.11366061
GPC6	1.1072358	1.0820099	1.1819978	1.3332287
SLC4A4	0.16403331	0.28552705	0.1530215	0.21073537
SLC26A4	0.065625414	0.031251993	0.01849946	0.12949215
ITGA11	0.3965797	0.6772341	1.0671165	1.2661813
CD38	0.10681348	0.13176803	0.11242063	0.13801435
COL1A1	0.5169092	1.132112	1.4309539	1.5987859
WIF1	0.17426774	0.31046557	0.069853194	0.09505596
XKR4	0.07985831	0.09818019	0.108419135	0.16560985
AC109466.1	0.103899725	0.14925693	0.17388612	0.22940306
MIR100HG	0.8919253	1.0023785	0.9423831	0.98201436
POSTN	0.22558258	0.9760885	0.7651672	1.0362524
FGF13	0.16370548	0.3910219	0.20174778	0.23869967
PEBP4	0.18622841	0.12932363	0.10812803	0.1504883
FGF14	0.57352203	0.7458378	0.7580037	0.76788026
PAPPA2	0.13625291	0.1295784	0.14014834	0.16863696
CLIC5	0.14199704	0.17615524	0.06512808	0.07045435
SLC35F3	0.13618821	0.20244841	0.05159084	0.10883644
EGFEM1P	0.19365259	0.20698619	0.14495014	0.18919802
AC117453.1	0.39430848	1.0736413	1.2282574	1.0440468
HMGA2	0.06435627	0.30147052	0.21613982	0.29763818
ALPL	0.08745814	0.05373715	0.10644018	0.103871666
AC130456.2	0.1311476	0.18183447	0.06908961	0.18132007
CDH6	0.10815163	0.17982724	0.059916466	0.08542347
PAPPA	0.97413033	0.8625869	0.5879509	0.8707237
CXCL9	0.03365332	0.05000997	0.061109997	0.022027852
NRG3	0.17472725	0.15051521	0.10613082	0.10444801
AL138701.2	0.09659405	0.03707081	0.13615362	0.12561837
SHROOM3	0.123425364	0.24636112	0.15508336	0.2232986
MYH11	0.14460875	0.29624996	0.22108378	0.40329108
GRK3	0.2595856	0.46647856	0.2595414	0.38106966
RALYL	0.12345488	0.12016212	0.20974317	0.20308721
MROH9	0.23658873	0.1564285	0.16386488	0.26216778
ENPP1	0.120280445	0.15735853	0.21438432	0.4006325
FN1	0.6069736	1.1818608	1.0780454	1.0418936
FER1L6	0.013252957	0.06434357	0.06751079	0.055332378
KCNJ15	0.13779855	0.15194339	0.093121625	0.115705915
CYP2B7P	0.2369268	0.18249428	0.08212284	0.21908605
HS6ST3	0.09383833	0.29940492	0.08177827	0.12349693
ITGBL1	0.6605728	1.3747307	1.522688	1.7876949
DNAAF1	0.063749515	0.08970154	0.06800932	0.08736389
STEAP4	0.244801	0.2318154	0.111333646	0.17562012
VTCN1	0.033261064	0.11537139	0.07577606	0.11444434
ST6GALNAC5	0.43943235	0.9235937	0.6664981	0.7374061
MICAL2	0.28134266	0.50913393	0.46595743	0.5786833
ITGB6	0.13519137	0.28535163	0.138297	0.13669366
LNC-LBCS	0.15356377	0.20237276	0.108691	0.16012819
MYO3B	0.32611856	0.3803899	0.25640878	0.521144
AC012574.1	0.031105058	0.022863036	0.009699594	0.055814963
AC012078.2	0.069944285	0.23923436	0.06909891	0.2616424
SCGB3A2	0.16623648	0.25582114	0.13340394	0.3436974
ANKRD28	0.20890586	0.38732824	0.25296724	0.28303072
CLDN10-AS1	0.015396214	0.09780348	0.081809066	0.02118235
CAMK1D	0.19261034	0.30457884	0.237938	0.35538426
ADGB	0.09599461	0.16904539	0.091940165	0.11456127
SMOC1	0.109978564	0.06913817	0.15434152	0.2888753
CPNE4	0.07001969	0.17100413	0.053366188	0.23769371
ERBB4	0.2903018	0.27399525	0.23184264	0.24016786
DTHD1	0.0904337	0.21334508	0.076226994	0.20869236
LINC01435	0.10099074	0.038376085	0.06898912	0.13573468
CDH4	0.1185112	0.2196701	0.15337276	0.25055486
NTN4	0.16890813	0.287642	0.07331484	0.1801941
AC069277.1	0.056309514	0.047516506	0.054356948	0.17779465
CFAP43	0.13333844	0.20205927	0.10864078	0.12154
EPHA4	0.15272132	0.31842566	0.10915401	0.23261432
CCBE1	0.69912755	0.8786229	0.7398152	0.43104517
AC009570.2	0.060248677	0.15673661	0.23820324	0.24617256
CNTNAP3P2	0.07891506	0.15463115	0.030225022	0.11128821
CD55	0.19364299	0.27667782	0.15675579	0.20341472
LAMA2	1.7098337	1.9598923	1.9816797	2.0071383
NFATC2	0.80436534	1.2361563	1.1247764	1.1621448
PCDH9	0.38870266	0.2983325	0.2665638	0.35798407
AC104162.1	0.1980493	0.12225271	0.10197668	0.18618222
CYP7B1	0.7937253	1.4296547	1.1673865	1.043974
PARM1	0.096431814	0.16438894	0.055932794	0.123756535
LMO3	0.2946412	0.25253165	0.17187814	0.23320031
EFNA5	0.24943198	0.43060267	0.31264392	0.38748792
GRM8	0.18381885	0.051659804	0.026388817	0.04960519
NLGN1	1.6024635	0.8290268	0.79341155	1.2201822
HOPX	0.2296948	0.08097088	0.0834952	0.13540487
AP002989.1	0.2960128	0.39708823	0.540721	0.7586561
AL356234.2	0.026806826	0.05199979	0.108149126	0.08859542
RGS6	0.10624145	0.1365637	0.09584702	0.06345156
RASEF	0.13688555	0.18206322	0.09835197	0.119621694
ATP13A4	0.26537144	0.2036817	0.0777729	0.16380298
C8orf34	0.147533	0.24776989	0.17993057	0.17301302
LINC02147	0.3495955	0.22541545	0.2182863	0.2175067
FTO	0.54676163	0.63765293	0.5971109	0.6227278
AP003025.2	0.015458255	0.05410724	0.00041496506	0.008630711
CFTR	0.18747328	0.32922253	0.15161525	0.12331327
RARRES1	0.44707507	0.43723232	0.28789765	0.4716963
MIR646HG	0.17695032	0.48282802	0.16261314	0.37424397
SLIT3	1.4305319	1.3725429	1.5072534	1.1633254
TANC2	0.2810522	0.3190691	0.4163508	0.382728
ADAMTS9	0.3734982	0.3089976	0.22466223	0.4032202
IGLC7	0.07420439	0.20977889	0.1830886	0.13905881
CDH20	0.22434139	0.26930907	0.15410997	0.46908912
LPIN2	0.24556002	0.3181875	0.1742894	0.27378663
AREG	0.058119833	0.16524515	0.10390646	0.28667304
HS6ST2	0.08985629	0.17903914	0.080099694	0.23401557
ATP2B4	0.20042463	0.2751875	0.2614327	0.25539103
SPAG17	0.15806116	0.21988882	0.09871882	0.13843064
SGMS2	0.17535464	0.23482749	0.09547677	0.1276932
AC025580.2	0.22427206	0.1845969	0.1420904	0.14864013
ZFPM2-AS1	0.46548754	0.3533901	0.5899601	0.68266386
LDB2	0.13536583	0.10418581	0.195118	0.14138418
SLPI	0.24122979	0.35044515	0.17578042	0.2360522
AC010998.1	0.1318451	0.115677826	0.017326467	0.079737954
DNAH6	0.14522295	0.18022922	0.09857378	0.15573166
BTBD9	0.2124561	0.204685	0.25583968	0.16412526
ABCA13	0.112940244	0.15326972	0.10223695	0.14777856
TENM2	0.26758122	0.5890532	0.24015315	0.27206692
COL1A2	0.6986894	1.4206716	1.810427	1.498527
NYAP2	0.131271	0.15912402	0.08061873	0.142847
NRXN1	0.117790096	0.15210867	0.13391894	0.1013402
GPR39	0.14637084	0.16632691	0.047277126	0.16826643
ECT2L	0.106646925	0.11124578	0.075415865	0.14668174
LMO7	0.21097507	0.22740416	0.17696357	0.17732656
LHFPL3-AS2	0.06340127	0.22355442	0.12018423	0.07935325
ZBBX	0.121321626	0.17534003	0.07567122	0.13358499
VWA3B	0.066921085	0.10722559	0.057636086	0.11270975
IGF2BP3	0.059089974	0.06403706	0.21876	0.21111901
ESRRG	0.14161062	0.5100291	0.23145054	0.31070197
LAMA3	0.20542054	0.15490092	0.105121896	0.1520582
GPM6A	0.22335906	0.18543725	0.09338151	0.07458945
LINC01632	0.54169136	0.17576751	0.2826059	0.35085487
SLC7A11-AS1	0.034530092	0.0398704	0.011710213	0.045806114
NEDD4L	0.097624645	0.10739817	0.087669276	0.0836249
AC010197.1	0.10639284	0.10541209	0.07860167	0.084654175
AC073114.1	0.18510295	0.21753134	0.14770883	0.40959957
LRRC4C	0.17950362	0.4588729	0.3122869	0.30954644
AC113137.1	0.16544826	0.10915711	0.20737413	0.20089515
AC093817.2	0.02758935	0.18697232	0.075127475	0.13498846
LINC02532	0.05555788	0.01553263	0.10049538	0.08290396
COL11A1	0.11922506	0.3239811	0.3004329	0.5120322
MUC6	0.05106035	0.121435	0.021341091	0.12935446
LUZP2	0.24328965	0.54514956	0.6915358	1.4368734
LINC01091	0.27417675	0.32497784	0.18086243	0.27436525
PLCXD3	0.28196293	0.083807476	0.15702541	0.13828737
RCAN2	0.1466322	0.29146644	0.41476074	0.44740567
MECOM	0.12100797	0.059939478	0.1519213	0.09092134
SELE	0.024772128	0.097565934	0.063872665	0.037742812
LAMB3	0.031361375	0.08950466	0.01627617	0.13807343
PCAT1	0.12472558	0.11510935	0.15870333	0.16580394
TGFB2	0.2393351	0.15420097	0.1456274	0.19864285
AC112206.2	0.20496286	0.11292494	0.099302605	0.10442975
CCDC30	0.16242643	0.24127714	0.11458414	0.22821559
IGF1	2.2152138	1.2608534	1.6604229	2.2854757
AC011287.1	0.3474197	0.28280845	0.33368883	0.40070727
HAPLN1	0.06166012	0.0935859	0.11759304	0.100130916
KIAA2012	0.12485857	0.13996865	0.054858614	0.098224245
ADAMTS16	0.34499016	0.94066536	1.0412351	1.6175294
LONRF3	0.169463	0.079747364	0.09728702	0.104977705
GPRC5A	0.21567261	0.1617527	0.055281565	0.17208321
DNAH5	0.18024373	0.22057329	0.14323393	0.21357818
WT1	0.7205488	0.9886421	1.2572379	0.7869653
NAPSA	0.21391317	0.24253938	0.052407265	0.109908186
AC022325.2	0.14733772	0.02304256	0.020150814	0.04383708
NCAM2	0.74370974	1.2234389	1.1510471	0.9778456
AC019211.1	0.05144032	0.09082895	0.03996448	0.14991257
DIAPH3	0.26256666	0.13650504	0.13729608	0.20507155
LINC02055	0.1417817	0.25500903	0.1459187	0.14267819
LRRC77P	0.098843716	0.11400581	0.10858004	0.14170325
SNX30	0.21536304	0.26991776	0.13896795	0.21684653
TFPI2	0.061812203	0.069394544	0.10805721	0.12879595
CCDC190	0.07438389	0.105925314	0.049881883	0.07539422
AC092640.1	0.04061524	0.027027663	0.0	0.0626247
BPIFB2	0.06875089	0.032106046	0.19469655	0.0285274
SOX5	0.37428758	0.2553138	0.338033	0.28916755
FBXO32	0.2669911	0.585352	0.8186978	1.3701378
NKAIN2	0.23486117	0.38318714	0.30297258	0.3261011
IL20RA	0.07909076	0.11829075	0.081162676	0.13446844
SORCS1	0.080757454	0.14393435	0.09668451	0.23887408
EPHB2	0.5370032	0.44998318	0.32312006	0.5723526
PID1	0.576776	0.5663847	0.46869743	0.59790766
ADGRL3	0.28008038	0.28020296	0.11948513	0.2915338
INMT	0.051998045	0.020717435	0.03164365	0.077301085
PCDH11X	0.09936611	0.18920693	0.11729829	0.08298555
TOX	0.19083697	0.19612372	0.17009076	0.14977627
IL1RAPL2	0.1654981	0.14621076	0.14358115	0.2764885
EMP2	0.20839679	0.16295572	0.121876165	0.15883976
GRM5	0.17830768	0.14798032	0.11911963	0.35635456
PLA2G5	0.3049681	0.2636245	0.2291692	0.5598268
ICAM1	0.16027832	0.23894814	0.09288958	0.11670133
ACSL4	0.23406507	0.38778418	0.24145345	0.3182994
DOCK3	0.223976	0.21897227	0.20042254	0.2345941
KCNQ3	0.17675114	0.20697531	0.10969717	0.2887272
RIPOR2	0.30733585	0.15624292	0.23817463	0.25946558
LINGO2	0.12815826	0.312301	0.24912195	0.22899319
LINC01876	0.1172148	0.3240527	0.15082477	0.25594604
PTHLH	0.01220929	0.07646443	0.102711774	0.08365404
GRIP1	0.1052021	0.31157264	0.19704746	0.44416448
BMP6	0.09931679	0.16345204	0.09753919	0.16803618
LINC02006	0.20020911	0.121668085	0.13521795	0.102629304
KRT17	0.025511034	0.111273825	0.09445729	0.24352996
AC015687.1	0.09955402	0.17008354	0.19957076	0.29263017
ELAPOR2	0.22853789	0.41065848	0.3831907	0.2566638
AC114971.1	0.087039	0.11137353	0.24737622	0.16069424
TLL1	0.18520041	0.254585	0.24678965	0.21595486
ITPRID1	0.03868873	0.007977728	0.04952987	0.06800214
HS3ST2	0.37586403	0.39788064	0.6329324	0.5485912
CACNA1C	1.1099553	1.4066857	1.4688729	1.3610696
STK32A	0.13194712	0.2238483	0.101524614	0.21869226
BARX2	0.01914624	0.06268614	0.03527173	0.07003601
RMST	0.16432694	0.07388723	0.07929127	0.17354047
SLC22A3	0.16846065	0.13396084	0.1377145	0.123742975
RND1	0.044217125	0.035771705	0.025037093	0.016616097
LGR5	0.16273993	0.22436906	0.20808443	0.17794071
AC044893.1	0.037603445	0.02831609	0.0211125	0.22479798
KCNMA1	0.18737961	0.44833657	0.35263154	0.5191068
C9orf116	0.08945362	0.077325374	0.10611067	0.14211029
TPH1	0.022224173	0.04239539	0.013068392	0.06560362
BMPR1B	0.19897084	0.25580078	0.13214785	0.3300226
CRIM1	0.24253272	0.4757678	0.267074	0.27589354
AC093916.1	0.29840595	0.442754	0.2953381	0.17714779
FSTL4	0.1468987	0.0937395	0.04588563	0.07822874
HHLA2	0.13243239	0.095390715	0.045845844	0.11411633
CSF2	0.033682168	0.00813307	0.012172234	0.015735649
ACKR1	0.109168634	0.059036072	0.04415496	0.07903256
AC013652.1	0.13615343	0.16798992	0.06344782	0.29965246
UST	0.4185895	0.46632805	0.29170042	0.47977743
SAA1	0.1703984	0.15250236	0.1106756	0.4777546
MAGI3	0.20744626	0.20953572	0.20457429	0.20188706
WFDC21P	0.059366807	0.12263283	0.09129639	0.14006405
AL355499.2	0.059793822	0.07203086	0.039751448	0.025970226
CSRP3-AS1	0.003921363	0.055071402	0.043110646	0.084860034
SUGCT	0.36135954	0.95708895	1.1561209	1.4137427
CHIA	0.030222408	0.035313178	0.001541268	0.042573098
FABP4	0.042748377	0.24976411	0.1180791	0.117097646
ARMC4	0.16500789	0.15835981	0.05922312	0.11654372
CFAP70	0.13183278	0.21295944	0.12669875	0.17080313
AC078923.1	0.055001255	0.13422127	0.1609267	0.0866712
UNC5D	0.11333491	0.08427674	0.021458158	0.10804018
UGP2	0.38155428	0.4441834	0.28349754	0.5100487
DCC	0.14064413	0.39454848	0.16049518	0.18714201
NR3C2	0.27296486	0.29124734	0.2728006	0.2611009
EPB41L3	0.37845397	0.4936077	0.18208478	0.4354485
AC084816.1	0.085367896	0.20920923	0.07373755	0.14821571
CD36	0.25880784	0.25359428	0.13425997	0.11389271
RBPJ	0.34298074	0.5049472	0.40353432	0.41866598
HMCN1	0.9032309	1.5900917	1.3383543	1.422813
TWIST2	0.65298396	0.27782547	0.20943573	0.51520103
LINC01088	0.44289294	0.38872048	0.50043017	0.6172898
AFF3	0.114206575	0.096283026	0.13984494	0.112980284
LINC01290	0.1137388	0.12338978	0.06863267	0.063775204
CROCC2	0.052978415	0.11024533	0.107720144	0.06596656
HDAC9	0.23468794	0.33386254	0.28754693	0.3432652
SCN3A	0.044853304	0.17535348	0.13381945	0.1317937
PELI1	0.22443376	0.27936885	0.20190437	0.22933416
LSAMP	1.3590176	1.5859188	1.587739	1.3331815
KCNE1	0.15449005	0.1811844	0.14533915	0.18609236
TM4SF4	0.006140551	0.07622641	0.08640441	0.0025446757
KIRREL3	0.10293913	0.1400846	0.20679706	0.16227055
ATP12A	0.013916134	0.18593661	0.012986908	0.059624195
CFAP251	0.1681132	0.21456514	0.10400595	0.20750482
TNIK	0.367825	0.5696922	0.3485009	0.576014
CHSY3	0.3228546	0.5937379	0.5896938	0.46072972
SLC5A5	0.042355787	0.07961527	0.0561847	0.1515792
MIR31HG	0.09098714	0.34759912	0.1556241	0.43239483
NRXN3	0.13744123	0.21656273	0.1741573	0.20439833
MTHFD2L	0.20252815	0.18738204	0.14537428	0.25227737
RANBP17	0.16522434	0.22336142	0.1561682	0.18336171
AC136431.1	0.035840344	0.100453995	0.113421075	0.19091165
AC093912.1	0.053863775	0.14476365	0.041551273	0.069037884
FGF7	1.1546346	1.0276634	1.2350873	1.4100184
ESM1	0.051655762	0.0695689	0.06284439	0.048640836
SERPINB11	0.041336626	0.12303782	0.09227823	0.06630157
GREM1	0.6743807	0.42552322	0.48620856	0.8944295
PTGS2	0.12401314	0.38334724	0.25601774	0.1553065
SERPINI2	0.15492442	0.13772005	0.13207783	0.16875322
ADAM12	0.4124295	0.89428264	1.180335	1.3365828
FMO5	0.11699198	0.055293925	0.07391376	0.09222388
NREP	0.18761738	0.44479242	0.30596665	0.47364333
MMP10	0.10101673	0.1501889	0.12587354	0.1937323
ATP8A2	0.047638707	0.2295234	0.2075362	0.22265388
ADAMTS6	0.09308943	0.36980295	0.19462894	0.38441548
COL3A1	0.710143	1.4122858	1.4239721	1.5034475
TACC2	0.23135369	0.18516408	0.1433165	0.18408883
SORCS2	0.18097009	0.3821123	0.23478195	0.6857025
C4BPB	0.072364904	0.007368745	0.11787335	0.11419662
SPATA17	0.12372996	0.31483486	0.08464439	0.17153405
GLCCI1	0.21566823	0.2873327	0.19179982	0.24600124
DRAIC	0.1274776	0.18987341	0.03589994	0.13626741
FREM2	0.13745731	0.22699909	0.045382317	0.051463325
BICDL1	0.09133078	0.088067204	0.08307737	0.09770179
COL4A3	0.2359073	0.26984015	0.22560428	0.22823246
AC093865.1	0.11824837	0.24174552	0.18116695	0.24663965
CCL19	0.031091722	0.19872093	0.039675664	0.09053392
C8orf37-AS1	0.23254389	0.29884472	0.2225711	0.22577922
THRB-AS1	0.005183898	0.013877993	0.034932617	0.098137595
EDN2	0.036963876	0.062492397	0.06531854	0.067884795
FANK1	0.09043583	0.19208297	0.13217515	0.1413029
ROR1	0.556473	0.8072845	0.9912935	0.7133705
CACNA2D2	0.073371865	0.07096401	0.029323572	0.07126388
DCLK1	1.3082191	1.9719837	1.6601263	1.7243894
EGLN3	0.19710545	0.24409997	0.13671988	0.23459594
RIMS2	0.06545179	0.1154263	0.21156177	0.28746948
AC087633.2	0.07570618	0.13551964	0.15970188	0.14304437
PIP5K1B	0.13848796	0.12580813	0.10126457	0.10123626
MLLT3	0.19303238	0.3179575	0.21891095	0.26740378
ACMSD	0.05653845	0.021658525	0.030341385	0.098407455
AC005165.1	0.13449591	0.36063185	0.18347433	0.36973402
RFTN1P1	0.26065648	0.20211107	0.12341514	0.25778064
PRG4	0.32440957	0.42550257	0.4311636	0.5146561
FGF2	0.444094	0.5415851	0.5339424	0.42533335
AL672167.1	0.0064380984	0.1462549	0.09504261	0.07979199
