gene	stage0	stage1	stage2	stage3
AHR	0.28326625	0.28211057	0.3667438	0.5269402
PDZRN4	0.47721735	0.35258043	0.42869765	0.2369735
RAB27B	0.12205764	0.095198095	0.08075711	0.22667387
ANKFN1	0.09081992	0.11723004	0.13956793	0.18770014
ADARB2	0.10525187	0.037180115	0.18477145	0.17438696
GRM7	0.0729452	0.06378495	0.10066129	0.23829184
COL25A1	0.15372305	0.1986269	0.17394319	0.3567145
AL357507.1	0.108130865	0.1493127	0.4256497	0.2844102
TTC29	0.0905706	0.13073784	0.1014523	0.13073283
CXCL10	0.017198727	0.09067228	0.052298646	0.059274025
DGKI	0.10694431	0.14653401	0.20462215	0.22948882
WDR49	0.22303584	0.21398279	0.27304885	0.345279
DNAH7	0.10922912	0.2332063	0.15173072	0.20102844
PTGFR	0.114567816	0.07213905	0.18568611	0.15301904
ANKRD1	0.21213768	0.047447104	0.24489841	0.08376482
SLC39A8	0.33788618	0.22070102	0.24355447	0.18680029
GPC6	0.15089639	0.18213052	0.29341665	0.45829195
SLC4A4	0.14157994	0.20589194	0.16074768	0.28935426
SLC26A4	0.061369352	0.09176493	0.14469185	0.1718823
ITGA11	0.037277564	0.034395438	0.062585615	0.23738417
CD38	0.060344424	0.12391349	0.18138407	0.19023356
COL1A1	0.043947477	0.14167233	0.31442952	0.51755905
WIF1	0.18662816	0.20754942	0.21208975	0.20034015
XKR4	0.048261218	0.08203161	0.07522118	0.17226449
AC109466.1	0.045549307	0.10407473	0.18638045	0.13414313
MIR100HG	0.117257774	0.23882197	0.24156785	0.34974873
POSTN	0.23514834	0.28186703	0.32485637	0.49079794
FGF13	0.051195852	0.17052919	0.16370285	0.2086935
PEBP4	0.17379281	0.078070104	0.12077893	0.1138198
FGF14	0.17131644	0.26317546	0.22637248	0.33532578
PAPPA2	0.18254554	0.18362427	0.21139753	0.10273382
CLIC5	0.13081053	0.20549056	0.19102687	0.12969139
SLC35F3	0.042691153	0.059762716	0.10560034	0.24808368
EGFEM1P	0.074414365	0.20365721	0.20550661	0.27284965
AC117453.1	0.05067579	0.100151785	0.10944314	0.22691436
HMGA2	0.05452107	0.14605758	0.115216866	0.23162623
ALPL	0.11861394	0.15710391	0.18053108	0.17151514
AC130456.2	0.12574077	0.064864434	0.05380195	0.15888661
CDH6	0.05522265	0.10292064	0.18600988	0.2151408
PAPPA	0.08671098	0.12540905	0.13150305	0.25888747
CXCL9	0.0425755	0.14203525	0.08927294	0.077417955
NRG3	0.33201787	0.56701994	0.4961893	0.39954495
AL138701.2	0.03581609	0.039491273	0.030755505	0.07781175
SHROOM3	0.14704958	0.13911033	0.14866823	0.21834359
MYH11	0.1369407	0.24152605	0.23978761	0.2643523
GRK3	0.14343789	0.2667177	0.20401864	0.3208828
RALYL	0.11482052	0.22866601	0.31507927	0.17888717
MROH9	0.05687821	0.14281783	0.11149939	0.19748032
ENPP1	0.25734648	0.16311234	0.2755805	0.2787602
FN1	0.31196597	0.4614586	0.2697265	0.45315468
FER1L6	0.016230045	0.057212457	0.07627877	0.07773292
KCNJ15	0.1325625	0.15641294	0.17564091	0.23107016
CYP2B7P	0.21296734	0.21095037	0.18238282	0.4249336
HS6ST3	0.09443235	0.15564965	0.066944644	0.11499286
ITGBL1	0.103158	0.13967243	0.28472048	0.45209044
DNAAF1	0.11000314	0.106221266	0.074676104	0.16815938
STEAP4	0.13507998	0.2535768	0.26232898	0.23927045
VTCN1	0.005509164	0.07297741	0.09890719	0.17230713
ST6GALNAC5	0.23233402	0.12915169	0.1556125	0.20968622
MICAL2	0.11784087	0.16755421	0.19339935	0.24753919
ITGB6	0.13179024	0.14529853	0.24672571	0.2986433
LNC-LBCS	0.11098919	0.18546231	0.14693104	0.15593591
MYO3B	0.04636304	0.13483965	0.09354414	0.2380333
AC012574.1	0.0025614141	0.03232491	0.009588864	0.055034067
AC012078.2	0.027809795	0.015649993	0.08144131	0.28431308
SCGB3A2	0.120068125	0.4306637	0.12315831	0.1797832
ANKRD28	0.24575865	0.333415	0.26548356	0.4371766
CLDN10-AS1	0.34438464	0.1612322	0.17996155	0.19644435
CAMK1D	0.24238567	0.33385837	0.26054525	0.3632512
ADGB	0.10533108	0.12948227	0.15611187	0.21986529
SMOC1	0.013520579	0.033437967	0.01742042	0.18889222
CPNE4	0.04492425	0.111984275	0.13696307	0.26847976
ERBB4	0.21576068	0.24336192	0.16273788	0.2254105
DTHD1	0.086894035	0.09728005	0.13592066	0.21077953
LINC01435	0.07756812	0.097341985	0.092632204	0.08255842
CDH4	0.08425609	0.072939895	0.061380014	0.1491043
NTN4	0.284403	0.25247636	0.20336072	0.24736995
AC069277.1	0.04891358	0.17282696	0.042612255	0.12458582
CFAP43	0.13451153	0.1879773	0.124078825	0.20613998
EPHA4	0.46796697	0.56977046	0.51780736	0.460731
CCBE1	0.2249225	0.15777567	0.14515164	0.2047641
AC009570.2	0.030590119	0.2681732	0.122756466	0.12563398
CNTNAP3P2	0.17957762	0.23867767	0.19974226	0.22330526
CD55	0.34189913	0.3454271	0.2903271	0.34674954
LAMA2	0.21971133	0.30321252	0.25958884	0.2304017
NFATC2	0.1229083	0.21629238	0.20285559	0.27010942
PCDH9	0.21050924	0.24447328	0.2370711	0.23699233
AC104162.1	0.11153337	0.10086961	0.13932687	0.1525301
CYP7B1	0.1256506	0.2548964	0.22414678	0.3332587
PARM1	0.15391171	0.13940728	0.16371907	0.24921224
LMO3	0.2227134	0.23778106	0.20552784	0.33274987
EFNA5	0.12872766	0.2778505	0.16176088	0.22641006
GRM8	0.09039849	0.032125115	0.06034276	0.028668387
NLGN1	0.3359853	0.25211886	0.42897654	0.36540133
HOPX	0.19124155	0.16892949	0.07368094	0.16684142
AP002989.1	0.06825212	0.047615964	0.06232517	0.1281711
AL356234.2	0.0076259933	0.013566077	0.056582704	0.056473203
RGS6	0.13213964	0.068362854	0.1537132	0.110486805
RASEF	0.09394552	0.191906	0.101899825	0.21763268
ATP13A4	0.25592035	0.23901966	0.14216577	0.27951887
C8orf34	0.13563305	0.16019166	0.17400119	0.24103938
LINC02147	0.24266773	0.29366148	0.37447467	0.4605565
FTO	0.31923997	0.4177375	0.3107922	0.38556036
AP003025.2	0.010763158	0.02170728	0.0002859041	0.007872675
CFTR	0.19010508	0.16830975	0.2315116	0.28142026
RARRES1	0.09713479	0.0821193	0.12521785	0.26998442
MIR646HG	0.114412785	0.117908865	0.11236955	0.23190546
SLIT3	0.10908503	0.17211851	0.24523538	0.2714346
TANC2	0.3567024	0.35800296	0.28680503	0.3465668
ADAMTS9	0.3296165	0.46185887	0.4893493	0.65829813
IGLC7	0.025916342	0.16902673	0.1644313	0.089754105
CDH20	0.10722564	0.033042364	0.073769964	0.116562486
LPIN2	0.17679034	0.2054072	0.23493204	0.29111362
AREG	0.09764037	0.28614372	0.15288375	0.36077988
HS6ST2	0.043626744	0.11861371	0.10669634	0.27242988
ATP2B4	0.20567077	0.26515475	0.2811264	0.2602568
SPAG17	0.1355597	0.19982067	0.1733718	0.17450646
SGMS2	0.13374333	0.22298716	0.17708224	0.2233768
AC025580.2	0.113318235	0.07895167	0.12706058	0.11882457
ZFPM2-AS1	0.11180526	0.09825379	0.13820569	0.3364403
LDB2	1.109757	1.0574927	0.9880292	0.90785503
SLPI	0.1507376	0.3602544	0.2614979	0.3198662
AC010998.1	0.14598717	0.056777973	0.12362617	0.12817864
DNAH6	0.1491585	0.19265997	0.16919184	0.2706702
BTBD9	0.22313182	0.26747602	0.21244222	0.19458565
ABCA13	0.12511247	0.095329635	0.270283	0.28017297
TENM2	0.1964918	0.22346252	0.20453522	0.20003696
COL1A2	0.20183195	0.3769334	0.28939062	0.48466548
NYAP2	0.05536282	0.11052142	0.10049618	0.08483551
NRXN1	0.09383043	0.09847669	0.06913932	0.13026044
GPR39	0.08871559	0.16446012	0.10084016	0.18414304
ECT2L	0.087594785	0.13307835	0.12632558	0.12974955
LMO7	0.28612456	0.25115025	0.21228668	0.25585157
LHFPL3-AS2	0.12172793	0.12545414	0.2757161	0.22027954
ZBBX	0.11548177	0.15435629	0.178972	0.21838081
VWA3B	0.06507394	0.0873913	0.06213624	0.1814434
IGF2BP3	0.022610394	0.053294264	0.03711479	0.15341994
ESRRG	0.093279414	0.21124053	0.17728895	0.21640015
LAMA3	0.1967187	0.19017048	0.1742268	0.1390481
GPM6A	0.23637903	0.14113681	0.20275557	0.15279886
LINC01632	0.013851006	0.01299105	0.0822178	0.05886641
SLC7A11-AS1	0.010993816	0.008363746	0.053347807	0.027731162
NEDD4L	0.1420909	0.17017886	0.13103169	0.17774326
AC010197.1	0.12611839	0.049933024	0.15208493	0.15278456
AC073114.1	0.06769677	0.17481835	0.19878483	0.20108463
LRRC4C	0.18305597	0.23151217	0.3031248	0.30111092
AC113137.1	0.037864547	0.05147522	0.16102414	0.17474464
AC093817.2	0.059837587	0.2013731	0.16690303	0.22880566
LINC02532	0.030463533	0.045699786	0.022458423	0.06003338
COL11A1	0.07186612	0.06276734	0.18834516	0.1723478
MUC6	0.03933324	0.019346219	0.014082118	0.01981736
LUZP2	0.022920005	0.09779454	0.040819526	0.22833933
LINC01091	0.10172483	0.19196534	0.11241691	0.23998183
PLCXD3	0.39155173	0.17081633	0.20481424	0.21711391
RCAN2	0.11577247	0.23816985	0.30868632	0.30566514
MECOM	0.6867091	0.55172765	0.5510219	0.43908244
SELE	0.15294114	0.20254415	0.14193723	0.25591397
LAMB3	0.04666929	0.041712407	0.082276426	0.21143928
PCAT1	0.31043002	0.26412934	0.2814692	0.29474443
TGFB2	0.044929698	0.2036058	0.2552513	0.18753676
AC112206.2	0.22667742	0.07462357	0.08436281	0.14421836
CCDC30	0.15483305	0.14262165	0.14973286	0.23154223
IGF1	0.08650584	0.04740132	0.13027611	0.34238824
AC011287.1	0.1321079	0.21737988	0.25117022	0.33489642
HAPLN1	0.062106796	0.029005261	0.14067096	0.040975306
KIAA2012	0.046407875	0.09623763	0.13708743	0.13126664
ADAMTS16	0.032721	0.034425754	0.04356689	0.13405776
LONRF3	0.09152854	0.15239519	0.12894638	0.117551334
GPRC5A	0.16678275	0.16021672	0.18019083	0.2334089
DNAH5	0.15409175	0.19248879	0.18158379	0.28358516
WT1	0.025534354	0.04268712	0.024265202	0.109959185
NAPSA	0.16034158	0.30866528	0.15539569	0.22723526
AC022325.2	0.14494564	0.09174189	0.14487895	0.033563126
NCAM2	0.1459332	0.26335382	0.23665404	0.30997592
AC019211.1	0.08215336	0.029887306	0.11577984	0.2045713
DIAPH3	0.11109746	0.16170102	0.1988387	0.19024122
LINC02055	0.15503977	0.072447516	0.1199132	0.16286527
LRRC77P	0.18828356	0.09771667	0.14012325	0.1189774
SNX30	0.3210801	0.23722771	0.26027995	0.28873432
TFPI2	0.07157527	0.04368104	0.119448274	0.10910551
CCDC190	0.059227943	0.044167798	0.052805603	0.15743735
AC092640.1	0.056219503	0.04120008	0.108902425	0.038852394
BPIFB2	0.047893826	0.11622772	0.25272736	0.11763579
SOX5	0.17279942	0.14888716	0.16460116	0.13057832
FBXO32	0.06560074	0.048452336	0.2282021	0.3614041
NKAIN2	0.27842018	0.30719382	0.13153	0.31123358
IL20RA	0.1367737	0.06253819	0.056095522	0.109152816
SORCS1	0.14132075	0.13933858	0.16165602	0.20992601
EPHB2	0.055156644	0.069089696	0.033020377	0.09100955
PID1	0.20419015	0.20711678	0.16258419	0.21717358
ADGRL3	0.12791423	0.21210384	0.13998698	0.3336301
INMT	0.18700944	0.22568797	0.120602965	0.3677873
PCDH11X	0.25656962	0.199613	0.14936143	0.2223253
TOX	0.14826673	0.18896806	0.16562817	0.19794106
IL1RAPL2	0.10788315	0.12602544	0.08558524	0.13546634
EMP2	0.29323742	0.362396	0.17943051	0.26022688
GRM5	0.11768403	0.15659899	0.23545194	0.14496425
PLA2G5	0.7523537	0.3685497	0.4143883	0.5315129
ICAM1	0.23154646	0.2580653	0.26730117	0.17761211
ACSL4	0.20028184	0.22793758	0.18519309	0.23204707
DOCK3	0.08906574	0.075611524	0.17123519	0.30208904
KCNQ3	0.06841769	0.13783598	0.1369559	0.29710996
RIPOR2	0.24410956	0.19452447	0.12370301	0.32041377
LINGO2	0.07466255	0.11657439	0.14867058	0.15526217
LINC01876	0.19753806	0.3050231	0.23837273	0.27936453
PTHLH	0.024894485	0.13704515	0.060881622	0.12429178
GRIP1	0.098635234	0.20072325	0.18627353	0.3149213
BMP6	0.2939667	0.37923318	0.49537915	0.4637317
LINC02006	0.16571029	0.122887045	0.14714122	0.08099281
KRT17	0.02996503	0.15725368	0.31150317	0.25413406
AC015687.1	0.13729936	0.1369129	0.081338726	0.23970276
ELAPOR2	0.23035793	0.1784524	0.20446107	0.2948851
AC114971.1	0.05405513	0.033008404	0.10355266	0.07398561
TLL1	0.7055094	0.5850918	0.3577637	0.49082202
ITPRID1	0.03596966	0.08461246	0.14787559	0.12447304
HS3ST2	0.14053346	0.10144806	0.29582974	0.2930479
CACNA1C	0.15094127	0.1582489	0.27247405	0.33514264
STK32A	0.062377684	0.14989203	0.16981837	0.29796085
BARX2	0.045386236	0.01991057	0.027204856	0.18091063
RMST	0.21338451	0.10027407	0.057571128	0.18468575
SLC22A3	0.15974842	0.11585005	0.25547075	0.21010551
RND1	0.097797886	0.13562624	0.09216678	0.10597938
LGR5	0.045138102	0.045904383	0.016959712	0.09227951
AC044893.1	0.022138294	0.012421465	0.008269654	0.18664849
KCNMA1	0.18563005	0.19877619	0.34757447	0.39285302
C9orf116	0.03876644	0.061343297	0.032274034	0.10410197
TPH1	0.028809598	0.08234827	0.09740703	0.06666668
BMPR1B	0.12507747	0.32141742	0.22747362	0.35718024
CRIM1	0.47121352	0.55025667	0.51870066	0.5701861
AC093916.1	0.10008616	0.12195507	0.061032515	0.06264649
FSTL4	0.09917174	0.040982153	0.08398443	0.14612252
HHLA2	0.062963426	0.06380433	0.07659219	0.19756818
CSF2	0.020022742	0.03979992	0.022132277	0.025749058
ACKR1	0.27889794	0.18935728	0.27098793	0.4089495
AC013652.1	0.06449967	0.12163679	0.20752798	0.30560526
UST	0.13080129	0.24207906	0.18073335	0.24415782
SAA1	0.13521825	0.10025994	0.08643305	0.2215832
MAGI3	0.31654638	0.30720592	0.3296452	0.3330937
WFDC21P	0.048409667	0.22517854	0.2562366	0.13672379
AL355499.2	0.0627288	0.05023832	0.107683554	0.07411026
CSRP3-AS1	0.05468095	0.056277175	0.077448025	0.09222156
SUGCT	0.108101934	0.1667871	0.23226893	0.41847348
CHIA	0.14100684	0.15255252	0.17015462	0.14186163
FABP4	0.43141997	0.3137404	0.25327843	0.3449111
ARMC4	0.100246675	0.0806364	0.16903183	0.2002987
CFAP70	0.15491292	0.14077532	0.10786298	0.20490985
AC078923.1	0.06546641	0.16782662	0.2415834	0.15946952
UNC5D	0.016078744	0.05600611	0.0024259738	0.12459314
UGP2	0.1990734	0.28686947	0.19424877	0.33807105
DCC	0.17077945	0.06081362	0.15712254	0.15229821
NR3C2	0.29799744	0.28736567	0.2492156	0.3189608
EPB41L3	0.24085826	0.23415482	0.2687338	0.18459314
AC084816.1	0.09099361	0.08794363	0.07157104	0.07012709
CD36	0.2851999	0.2281082	0.29774052	0.3017648
RBPJ	0.36174616	0.45784888	0.41379446	0.45486677
HMCN1	0.25792632	0.37475595	0.27936864	0.36024112
TWIST2	0.046837952	0.116310805	0.0816565	0.1157068
LINC01088	0.16797684	0.13506405	0.16514298	0.29941684
AFF3	0.22143996	0.26969403	0.26030335	0.20441896
LINC01290	0.23751026	0.15767597	0.22478524	0.11536158
CROCC2	0.0656588	0.013231305	0.056528963	0.07297161
HDAC9	0.3554066	0.4189766	0.4881637	0.5537344
SCN3A	0.04026303	0.010517303	0.02434445	0.09138231
PELI1	0.5316139	0.5266818	0.60776514	0.5219049
LSAMP	0.23374905	0.31863704	0.21262676	0.25304794
KCNE1	0.1381849	0.123241596	0.052268583	0.19636282
TM4SF4	0.05329495	0.08361223	0.06103059	0.04601099
KIRREL3	0.1477154	0.09658952	0.22207247	0.2762459
ATP12A	0.007827577	0.046435833	0.10067627	0.1505103
CFAP251	0.0541995	0.033534788	0.060847618	0.13258559
TNIK	0.22112702	0.23945919	0.15548043	0.26464653
CHSY3	0.359152	0.493982	0.41967198	0.50127196
SLC5A5	0.06613484	0.100018404	0.05431477	0.378515
MIR31HG	0.052164648	0.1384403	0.13573307	0.5559968
NRXN3	0.23659866	0.38930452	0.33954966	0.3726458
MTHFD2L	0.3235818	0.23655894	0.2588758	0.28592816
RANBP17	0.29941228	0.36295772	0.22863029	0.35020262
AC136431.1	0.050264146	0.026020993	0.06368602	0.13401777
AC093912.1	0.079066284	0.20236915	0.07387862	0.17277482
FGF7	0.13720776	0.14253305	0.1230291	0.45064932
ESM1	0.08277923	0.3564644	0.13926482	0.13433577
SERPINB11	0.023605602	0.107661694	0.1180833	0.17221975
GREM1	0.019887386	0.0019339757	0.067178704	0.16595387
PTGS2	0.25040844	0.34516597	0.33259887	0.36915135
SERPINI2	0.09909504	0.16691062	0.14998733	0.16385484
ADAM12	0.061527964	0.12552315	0.13281205	0.34614587
FMO5	0.2534883	0.062374506	0.07375619	0.23362985
NREP	0.38801214	0.51344883	0.48291624	0.47126532
MMP10	0.028046293	0.008546933	0.02259862	0.041140776
ATP8A2	0.05925932	0.04456561	0.08275975	0.2050575
ADAMTS6	0.6527084	0.6884209	0.64470917	0.7259442
COL3A1	0.14277422	0.40848953	0.36738384	0.6465157
TACC2	0.24672145	0.19765764	0.12461486	0.28438503
SORCS2	0.048006963	0.07896846	0.132433	0.14457765
C4BPB	0.049985886	0.08451115	0.031164786	0.1486797
SPATA17	0.09692132	0.14656189	0.19509351	0.14742482
GLCCI1	0.16577303	0.23942602	0.19252327	0.21701908
DRAIC	0.06844365	0.05210445	0.058763336	0.16234583
FREM2	0.16040073	0.18639219	0.17013195	0.09881474
BICDL1	0.14793842	0.13356951	0.12605007	0.17603546
COL4A3	0.22293766	0.20319343	0.2054637	0.20140313
AC093865.1	0.06513038	0.069704026	0.11315473	0.2843867
CCL19	0.049112804	0.073152564	0.08450886	0.10197885
C8orf37-AS1	0.16604966	0.14731756	0.18798712	0.2613916
THRB-AS1	0.015879717	0.03544495	0.0061533325	0.06985287
EDN2	0.0029565464	0.02813999	0.013639163	0.056120396
FANK1	0.05731003	0.14061849	0.15338853	0.16730799
ROR1	0.2685165	0.17652424	0.23494184	0.30165377
CACNA2D2	0.099158384	0.078677505	0.12084966	0.07752409
DCLK1	0.07014027	0.20725843	0.21990728	0.3799919
EGLN3	0.13349688	0.09087904	0.22750738	0.167576
RIMS2	0.06935857	0.106613845	0.068850204	0.3022427
AC087633.2	0.0430102	0.09489952	0.16934748	0.12559514
PIP5K1B	0.2066053	0.2506202	0.22629653	0.21899745
MLLT3	0.17264882	0.20129618	0.17266518	0.31613863
ACMSD	0.017885782	0.029741809	0.011909336	0.04568146
AC005165.1	0.04312659	0.06175722	0.0943566	0.1211278
RFTN1P1	0.031669874	0.06325549	0.06089361	0.16630813
PRG4	0.027645959	0.05806178	0.066790104	0.070477106
FGF2	0.46963373	0.22308645	0.4632547	0.3856681
