gene	stage0	stage1	stage2	stage3
DLGAP1	0.19136383	0.23914036	0.31505755	0.24915123
SERPINE1	0.29419908	0.33575052	0.40171483	0.4281636
CDH2	0.06348621	0.10958942	0.11262122	0.56344384
DNAH9	0.14609908	0.16441202	0.18003084	0.10980863
SCEL	0.25766388	0.23654906	0.17195682	0.19135927
LRRIQ1	0.17055498	0.20175837	0.27141	0.19500442
NEK10	0.17921084	0.20643602	0.18419808	0.15518215
PLD5	0.109954864	0.14463624	0.15171166	0.4838004
HPSE2	0.12350655	0.30560404	0.44303125	0.5341413
FRMD5	0.11040527	0.2401901	0.21331699	0.34933713
AC046195.1	0.1982897	0.20905302	0.20131467	0.14587373
TMEM232	0.21555074	0.19100566	0.28014737	0.17002401
CCL21	0.045274787	0.1355939	0.038945135	0.17216499
IGHD	0.13736637	0.13630012	0.19014034	0.13948539
PRB4	0.11620264	0.4278759	0.67507124	0.12837861
ACOXL	0.26018453	0.13942839	0.19813196	0.15088004
DKK2	0.19257616	0.23460522	0.29291555	0.27853984
LRRTM4	0.1582813	0.118508905	0.2655829	0.09015289
SFTPB	0.09997482	0.1303627	0.18201801	0.1220042
KCNIP4	0.14178443	0.0990813	0.043011446	0.20436837
CEMIP	0.5377531	0.55832386	0.5593365	0.6991634
LINC02388	0.10293709	0.02487591	0.058546703	0.17076483
P3H2	0.21163173	0.1334543	0.23584044	0.1321586
NEAT1	0.13742742	0.14955986	0.13612136	0.14364684
PGC	0.13323103	0.16981477	0.087672636	0.27221936
SYT14	0.07908948	0.07867745	0.08016097	0.27855787
ZPLD1	0.06217844	0.13418294	0.071456596	0.11486949
CMAHP	0.1365797	0.15102132	0.14821212	0.16950415
LINC01811	0.1861999	0.08190266	0.32332784	0.04055439
ITGA2	0.34126082	0.33484173	0.46234852	0.4881472
COL8A1	0.18966167	0.1984748	0.25258073	0.25245002
TTN	0.30533594	0.30567738	0.24460447	0.20799145
SPAG16	0.20763685	0.19523746	0.2375279	0.21272035
CDHR3	0.13708754	0.18095613	0.2271339	0.16201174
CPM	0.2723017	0.22039357	0.27159795	0.27165258
PACRG	0.19017552	0.16145058	0.24941716	0.16732553
LYZ	0.13386755	0.33397952	0.6303767	0.22502913
ANK3	0.11077313	0.094377294	0.120167986	0.09685778
ABCA3	0.24490894	0.105925776	0.16220497	0.1388235
ADAMTSL1	0.14999157	0.28468734	0.42558104	0.32932243
DCDC1	0.18590364	0.22855611	0.19772477	0.1655202
CDC20B	0.09754324	0.13104782	0.14640996	0.07184924
KIF26B	0.12913677	0.22848144	0.28036845	0.37695137
LINC02889	0.22400363	0.23764548	0.27090806	0.21995868
GDF15	0.10971676	0.12780733	0.085179426	0.2688644
MEGF9	0.3012279	0.22426927	0.28968292	0.32950795
ACTG2	0.034866136	0.11574566	0.056520473	0.15622893
KHDRBS2	0.37031236	0.45690355	0.5100298	0.38270548
PRB3	0.011060948	0.26482463	0.34899712	0.024393855
SFTPA1	0.263927	0.2815703	0.17375712	0.22918689
MIR924HG	0.14214638	0.12586679	0.10250482	0.18755898
AC007368.1	0.044976223	0.14679076	0.13474864	0.2731543
PDE4D	0.05037297	0.03411752	0.022020236	0.06535949
LINC01705	0.034031186	0.088094346	0.0060953056	0.06939412
CFAP54	0.20113018	0.20841564	0.21372755	0.21053986
TIMP3	0.78384775	0.9335258	0.84017015	0.8618311
DNAH3	0.10155122	0.09233251	0.097160056	0.10768116
SNX25	0.20268488	0.15750235	0.18601172	0.15364888
ROBO2	0.2374074	0.24591927	0.2750081	0.2020621
SLC6A14	0.20467795	0.10698653	0.14875406	0.1631389
VSIG1	0.075629935	0.11668543	0.14712173	0.13315952
ALOX15B	0.08525914	0.040156793	0.07817143	0.15740307
KAZN	0.20889673	0.1896162	0.2461185	0.26431382
STAP1	0.0829994	0.08689934	0.1893967	0.14362413
KCND2	0.09451599	0.14135775	0.15932213	0.34682283
LINC00578	0.14234042	0.2287114	0.17908968	0.55357033
CR2	0.038249232	0.003740962	0.041009538	0.047158554
AC027288.3	0.29646477	0.19923732	0.2520204	0.09234404
ITGB8	0.13902324	0.26727644	0.3068795	0.3728792
SGPP2	0.111939594	0.1084203	0.117837414	0.13936888
STK33	0.21303919	0.23191762	0.23837921	0.2743512
AC009133.1	0.15648161	0.07730339	0.02148243	0.17276616
CASC15	0.2955051	0.37291253	0.43017608	0.38763395
LAMC2	0.09686861	0.09780278	0.08393553	0.16702445
CADM1	0.22951005	0.20116296	0.28387362	0.22015658
HHIP	0.4334738	0.13156374	0.31144843	0.20490122
EYA4	0.12008109	0.16483958	0.18762214	0.29428557
LMNTD1	0.10324923	0.11152506	0.19870472	0.085316576
SLC30A8	0.09353697	0.03703802	0.24760191	0.039368663
FAM155A	0.19185665	0.21525331	0.27221674	0.23742293
VEPH1	0.35646662	0.2978192	0.28982624	0.19231476
CP	0.10281421	0.12794466	0.21707946	0.21538743
NOL4	0.051010303	0.0084367525	0.018843636	0.06652872
LINC01937	0.12706764	0.08752301	0.095072	0.14249405
MUC5B	0.16595805	0.21953829	0.21535696	0.32355273
CHST9	0.1283293	0.23029405	0.22680609	0.1744934
RTKN2	0.465366	0.42701516	0.35169694	0.18409514
TRIM5	0.2918624	0.3536283	0.37764952	0.40266633
ERICH3	0.124495864	0.1795189	0.12711227	0.0887266
CFAP46	0.11569537	0.04408371	0.13972725	0.08618662
GPRC5D-AS1	0.24668404	0.2098177	0.36643583	0.21931084
MUC5AC	0.15289292	0.12160169	0.23411028	0.2045573
DMBT1	0.121389836	0.18464223	0.27173308	0.12425969
LINC01170	0.10713353	0.08327012	0.12588276	0.07901717
RELN	0.06301304	0.08309883	0.1327507	0.18926042
LANCL1-AS1	0.18754947	0.09377733	0.15428995	0.090184815
DNAH11	0.204992	0.18949997	0.20859689	0.20032738
ATP11A	0.28519687	0.25470763	0.26999816	0.29606888
ZNF385D	0.15341736	0.23564021	0.31836215	0.36077332
MACC1	0.25803527	0.24940403	0.22207382	0.34629828
AL445584.2	0.08954733	0.08609571	0.11424103	0.14911361
TMEM164	0.38347566	0.31847817	0.4180152	0.33575562
AC083837.1	0.28898594	0.14667872	0.18098456	0.2473946
HYDIN	0.13264856	0.10510123	0.061418988	0.112647876
SFTPA2	0.29507956	0.23176615	0.16745451	0.18485723
SLC5A8	0.06232262	0.1240352	0.28850546	0.15540229
BPIFA1	0.098070435	0.11370083	0.1154171	0.29085338
CACNA1A	0.19795178	0.14164811	0.14331038	0.2834748
MYO16	0.08443856	0.20176618	0.29658318	0.2529282
CFAP47	0.17403227	0.2138016	0.1293535	0.13021834
CUX2	0.07488374	0.081173055	0.07291616	0.2322503
AHR	0.45121077	0.4098383	0.35396254	0.5107445
PDZRN4	0.34159032	0.3383471	0.3306147	0.15521921
RAB27B	0.19122815	0.22657102	0.3102045	0.28067112
ANKFN1	0.14890695	0.14258714	0.17161466	0.13122007
ADARB2	0.11773947	0.036018427	0.18864773	0.055009086
GRM7	0.12932195	0.044826843	0.22223341	0.17955463
COL25A1	0.17922579	0.1694564	0.29356286	0.3067546
AL357507.1	0.111158766	0.15837617	0.12620555	0.26816297
TTC29	0.1178701	0.14612268	0.10309135	0.11759928
CXCL10	0.120497696	0.08020063	0.18319765	0.21990891
DGKI	0.10202904	0.11314713	0.11496666	0.26700687
WDR49	0.20949872	0.2462008	0.32684377	0.24810559
DNAH7	0.1713123	0.21496978	0.20498459	0.15594356
PTGFR	0.16828494	0.12364605	0.19608879	0.16251557
ANKRD1	0.20162913	0.027323347	0.37549525	0.15013823
SLC39A8	0.42132407	0.24204233	0.35104042	0.22692016
GPC6	0.24733981	0.24415298	0.40973815	0.45338708
SLC4A4	0.21221355	0.21959963	0.2907063	0.20968097
SLC26A4	0.0841714	0.091877125	0.09367375	0.080740474
ITGA11	0.03229721	0.040544778	0.07667969	0.25353745
CD38	0.07628907	0.14661989	0.15775202	0.17691442
COL1A1	0.06607282	0.30690086	0.2740543	0.736391
WIF1	0.2667095	0.28213078	0.2884788	0.22402889
XKR4	0.0903434	0.05067277	0.18902546	0.18124105
AC109466.1	0.15230855	0.12496096	0.056236457	0.17607433
MIR100HG	0.196534	0.27325228	0.43233323	0.30350447
POSTN	0.42987776	0.25131947	0.34778392	0.4417514
FGF13	0.12298351	0.0765356	0.14538702	0.19131193
PEBP4	0.20848435	0.089640826	0.17239627	0.1099873
FGF14	0.22632462	0.24112567	0.26463816	0.30750766
PAPPA2	0.063623205	0.040745955	0.03221658	0.06525829
CLIC5	0.42757353	0.40771547	0.31703404	0.27938363
SLC35F3	0.07715581	0.18773125	0.17394412	0.19676998
EGFEM1P	0.1429039	0.24795133	0.35264072	0.22326072
AC117453.1	0.09736196	0.13449906	0.12981305	0.18359317
HMGA2	0.09687534	0.09146668	0.055598862	0.22801098
ALPL	0.13208044	0.12743293	0.14735354	0.1405607
AC130456.2	0.15230387	0.10813368	0.11751851	0.13261995
CDH6	0.06695479	0.14695905	0.15088618	0.20914936
PAPPA	0.08525656	0.07647977	0.11741836	0.19104195
CXCL9	0.06093959	0.18764262	0.114799485	0.09507499
NRG3	0.6484198	0.81484354	0.7927015	0.77676386
AL138701.2	0.07250658	0.1271013	0.076294415	0.104014084
SHROOM3	0.18499261	0.15681903	0.26102722	0.21249352
MYH11	0.19740155	0.19204521	0.35958546	0.250151
GRK3	0.20976128	0.21753566	0.33418915	0.3852983
RALYL	0.094331615	0.08974526	0.11846086	0.13115494
MROH9	0.10657666	0.05905323	0.20465693	0.07514903
ENPP1	0.26924312	0.3692989	0.2349401	0.3064876
FN1	0.26302373	0.3073259	0.29479423	0.37916458
FER1L6	0.048476152	0.091724366	0.14658917	0.085294135
KCNJ15	0.2070822	0.1440868	0.30508113	0.18927394
CYP2B7P	0.3112616	0.17995162	0.22202711	0.38612482
HS6ST3	0.094299726	0.29260516	0.2696448	0.12216396
ITGBL1	0.19316903	0.15258363	0.24925217	0.62315536
DNAAF1	0.124281235	0.09526734	0.16232935	0.10096583
STEAP4	0.31187052	0.2303385	0.41544095	0.21597026
VTCN1	0.038070492	0.104691155	0.16589776	0.16596487
ST6GALNAC5	0.32248628	0.17695169	0.18874843	0.25271848
MICAL2	0.16858523	0.14491712	0.27498886	0.19190337
ITGB6	0.23204724	0.19054359	0.26583025	0.33547813
LNC-LBCS	0.17927183	0.17073601	0.15418214	0.12030193
MYO3B	0.08201177	0.094695486	0.10723576	0.321776
AC012574.1	0.03516175	0.016412254	0.020354101	0.016106816
AC012078.2	0.03785322	0.07068372	0.08791239	0.18113284
SCGB3A2	0.11672198	0.40279752	0.11339582	0.13376212
ANKRD28	0.30882132	0.3299726	0.35035637	0.396123
CLDN10-AS1	0.023154989	0.009166441	0.073897235	0.05743897
CAMK1D	0.29289484	0.32107025	0.37254766	0.2917945
ADGB	0.16483335	0.22210373	0.22810006	0.1686065
SMOC1	0.03294071	0.049845356	0.070195004	0.18095696
CPNE4	0.091166645	0.16255991	0.20385785	0.24166471
ERBB4	0.1552478	0.15845886	0.18100815	0.14933993
DTHD1	0.16669327	0.18963091	0.21455154	0.21351624
LINC01435	0.084882826	0.056269	0.11732747	0.078699835
CDH4	0.0704203	0.11561373	0.04060903	0.15665206
NTN4	0.33716905	0.14673737	0.2970857	0.2426769
AC069277.1	0.06232172	0.12801048	0.16726258	0.14650403
CFAP43	0.17134482	0.1767125	0.15117511	0.15019442
EPHA4	0.39733276	0.5321249	0.35414076	0.36447075
CCBE1	0.3074176	0.28203934	0.28543243	0.18618965
AC009570.2	0.07390864	0.13394031	0.27213988	0.05776592
CNTNAP3P2	0.22032961	0.32023513	0.2063652	0.20525391
CD55	0.35214508	0.34218603	0.33265722	0.3368765
LAMA2	0.2210381	0.20138368	0.23403552	0.17310466
NFATC2	0.17052169	0.22329274	0.22650616	0.23417644
PCDH9	0.52896684	0.834323	0.7761602	0.5658457
AC104162.1	0.15026265	0.16550463	0.1348945	0.13807678
CYP7B1	0.16723852	0.17914225	0.27282068	0.37081975
PARM1	0.18942665	0.16182837	0.2536137	0.14711933
LMO3	0.2869837	0.2256281	0.27149138	0.27051464
EFNA5	0.17884378	0.16139504	0.2177173	0.19000943
GRM8	0.16365404	0.04202753	0.052839	0.06454206
NLGN1	0.18815802	0.21398555	0.27634013	0.22699246
HOPX	0.22380775	0.10890891	0.120807976	0.19966695
AP002989.1	0.10412544	0.09280467	0.02898455	0.12450219
AL356234.2	0.028929615	0.0049220575	0.050802544	0.03294461
RGS6	0.263845	0.13635948	0.40394914	0.07489872
RASEF	0.10280779	0.15032087	0.15934262	0.19956939
ATP13A4	0.35267827	0.25400642	0.35608336	0.25296217
C8orf34	0.24417065	0.20116828	0.21709289	0.20968562
LINC02147	0.2185952	0.1090944	0.29037413	0.26234958
FTO	0.40819582	0.42844614	0.4581538	0.39436296
AP003025.2	0.03516493	0.0	0.026135046	0.04109762
CFTR	0.23517972	0.27893078	0.20582496	0.1447899
RARRES1	0.10318297	0.10160196	0.14070344	0.10907654
MIR646HG	0.10744234	0.11638032	0.24655977	0.1578274
SLIT3	0.21013027	0.22741234	0.37480345	0.19718589
TANC2	0.18966286	0.15078528	0.17540887	0.16137947
ADAMTS9	0.25101313	0.28337368	0.28832772	0.39315513
IGLC7	0.14932759	0.30583122	0.28239098	0.18576373
CDH20	0.06554607	0.027665004	0.026855417	0.0666729
LPIN2	0.28502643	0.33561924	0.2787596	0.36021397
AREG	0.12339938	0.12789261	0.3168838	0.35986346
HS6ST2	0.053554256	0.12308144	0.14513087	0.19287947
ATP2B4	0.3012764	0.2415222	0.3907597	0.34320432
SPAG17	0.15917033	0.17822012	0.15982634	0.14910366
SGMS2	0.19837448	0.18925418	0.28981504	0.2636786
AC025580.2	0.14864628	0.1223613	0.10359808	0.21049657
ZFPM2-AS1	0.11191854	0.17201042	0.07722168	0.17542847
LDB2	0.9729002	1.0770673	0.9673155	1.0250968
SLPI	0.25261983	0.38938874	0.18317015	0.2294949
AC010998.1	0.24549069	0.14852372	0.17462529	0.117796555
DNAH6	0.17443065	0.20434998	0.22904538	0.17915995
BTBD9	0.19522977	0.17411481	0.2137393	0.20493218
ABCA13	0.17648092	0.1645906	0.33402312	0.18387444
TENM2	0.11832489	0.2120846	0.3175571	0.22529837
COL1A2	0.13340935	0.34420907	0.4023709	0.3545751
NYAP2	0.06538659	0.115853585	0.11225116	0.13368504
NRXN1	0.1955268	0.052773196	0.12853888	0.21267837
GPR39	0.2084884	0.19739708	0.1814334	0.23603824
ECT2L	0.103662476	0.11777563	0.11803163	0.1000856
LMO7	0.30000198	0.26137453	0.23824468	0.21484609
LHFPL3-AS2	0.17224972	0.17535117	0.26014596	0.16547404
ZBBX	0.16849165	0.26446253	0.20500197	0.10630581
VWA3B	0.11584395	0.1337992	0.123424076	0.04360599
IGF2BP3	0.16142501	0.14568049	0.12567188	0.21040735
ESRRG	0.13766684	0.2766981	0.2906951	0.17846361
LAMA3	0.2999402	0.20014364	0.25347698	0.20823593
GPM6A	0.3603917	0.12386338	0.29525825	0.109194666
LINC01632	0.07457729	0.0005693343	0.04384365	0.039276622
SLC7A11-AS1	0.096471235	0.12756428	0.08814893	0.11108572
NEDD4L	0.20761222	0.20464231	0.21276471	0.20699285
AC010197.1	0.19583781	0.20060968	0.10043207	0.18757711
AC073114.1	0.058801115	0.09731285	0.10685018	0.15498118
LRRC4C	0.21500364	0.314687	0.50921744	0.19798017
AC113137.1	0.108835675	0.12849982	0.11179672	0.12289705
AC093817.2	0.086629935	0.24504457	0.3237964	0.25685096
LINC02532	0.027792033	0.04259157	0.0042739934	0.01790927
COL11A1	0.12412194	0.046001434	0.18534571	0.24326992
MUC6	0.045253657	8.808095e-05	0.0031573898	0.0045459345
LUZP2	0.04961945	0.14690627	0.08237467	0.24143012
LINC01091	0.1917727	0.2125694	0.21106102	0.17332378
PLCXD3	0.23033592	0.08623421	0.13450952	0.13957717
RCAN2	0.14535467	0.26388097	0.36036402	0.3412187
MECOM	0.14881867	0.16664565	0.13040568	0.13517119
SELE	0.06690561	0.24480204	0.030880062	0.056242365
LAMB3	0.083505094	0.12979764	0.095953174	0.21641354
PCAT1	0.3126492	0.31673	0.30805162	0.22989592
TGFB2	0.2316745	0.32084256	0.275555	0.11852351
AC112206.2	0.31106204	0.08543745	0.1884064	0.1655548
CCDC30	0.21488516	0.20840107	0.1582825	0.18786912
IGF1	0.112921044	0.12022152	0.20142208	0.41532204
AC011287.1	0.23707068	0.27483782	0.43381238	0.18268153
HAPLN1	0.04884548	0.05124523	0.05830762	0.047656544
KIAA2012	0.11768237	0.100860454	0.17033838	0.083074875
ADAMTS16	0.023342367	0.04615495	0.07697521	0.31574747
LONRF3	0.19500032	0.17911689	0.1951124	0.15489598
GPRC5A	0.25282532	0.17129934	0.24847072	0.1876919
DNAH5	0.19199193	0.17296381	0.1771472	0.3221892
WT1	0.05603202	0.008453714	0.057858806	0.06996833
NAPSA	0.21659842	0.358456	0.1890426	0.23930804
AC022325.2	0.30940622	0.07597708	0.16859022	0.04613197
NCAM2	0.2193019	0.284261	0.31726965	0.38978994
AC019211.1	0.07989063	0.056212842	0.098198906	0.09496686
DIAPH3	0.17593595	0.13823922	0.3747717	0.20069142
LINC02055	0.2294178	0.09299044	0.17444094	0.09892186
LRRC77P	0.06784377	0.0913537	0.01729086	0.07356919
SNX30	0.3804818	0.25048062	0.30685365	0.2946093
TFPI2	0.08350465	0.035059653	0.06453874	0.045055907
CCDC190	0.08681208	0.061934598	0.087675676	0.07516885
AC092640.1	0.05980475	0.016008547	0.03650387	0.018186888
BPIFB2	0.13099447	0.24065009	0.29517007	0.19789115
SOX5	0.10533992	0.054642335	0.06813024	0.054986455
FBXO32	0.09602591	0.06756172	0.18245597	0.44804564
NKAIN2	0.17720266	0.2574859	0.13480073	0.11323229
IL20RA	0.15823555	0.0866031	0.1521569	0.124108225
SORCS1	0.14683644	0.06410714	0.2105754	0.14444685
EPHB2	0.08078276	0.029385272	0.065257765	0.16202538
PID1	0.3026338	0.2371613	0.29896656	0.23747014
ADGRL3	0.42739117	0.34349748	0.3945688	0.306346
INMT	0.22646585	0.14185105	0.09560482	0.14672387
PCDH11X	0.12801251	0.11923616	0.114989184	0.09402778
TOX	0.2751741	0.20147707	0.25384027	0.21228012
IL1RAPL2	0.092081115	0.16396683	0.0771365	0.18436247
EMP2	0.35584876	0.32764602	0.35124326	0.3072594
GRM5	0.079631865	0.045535333	0.15296996	0.15493865
PLA2G5	0.04514728	0.054377213	0.047189303	0.055153202
ICAM1	0.2668407	0.2501303	0.31648746	0.21492136
ACSL4	0.28128082	0.30172685	0.2739781	0.29164106
DOCK3	0.16388766	0.1488833	0.16668926	0.27346373
KCNQ3	0.15880586	0.14647675	0.11825278	0.28738576
RIPOR2	0.36167297	0.14787157	0.3111781	0.38239783
LINGO2	0.13401888	0.13429259	0.30863923	0.16550162
LINC01876	0.2850927	0.44060063	0.37940928	0.22290263
PTHLH	0.022227606	0.034420468	0.01363966	0.07825746
GRIP1	0.09478401	0.19754043	0.18288888	0.3126723
BMP6	0.7555344	0.83910465	1.045245	0.7153858
LINC02006	0.27426073	0.10301341	0.1419943	0.07611631
KRT17	0.042341616	0.10504335	0.10005678	0.21520737
AC015687.1	0.15951203	0.1207188	0.08479318	0.25151113
ELAPOR2	0.40866053	0.2390711	0.3399299	0.33554995
AC114971.1	0.15480766	0.11133695	0.06573982	0.034667592
TLL1	0.43874124	0.3017565	0.3104328	0.32434475
ITPRID1	0.13418625	0.2838464	0.30766156	0.15427223
HS3ST2	0.18406099	0.106142655	0.34685367	0.23851576
CACNA1C	0.19059409	0.17306644	0.27687144	0.27967387
STK32A	0.072341	0.11305011	0.21042992	0.23387061
BARX2	0.031579055	0.06496533	0.058978647	0.1981479
RMST	0.29590213	0.08461104	0.11230843	0.27488565
SLC22A3	0.2735563	0.21733552	0.31402272	0.28671497
RND1	0.18293688	0.04718574	0.061993837	0.09254725
LGR5	0.041336793	0.030112058	0.08349342	0.13229394
AC044893.1	0.05050769	0.02310664	0.055433877	0.1303018
KCNMA1	0.2687681	0.21063349	0.47261816	0.3887162
C9orf116	0.07218469	0.11326152	0.06461238	0.110758446
TPH1	0.048472125	0.03322419	0.1463475	0.12780918
BMPR1B	0.20066051	0.23230068	0.30408487	0.2526108
CRIM1	0.53843766	0.6753926	0.59154326	0.57261384
AC093916.1	0.08798034	0.2617196	0.056599207	0.05622425
FSTL4	0.19896095	0.055570412	0.09489792	0.073272444
HHLA2	0.07362219	0.030169683	0.11364441	0.14396136
CSF2	0.042515513	0.008596814	0.05195686	0.010822177
ACKR1	0.17333008	0.12279804	0.028338822	0.18646362
AC013652.1	0.10900987	0.14400247	0.10930431	0.27352393
UST	0.20146863	0.20397392	0.29252622	0.24879286
SAA1	0.12819095	0.11505957	0.07213262	0.09470016
MAGI3	0.33770663	0.33343723	0.29404646	0.33132273
WFDC21P	0.07059005	0.07696012	0.10034271	0.20459758
AL355499.2	0.13997442	0.08405746	0.10209467	0.07467865
CSRP3-AS1	0.10045841	0.07045373	0.07741258	0.05651424
SUGCT	0.18833244	0.21110654	0.26491988	0.35680407
CHIA	0.10373408	0.021508267	0.05200841	0.07757609
FABP4	0.120121546	0.2603942	0.16107835	0.17122109
ARMC4	0.14386842	0.15963264	0.1399618	0.15454656
CFAP70	0.18238352	0.10531499	0.22754413	0.13690804
AC078923.1	0.11186314	0.2420011	0.24774975	0.18855076
UNC5D	0.08135944	0.088920526	0.097159974	0.1256254
UGP2	0.3455448	0.25997534	0.3441259	0.3362862
DCC	0.27479646	0.15389653	0.3001982	0.19073814
NR3C2	0.32010016	0.28073704	0.31417796	0.252355
EPB41L3	0.32795486	0.26131585	0.24434592	0.22889967
AC084816.1	0.10180682	0.07560366	0.18271038	0.119471386
CD36	0.54001623	0.33519974	0.4140648	0.32463256
RBPJ	0.39332235	0.3949413	0.43247262	0.38014778
HMCN1	0.2976942	0.3813837	0.4023604	0.33626643
TWIST2	0.11019571	0.042089205	0.07161494	0.15417108
LINC01088	0.18888354	0.06860721	0.18017963	0.262882
AFF3	0.41387498	0.54527473	0.53417695	0.47685012
LINC01290	0.34864783	0.22954549	0.35874543	0.16423558
CROCC2	0.08287349	0.06065735	0.08396459	0.07392065
HDAC9	0.39065605	0.3158723	0.47330797	0.42357177
SCN3A	0.04977264	0.081435	0.07711902	0.06916929
PELI1	0.35417977	0.3764571	0.35114196	0.30647647
LSAMP	0.22339235	0.21373186	0.2722073	0.21155517
KCNE1	0.18777412	0.10045591	0.10296531	0.13261361
TM4SF4	0.107685596	0.17202827	0.15333486	0.095781334
KIRREL3	0.19779618	0.29334188	0.16217037	0.22222278
ATP12A	0.030504081	0.032743976	0.009970404	0.05862051
CFAP251	0.103356645	0.12467094	0.16093843	0.11569065
TNIK	0.33149093	0.2702826	0.34378505	0.27159977
CHSY3	0.57352394	0.43423048	0.45850542	0.4783213
SLC5A5	0.07009904	0.030572167	0.01995947	0.27994844
MIR31HG	0.075598136	0.095298894	0.11904383	0.40036017
NRXN3	0.9270458	1.3991867	1.0960418	0.9050436
MTHFD2L	0.3291577	0.23460796	0.21196407	0.34007883
RANBP17	0.33621708	0.3127587	0.3598813	0.27633378
AC136431.1	0.083616294	0.09540285	0.072129674	0.20762898
AC093912.1	0.14565554	0.22093502	0.23643188	0.13360125
FGF7	0.23259798	0.12549725	0.2416051	0.49724182
ESM1	0.5264932	1.0358955	0.5170629	0.532056
SERPINB11	0.0533586	0.09699675	0.10991919	0.08765152
GREM1	0.060646847	0.018082626	0.09350241	0.1922395
PTGS2	0.1422488	0.45609242	0.24935314	0.27534056
SERPINI2	0.16413899	0.12356575	0.22019714	0.119889386
ADAM12	0.100446425	0.11544677	0.17390491	0.1915259
FMO5	0.33161533	0.09348823	0.18077363	0.2134
NREP	0.33211163	0.7030144	0.6102359	0.49127313
MMP10	0.058765322	0.100915745	0.045745283	0.07849936
ATP8A2	0.051744312	0.038336314	0.14233258	0.12362142
ADAMTS6	0.6827287	0.87640345	0.59684265	0.8248869
COL3A1	0.14217119	0.44983464	0.47483554	0.52604836
TACC2	0.23106484	0.19208549	0.17190802	0.24642745
SORCS2	0.07946273	0.04991293	0.08919487	0.15606056
C4BPB	0.047363073	0.14373241	0.03971884	0.18072118
SPATA17	0.16238657	0.22201966	0.19440036	0.16738187
GLCCI1	0.2832617	0.31422925	0.35553497	0.27329847
DRAIC	0.088842764	0.07842724	0.14310671	0.081666075
FREM2	0.25520605	0.19931562	0.18937041	0.19133641
BICDL1	0.103399284	0.16043687	0.19315092	0.18226099
COL4A3	0.32804623	0.23550376	0.33686167	0.23940054
AC093865.1	0.1576561	0.10117469	0.17511426	0.2802421
CCL19	0.018458888	0.02262556	0.048641052	0.018980712
C8orf37-AS1	0.19167408	0.13516596	0.14200254	0.14830802
THRB-AS1	0.11497247	0.06612219	0.046988316	0.12091351
EDN2	0.046864644	0.01671383	0.011572082	0.040361866
FANK1	0.13907082	0.13307849	0.12800473	0.18814029
ROR1	0.3151047	0.24298726	0.33496767	0.28321514
CACNA2D2	0.16403723	0.0975779	0.07061003	0.102955736
DCLK1	0.10058006	0.18787093	0.27438024	0.34464177
EGLN3	0.1281481	0.116130404	0.123186685	0.08902425
RIMS2	0.100411	0.068910785	0.09834264	0.2838531
AC087633.2	0.06787041	0.12704411	0.009224579	0.1370313
PIP5K1B	0.37918666	0.4134089	0.32925844	0.2789448
MLLT3	0.30703002	0.27514276	0.33765656	0.26947764
ACMSD	0.035159234	0.04499089	0.077710375	0.031104473
AC005165.1	0.110683784	0.04052036	0.1758147	0.15675738
RFTN1P1	0.057432007	0.038720578	0.085351266	0.102618665
PRG4	0.07922751	0.232543	0.12795703	0.12360881
FGF2	0.102339774	0.0955825	0.17436284	0.1685914
