gene	stage0	stage1	stage2	stage3
DLGAP1	0.18221705	0.2683858	0.32534194	0.20823579
SERPINE1	0.87499833	0.69858456	0.8379395	0.9020823
CDH2	0.029138995	0.092165165	0.020609407	0.55325645
DNAH9	0.15799168	0.23933111	0.27195436	0.14737062
SCEL	0.26100594	0.25359794	0.22572431	0.1637538
LRRIQ1	0.18832475	0.29259387	0.2296262	0.23492676
NEK10	0.20642124	0.15760665	0.15654005	0.20820883
PLD5	0.0775651	0.12638877	0.11690154	0.4474696
HPSE2	0.07962349	0.29527542	0.4578275	0.36821222
FRMD5	0.08830245	0.29804862	0.20075837	0.28330672
AC046195.1	0.20574526	0.18757097	0.2694377	0.078786805
TMEM232	0.17397799	0.27062136	0.2345292	0.1854488
CCL21	0.07886742	0.25346318	0.15142843	0.23894905
IGHD	0.11164954	0.2397482	0.17256759	0.21142232
PRB4	0.22968765	0.93778026	0.5108876	0.18886931
ACOXL	0.26943207	0.2299233	0.17798351	0.12943564
DKK2	0.13744436	0.21487835	0.1443404	0.13541986
LRRTM4	0.11758799	0.13664295	0.29213074	0.11791015
SFTPB	0.034256555	0.044042487	0.08611746	0.08559594
KCNIP4	0.24150346	0.15692547	0.09732722	0.14326714
CEMIP	0.23486316	0.32656	0.44391882	0.39466113
LINC02388	0.09119801	0.008986604	0.095934585	0.3161435
P3H2	0.20238812	0.11087247	0.21109845	0.10472505
NEAT1	0.10261608	0.069758035	0.10758121	0.12874074
PGC	0.13165452	0.1268533	0.06577181	0.18410972
SYT14	0.09399448	0.044049677	0.0047106454	0.12666652
ZPLD1	0.06840199	0.08726148	0.107856624	0.12844454
CMAHP	0.19026224	0.18994346	0.22501895	0.23084597
LINC01811	0.25768963	0.092510685	0.38444465	0.050046213
ITGA2	0.2447715	0.3805481	0.3854716	0.47238955
COL8A1	0.17375247	0.15198019	0.16680652	0.20410562
TTN	0.31778473	0.23137987	0.224047	0.22558431
SPAG16	0.26794776	0.24071406	0.24552381	0.2736711
CDHR3	0.110831544	0.16686238	0.21877593	0.15515932
CPM	0.393707	0.36721498	0.4063514	0.27751833
PACRG	0.20068637	0.233265	0.23040538	0.19674233
LYZ	0.09362708	0.3091695	0.3359585	0.20719835
ANK3	0.13078353	0.1291006	0.14634693	0.13209507
ABCA3	0.25131568	0.14898518	0.15108465	0.13033634
ADAMTSL1	0.1656293	0.25950533	0.40030408	0.22334537
DCDC1	0.1762039	0.22658832	0.20288889	0.15739638
CDC20B	0.11905898	0.064119406	0.06943175	0.0430162
KIF26B	0.16674781	0.31158057	0.3892372	0.34858826
LINC02889	0.20286657	0.36566016	0.25223592	0.22176352
GDF15	0.09725284	0.21956493	0.13054039	0.19044577
MEGF9	0.30547357	0.23241083	0.26508597	0.28780222
ACTG2	0.05372885	0.16360639	0.1400032	0.114901185
KHDRBS2	0.98086184	1.0170401	0.992696	0.7294893
PRB3	0.21108651	0.8011894	0.49046698	0.15848762
SFTPA1	0.3162927	0.29885504	0.24154228	0.24024574
MIR924HG	0.21677583	0.27113336	0.19221738	0.14277342
AC007368.1	0.03973412	0.10076041	0.12403331	0.19284524
PDE4D	0.022565119	0.008444025	0.019441338	0.07858075
LINC01705	0.019817874	0.034349035	0.07224315	0.05497268
CFAP54	0.2982352	0.38638228	0.26045716	0.19050086
TIMP3	0.6149048	0.7917228	0.6338945	0.67714095
DNAH3	0.10356821	0.1067456	0.17673866	0.1501056
SNX25	0.20881192	0.197448	0.19115254	0.17563847
ROBO2	0.26034424	0.1695771	0.27367193	0.31468487
SLC6A14	0.2691245	0.14225963	0.108468875	0.13814202
VSIG1	0.018996675	0.025998658	0.06602675	0.059851468
ALOX15B	0.09711045	0.016386453	0.024876164	0.15290087
KAZN	0.14411126	0.23332007	0.27581498	0.20473018
STAP1	0.0704245	0.07631292	0.13871033	0.084010735
KCND2	0.048339564	0.13178751	0.28640455	0.25804445
LINC00578	0.17228639	0.2930613	0.24204253	0.38047993
CR2	0.021477072	0.010050126	0.023706855	0.040930208
AC027288.3	0.25478637	0.21802586	0.17780259	0.11871793
ITGB8	0.15806359	0.37376195	0.29138032	0.35286015
SGPP2	0.1261098	0.11407497	0.16822289	0.16815042
STK33	0.2190862	0.21994534	0.19268738	0.23128124
AC009133.1	0.16155101	0.11265036	0.08236652	0.17289475
CASC15	0.44739082	0.82118934	0.51388144	0.5213432
LAMC2	0.09707804	0.08147353	0.14830062	0.18370682
CADM1	0.2564222	0.3129046	0.2836613	0.21337958
HHIP	0.42699698	0.1484018	0.26135898	0.15940765
EYA4	0.1368176	0.2548144	0.14134791	0.21449423
LMNTD1	0.11963021	0.12045023	0.13059247	0.18243782
SLC30A8	0.10011888	0.12250414	0.3387597	0.10394013
FAM155A	0.1969044	0.18918645	0.29402632	0.20289034
VEPH1	0.3813158	0.3137896	0.45684594	0.1761239
CP	0.08736206	0.14595121	0.22586511	0.23225814
NOL4	0.050473783	0.011993759	0.064769864	0.091873124
LINC01937	0.106001005	0.12864369	0.1269577	0.16966304
MUC5B	0.063755654	0.16667576	0.11046445	0.28824118
CHST9	0.119249925	0.2559148	0.16815619	0.19638288
RTKN2	0.49121055	0.45208845	0.472274	0.15898767
TRIM5	0.12469745	0.070946395	0.1379426	0.22001472
ERICH3	0.14877088	0.24002491	0.14265506	0.09269985
CFAP46	0.11051378	0.10270329	0.09068636	0.100760505
GPRC5D-AS1	0.22331804	0.24807091	0.4167893	0.21374974
MUC5AC	0.063522466	0.13290198	0.12308689	0.13147359
DMBT1	0.14721595	0.219071	0.39919084	0.19369465
LINC01170	0.06037275	0.11267529	0.17599015	0.17947209
RELN	0.07133553	0.08323916	0.0734173	0.2655542
LANCL1-AS1	0.2153828	0.06913206	0.18705465	0.07847502
DNAH11	0.18446653	0.30903935	0.2479441	0.19133472
ATP11A	0.2769199	0.33765987	0.23249836	0.2244479
ZNF385D	0.10547237	0.3155035	0.35591266	0.3684764
MACC1	0.24694556	0.32481572	0.35654086	0.28554428
AL445584.2	0.09489466	0.23461467	0.010992829	0.13712254
TMEM164	0.4055105	0.36959472	0.27250814	0.2865519
AC083837.1	0.3284866	0.22868574	0.32955226	0.3459552
HYDIN	0.12931928	0.152461	0.13717097	0.115752295
SFTPA2	0.25917968	0.1504719	0.11418825	0.18035895
SLC5A8	0.09614285	0.09175035	0.1802237	0.15733129
BPIFA1	0.042367857	0.08514601	0.084042765	0.40251893
CACNA1A	0.13468954	0.1915066	0.037057955	0.08565287
MYO16	0.081020474	0.28905153	0.13150063	0.19753842
CFAP47	0.16118732	0.24542451	0.17582469	0.15497029
CUX2	0.14104278	0.07420808	0.11549451	0.24385162
AHR	0.28045192	0.26859483	0.23926279	0.31235048
PDZRN4	0.29309034	0.27597407	0.3339646	0.20192546
RAB27B	0.20773564	0.16742495	0.2380099	0.31323665
ANKFN1	0.20438468	0.21748175	0.12257569	0.14977857
ADARB2	0.12130062	0.11988802	0.18896872	0.12044597
GRM7	0.10092671	0.15038158	0.26320606	0.14633964
COL25A1	0.22847944	0.1654877	0.19273454	0.3069063
AL357507.1	0.09146022	0.15066533	0.22178183	0.3310063
TTC29	0.14801396	0.14549099	0.1347263	0.09596183
CXCL10	0.093300894	0.046904467	0.15629609	0.29993948
DGKI	0.085201785	0.28662696	0.25470042	0.25604823
WDR49	0.19276826	0.22185427	0.26978868	0.19461598
DNAH7	0.17957169	0.26866892	0.21911122	0.148165
PTGFR	0.19734156	0.1781192	0.20345539	0.14623837
ANKRD1	0.22158204	0.020615501	0.307695	0.06864216
SLC39A8	0.4199395	0.24843298	0.30701035	0.17023656
GPC6	0.3014064	0.3552018	0.4820295	0.39492738
SLC4A4	0.23079301	0.30545625	0.23078534	0.22161199
SLC26A4	0.17031698	0.17098889	0.17551896	0.10956991
ITGA11	0.054768037	0.09343695	0.2312202	0.21107835
CD38	0.08193625	0.0846259	0.117300995	0.14399318
COL1A1	0.061459698	0.2565348	0.26936045	0.56576836
WIF1	0.25793582	0.32492214	0.28872827	0.15994853
XKR4	0.059463177	0.06844663	0.15576543	0.13139297
AC109466.1	0.076019414	0.14378174	0.17552038	0.15557805
MIR100HG	0.19214484	0.29492944	0.37927905	0.28278875
POSTN	0.18282443	0.24134167	0.3215209	0.42478544
FGF13	0.12316051	0.17423673	0.18812852	0.1493926
PEBP4	0.25766572	0.12324694	0.15871957	0.1010233
FGF14	0.2388178	0.32842186	0.30608496	0.30840096
PAPPA2	0.053514425	0.053059682	0.07769516	0.05087796
CLIC5	0.27143624	0.35450637	0.30308333	0.24689889
SLC35F3	0.06847174	0.2185236	0.19573049	0.17679952
EGFEM1P	0.19136056	0.40161157	0.46744838	0.25502473
AC117453.1	0.08615811	0.2204581	0.12779619	0.24402216
HMGA2	0.06014157	0.06034505	0.09076193	0.18176216
ALPL	0.09971614	0.10389145	0.11654682	0.08040129
AC130456.2	0.16664937	0.16175075	0.21124585	0.15090725
CDH6	0.059124604	0.14853379	0.21655999	0.22651792
PAPPA	0.102332145	0.1016599	0.107270524	0.18103337
CXCL9	0.036360785	0.04243248	0.05456137	0.04666749
NRG3	0.6761305	0.7515097	0.70381725	0.57197094
AL138701.2	0.03597527	0.021619298	0.0195444	0.06135918
SHROOM3	0.20374715	0.24818054	0.24002758	0.19168669
MYH11	0.1927894	0.283191	0.36850953	0.23558842
GRK3	0.25074893	0.31506053	0.3446948	0.38169175
RALYL	0.04405287	0.034818318	0.16545264	0.13955902
MROH9	0.08374884	0.10543367	0.13322271	0.12012574
ENPP1	0.33581173	0.18200153	0.28836533	0.28751296
FN1	0.24402675	0.33245826	0.4508443	0.45208544
FER1L6	0.20724955	0.25607336	0.1690556	0.124012694
KCNJ15	0.24187523	0.20781681	0.35499772	0.17875242
CYP2B7P	0.31008568	0.29152325	0.18247831	0.39950344
HS6ST3	0.1001642	0.32413328	0.18152383	0.14401758
ITGBL1	0.3216467	0.22035025	0.34204343	0.41242206
DNAAF1	0.13146889	0.16263014	0.10587956	0.12350246
STEAP4	0.29682082	0.2908147	0.42798433	0.18842524
VTCN1	0.12979594	0.12945537	0.1402526	0.1535992
ST6GALNAC5	0.3776994	0.22203505	0.2149541	0.26338083
MICAL2	0.2866282	0.21833806	0.3026387	0.26311842
ITGB6	0.20579265	0.28520638	0.24039376	0.2397863
LNC-LBCS	0.16266397	0.19302376	0.274402	0.11627729
MYO3B	0.08324951	0.14593579	0.18641502	0.18207847
AC012574.1	0.04668468	0.013022883	0.02792053	0.023448234
AC012078.2	0.08099407	0.03872523	0.03772857	0.23890066
SCGB3A2	0.12172804	0.36724174	0.18067466	0.21820506
ANKRD28	0.2730887	0.29849327	0.32170874	0.3662696
CLDN10-AS1	0.013669076	0.046688687	0.002421604	0.048325885
CAMK1D	0.20202556	0.30140093	0.21291298	0.27196243
ADGB	0.14051726	0.15711293	0.122561306	0.10970387
SMOC1	0.015712349	0.03550033	0.010879597	0.15043728
CPNE4	0.081075065	0.2966201	0.17950176	0.25957984
ERBB4	0.25742993	0.3130214	0.21691519	0.26201776
DTHD1	0.15705705	0.2970182	0.18135387	0.19085588
LINC01435	0.10023657	0.12736988	0.07415408	0.10110589
CDH4	0.09141743	0.058195394	0.07270242	0.10729623
NTN4	0.45957425	0.325755	0.39520025	0.28086886
AC069277.1	0.0631168	0.13085979	0.020084646	0.17464639
CFAP43	0.17241365	0.20448321	0.18846497	0.19512135
EPHA4	0.20127653	0.34412637	0.18048379	0.23606588
CCBE1	0.26585004	0.30939713	0.26883143	0.24862346
AC009570.2	0.033492036	0.15190876	0.34520248	0.048905347
CNTNAP3P2	0.09907526	0.10205631	0.130262	0.12766555
CD55	0.25441888	0.20122433	0.26297286	0.2260431
LAMA2	0.22840631	0.21695235	0.33233508	0.28515148
NFATC2	0.2336461	0.2636567	0.3256771	0.291317
PCDH9	0.28276712	0.25225717	0.35569847	0.1559529
AC104162.1	0.20032594	0.25203156	0.14537808	0.14745402
CYP7B1	0.17608579	0.38391668	0.4021674	0.3583085
PARM1	0.24307458	0.09514125	0.19744913	0.118389055
LMO3	0.32746565	0.31246382	0.3422979	0.2867892
EFNA5	0.18992838	0.19403954	0.20163815	0.17467126
GRM8	1.8098994	1.5534638	0.98507285	0.9122162
NLGN1	0.18117988	0.25316644	0.20557344	0.19739176
HOPX	0.26474217	0.13701466	0.15111661	0.18725872
AP002989.1	0.10087697	0.11129898	0.032085985	0.08221471
AL356234.2	0.06568842	0.09888453	0.17300384	0.09996488
RGS6	0.7111093	0.5777461	0.8457875	0.3134345
RASEF	0.10964918	0.15042207	0.11529961	0.15342903
ATP13A4	0.39900908	0.29812902	0.2943209	0.23738177
C8orf34	0.251029	0.24554461	0.2819494	0.21531922
LINC02147	0.19904104	0.17508014	0.20379555	0.24355298
FTO	0.3012719	0.31153902	0.34252363	0.24570724
AP003025.2	0.020013379	0.021985231	0.042519584	0.0030004885
CFTR	0.29299867	0.3013912	0.41731563	0.2342242
RARRES1	0.1159912	0.17837775	0.08694066	0.20242289
MIR646HG	0.16179435	0.2220086	0.23135585	0.28764364
SLIT3	0.20178756	0.2580971	0.3992976	0.23667133
TANC2	0.15911038	0.12971516	0.16760798	0.14832747
ADAMTS9	0.22848757	0.23060834	0.26674524	0.29161477
IGLC7	0.04108933	0.17249155	0.25782603	0.22001605
CDH20	0.04878311	0.08756597	0.108145066	0.050485983
LPIN2	0.37261674	0.42803383	0.3795126	0.3542989
AREG	0.30408117	0.3000103	0.3783333	0.4399979
HS6ST2	0.08022026	0.06717145	0.071213365	0.20580176
ATP2B4	0.79033387	0.80249894	0.940425	0.67085636
SPAG17	0.15009977	0.22995242	0.15993342	0.14666595
SGMS2	0.16461849	0.17033109	0.23070998	0.18833858
AC025580.2	0.16586635	0.22302131	0.12491515	0.18846473
ZFPM2-AS1	0.15851983	0.12202532	0.26481378	0.3011325
LDB2	0.41927478	0.36916983	0.40697584	0.548196
SLPI	0.23001209	0.36609268	0.17828064	0.2594142
AC010998.1	0.26545236	0.16266468	0.12584074	0.0931585
DNAH6	0.20977291	0.25995037	0.17492187	0.15096642
BTBD9	0.41245234	0.4951477	0.35349742	0.32709336
ABCA13	0.1584513	0.21104291	0.16988717	0.15819345
TENM2	0.10052458	0.17478622	0.2899678	0.17349175
COL1A2	0.14839236	0.4899514	0.3788676	0.4531251
NYAP2	0.059623677	0.1798346	0.18752217	0.069765694
NRXN1	0.35577604	0.20184322	0.106061265	0.14262432
GPR39	0.19423775	0.2240738	0.18331206	0.15818936
ECT2L	0.1349169	0.18878888	0.23292047	0.09859351
LMO7	0.34360152	0.3230229	0.38910237	0.28823483
LHFPL3-AS2	0.19672528	0.22846866	0.2185369	0.114125796
ZBBX	0.18044056	0.23002099	0.18590109	0.12871547
VWA3B	0.08609844	0.19066319	0.059104316	0.09691872
IGF2BP3	0.07375311	0.034169406	0.052432876	0.19807585
ESRRG	0.16653438	0.23771267	0.20531435	0.1570645
LAMA3	0.25463107	0.16471928	0.26244098	0.12411275
GPM6A	0.36963263	0.145022	0.2792358	0.1459358
LINC01632	0.019769408	0.013888481	0.17765218	0.05612707
SLC7A11-AS1	0.054127134	0.065024115	0.09960461	0.096730575
NEDD4L	0.32998717	0.3258856	0.24311239	0.26538265
AC010197.1	0.16939786	0.126254	0.31789154	0.13218005
AC073114.1	0.05709842	0.075571015	0.0440212	0.24388392
LRRC4C	0.13969077	0.16941921	0.40601957	0.13773729
AC113137.1	0.10391659	0.17449711	0.18546014	0.2334506
AC093817.2	0.073805034	0.22266747	0.30816156	0.20668937
LINC02532	0.031532306	0.036028095	0.056514923	0.08364636
COL11A1	0.13888754	0.15331438	0.13068344	0.17398115
MUC6	0.017310314	0.01376549	0.016030136	0.030165728
LUZP2	0.1636825	0.20023279	0.23453334	0.15472704
LINC01091	0.20625049	0.2732969	0.22407061	0.2584009
PLCXD3	1.2743335	1.1392016	0.8899667	0.66694605
RCAN2	0.17896324	0.24803807	0.55753815	0.21985513
MECOM	0.027180504	0.025341114	0.02979408	0.07461401
SELE	0.057388525	0.13487135	0.14141074	0.044065833
LAMB3	0.07790868	0.09033388	0.07973588	0.13611317
PCAT1	0.27977666	0.26257303	0.2750762	0.20058304
TGFB2	0.45252606	0.47336602	0.38632166	0.34092337
AC112206.2	0.2741697	0.14088036	0.19611606	0.10239308
CCDC30	0.21155645	0.19984336	0.16387933	0.1981327
IGF1	0.107623056	0.114142835	0.23851499	0.29402423
AC011287.1	0.27796832	0.24021526	0.36245722	0.1659369
HAPLN1	0.037725013	0.039165296	0.005413087	0.0531352
KIAA2012	0.09435917	0.15965535	0.034203254	0.15857212
ADAMTS16	0.016867658	0.06755799	0.089204386	0.22855204
LONRF3	0.16453066	0.13992733	0.21167812	0.15803662
GPRC5A	0.2539742	0.1692468	0.22682662	0.17919978
DNAH5	0.18284237	0.23472077	0.19795538	0.27737227
WT1	0.031248782	0.0027946066	0.011734354	0.15503207
NAPSA	0.20881063	0.2982512	0.10479519	0.2423282
AC022325.2	0.27900004	0.033893388	0.228927	0.058685806
NCAM2	0.24317959	0.30924585	0.30939502	0.34616268
AC019211.1	0.056078706	0.08505205	0.023846261	0.112353206
DIAPH3	0.22491547	0.25114605	0.19794166	0.2113276
LINC02055	0.30970642	0.1898014	0.13828745	0.07928026
LRRC77P	0.028203519	0.022947405	0.08919147	0.09703363
SNX30	0.35611302	0.3348294	0.4183221	0.2934504
TFPI2	0.32369724	0.65194595	0.3016318	0.46095175
CCDC190	0.08644733	0.05900934	0.112456836	0.1075657
AC092640.1	0.078023195	0.03941582	0.0756622	0.022530315
BPIFB2	0.041336704	0.11851888	0.12739879	0.09057818
SOX5	0.06622561	0.044332508	0.09573749	0.07656
FBXO32	0.23961452	0.11278979	0.17738798	0.25379643
NKAIN2	0.13015744	0.16937329	0.14125288	0.15955418
IL20RA	0.13631788	0.06907219	0.14152502	0.16422114
SORCS1	0.15849073	0.16260259	0.16519193	0.12018292
EPHB2	0.071876705	0.08461499	0.20482436	0.22217607
PID1	0.37114513	0.32950184	0.4107999	0.27828786
ADGRL3	0.37286946	0.5324401	0.4569387	0.36060625
INMT	0.062237248	0.060480528	0.08999662	0.07890034
PCDH11X	0.4783207	0.40112486	0.1812855	0.08314192
TOX	0.2899966	0.2246803	0.29635617	0.2157278
IL1RAPL2	0.1780086	0.14021611	0.15873542	0.15673052
EMP2	0.42637894	0.49086657	0.3665766	0.28029737
GRM5	0.16604343	0.12424089	0.08973804	0.07373843
PLA2G5	0.053504195	0.0031958888	0.043448787	0.066950575
ICAM1	0.42260835	0.3578424	0.687405	0.58135283
ACSL4	0.3223363	0.34318402	0.3456581	0.34448192
DOCK3	0.13638937	0.19799879	0.24582224	0.22585309
KCNQ3	0.17483413	0.16039391	0.13814175	0.18658568
RIPOR2	0.464362	0.23069048	0.18452232	0.35047114
LINGO2	0.113481246	0.12922904	0.28976634	0.18400702
LINC01876	0.21284588	0.45188436	0.2933529	0.2344341
PTHLH	0.024817502	0.0033134215	0.05348074	0.007697137
GRIP1	0.13786921	0.17594947	0.3058728	0.2820141
BMP6	0.12632754	0.2823556	0.21082301	0.28029045
LINC02006	0.2265877	0.09945422	0.20882365	0.029528191
KRT17	0.055185203	0.097253695	0.0690746	0.17303257
AC015687.1	0.19209066	0.12350551	0.06580042	0.21184787
ELAPOR2	0.5401064	0.4527001	0.43265173	0.36663496
AC114971.1	0.24696185	0.17697605	0.24731341	0.15725157
TLL1	0.18757766	0.2524213	0.20454226	0.26662934
ITPRID1	0.19413821	0.24589436	0.06377248	0.1573924
HS3ST2	0.18053286	0.15688956	0.54715055	0.36165607
CACNA1C	0.2072058	0.25538054	0.34867638	0.31040215
STK32A	0.061823417	0.37335238	0.18054165	0.29144478
BARX2	0.03798664	0.06556669	0.059910476	0.12696218
RMST	0.31923062	0.07483168	0.10892454	0.20493904
SLC22A3	0.2964901	0.18412487	0.2283537	0.18303399
RND1	0.35266027	0.22249389	0.31298935	0.17168441
LGR5	0.66182435	0.1813	0.24102512	0.069788404
AC044893.1	0.043804128	0.0029438606	0.00030744576	0.14163467
KCNMA1	0.2449998	0.3149474	0.5202509	0.4016751
C9orf116	0.037015922	0.048418086	0.05127876	0.04823678
TPH1	0.04277614	0.07080603	0.045802478	0.12803103
BMPR1B	0.20069973	0.2821063	0.31999865	0.25946674
CRIM1	0.2240412	0.24756566	0.27998555	0.26460907
AC093916.1	0.12301275	0.20137903	0.059965633	0.07823111
FSTL4	1.1110702	0.72069246	0.69419885	0.4296124
HHLA2	0.07245548	0.21355838	0.028915968	0.18193047
CSF2	0.026232446	0.041315194	0.005759746	0.05861137
ACKR1	0.10063882	0.035884663	0.06687312	0.10950266
AC013652.1	0.15259783	0.23287734	0.12339853	0.3511868
UST	0.2044551	0.23878546	0.29546306	0.20909058
SAA1	0.13789485	0.1491547	0.07092424	0.078151114
MAGI3	0.25490192	0.2146719	0.25483173	0.24474508
WFDC21P	0.04325001	0.14683664	0.08022944	0.24505287
AL355499.2	0.15872216	0.14551052	0.26165596	0.03844341
CSRP3-AS1	0.09847465	0.14615598	0.097256705	0.07973847
SUGCT	0.13948369	0.25454995	0.4491011	0.27656186
CHIA	0.053476945	0.057623085	0.0068405336	0.022162799
FABP4	0.117311895	0.34579194	0.1763137	0.15173128
ARMC4	0.15435003	0.20153223	0.14046943	0.18443355
CFAP70	0.17166111	0.19640312	0.1285258	0.117801875
AC078923.1	0.50180006	1.1357989	0.5957049	0.44149148
UNC5D	0.06886571	0.10227663	0.18207908	0.08084449
UGP2	0.3620211	0.30184963	0.3583617	0.31209517
DCC	0.25511736	0.22871174	0.4595559	0.12254666
NR3C2	0.3736959	0.34140068	0.40228897	0.27661055
EPB41L3	0.28538793	0.23425175	0.21257627	0.19849238
AC084816.1	0.07308988	0.2205768	0.25865465	0.04546705
CD36	0.32412487	0.29709187	0.26212886	0.18910266
RBPJ	0.5369312	0.5648506	0.522449	0.47509092
HMCN1	0.22014461	0.30357262	0.36405015	0.32540992
TWIST2	0.10661997	0.055374682	0.12703262	0.111448586
LINC01088	0.26550302	0.2487421	0.20706624	0.28147
AFF3	0.9432178	1.12817	0.8873338	0.71591187
LINC01290	0.397853	0.3032455	0.4178113	0.14396046
CROCC2	0.07575276	0.06427668	0.06489709	0.0990691
HDAC9	0.29909414	0.26664418	0.41269	0.2989513
SCN3A	0.08077912	0.008346895	0.108775415	0.05553975
PELI1	0.22253744	0.2614733	0.31160477	0.2826538
LSAMP	0.2568158	0.24032012	0.30521387	0.28819817
KCNE1	0.18475206	0.13780881	0.07516512	0.1368196
TM4SF4	0.019516706	0.00692368	0.027546365	0.028630676
KIRREL3	0.039531212	0.14754303	0.13970971	0.08717148
ATP12A	0.010019969	0.060555276	0.062430665	0.0680204
CFAP251	0.16225329	0.20012042	0.19626772	0.14015047
TNIK	0.28087187	0.27877587	0.29743123	0.1922299
CHSY3	0.24889174	0.19469911	0.28871316	0.29923528
SLC5A5	0.048799474	0.06426727	0.087851435	0.21056363
MIR31HG	0.06193367	0.123336405	0.12248568	0.45034587
NRXN3	0.2046404	0.21658108	0.24734712	0.34559113
MTHFD2L	0.26437432	0.18419403	0.2753296	0.24994543
RANBP17	0.23189844	0.2839209	0.25579077	0.23463196
AC136431.1	0.05487573	0.06487725	0.17482327	0.12638743
AC093912.1	0.05374615	0.14553377	0.28316137	0.15057422
FGF7	0.22957848	0.2594404	0.42274296	0.37957564
ESM1	0.10726753	0.1271478	0.12902886	0.3146436
SERPINB11	0.07442599	0.23208503	0.26440138	0.102757044
GREM1	0.012335526	0.003114426	0.048120737	0.22031373
PTGS2	0.108165145	0.55553555	0.39609522	0.30716658
SERPINI2	0.13430905	0.21753748	0.09031378	0.17464435
ADAM12	0.15782274	0.2569891	0.3589229	0.35496914
FMO5	0.31477883	0.079985395	0.04424702	0.16155413
NREP	0.34668267	0.7962551	0.5020538	0.42700258
MMP10	0.13250557	0.148909	0.08756958	0.21236807
ATP8A2	0.13813703	0.11118808	0.11482869	0.10605528
ADAMTS6	0.34536886	0.45198458	0.42410415	0.44704407
COL3A1	0.13567623	0.52521074	0.4048385	0.71034336
TACC2	0.26405826	0.2077808	0.18231957	0.26124683
SORCS2	0.11150727	0.12847544	0.089316994	0.15428534
C4BPB	0.06356169	0.1410284	0.02565875	0.1728965
SPATA17	0.17198198	0.21336053	0.19395672	0.23988321
GLCCI1	0.2630325	0.29243892	0.32192296	0.2359657
DRAIC	0.08024297	0.12380713	0.07070591	0.0828332
FREM2	0.23648585	0.15778294	0.21904185	0.10289289
BICDL1	0.09246744	0.12589747	0.08781869	0.19430198
COL4A3	0.37649533	0.27948418	0.3158248	0.22490844
AC093865.1	0.11804311	0.1191951	0.1676956	0.27539128
CCL19	0.06118878	0.03224507	0.072908826	0.022074878
C8orf37-AS1	0.16258986	0.28165868	0.16609064	0.19977693
THRB-AS1	0.30596623	0.3145181	0.35272864	0.31224093
EDN2	0.114065506	0.047090814	0.060552523	0.07012505
FANK1	0.1359759	0.175919	0.10189831	0.14664933
ROR1	0.35587332	0.28728878	0.36680645	0.2717511
CACNA2D2	0.16737826	0.18092263	0.12370256	0.13285065
DCLK1	0.14453442	0.31200176	0.1598752	0.29063106
EGLN3	0.15497424	0.14667174	0.19939853	0.13856436
RIMS2	0.11177286	0.17083004	0.12423179	0.27409756
AC087633.2	0.1436743	0.21333584	0.09122548	0.107474
PIP5K1B	0.3745304	0.36038062	0.3502038	0.2628559
MLLT3	0.23968041	0.28889138	0.232802	0.22846566
ACMSD	0.06471051	0.011493842	0.039688084	0.10914488
AC005165.1	0.15826802	0.20160423	0.24856201	0.16506433
RFTN1P1	0.07440341	0.069420494	0.01679403	0.17441556
PRG4	0.03308491	0.04037311	0.14253798	0.09630179
FGF2	0.12845325	0.08223251	0.1992847	0.15578601
