gene	stage0	stage1	stage2	stage3
STK33	0.1461463	0.27467546	0.18642886	0.30870962
AC009133.1	0.11510354	0.056423176	0.05167758	0.101187594
CASC15	0.18536378	0.4089834	0.29011723	0.40200287
LAMC2	0.09303784	0.07508514	0.09184367	0.11624085
CADM1	0.17265941	0.16000214	0.11674831	0.13691631
HHIP	0.29312506	0.11437096	0.112439245	0.056158513
EYA4	0.08725802	0.21091558	0.15108271	0.17654945
LMNTD1	0.12589788	0.095527105	0.07343421	0.18575643
SLC30A8	0.03953154	0.0069211936	0.048273858	0.07391563
FAM155A	1.0946091	1.0606267	1.2240304	0.9450357
VEPH1	0.2559716	0.14610521	0.12632509	0.11319062
CP	0.10558765	0.24687505	0.20376272	0.3090952
NOL4	0.050788864	0.103897884	0.22345911	0.08329995
LINC01937	0.08595839	0.11579588	0.06250577	0.1206287
MUC5B	0.14721438	0.12196719	0.25527993	0.4234936
CHST9	0.10229808	0.1878823	0.22177087	0.21159282
RTKN2	0.43026912	0.10805021	0.22650458	0.06957749
TRIM5	0.853073	0.94281745	1.2308061	1.1907425
ERICH3	0.108120054	0.0884794	0.1081309	0.1486246
CFAP46	0.09683722	0.028485304	0.06364288	0.15910858
GPRC5D-AS1	0.17969652	0.13332252	0.17816652	0.17821842
MUC5AC	0.050395813	0.045737702	0.278371	0.17985019
DMBT1	0.07795148	0.13605486	0.16459027	0.15989463
LINC01170	0.09417924	0.11840558	0.028208707	0.19803205
RELN	0.06332622	0.15379015	0.08095252	0.19055611
LANCL1-AS1	0.1459501	0.051732946	0.04240627	0.054956645
DNAH11	0.15493128	0.12003476	0.18722749	0.25109014
ATP11A	0.26530534	0.34500697	0.15288652	0.23788773
ZNF385D	1.0900283	1.2470671	1.5536218	1.8360337
MACC1	0.16753899	0.20383485	0.118404955	0.2272515
AL445584.2	0.06795671	0.145288	0.07477733	0.1930951
TMEM164	0.2398168	0.22717047	0.21367964	0.22392312
AC083837.1	0.21219277	0.2211944	0.14101058	0.26678982
HYDIN	0.08912858	0.11761	0.1177814	0.18749386
SFTPA2	0.24516013	0.3073246	0.16677375	0.19151345
SLC5A8	0.0377365	0.07422662	0.12235937	0.07139383
BPIFA1	0.024537776	0.097759634	0.073033236	0.24969977
CACNA1A	0.12817647	0.17517693	0.11647144	0.118542545
MYO16	0.07214507	0.15951057	0.18525064	0.16118187
CFAP47	0.12770388	0.10001652	0.13430375	0.24872741
CUX2	0.060542166	0.14562632	0.12318064	0.20786737
AHR	0.2622405	0.32141578	0.19629736	0.2821346
PDZRN4	0.6303392	0.40231258	0.47746447	0.3245084
RAB27B	0.09267793	0.24078323	0.07818154	0.16345552
ANKFN1	0.11873594	0.17741147	0.1373059	0.22751659
ADARB2	0.0848646	0.075701036	0.09858406	0.08363725
GRM7	0.0814031	0.077531	0.08825285	0.2378664
COL25A1	0.06330217	0.24336125	0.07672771	0.28202334
AL357507.1	0.15478766	0.24281743	0.23107186	0.21754155
TTC29	0.08313683	0.08176499	0.112865925	0.121247955
CXCL10	0.19511698	0.22578476	0.2901277	0.22697365
DGKI	0.061928734	0.1596701	0.12915565	0.29569507
WDR49	0.15554057	0.2448732	0.0749787	0.325827
DNAH7	0.1275818	0.16873366	0.17711785	0.23276928
PTGFR	0.12225133	0.08395774	0.15370007	0.11742625
ANKRD1	0.19721499	0.07036865	0.23888141	0.09537045
SLC39A8	0.30904403	0.11414589	0.16012654	0.114715256
GPC6	0.16057347	0.23563024	0.19742313	0.36094564
SLC4A4	0.16910216	0.22090374	0.15481803	0.2825229
SLC26A4	0.053698014	0.10420708	0.08155868	0.10624446
ITGA11	0.040905677	0.12763555	0.03611898	0.13180381
CD38	0.05425793	0.10183191	0.040617738	0.11212483
COL1A1	0.073294595	0.27063945	0.2011851	0.56095684
WIF1	0.21004309	0.2638505	0.12916847	0.13824111
XKR4	0.046152074	0.07523322	0.048219956	0.09683922
AC109466.1	0.08337532	0.063443705	0.03080244	0.099269
MIR100HG	0.14541958	0.287597	0.22871795	0.28930366
POSTN	1.0737053	1.1630664	1.3988205	1.4791641
FGF13	0.12176176	0.2094333	0.25284615	0.37242573
PEBP4	0.17344283	0.07973376	0.04984208	0.09981705
FGF14	0.2508962	0.39589188	0.24091709	0.33250657
PAPPA2	0.07887991	0.17572737	0.105396375	0.11830449
CLIC5	0.12735227	0.14659843	0.14634442	0.09311738
SLC35F3	0.051910795	0.06769838	0.09481707	0.14074859
EGFEM1P	0.108223885	0.1965168	0.17585029	0.20328414
AC117453.1	0.07284951	0.14486916	0.13083416	0.092508756
HMGA2	0.057018917	0.14663832	0.05657882	0.14918971
ALPL	0.14466994	0.24751559	0.14466277	0.1293149
AC130456.2	0.091866806	0.06182725	0.103017546	0.17551649
CDH6	0.061177168	0.06436745	0.08822617	0.13350634
PAPPA	0.067807995	0.16883165	0.06876848	0.17130427
CXCL9	0.08505863	0.041049622	0.06826041	0.048562977
NRG3	0.6962457	0.71538204	0.6025079	0.35358948
AL138701.2	0.051147692	0.027238753	0.0026931248	0.08927342
SHROOM3	0.14054003	0.113852225	0.12260947	0.16486697
MYH11	0.3226139	0.44416037	0.45790806	0.38478595
GRK3	0.19030401	0.20904118	0.3390783	0.24284637
RALYL	0.07455591	0.07033912	0.2079076	0.11136395
MROH9	0.08373912	0.14324225	0.06528917	0.13066208
ENPP1	0.07925913	0.098445095	0.115822785	0.048999872
FN1	0.22281797	0.4724322	0.33180162	0.39853978
FER1L6	0.024252256	0.17330529	0.06636496	0.13456042
KCNJ15	0.124528274	0.10747117	0.08407694	0.10551876
CYP2B7P	0.21123606	0.28479213	0.18349636	0.228123
HS6ST3	0.065009564	0.12309352	0.18146592	0.13823584
ITGBL1	0.092104234	0.23676942	0.21030241	0.3272742
DNAAF1	0.10317659	0.10118444	0.09829096	0.11413424
STEAP4	0.16274178	0.19714208	0.14343818	0.1883004
VTCN1	0.018644864	0.059113886	0.008009518	0.09192557
ST6GALNAC5	0.2219491	0.14819601	0.17043932	0.13539045
MICAL2	0.13467246	0.15746728	0.11882485	0.20067334
ITGB6	0.14152366	0.15375784	0.10044453	0.21985333
LNC-LBCS	0.12739836	0.13434166	0.08985537	0.20112601
MYO3B	0.05386223	0.22366358	0.21075754	0.1035894
AC012574.1	0.02553563	0.05530911	0.008849547	0.04837873
AC012078.2	0.021740431	0.049953654	0.009175652	0.09973149
SCGB3A2	0.09068721	0.20835483	0.09653354	0.27167818
ANKRD28	0.22462766	0.3054833	0.23546742	0.30854046
CLDN10-AS1	0.04876015	0.08331138	0.02295261	0.095598
CAMK1D	0.18253087	0.27050847	0.19078833	0.28666496
ADGB	0.12717484	0.12198287	0.14139032	0.16596255
SMOC1	0.04439668	0.10364775	0.090824604	0.19739461
CPNE4	0.044806343	0.15871054	0.095081896	0.16709602
ERBB4	0.17517248	0.17742258	0.13175382	0.2020881
DTHD1	0.12897	0.13402838	0.123514675	0.17601325
LINC01435	0.075858966	0.0866246	0.0676962	0.13974507
CDH4	0.095946275	0.092783675	0.06176616	0.1463015
NTN4	0.29918563	0.2696718	0.29360673	0.28517145
AC069277.1	0.067920715	0.08214906	0.018564712	0.11774273
CFAP43	0.16760898	0.1344675	0.2554729	0.23604628
EPHA4	0.29653567	0.4918859	0.35073382	0.50571936
CCBE1	0.2044741	0.21467854	0.072337255	0.13552575
AC009570.2	0.18520424	0.24427332	0.33309248	0.3022126
CNTNAP3P2	0.33692205	0.43309885	0.5054533	0.72541136
CD55	0.33069652	0.34565192	0.35016763	0.32814467
LAMA2	0.23041134	0.34675822	0.3083626	0.27913958
NFATC2	0.16188662	0.3448801	0.2138987	0.3554493
PCDH9	0.14567937	0.18981534	0.117391706	0.11014381
AC104162.1	0.1356999	0.12595452	0.14376278	0.2407484
CYP7B1	0.11212985	0.22133337	0.23111114	0.26136747
PARM1	0.1562699	0.080992505	0.11652213	0.10670884
LMO3	0.24591802	0.21386331	0.12396335	0.24125335
EFNA5	0.13656524	0.22364993	0.13452338	0.20318112
GRM8	0.1556958	0.055093233	0.08556226	0.027112562
NLGN1	0.21753149	0.2517968	0.25366196	0.2902725
HOPX	0.1804492	0.075952984	0.09518667	0.12825434
AP002989.1	0.12179975	0.0565742	0.024027819	0.09690674
AL356234.2	0.018533314	0.10793211	0.14083016	0.13390629
RGS6	0.1177445	0.098345	0.15108101	0.07318223
RASEF	0.085192345	0.20859617	0.13743801	0.20581561
ATP13A4	0.28198	0.19330554	0.07940797	0.17991713
C8orf34	0.17085622	0.19506708	0.13291247	0.19072889
LINC02147	1.6739436	1.365448	1.7372633	1.7414962
FTO	0.43621144	0.4593391	0.35145804	0.39995253
AP003025.2	0.00052146014	0.023270404	0.0	0.010774002
CFTR	0.16680625	0.20086566	0.12971598	0.180352
RARRES1	0.13788132	0.24740176	0.15501799	0.27149507
MIR646HG	0.095650546	0.17589894	0.16962123	0.1860337
SLIT3	0.16795814	0.14889202	0.24076234	0.23677851
TANC2	0.19496673	0.26741683	0.20821357	0.2577076
ADAMTS9	1.4932367	1.4824511	1.6019703	1.4794049
IGLC7	0.042753674	0.10268212	0.100549445	0.14397193
CDH20	0.0725719	0.013608077	0.017058302	0.116338804
LPIN2	0.21657327	0.20605789	0.12720966	0.21131358
AREG	0.081574395	0.19761221	0.18738413	0.30039132
HS6ST2	0.030097952	0.27587798	0.0540541	0.17867462
ATP2B4	0.2356668	0.26645926	0.26150882	0.23192117
SPAG17	0.13129906	0.13095166	0.14343406	0.23319033
SGMS2	0.17171806	0.24807176	0.13241482	0.15841663
AC025580.2	0.09030762	0.18146145	0.1255416	0.121755034
ZFPM2-AS1	0.3211489	0.40745044	0.4472245	0.3048433
LDB2	1.0117354	0.9932646	1.090085	1.034687
SLPI	0.20725834	0.36706197	0.19293702	0.2981856
AC010998.1	0.17480591	0.13431247	0.06813575	0.061600573
DNAH6	0.13785864	0.17762427	0.121960446	0.24134268
BTBD9	0.22944021	0.25916693	0.22458169	0.19408238
ABCA13	0.09988713	0.20616391	0.13753237	0.2374894
TENM2	0.06631533	0.17560634	0.094777234	0.13235407
COL1A2	0.12171187	0.43216792	0.25045907	0.47893032
NYAP2	0.07749315	0.13015942	0.17119259	0.060720347
NRXN1	0.0634794	0.12971938	0.0055309	0.14818975
GPR39	0.10995563	0.12291163	0.08664328	0.17215922
ECT2L	0.07581016	0.12519772	0.08586239	0.19262844
LMO7	0.2275508	0.26806855	0.1716352	0.17005724
LHFPL3-AS2	0.07528419	0.1845526	0.09166703	0.08182526
ZBBX	0.12744996	0.19410919	0.08292029	0.19076964
VWA3B	0.07808165	0.077176616	0.061069746	0.14097783
IGF2BP3	0.08029823	0.13947815	0.10551392	0.18955441
ESRRG	0.097259775	0.29219538	0.19697763	0.24971598
LAMA3	0.25709742	0.25236416	0.09868963	0.15403458
GPM6A	0.3676812	0.23864713	0.21754555	0.26421475
LINC01632	0.049324207	0.055780187	0.01753058	0.027278665
SLC7A11-AS1	0.020651476	0.036425613	0.056249216	0.05113834
NEDD4L	0.15767014	0.15991451	0.11309639	0.16561851
AC010197.1	0.11993605	0.055371303	0.038467232	0.06349726
AC073114.1	0.028818646	0.07449236	0.1851133	0.10184462
LRRC4C	0.38012838	0.28555074	0.35376236	0.30290902
AC113137.1	0.038603865	0.028454067	0.10666646	0.12727627
AC093817.2	0.08823033	0.18587188	0.12596667	0.20450671
LINC02532	0.0049852314	0.007209399	0.005054587	0.0107704885
COL11A1	0.06544407	0.09517811	0.13048254	0.14332788
MUC6	0.049633097	0.033605024	0.009867353	0.05678189
LUZP2	0.03347603	0.10941329	0.16870832	0.11593129
LINC01091	0.1346044	0.17631127	0.15224642	0.24337259
PLCXD3	0.72926486	0.5849979	0.5399559	0.5456681
RCAN2	0.097713165	0.27873003	0.20098706	0.2735191
MECOM	0.33611587	0.3240973	0.32658243	0.34527028
SELE	0.49892554	1.6025082	0.6616393	0.6470125
LAMB3	0.08670384	0.0046018534	0.108293615	0.081782
PCAT1	0.38033712	0.49452618	0.5045092	0.4673734
TGFB2	0.20151487	0.18708068	0.13259822	0.15938738
AC112206.2	0.20609203	0.070568256	0.07267659	0.08055417
CCDC30	0.11745825	0.13992546	0.072419845	0.2010755
IGF1	0.10587478	0.116820395	0.21369843	0.34729546
AC011287.1	0.17211322	0.21183121	0.25458702	0.28678328
HAPLN1	0.12839678	0.09009737	0.10246448	0.082423136
KIAA2012	0.07969504	0.10433814	0.023973282	0.1627495
ADAMTS16	0.032259215	0.013791518	0.0075120907	0.10382576
LONRF3	0.14149246	0.106583424	0.12198586	0.11306795
GPRC5A	0.18030006	0.2099508	0.096025504	0.16263306
DNAH5	0.16995199	0.20440462	0.1894263	0.30957705
WT1	0.007870426	0.03563467	0.0010869722	0.047344927
NAPSA	0.19877629	0.39809304	0.09184086	0.16219208
AC022325.2	0.1621893	0.03192067	0.06421321	0.021870824
NCAM2	0.20997077	0.28668064	0.17641601	0.2623816
AC019211.1	0.05039999	0.05355396	0.11502193	0.15993685
DIAPH3	0.1285886	0.11619934	0.2232523	0.17366117
LINC02055	0.095885664	0.15854315	0.062481478	0.14628682
LRRC77P	0.03343693	0.10838131	0.0190866	0.08155604
SNX30	0.21383509	0.21220076	0.09950868	0.18047547
TFPI2	0.057968553	0.077290036	0.11776064	0.05257442
CCDC190	0.0535901	0.054943155	0.03414248	0.12550332
AC092640.1	0.04744581	0.010141682	0.039104708	0.03569641
BPIFB2	0.01967312	0.039920285	0.23573485	0.029892627
SOX5	0.11331509	0.10719818	0.12811713	0.10470485
FBXO32	0.113459066	0.1817154	0.09690115	0.38683417
NKAIN2	0.16946146	0.28692168	0.19064175	0.15552878
IL20RA	0.08932659	0.049198654	0.08391427	0.11144671
SORCS1	0.0881921	0.16221306	0.04002848	0.15770969
EPHB2	0.036315717	0.10858632	0.07206531	0.1337353
PID1	0.22251086	0.20762241	0.20129922	0.21600449
ADGRL3	0.16575474	0.26265237	0.2018354	0.30573833
INMT	0.44620377	0.40421575	0.29751936	0.24923739
PCDH11X	0.15354466	0.08732021	0.029916905	0.04853724
TOX	0.21032754	0.16952084	0.14902271	0.18475255
IL1RAPL2	0.15969023	0.14225842	0.1766778	0.22180495
EMP2	0.19605201	0.19665505	0.14581268	0.1608029
GRM5	0.053669494	0.052339073	0.009140801	0.12589061
PLA2G5	0.07114927	0.11560107	0.03721387	0.07759581
ICAM1	0.20677224	0.36435017	0.18923135	0.12659149
ACSL4	0.2551189	0.32214034	0.27019417	0.24763079
DOCK3	0.13403448	0.12051712	0.14684647	0.22297645
KCNQ3	0.09670715	0.2127822	0.0641993	0.18746853
RIPOR2	0.2383655	0.1961394	0.18974014	0.20586528
LINGO2	0.089565285	0.05805911	0.105544925	0.12098193
LINC01876	0.15410991	0.24874471	0.15600188	0.27408686
PTHLH	0.08398513	0.072738536	0.05757664	0.04671263
GRIP1	0.1020303	0.16177478	0.14614461	0.22718626
BMP6	0.2490595	0.33929554	0.4438669	0.44114232
LINC02006	0.13819487	0.051353328	0.06307456	0.03690349
KRT17	0.028300885	0.15226695	0.13084531	0.23147653
AC015687.1	0.1554819	0.21411164	0.16308492	0.24931759
ELAPOR2	0.26652458	0.24698824	0.09588415	0.18926772
AC114971.1	0.077861294	0.11073722	0.083436355	0.09328118
TLL1	0.86809164	0.7810835	0.9908335	0.8376504
ITPRID1	0.031834327	0.06675205	0.04206371	0.049181554
HS3ST2	0.16427615	0.1856261	0.15458518	0.22552839
CACNA1C	0.1576136	0.29108772	0.1619318	0.30442953
STK32A	0.028290471	0.11474297	0.08284093	0.1711266
BARX2	0.031604912	0.12792847	0.05662272	0.067664556
RMST	0.21268764	0.088157155	0.04824903	0.13347054
SLC22A3	0.17746751	0.115253836	0.08075735	0.112111025
RND1	0.090888776	0.12640285	0.073843576	0.036952626
LGR5	0.027144285	0.04496335	0.1293444	0.06565912
AC044893.1	0.03806702	0.053305488	0.081770815	0.12318863
KCNMA1	0.19405879	0.27694854	0.2381157	0.30631799
C9orf116	0.07724826	0.079823874	0.092044204	0.1234042
TPH1	0.03620601	0.07596056	0.077770256	0.03129973
BMPR1B	0.22812891	0.32683918	0.19684629	0.37221223
CRIM1	0.85157573	0.8744428	0.8615479	0.89293826
AC093916.1	0.12436676	0.18608288	0.12537242	0.12852113
FSTL4	0.09970311	0.070371285	0.0712789	0.05481194
HHLA2	0.04519024	0.13008195	0.0026764015	0.110091165
CSF2	0.016044084	0.02142594	0.03680685	0.016687293
ACKR1	2.0259552	1.4840636	1.8106076	1.356147
AC013652.1	0.106209755	0.14811866	0.04337871	0.2734553
UST	0.14407165	0.20395038	0.11885088	0.19493875
SAA1	0.07838962	0.12239026	0.13162324	0.3573146
MAGI3	0.2777211	0.31934693	0.24587113	0.269807
WFDC21P	0.11642733	0.15958294	0.19572997	0.20025223
AL355499.2	0.12625484	0.04672171	0.0437111	0.035242118
CSRP3-AS1	0.038289417	0.07679035	0.021559784	0.14992861
SUGCT	0.11401677	0.27545172	0.16117041	0.26700062
CHIA	0.05312228	0.0027237628	0.084078595	0.022049934
FABP4	0.08163889	0.234006	0.076620094	0.13560674
ARMC4	0.10029381	0.12296774	0.10294041	0.14693385
CFAP70	0.106532104	0.086083755	0.1320619	0.2003381
AC078923.1	0.054405335	0.17607135	0.18886025	0.10150783
UNC5D	0.09143384	0.039508663	0.003818187	0.06378268
UGP2	0.23426147	0.25822148	0.3141477	0.2717362
DCC	0.18024103	0.108317904	0.19103426	0.10189762
NR3C2	0.3984876	0.41082445	0.21036923	0.3216768
EPB41L3	0.28100768	0.24019255	0.12928493	0.25014028
AC084816.1	0.049680904	0.008506578	0.108797364	0.06335817
CD36	0.33270055	0.24225506	0.16305386	0.20585872
RBPJ	0.35780966	0.38757807	0.31586093	0.35664946
HMCN1	0.21944797	0.3640369	0.21219894	0.305592
TWIST2	0.1063078	0.028021716	0.0033306319	0.093097776
LINC01088	0.1907237	0.23676617	0.19261676	0.28372395
AFF3	0.14987214	0.19710742	0.16947877	0.14772716
LINC01290	0.21588711	0.22209457	0.07764789	0.067665026
CROCC2	0.03741833	0.00727221	0.09723209	0.10160512
HDAC9	1.8741645	1.6996654	1.7012784	1.4845891
SCN3A	0.18636285	0.13776784	0.18364884	0.23888671
PELI1	0.3582044	0.4673488	0.29064786	0.39649636
LSAMP	0.25021103	0.24601859	0.26409173	0.28949735
KCNE1	0.14612812	0.1070827	0.16737622	0.20351756
TM4SF4	0.015017859	0.0027087678	0.0014993531	0.020214403
KIRREL3	0.2940523	0.26181197	0.24099019	0.19617209
ATP12A	0.016920181	0.010589561	0.05367823	0.089570254
CFAP251	0.090328634	0.087125465	0.070926115	0.15567416
TNIK	0.24036226	0.2519158	0.11827559	0.27193218
CHSY3	0.3280967	0.3433617	0.24137531	0.33863077
SLC5A5	0.034535594	0.069148846	0.08754583	0.13126329
MIR31HG	0.058069404	0.25080717	0.22034258	0.3422507
NRXN3	0.31004143	0.33204815	0.21264304	0.22798237
MTHFD2L	0.24429084	0.20042042	0.1651353	0.23045906
RANBP17	0.2453691	0.2958768	0.17905533	0.26100296
AC136431.1	0.07088934	0.16939789	0.021860715	0.07044199
AC093912.1	0.11724449	0.14166445	0.0738654	0.12635341
FGF7	0.14041339	0.27696642	0.1253846	0.26002973
ESM1	0.040184002	0.10032955	0.17604466	0.12917021
SERPINB11	0.046183106	0.042143118	0.0715617	0.104410045
GREM1	0.041250326	0.031383555	0.03517047	0.17760774
PTGS2	0.13511424	0.3132939	0.06507873	0.1895699
SERPINI2	0.08658143	0.12612839	0.08573391	0.18291968
ADAM12	0.07157533	0.09249169	0.1137792	0.28626963
FMO5	0.21288237	0.057874918	0.12830667	0.14403076
NREP	0.33285537	0.39821607	0.3410373	0.3885133
MMP10	0.023360487	0.020791974	0.020182984	0.04652585
ATP8A2	0.121152855	0.10563998	0.09930734	0.08165366
ADAMTS6	0.5256604	0.80050755	0.572832	0.7331401
COL3A1	0.1390417	0.59899646	0.40934303	0.56292576
TACC2	0.23103175	0.21790655	0.21685597	0.18606025
SORCS2	0.057761967	0.094375566	0.17365465	0.12531929
C4BPB	0.015543143	0.06674937	0.00807166	0.037461333
SPATA17	0.14475481	0.09737353	0.17590766	0.20787022
GLCCI1	0.19213133	0.21067667	0.13510947	0.20139557
DRAIC	0.065272674	0.058694374	0.07766494	0.0904136
FREM2	0.18331741	0.16243553	0.081196725	0.07591838
BICDL1	0.10545048	0.17677121	0.08166504	0.16572794
COL4A3	0.22404467	0.16934153	0.16051772	0.13791147
AC093865.1	0.08110233	0.057765987	0.20696516	0.19209139
CCL19	0.32654005	0.38898617	0.5091811	0.48938626
C8orf37-AS1	0.11767866	0.16467707	0.17726797	0.23356654
THRB-AS1	0.091389515	0.06683641	0.024608992	0.08330253
EDN2	0.030415041	0.02130574	0.015683876	0.036737423
FANK1	0.10641785	0.06928922	0.062157307	0.19477645
ROR1	0.25866723	0.15390319	0.20751543	0.21144766
CACNA2D2	0.12894335	0.090910435	0.03595831	0.059695687
DCLK1	0.09030537	0.28932288	0.09489984	0.30855107
EGLN3	0.13685441	0.09348995	0.09848811	0.29229227
RIMS2	0.25838265	0.2662567	0.28644487	0.29750165
AC087633.2	0.32217124	0.2180256	0.31937096	0.3607861
PIP5K1B	0.21448971	0.19402087	0.13219047	0.12925985
MLLT3	0.19358002	0.21288268	0.20104232	0.21941951
ACMSD	0.032054286	0.03866599	0.010461436	0.011820086
AC005165.1	0.073859274	0.067926645	0.15548103	0.12261654
RFTN1P1	0.045576267	0.09074268	0.025755435	0.11095905
PRG4	0.08131976	0.061157905	0.20656487	0.15809654
FGF2	0.23301868	0.18811695	0.2165322	0.2616508
