gene	stage0	stage1	stage2	stage3
CMAHP	0.10191963	0.14111328	0.0925446	0.18546145
LINC01811	0.09693774	0.04133398	0.04032434	0.049440105
ITGA2	0.12505913	0.29814222	0.18841603	0.35609382
COL8A1	0.10904527	0.27843064	0.08174217	0.24683899
TTN	0.21069454	0.30804014	0.071538225	0.20076539
SPAG16	0.105246596	0.12220586	0.16715454	0.20443472
CDHR3	0.06191954	0.1853898	0.17472307	0.07434958
CPM	0.20767938	0.19909954	0.1202958	0.18019119
PACRG	0.09064867	0.24684073	0.07374619	0.12911855
LYZ	0.06709909	0.26224095	0.53923416	0.14839382
ANK3	0.19757311	0.13903512	0.10732674	0.15428491
ABCA3	0.14326312	0.09342671	0.03752917	0.100040875
ADAMTSL1	0.041632574	0.10954725	0.067600556	0.16365834
DCDC1	0.10029624	0.12812679	0.13878033	0.14163414
CDC20B	0.05510915	0.09744142	0.029994287	0.044133287
KIF26B	0.05921376	0.14414766	0.04548706	0.26104063
LINC02889	0.08733622	0.20492215	0.031784568	0.1582257
GDF15	0.14300367	0.1909532	0.16807759	0.14437264
MEGF9	0.1722903	0.17821868	0.0853783	0.13910007
ACTG2	0.043939386	0.14071035	0.10688926	0.20364286
KHDRBS2	0.4354265	0.4123523	0.26156816	0.2571602
PRB3	0.00587936	0.054326084	0.22425954	0.03113277
SFTPA1	0.27126476	0.3334425	0.15368134	0.15293007
MIR924HG	0.042735	0.11384175	0.04204846	0.18454394
AC007368.1	0.040329605	0.0640124	0.1298215	0.106435806
PDE4D	0.20841937	0.059445526	0.20817947	0.22780174
LINC01705	0.015865995	0.047221795	0.0065260325	0.026789099
CFAP54	0.11164265	0.21073075	0.08138766	0.15624021
TIMP3	0.9519496	1.0438628	1.0881597	0.9313852
DNAH3	0.06849614	0.07002224	0.099686	0.1647477
SNX25	0.1728446	0.16281714	0.12413624	0.13939342
ROBO2	0.13085507	0.2703802	0.12332951	0.21415731
SLC6A14	0.051143665	0.24438918	0.039282233	0.12954026
VSIG1	0.06613916	0.03252928	0.05413888	0.050074525
ALOX15B	0.045914557	0.07084755	0.054229345	0.067950174
KAZN	0.16589886	0.20273043	0.15269555	0.17639722
STAP1	0.024756124	0.05297181	0.042792585	0.060386453
KCND2	0.044728488	0.142426	0.09594939	0.147997
LINC00578	0.05410646	0.14394695	0.01891125	0.12949994
CR2	0.024793185	0.0012946756	0.01846592	0.03510806
AC027288.3	0.15688749	0.12391795	0.060696717	0.07581555
ITGB8	0.068183035	0.18089363	0.07169878	0.127364
SGPP2	0.03801012	0.1531502	0.036788028	0.06840587
STK33	0.12196015	0.16045663	0.09144206	0.15769738
AC009133.1	0.050385896	0.09857486	0.099658735	0.12799048
CASC15	0.11320021	0.29942566	0.1248198	0.25837418
LAMC2	0.045560848	0.18500812	0.08151164	0.10721058
CADM1	0.22247776	0.2523718	0.07204877	0.13108109
HHIP	0.11981767	0.05715122	0.05700516	0.09207422
EYA4	0.040551398	0.1879456	0.10456624	0.10642823
LMNTD1	0.0418263	0.11748419	0.084476404	0.13699423
SLC30A8	0.047370903	0.04747034	0.07592555	0.060655463
FAM155A	0.07368247	0.121762715	0.07385876	0.25660858
VEPH1	0.1327979	0.15526004	0.03468637	0.057880588
CP	0.029930953	0.15276484	0.1234793	0.14586477
NOL4	0.06318138	0.03565945	0.012188646	0.017795825
LINC01937	0.057858903	0.11928132	0.05172799	0.07546405
MUC5B	0.1140663	0.1394025	0.3006599	0.34925804
CHST9	0.061548885	0.16026281	0.15088053	0.20494647
RTKN2	0.30897513	0.23009968	0.15506323	0.109031685
TRIM5	0.32442343	0.37559935	0.44240993	0.33489153
ERICH3	0.06723101	0.16685748	0.101647854	0.07667541
CFAP46	0.04957359	0.06597019	0.05502074	0.033928256
GPRC5D-AS1	0.09760051	0.13062914	0.098557994	0.12146751
MUC5AC	0.08982476	0.15874402	0.16379206	0.2898512
DMBT1	0.037643157	0.12997891	0.055172797	0.12047445
LINC01170	0.07498875	0.052362133	0.050467126	0.05940237
RELN	0.026607055	0.07901897	0.04421162	0.087258935
LANCL1-AS1	0.08108055	0.060124345	0.048488174	0.10139649
DNAH11	0.09617935	0.21051449	0.06730155	0.10987698
ATP11A	0.24588053	0.310537	0.15297876	0.24772537
ZNF385D	0.038195837	0.22819282	0.05749617	0.329468
MACC1	0.08507075	0.19209747	0.047943197	0.14693467
AL445584.2	0.072563805	0.11256914	0.0416341	0.08984541
TMEM164	0.18676731	0.20636736	0.14659391	0.13226148
AC083837.1	0.07579435	0.18835959	0.13817184	0.15373518
HYDIN	0.058806226	0.1137319	0.072696194	0.124453835
SFTPA2	0.23621346	0.25105035	0.06803608	0.16241696
SLC5A8	0.029183155	0.29372764	0.07226712	0.05123605
BPIFA1	0.07971083	0.10104622	0.08326495	0.3319329
CACNA1A	0.11979013	0.06717764	0.22481778	0.15667611
MYO16	0.03769741	0.033101585	0.06502133	0.116974026
CFAP47	0.09153916	0.20788923	0.06150143	0.16898112
CUX2	0.050912824	0.016315144	0.005335326	0.0580864
AHR	0.37826067	0.34929806	0.11267065	0.21611576
PDZRN4	0.13067134	0.18111166	0.10232969	0.18651274
RAB27B	0.08635143	0.270705	0.04646012	0.16235459
ANKFN1	0.074441984	0.07473963	0.09111162	0.13877897
ADARB2	0.050805956	0.025226349	0.025673924	0.061831973
GRM7	0.05043282	0.074352734	0.05353485	0.06822027
COL25A1	0.08900075	0.059285708	0.054260127	0.2302238
AL357507.1	0.114719644	0.05073769	0.07961268	0.1204684
TTC29	0.06166273	0.08038436	0.06801064	0.100848496
CXCL10	0.12060968	0.15330069	0.18592125	0.17523208
DGKI	0.046051897	0.07983216	0.042493317	0.12825882
WDR49	0.085091874	0.22589242	0.10975991	0.16295755
DNAH7	0.07212599	0.15047514	0.08759315	0.12414546
PTGFR	0.036768105	0.088614926	0.057831254	0.09255484
ANKRD1	0.19200025	0.026709715	0.04857374	0.13045792
SLC39A8	0.23028427	0.19166785	0.07235254	0.10143993
GPC6	0.08802284	0.14542948	0.054957505	0.21585627
SLC4A4	0.06667825	0.25426507	0.038989633	0.16799201
SLC26A4	0.092073865	0.0654382	0.11439647	0.08516801
ITGA11	0.013597557	0.03517215	0.0020813292	0.038667228
CD38	0.048792798	0.15488178	0.05987128	0.0867079
COL1A1	0.048476297	0.09211229	0.20153548	0.39282462
WIF1	0.1611163	0.20980847	0.074917495	0.10039779
XKR4	0.07545883	0.03751067	0.053110477	0.034490947
AC109466.1	0.067757554	0.060870025	0.023828017	0.14701049
MIR100HG	0.091905415	0.17911507	0.062558636	0.25864375
POSTN	0.23879646	0.24344768	0.2404623	0.3746613
FGF13	0.0187416	0.076107964	0.10789733	0.11076494
PEBP4	0.09525246	0.062350277	0.021733347	0.078949615
FGF14	0.070572995	0.19589846	0.09799734	0.15540653
PAPPA2	0.02887987	0.13165651	0.04353237	0.030383779
CLIC5	0.3271251	0.41123548	0.21785438	0.20244345
SLC35F3	0.013135695	0.12937886	0.031052938	0.113239214
EGFEM1P	0.055625528	0.24874398	0.183723	0.15710963
AC117453.1	0.064567566	0.004965863	0.060162812	0.13023303
HMGA2	0.03507239	0.029435305	0.0029430802	0.09267809
ALPL	0.054205623	0.113992564	0.02532489	0.09658356
AC130456.2	0.09764685	0.09561613	0.04045384	0.093324855
CDH6	0.029296303	0.059728846	0.06995631	0.10200828
PAPPA	0.011355541	0.06174803	0.0014509939	0.09859676
CXCL9	0.08127392	0.08423096	0.038667537	0.031072002
NRG3	0.7217745	0.8790356	0.754646	0.6552981
AL138701.2	0.033083793	0.15784402	0.044358686	0.0324823
SHROOM3	0.10886258	0.09757636	0.09197885	0.09525689
MYH11	0.14328052	0.2815457	0.17325713	0.2245363
GRK3	0.12645417	0.29907912	0.20152953	0.21048056
RALYL	0.06423902	0.14872505	0.05597073	0.096070185
MROH9	0.035738446	0.09153887	0.0818774	0.09340185
ENPP1	0.20726192	0.2605444	0.16150165	0.27008146
FN1	0.15520129	0.38225225	0.16527997	0.42650303
FER1L6	0.021864835	0.032036927	0.012036878	0.08965119
KCNJ15	0.076459296	0.13537243	0.018423693	0.11459883
CYP2B7P	0.15163006	0.17772098	0.15630475	0.25955254
HS6ST3	0.044082984	0.12452277	0.06564133	0.12940916
ITGBL1	0.05207059	0.15583323	0.038009014	0.20796372
DNAAF1	0.06286368	0.1511662	0.05511071	0.11091923
STEAP4	0.07333415	0.29725665	0.04656367	0.08362128
VTCN1	0.022727914	0.06596141	0.06855531	0.10676902
ST6GALNAC5	0.11907302	0.12820794	0.022659028	0.06918075
MICAL2	0.089786835	0.10943625	0.045461874	0.08509787
ITGB6	0.10070541	0.16687046	0.064484745	0.15731244
LNC-LBCS	0.05448678	0.1322249	0.04362519	0.065972894
MYO3B	0.058837015	0.02440088	0.04897362	0.13692851
AC012574.1	0.029176326	0.039343644	0.041444194	0.024191087
AC012078.2	0.03393452	0.038312912	0.01899076	0.118569024
SCGB3A2	0.12234664	0.46421382	0.02923276	0.11774738
ANKRD28	0.1810166	0.38613436	0.16571636	0.27132508
CLDN10-AS1	0.020370068	0.031602595	0.028538492	0.0410414
CAMK1D	0.18348406	0.34788683	0.124769755	0.22979228
ADGB	0.09808677	0.16325866	0.10201276	0.13379464
SMOC1	0.028348407	0.029533336	0.0024889754	0.061233714
CPNE4	0.035677403	0.038313366	0.07464101	0.078563176
ERBB4	0.1751185	0.22114983	0.07912774	0.12883376
DTHD1	0.08524103	0.23048739	0.05473108	0.145796
LINC01435	0.04199058	0.02632612	0.020896036	0.03503941
CDH4	0.044834316	0.00095197174	0.004003647	0.035761964
NTN4	0.24707876	0.17513627	0.21425325	0.13700344
AC069277.1	0.11803345	0.08098611	0.036517616	0.19844753
CFAP43	0.11130477	0.19586004	0.2143631	0.12836061
EPHA4	0.19398484	0.21501628	0.06438509	0.21524559
CCBE1	0.1345972	0.17042406	0.023879668	0.065746464
AC009570.2	0.061276637	0.10279857	0.14754015	0.056938842
CNTNAP3P2	0.09511505	0.050887223	0.118910275	0.049438525
CD55	0.3250868	0.3691007	0.20389701	0.26579675
LAMA2	0.20708193	0.22936575	0.19643211	0.27376005
NFATC2	0.105853215	0.12558313	0.024313523	0.121458516
PCDH9	0.5473287	0.70218605	0.51905996	0.4007304
AC104162.1	0.09844806	0.07112785	0.12490186	0.124019444
CYP7B1	0.05799039	0.23035876	0.033556417	0.1315124
PARM1	0.10533759	0.1118132	0.041590113	0.08569953
LMO3	0.1651875	0.22335736	0.12044331	0.17667268
EFNA5	0.08146776	0.18808413	0.077087864	0.14402145
GRM8	0.04453071	0.03247764	0.05203167	0.043527547
NLGN1	0.059593767	0.120170705	0.034247886	0.09399181
HOPX	0.19981208	0.11573227	0.033820108	0.11332084
AP002989.1	0.056303713	0.0020698966	0.010008529	0.07142766
AL356234.2	0.011692517	0.003325696	0.021181393	0.017151348
RGS6	0.100226715	0.07493139	0.063376695	0.04569807
RASEF	0.060607024	0.15799047	0.040078912	0.12508053
ATP13A4	0.21931945	0.24392223	0.074436	0.11886799
C8orf34	0.13026099	0.17446107	0.09124855	0.11778906
LINC02147	0.065340646	0.0877623	0.09793937	0.17671025
FTO	0.3852751	0.3711389	0.20171592	0.2802037
AP003025.2	0.00015446082	0.02315074	0.0032900837	0.0011308183
CFTR	0.113069884	0.1489249	0.05574981	0.118504964
RARRES1	0.066156596	0.16300951	0.099327505	0.13821173
MIR646HG	0.03251893	0.10145373	0.08405943	0.15338776
SLIT3	0.08154746	0.16398434	0.026300808	0.12503451
TANC2	0.14334522	0.18913524	0.09516987	0.24984261
ADAMTS9	0.26080093	0.2787295	0.32839438	0.5069206
IGLC7	0.16889414	0.29851267	0.2264786	0.1629579
CDH20	0.01906125	0.05939222	0.059026986	0.025769658
LPIN2	0.12666118	0.19068971	0.04467542	0.086665936
AREG	0.12219061	0.22404087	0.13175997	0.33152935
HS6ST2	0.025880255	0.05414375	0.00089138	0.092954606
ATP2B4	0.22546338	0.28571567	0.26679233	0.2426154
SPAG17	0.08060281	0.12863985	0.13189591	0.19941783
SGMS2	0.092193775	0.20753808	0.039551836	0.098978266
AC025580.2	0.038792063	0.100611255	0.03794648	0.05399241
ZFPM2-AS1	0.06390387	0.0739886	0.046722356	0.20891443
LDB2	1.105782	1.0460192	1.150459	1.1039697
SLPI	0.15244144	0.40170437	0.24237454	0.2844927
AC010998.1	0.09166138	0.0652633	0.035808384	0.08022571
DNAH6	0.100361265	0.13792257	0.06014878	0.15356113
BTBD9	0.2822762	0.20087555	0.15466501	0.18322563
ABCA13	0.08948573	0.20388365	0.103619434	0.12894806
TENM2	0.051608585	0.15574735	0.04568507	0.098684065
COL1A2	0.09269625	0.31924105	0.15231913	0.41343516
NYAP2	0.028714726	0.09874377	0.022054473	0.051720884
NRXN1	0.064283565	0.04704556	0.06590516	0.1403432
GPR39	0.056637958	0.096250124	0.056785863	0.08711616
ECT2L	0.04243914	0.10955716	0.07371768	0.05573613
LMO7	0.23185422	0.2534977	0.11740384	0.16995119
LHFPL3-AS2	0.09329709	0.11530042	0.03416143	0.05925175
ZBBX	0.08313907	0.12671281	0.117812715	0.22287428
VWA3B	0.05418458	0.047024433	0.09349679	0.10408589
IGF2BP3	0.056207996	0.094716996	0.113766044	0.13222176
ESRRG	0.065231524	0.17484106	0.060883593	0.11470297
LAMA3	0.18146367	0.1659724	0.02552482	0.09382659
GPM6A	0.17322141	0.10651742	0.08698687	0.06979135
LINC01632	0.01692801	0.0052351817	0.041155033	0.013076356
SLC7A11-AS1	0.13309179	0.084125295	0.060009856	0.1148726
NEDD4L	0.27494928	0.24042986	0.12761967	0.19830461
AC010197.1	0.074452646	0.064911865	0.021960307	0.07345028
AC073114.1	0.040925547	0.09541386	0.06376858	0.087992854
LRRC4C	0.19963884	0.15784003	0.12830657	0.14392658
AC113137.1	0.04835649	0.11107314	0.025317881	0.02965782
AC093817.2	0.032433357	0.12607545	0.0197546	0.0887069
LINC02532	0.014755468	0.0050144433	0.003291191	0.005696279
COL11A1	0.0939436	0.0987265	0.08585745	0.11647109
MUC6	0.0035099087	1.8766472e-05	0.0013458449	0.0042872983
LUZP2	0.03751165	0.16166419	0.06252624	0.09392628
LINC01091	0.09354901	0.1591825	0.115863405	0.16771354
PLCXD3	0.0924212	0.06666035	0.026971713	0.055224724
RCAN2	0.08719449	0.20553058	0.05154905	0.1418346
MECOM	0.25816923	0.20400093	0.17632821	0.32197484
SELE	0.03292296	0.10102685	0.0249036	0.1020895
LAMB3	0.041644894	0.080651216	0.048869062	0.107496835
PCAT1	0.19485556	0.20208265	0.15338273	0.14175072
TGFB2	0.053710803	0.12187411	0.103088364	0.1317412
AC112206.2	0.17799874	0.082716085	0.07086882	0.087442555
CCDC30	0.0979367	0.09904274	0.091654	0.1546905
IGF1	0.047339372	0.08658466	0.029578136	0.17343341
AC011287.1	0.06440373	0.10990387	0.08669812	0.13755307
HAPLN1	0.025135612	0.06276185	0.03888759	0.017015705
KIAA2012	0.06374389	0.030656623	0.054215837	0.116684034
ADAMTS16	0.0127751175	0.0019478401	0.053584024	0.07891921
LONRF3	0.09941884	0.13916883	0.03908744	0.104782954
GPRC5A	0.11571934	0.1592636	0.014358534	0.14207536
DNAH5	0.09793282	0.18052837	0.099301524	0.20863415
WT1	0.03920086	0.01619407	0.0293773	0.0874583
NAPSA	0.16952191	0.34639215	0.11095889	0.17107499
AC022325.2	0.09937466	0.064794645	0.022738738	0.018975519
NCAM2	0.076471575	0.21821128	0.096051015	0.21093544
AC019211.1	0.03798749	0.118939176	0.004524739	0.09217147
DIAPH3	0.08326704	0.15256716	0.06998543	0.13294083
LINC02055	0.16788511	0.1171469	0.08781039	0.10053508
LRRC77P	0.013991896	0.027085569	0.020097893	0.051753048
SNX30	0.16626097	0.20231192	0.07890263	0.14053133
TFPI2	0.049863975	0.07291217	0.069908924	0.05642486
CCDC190	0.043016575	0.06594401	0.1275081	0.11246967
AC092640.1	0.043115266	0.03285482	0.056594785	0.010809886
BPIFB2	0.11360032	0.11573363	0.22125761	0.15215082
SOX5	0.12392913	0.10950641	0.081231505	0.10373883
FBXO32	0.08841757	0.06731873	0.07952185	0.15510376
NKAIN2	0.072650276	0.29734355	0.04693622	0.12461685
IL20RA	0.066761754	0.06363713	0.015000259	0.046281237
SORCS1	0.074113615	0.07358608	0.049239926	0.11266466
EPHB2	0.040843047	0.060504332	0.038439218	0.047023315
PID1	0.15566956	0.20481591	0.08773866	0.14404857
ADGRL3	0.129295	0.19266029	0.08403453	0.14653037
INMT	0.13968353	0.074901745	0.06177477	0.15046301
PCDH11X	0.1359269	0.046955965	0.06738232	0.0813475
TOX	0.106371626	0.15928034	0.07175561	0.068220675
IL1RAPL2	0.06254846	0.07442749	0.05587308	0.0424981
EMP2	0.36099532	0.35442907	0.20359498	0.18454835
GRM5	0.05075084	0.031585045	0.11072285	0.023058683
PLA2G5	0.011386015	0.002107597	0.013548304	0.17574877
ICAM1	0.2412455	0.4615595	0.24056502	0.25009757
ACSL4	0.18813375	0.2693312	0.07169503	0.2618258
DOCK3	0.061793387	0.10031752	0.07176515	0.052211292
KCNQ3	0.047675792	0.11768099	0.05135336	0.19175062
RIPOR2	0.17138107	0.15846382	0.059440054	0.13553847
LINGO2	0.08965656	0.07042158	0.06760841	0.0631416
LINC01876	0.1123659	0.33843485	0.062422413	0.22508259
PTHLH	0.011275876	0.0066276314	0.025737898	0.074249044
GRIP1	0.047680873	0.050407257	0.05104752	0.19510883
BMP6	0.64387107	0.50573957	0.6356182	0.5228757
LINC02006	0.11359217	0.068722285	0.017487304	0.05127674
KRT17	0.03656668	0.12587602	0.052313283	0.12547319
AC015687.1	0.07048947	0.14154673	0.0588687	0.0869208
ELAPOR2	0.18779887	0.18949515	0.07007174	0.1110517
AC114971.1	0.028915357	0.08923914	0.030314568	0.02547268
TLL1	0.14281833	0.18318054	0.087010264	0.18870027
ITPRID1	0.20935799	0.17375554	0.08176573	0.1621305
HS3ST2	0.099819645	0.087245725	0.049099423	0.0978733
CACNA1C	0.06831561	0.13987002	0.103127316	0.24856272
STK32A	0.033342615	0.12728383	0.018309109	0.059815202
BARX2	0.021715585	0.03918999	0.002598131	0.01836614
RMST	0.16633748	0.07691079	0.042158097	0.11865731
SLC22A3	0.15338808	0.09549885	0.07300097	0.089297995
RND1	0.036823805	0.086567655	0.006414239	0.011079759
LGR5	0.01990764	0.0068627545	0.042158987	0.011042785
AC044893.1	0.04104156	0.022408277	0.0012768948	0.13809106
KCNMA1	0.111246705	0.14511155	0.13758965	0.22543952
C9orf116	0.04368151	0.056647494	0.018756265	0.063385986
TPH1	0.034786575	0.07660787	0.05418487	0.046658345
BMPR1B	0.07795565	0.1590763	0.10015009	0.21073054
CRIM1	0.41344815	0.5953144	0.34354803	0.48101428
AC093916.1	0.17721477	0.08125845	0.04221872	0.019098254
FSTL4	0.063542016	0.07269597	0.01886944	0.03128067
HHLA2	0.02382143	0.09164909	0.008358119	0.06603712
CSF2	0.010399326	0.004274286	0.004263413	0.01826818
ACKR1	0.13579242	0.09757588	0.07104184	0.2644188
AC013652.1	0.04915727	0.17099036	0.10794563	0.17051964
UST	0.10637675	0.22087017	0.079128414	0.122287676
SAA1	0.050738726	0.04870012	0.015017168	0.1579808
MAGI3	0.28443918	0.28361154	0.21183017	0.23571976
WFDC21P	0.036206946	0.12996612	0.06637433	0.16110454
AL355499.2	0.040835783	0.10279304	0.044033904	0.038354788
CSRP3-AS1	0.05255485	0.06643596	0.069484256	0.023937434
SUGCT	0.06542528	0.1286287	0.02026083	0.21514174
CHIA	0.018205749	0.04724442	0.0018773425	0.04570072
FABP4	0.06807223	0.295436	0.13413654	0.25138414
ARMC4	0.07391617	0.116486296	0.070699185	0.059186004
CFAP70	0.09313671	0.08818784	0.17342775	0.16821204
AC078923.1	0.09065713	0.18162392	0.13912113	0.124573976
UNC5D	0.09107858	0.054874953	0.062477425	0.094781786
UGP2	0.20594653	0.21585779	0.051767763	0.19903094
DCC	0.09069618	0.064626515	0.07556061	0.09935269
NR3C2	0.3246017	0.31820637	0.14276311	0.19969572
EPB41L3	0.16188657	0.29221898	0.031050002	0.14203145
AC084816.1	0.045508735	0.042076014	0.12617917	0.09074559
CD36	0.41141766	0.24437651	0.10815139	0.1952809
RBPJ	0.23900823	0.38687557	0.18819319	0.2909839
HMCN1	0.17130265	0.37081933	0.15226446	0.21138458
TWIST2	0.029470619	0.039445024	0.028095013	0.016469808
LINC01088	0.06579436	0.1417624	0.20036615	0.10485096
AFF3	0.48953184	0.51664484	0.55595267	0.41261712
LINC01290	0.15075406	0.19253086	0.063123256	0.027818581
CROCC2	0.022168512	0.059063893	0.0517274	0.07415788
HDAC9	0.14017224	0.26813576	0.09042699	0.30040717
SCN3A	0.0077132694	0.012291556	0.07577985	0.06673607
PELI1	0.33031526	0.38698864	0.1617297	0.34478763
LSAMP	0.23541184	0.27647325	0.12838899	0.27716488
KCNE1	0.08323583	0.09089194	0.2072989	0.14952864
TM4SF4	0.09811707	0.20463946	0.046562638	0.06647349
KIRREL3	0.16593061	0.09568211	0.09377297	0.12179345
ATP12A	0.0048887855	0.004333601	0.0037749787	0.057102226
CFAP251	0.078669704	0.0078009777	0.027948065	0.16923186
TNIK	0.15445837	0.30316406	0.10020694	0.10247008
CHSY3	0.3513465	0.48290768	0.3853096	0.29959795
SLC5A5	0.023713468	0.018656472	0.05976109	0.19378294
MIR31HG	0.038608465	0.07130289	0.0960161	0.28337684
NRXN3	1.1546491	1.1398803	0.9911551	0.6071033
MTHFD2L	0.21132448	0.16575721	0.115180805	0.21062286
RANBP17	0.2782117	0.3210413	0.17163073	0.20129865
AC136431.1	0.05316776	0.017670572	0.029655125	0.08771082
AC093912.1	0.12573707	0.1595528	0.11080611	0.13760109
FGF7	0.060069248	0.11454982	0.055500593	0.14689206
ESM1	0.42472434	0.411404	0.5464692	0.39182764
SERPINB11	0.043184448	0.022092115	0.05232249	0.03808728
GREM1	0.03373737	0.049449172	0.037056338	0.13134974
PTGS2	0.10404853	0.16869754	0.091806546	0.1096316
SERPINI2	0.074578136	0.09653042	0.08237768	0.108456105
ADAM12	0.058506135	0.080582544	0.07472315	0.114131026
FMO5	0.18054114	0.0737659	0.12744096	0.077127345
NREP	0.22165303	0.4843916	0.24893177	0.3065941
MMP10	0.075101964	0.032675058	0.079936095	0.06082662
ATP8A2	0.040652595	0.17613795	0.015814215	0.09777655
ADAMTS6	0.46130183	0.7322231	0.42386854	0.5769479
COL3A1	0.04892764	0.29009116	0.16658722	0.4326356
TACC2	0.24638571	0.23322926	0.11503361	0.20837738
SORCS2	0.032182053	0.059190445	0.063886076	0.11731568
C4BPB	0.02835118	0.07046171	0.09884861	0.07528466
SPATA17	0.08618989	0.16767995	0.04939297	0.11879992
GLCCI1	0.16871451	0.17174551	0.13757803	0.17513454
DRAIC	0.075523525	0.043143965	0.10505254	0.059495784
FREM2	0.10585565	0.061257962	0.012102099	0.10554987
BICDL1	0.054688226	0.17794721	0.054113958	0.06877693
COL4A3	0.15898514	0.21484473	0.09620362	0.20780082
AC093865.1	0.038909834	0.071256734	0.088266045	0.14156875
CCL19	0.006832735	0.018034536	0.02088289	0.021302493
C8orf37-AS1	0.07279713	0.09948654	0.05471355	0.083491415
THRB-AS1	0.06721853	0.065784395	0.005561298	0.03740985
EDN2	0.017882463	0.025942655	0.016062086	0.022427626
FANK1	0.052803326	0.09428331	0.13607696	0.09661984
ROR1	0.13884374	0.14272316	0.080600396	0.11750787
CACNA2D2	0.08735359	0.053645447	0.031129874	0.04871537
DCLK1	0.0536464	0.08026401	0.044648994	0.21643129
EGLN3	0.06858263	0.065935835	0.039390203	0.09404749
RIMS2	0.061229426	0.08910982	0.065287374	0.16177957
AC087633.2	0.048252136	0.03552539	0.07045035	0.014084456
PIP5K1B	0.21019349	0.24928622	0.25711754	0.17153624
MLLT3	0.16296384	0.24929807	0.1217766	0.116521515
ACMSD	0.038353935	0.044264644	0.010687638	0.0059623807
AC005165.1	0.06789549	0.08156467	0.08090951	0.062837854
RFTN1P1	0.042410463	0.10444011	0.045276627	0.11972613
PRG4	0.08502611	0.13727626	0.044680532	0.07730892
