gene	stage0	stage1	stage2	stage3
ACTG2	5.474356	2.153511	2.7265792	2.9292068
KHDRBS2	0.0793251	0.21984619	0.11869037	0.112090945
PRB3	0.042138655	0.18911512	0.53349125	0.07433563
SFTPA1	0.21519469	0.3291404	0.18985866	0.1910992
MIR924HG	0.26964295	0.38274488	0.18976183	0.2280854
AC007368.1	0.004046687	0.07702549	0.102534205	0.19186386
PDE4D	0.12381491	0.11668242	0.112643905	0.11167817
LINC01705	0.016538406	0.08392369	0.07953784	0.14580175
CFAP54	0.0924708	0.20485286	0.25868005	0.16878039
TIMP3	0.25384158	0.26028064	0.22745222	0.2541105
DNAH3	0.16675584	0.03263671	0.25291473	0.11871348
SNX25	0.14827992	0.2574452	0.15342584	0.15197378
ROBO2	0.23084457	0.81747556	0.785399	0.7437607
SLC6A14	0.08309556	0.26748058	0.27392435	0.06261606
VSIG1	0.0059803757	0.01901862	0.024016775	0.08545836
ALOX15B	0.03998514	0.09642571	0.040475354	0.05168076
KAZN	0.13641736	0.19854416	0.22329304	0.24638194
STAP1	0.09879236	0.01793373	0.14392684	0.035312627
KCND2	0.23470947	0.24964689	0.29668427	0.39855218
LINC00578	2.1113515	1.419547	1.5990663	1.29489
CR2	0.0068744505	0.06729303	0.051223096	0.025810463
AC027288.3	0.19998933	0.2082724	0.1619673	0.13308385
ITGB8	0.21744706	0.31991658	0.277256	0.28018072
SGPP2	0.10628746	0.2147615	0.10734082	0.1052908
STK33	0.2429674	0.3296471	0.33931077	0.28973117
AC009133.1	0.15609635	0.077254	0.060379133	0.067573935
CASC15	0.50616163	0.81595415	0.7141558	0.7278706
LAMC2	0.096231624	0.11251097	0.17792341	0.18864425
CADM1	0.18731745	0.24511705	0.19772336	0.18291676
HHIP	0.19525196	0.1226466	0.14990006	0.05293681
EYA4	0.2857863	0.6211336	0.6180001	0.49627453
LMNTD1	0.06236983	0.13144816	0.15472347	0.19786352
SLC30A8	0.019833134	0.08577531	0.116843246	0.13057525
FAM155A	0.20472561	0.3678269	0.30330464	0.22674727
VEPH1	0.14730194	0.19025916	0.14316039	0.08900238
CP	0.099666625	0.1347255	0.15578112	0.29124397
NOL4	0.009070044	0.012010076	0.09708978	0.022279996
LINC01937	0.049053278	0.119565696	0.13985157	0.08227847
MUC5B	0.059782997	0.15366979	0.31962636	0.23824252
CHST9	0.07478506	0.22733994	0.27500346	0.14012876
RTKN2	0.17560804	0.21468055	0.19679657	0.06583364
TRIM5	0.04968454	0.112297915	0.12869313	0.095708475
ERICH3	0.07645594	0.18169568	0.056047454	0.13029273
CFAP46	0.030607002	0.16848423	0.09453431	0.12906137
GPRC5D-AS1	0.1108668	0.251732	0.30995965	0.10945755
MUC5AC	0.088936836	0.13800971	0.45208102	0.14599152
DMBT1	0.03399723	0.1799265	0.20279098	0.0868444
LINC01170	0.044839658	0.13982859	0.043282654	0.14701115
RELN	0.0419629	0.0773311	0.085056454	0.12418607
LANCL1-AS1	0.12431294	0.12790062	0.07923344	0.07152318
DNAH11	0.19525684	0.18586749	0.16547498	0.19355597
ATP11A	0.14735766	0.18112046	0.1448513	0.114192545
ZNF385D	2.13428	1.1243639	1.4719708	1.2727882
MACC1	0.16571127	0.24520373	0.25099027	0.15933424
AL445584.2	0.062006418	0.036753934	0.014654113	0.113352954
TMEM164	0.18883505	0.2469965	0.25053602	0.16699924
AC083837.1	0.15044302	0.18601738	0.29255626	0.25361308
HYDIN	0.10567703	0.16803811	0.10162139	0.14640623
SFTPA2	0.24605063	0.35543576	0.17160624	0.18398918
SLC5A8	0.058835723	0.032621592	0.140353	0.0780358
BPIFA1	0.03981614	0.17986257	0.21356207	0.10034828
CACNA1A	0.14309438	0.25323758	0.21005628	0.29665112
MYO16	0.060126994	0.16192095	0.012741482	0.21784575
CFAP47	0.062222887	0.12828976	0.16815571	0.17265172
CUX2	0.23546322	0.17144017	0.1748914	0.17594388
AHR	0.2130271	0.20106755	0.10660973	0.20425852
PDZRN4	0.63997674	0.42025492	0.39105976	0.38054729
RAB27B	0.0693671	0.224356	0.22780609	0.18325725
ANKFN1	0.11943119	0.15845543	0.13618158	0.18645154
ADARB2	0.16063763	0.3571773	0.38839817	0.19745243
GRM7	0.09723102	0.54428256	0.77194136	0.4982238
COL25A1	0.19989352	0.5809441	0.3483533	0.33032838
AL357507.1	0.007639325	0.05730319	0.03705751	0.19941184
TTC29	0.09753309	0.13853107	0.12298936	0.07311087
CXCL10	0.04046839	0.037764635	0.041832298	0.038425118
DGKI	0.31547564	0.3579811	0.6182486	0.4946939
WDR49	0.10670376	0.24278837	0.21621063	0.26325297
DNAH7	0.103698835	0.21398713	0.25867522	0.19641593
PTGFR	0.10376352	0.13243188	0.19433141	0.08352367
ANKRD1	0.053721216	0.04974411	0.24958822	0.064102665
SLC39A8	0.244686	0.108072616	0.20928308	0.13744952
GPC6	0.73345625	0.51651734	0.6364296	0.6223564
SLC4A4	0.13410677	0.2368351	0.21452159	0.24041395
SLC26A4	0.32159513	0.22377004	0.21668985	0.21130648
ITGA11	0.7651632	0.36683202	0.7448013	0.67859566
CD38	0.04962745	0.1485041	0.11204587	0.14842881
COL1A1	0.41126984	0.79224753	0.54315126	0.92993164
WIF1	0.11316462	0.2705254	0.21764857	0.13112503
XKR4	0.07553479	0.0991737	0.17172937	0.14499444
AC109466.1	0.07377417	0.15006585	0.24977803	0.16614759
MIR100HG	0.40941852	0.31181777	0.3971159	0.4568216
POSTN	0.16059542	0.37121084	0.25214198	0.5860619
FGF13	0.20129411	0.27428862	0.38355833	0.25935254
PEBP4	0.20523202	0.05495538	0.30102283	0.10811296
FGF14	0.62652034	1.4331208	1.2837985	1.2478199
PAPPA2	0.003943498	0.023440437	0.12821917	0.20431934
CLIC5	0.0756169	0.19703388	0.17238694	0.076961346
SLC35F3	0.06855281	0.22338593	0.123854086	0.2168921
EGFEM1P	0.16395517	1.245589	1.1402744	0.81753296
AC117453.1	0.41980815	0.15822628	0.2889316	0.54362434
HMGA2	0.033208013	0.07750034	0.12945546	0.11434801
ALPL	0.09763411	0.16454956	0.047518156	0.09182599
AC130456.2	0.114346504	0.095146574	0.07796006	0.12174547
CDH6	0.60038686	0.56941515	0.42677116	0.49574313
PAPPA	0.16816905	0.5208258	0.4975855	0.4708
CXCL9	0.060389675	0.10948973	0.08529888	0.051943548
NRG3	0.17710264	0.23628648	0.15964648	0.1364662
AL138701.2	0.017443767	0.20370136	0.11653917	0.2698308
SHROOM3	0.5017106	0.35420167	0.33563906	0.38669443
MYH11	2.873595	1.8031846	2.3098834	1.9800802
GRK3	0.17435151	0.25407878	0.26092905	0.2544744
RALYL	0.03385779	0.13932224	0.12628324	0.06716137
MROH9	0.10330467	0.21111928	0.022145918	0.14083411
ENPP1	0.0807117	0.048535705	0.16840203	0.11563751
FN1	0.80242246	0.8469966	0.6718646	0.8464823
FER1L6	0.011516767	0.22983795	0.08178963	0.019195318
KCNJ15	0.119104214	0.11628393	0.16639742	0.1572885
CYP2B7P	0.13903397	0.26837385	0.16031611	0.20114431
HS6ST3	1.0449287	0.48412612	0.6897782	0.54807246
ITGBL1	0.28238818	1.5100206	1.5680718	1.3701152
DNAAF1	0.1207305	0.07929129	0.14597619	0.121610686
STEAP4	0.15396215	0.19427986	0.28473008	0.20669082
VTCN1	0.006834424	0.060645252	0.08570726	0.115613855
ST6GALNAC5	0.24580707	0.3286471	0.2616174	0.2631574
MICAL2	0.45638302	0.5859041	0.5520593	0.4532808
ITGB6	0.07106415	0.24541384	0.12009149	0.11731549
LNC-LBCS	0.2195028	0.23719357	0.18046051	0.1694276
MYO3B	0.3001942	0.18898048	0.16765167	0.35010552
AC012574.1	0.0027800214	0.014719535	0.017440356	0.013493501
AC012078.2	0.02453936	0.093651384	0.011666585	0.14096493
SCGB3A2	0.09015962	0.37249485	0.19200572	0.21012807
ANKRD28	0.16768442	0.34483293	0.2854693	0.29197866
CLDN10-AS1	0.00921672	0.019365141	0.08909094	0.013760757
CAMK1D	0.2637198	0.34326968	0.37147036	0.36347866
ADGB	0.16608837	0.10306714	0.08472774	0.10443485
SMOC1	0.021299183	0.14921787	0.20659456	0.08336007
CPNE4	0.16507462	0.21520646	0.39296615	0.22889316
ERBB4	0.20333602	0.21744895	0.18994361	0.17268342
DTHD1	0.0832359	0.13882159	0.19368394	0.18514779
LINC01435	0.08483457	0.018087605	0.115612015	0.10838786
CDH4	0.18836844	0.060836148	0.25457963	0.13354327
NTN4	0.3574769	0.20633037	0.23722243	0.14515652
AC069277.1	0.015550293	0.12094491	0.017171975	0.10460065
CFAP43	0.13394152	0.12444305	0.2326332	0.1554529
EPHA4	0.21340221	0.28566858	0.2742231	0.25551486
CCBE1	0.2356579	0.44561255	0.45741886	0.34944177
AC009570.2	0.70746785	0.655471	0.53623325	0.5763439
CNTNAP3P2	0.05922629	0.3413414	0.30438057	0.18614429
CD55	0.23141982	0.2768949	0.25084928	0.2424322
LAMA2	0.21836974	0.89001346	0.83679694	0.81685823
NFATC2	0.141459	0.95764965	1.0010813	0.9086467
PCDH9	0.21381013	0.21295677	0.2792493	0.08641776
AC104162.1	0.205889	0.20103277	0.24452242	0.18425998
CYP7B1	0.3680384	0.4799142	0.36895135	0.37671143
PARM1	0.29655233	0.17272675	0.22404692	0.24763092
LMO3	0.1720973	0.2602876	0.29512447	0.22901505
EFNA5	0.07464975	0.44069442	0.33285505	0.31748536
GRM8	0.12865946	0.046159904	0.006552359	0.049092144
NLGN1	0.6395787	0.3062434	0.32615653	0.3786316
HOPX	0.21183752	0.13086896	0.14446494	0.14113949
AP002989.1	0.065109454	0.14062448	0.15010856	0.18305095
AL356234.2	0.30072924	0.22796498	0.19760972	0.17768702
RGS6	0.664813	0.49971175	0.5734836	0.42760545
RASEF	0.06212295	0.12773007	0.16168104	0.11295479
ATP13A4	0.18132743	0.1684615	0.18217629	0.083818875
C8orf34	0.30531096	0.31845057	0.22942525	0.2920264
LINC02147	0.18472263	0.15059166	0.2414906	0.15763912
FTO	0.29822162	0.34616375	0.374526	0.33945554
AP003025.2	0.045841467	0.0041691004	0.075352125	0.0050879773
CFTR	0.13246477	0.17098421	0.16675377	0.1929204
RARRES1	0.11443841	0.25209895	0.2782047	0.2697519
MIR646HG	0.12676494	0.24564588	0.30394292	0.1763112
SLIT3	0.82509303	0.5027994	0.47548598	0.53721035
TANC2	0.142887	0.25677398	0.21121761	0.16838011
ADAMTS9	0.4522164	0.42369297	0.40394044	0.3930763
IGLC7	0.01260448	0.2713714	0.34856895	0.17524153
CDH20	0.33462065	0.15576108	0.20895979	0.32572576
LPIN2	0.18452981	0.24589825	0.19948426	0.21264783
AREG	0.07172403	0.19017707	0.2612282	0.374402
HS6ST2	0.05367204	0.19642608	0.080613375	0.12651592
ATP2B4	0.2970306	0.35061786	0.23625536	0.2975421
SPAG17	0.10701018	0.21360974	0.28771532	0.189922
SGMS2	0.1357211	0.15616953	0.16053627	0.20131361
AC025580.2	0.12884586	0.13809833	0.14414752	0.12664491
ZFPM2-AS1	0.4789375	0.5331824	0.43695062	0.46578723
LDB2	0.15766595	0.121038534	0.11110857	0.14443107
SLPI	0.16272506	0.38878676	0.24466419	0.23673728
AC010998.1	0.12480841	0.008800907	0.06961723	0.052448917
DNAH6	0.13855407	0.2250238	0.19988202	0.19888306
BTBD9	0.24050741	0.34454954	0.22713968	0.22083056
ABCA13	0.09337707	0.20034789	0.26222962	0.111217976
TENM2	0.19392799	0.5105949	0.6390525	0.3749129
COL1A2	0.6493108	0.92272305	0.89586174	0.95576155
NYAP2	0.10587586	0.14857894	0.19877404	0.075896844
NRXN1	0.25391042	0.17002851	0.20248064	0.16057685
GPR39	0.15314558	0.14121038	0.093789786	0.1187634
ECT2L	0.112831384	0.11400521	0.14077392	0.15240255
LMO7	0.17021428	0.25807872	0.21307307	0.16060093
LHFPL3-AS2	0.054564144	0.12276044	0.18539988	0.046809137
ZBBX	0.15679653	0.08693213	0.22547033	0.20302898
VWA3B	0.09182809	0.08544304	0.045286097	0.127823
IGF2BP3	0.10766124	0.017854303	0.27783972	0.12139639
ESRRG	0.15921143	0.26696232	0.36372566	0.2972951
LAMA3	0.2462603	0.2581058	0.27995566	0.2269138
GPM6A	0.20672025	0.10210591	0.14558391	0.07549447
LINC01632	0.090162046	1.6006395	1.3606883	1.4337631
SLC7A11-AS1	0.034509964	0.113814496	0.011982447	0.0982218
NEDD4L	0.12176966	0.117599644	0.13503432	0.067682594
AC010197.1	0.09640553	0.1464362	0.05765976	0.12306845
AC073114.1	0.14384595	0.0746154	0.16384439	0.13396601
LRRC4C	0.16008185	0.20765042	0.28919855	0.22205275
AC113137.1	0.13868958	0.108966835	0.15045449	0.16189644
AC093817.2	0.008566806	0.12562557	0.20480537	0.08802344
LINC02532	0.006427262	0.05830191	0.001169708	0.010460994
COL11A1	0.15315738	0.18818371	0.083502606	0.22994378
MUC6	0.059694648	0.08033559	0.10604198	0.037722085
LUZP2	0.029280154	0.7702461	0.5857425	1.1355627
LINC01091	0.13987245	0.3622879	0.40036738	0.25413778
PLCXD3	0.13903983	0.10042146	0.21412683	0.07029073
RCAN2	1.70498	0.9676948	1.0957756	1.0816199
MECOM	0.17502	0.15011264	0.17056727	0.12412532
SELE	0.0726233	0.2207914	0.04007897	0.114538044
LAMB3	0.035720944	0.15021798	0.083486445	0.17695154
PCAT1	0.12000976	0.23047413	0.14960219	0.120226175
TGFB2	0.48119825	0.6348785	0.50206745	0.27204302
AC112206.2	0.20038986	0.12773132	0.14888313	0.08437502
CCDC30	0.16416743	0.19778784	0.23980919	0.21508004
IGF1	0.1519697	0.7470412	0.49955428	0.68155015
AC011287.1	0.54304695	0.32203916	0.4258657	0.48338315
HAPLN1	0.051608216	0.05152316	0.13775742	0.13590474
KIAA2012	0.047525935	0.14023949	0.14657448	0.10808352
ADAMTS16	0.01149098	0.10218128	0.18304333	0.29858738
LONRF3	0.10655876	0.18270288	0.20293105	0.06382969
GPRC5A	0.12862158	0.1797735	0.2031087	0.16245115
DNAH5	0.12716028	0.25819585	0.20141539	0.21130666
WT1	0.011834772	0.0644153	0.07914033	0.17498362
NAPSA	0.15552792	0.39059493	0.13843143	0.123666376
AC022325.2	0.14864708	0.07924499	0.1747877	0.08989805
NCAM2	0.114800975	0.314999	0.2191092	0.25000033
AC019211.1	0.034887094	0.05371037	0.009981226	0.04734443
DIAPH3	0.18532336	0.21071059	0.11240778	0.22806814
LINC02055	0.2737667	0.24774154	0.14977552	0.16061099
LRRC77P	0.06971522	0.4216824	0.28415674	0.28979093
SNX30	0.12307776	0.2112667	0.14684427	0.18932056
TFPI2	0.038545404	0.07045896	0.016321173	0.016833322
CCDC190	0.02301594	0.057645243	0.12719303	0.08139674
AC092640.1	0.066576876	0.03725222	0.05417742	0.0052469075
BPIFB2	0.00896706	0.28105685	0.528726	0.13693143
SOX5	0.46919382	0.87052864	0.86146724	0.6608075
FBXO32	0.9346129	0.8863671	0.9842994	0.78595227
NKAIN2	0.05024381	0.2198693	0.16387352	0.06899779
IL20RA	0.056733448	0.047413263	0.07371348	0.08511251
SORCS1	0.09308286	0.16610873	0.1303658	0.26123342
EPHB2	0.22684911	0.3121053	0.463844	0.38704494
PID1	0.20806402	0.27072158	0.30021656	0.1902424
ADGRL3	2.401084	1.3710438	1.3903259	1.4614576
INMT	0.04107162	0.14344907	0.16876599	0.06838064
PCDH11X	0.46646145	0.069831096	0.17261335	0.060740963
TOX	0.24081698	0.3132165	0.245545	0.16399354
IL1RAPL2	0.20179114	0.116108775	0.19585636	0.22044672
EMP2	0.16857906	0.21532671	0.14518978	0.113821864
GRM5	0.1193306	0.12383702	0.16062847	0.14339294
PLA2G5	0.32039174	0.243751	0.2706819	0.38269836
ICAM1	0.09559738	0.19958752	0.16738883	0.09902093
ACSL4	0.24266145	0.36309114	0.33076328	0.29763997
DOCK3	0.691708	0.46758008	0.69025517	0.61342025
KCNQ3	0.13684541	0.1049707	0.13864131	0.18789451
RIPOR2	0.21068588	0.20016666	0.3798957	0.23896605
LINGO2	0.17992419	0.098840274	0.1694473	0.13105363
LINC01876	0.08712145	0.27093288	0.26073936	0.257056
PTHLH	0.021688417	0.029856274	0.005385155	0.057015233
GRIP1	0.19562744	0.4214258	0.18756303	0.3468665
BMP6	0.13407592	0.04904594	0.13595659	0.1280932
LINC02006	0.16342574	0.047594678	0.13565837	0.035428442
KRT17	0.15049069	0.17201866	0.5018116	0.19127324
AC015687.1	0.10100285	0.1304883	0.09975787	0.10831912
ELAPOR2	0.16101141	0.20695646	0.23074807	0.16183747
AC114971.1	0.23200643	0.14907709	0.13912345	0.14707136
TLL1	0.062895626	0.14811788	0.29592037	0.15448785
ITPRID1	0.042231042	0.091873	0.27377337	0.089871734
HS3ST2	0.49872604	0.82080287	0.8774106	0.89991844
CACNA1C	1.6844736	1.2620083	1.4449157	1.3701959
STK32A	0.06851406	0.15124734	0.05008069	0.116764404
BARX2	0.009179481	0.117753536	0.17340426	0.17507128
RMST	0.135114	0.08320572	0.11139546	0.05275449
SLC22A3	0.16167334	0.18854247	0.23029497	0.16845936
RND1	0.08337221	0.04635003	0.00071115297	0.062449757
LGR5	0.102701426	0.17150627	0.060772125	0.2144957
AC044893.1	0.017610021	0.06824667	0.15050045	0.12859581
KCNMA1	2.286234	1.078211	1.3849816	1.4363288
C9orf116	0.7577322	0.39035967	0.41479883	0.4651849
TPH1	0.017702773	0.029488774	0.041739583	0.043858375
BMPR1B	0.17817026	0.2950036	0.22097641	0.2321716
CRIM1	0.5119046	0.47115937	0.49780524	0.39474678
AC093916.1	0.02480682	0.068367645	0.074513145	0.05327107
FSTL4	0.04341268	0.024738682	0.13106847	0.05284569
HHLA2	0.08040741	0.12615962	0.0061230073	0.11410202
CSF2	0.0010107548	0.01778652	0.071922734	0.0047769765
ACKR1	0.087142624	0.029170843	0.084883064	0.025702775
AC013652.1	0.084754415	0.16809	0.19202037	0.2103274
UST	0.2226555	0.35778818	0.35030866	0.33590323
SAA1	0.033866577	0.15964647	0.1484553	0.23680452
MAGI3	0.28142753	0.25796232	0.24376094	0.30173773
WFDC21P	0.0060490696	0.119973935	0.08946936	0.12880261
AL355499.2	0.052771796	0.08529087	0.12340367	0.02967398
CSRP3-AS1	0.034245696	0.02956076	0.07614777	0.056122363
SUGCT	0.61502874	0.7110426	0.94558394	0.83625686
CHIA	0.004929582	0.05060589	0.0062468178	0.0748744
FABP4	0.052720863	0.06451895	0.12700944	0.12091491
ARMC4	0.08547534	0.10229665	0.16314073	0.14418465
CFAP70	0.09659627	0.11788022	0.15724434	0.12960847
AC078923.1	0.081923924	0.10345348	0.10563141	0.053807724
UNC5D	0.029731903	0.13782753	0.1025338	0.18559816
UGP2	0.30681226	0.39326274	0.33058274	0.3016848
DCC	0.12960759	0.12553942	0.3120797	0.16487795
NR3C2	0.30493087	0.25688872	0.24454445	0.23083293
EPB41L3	0.25245392	0.2582036	0.23742819	0.22368094
AC084816.1	0.16718864	0.11598193	0.25292003	0.1964907
CD36	0.260888	0.22615813	0.21770763	0.14040963
RBPJ	0.3184702	0.601821	0.45224398	0.44971728
HMCN1	0.3803205	0.64741033	0.6533526	0.64560676
TWIST2	0.2512066	0.19101433	0.14902963	0.22816172
LINC01088	0.6025722	0.92736053	0.83614564	0.9890242
AFF3	0.18916848	0.21829206	0.20053738	0.2135076
LINC01290	0.111165345	0.04226509	0.10424948	0.08279261
CROCC2	0.19991687	0.0057039163	0.18663159	0.016150333
HDAC9	0.4567805	0.4803811	0.51521176	0.4762496
SCN3A	0.43163764	0.15774897	0.10898037	0.45826796
PELI1	0.10981554	0.35911664	0.2745899	0.18293703
LSAMP	0.2978496	0.38989225	0.34558225	0.45972508
KCNE1	0.31640607	0.14638916	0.13825455	0.2956466
TM4SF4	0.0065900534	0.0029465267	0.00045623747	0.019697674
KIRREL3	0.060808815	0.33003923	0.20796031	0.17693709
ATP12A	0.09001025	0.10609114	0.040720336	0.112748414
CFAP251	0.14311518	0.09161216	0.117095456	0.09080915
TNIK	0.29673576	0.33868313	0.30305836	0.29172468
CHSY3	0.32045808	0.4714199	0.3261468	0.40301424
SLC5A5	0.020258691	0.022692353	0.025842875	0.09155007
MIR31HG	0.13013346	0.1486924	0.15826274	0.25753716
NRXN3	0.50418633	0.44224742	0.48973098	0.3102185
MTHFD2L	0.21397173	0.15197475	0.13805953	0.11922291
RANBP17	0.13645828	0.298066	0.30095005	0.23901919
AC136431.1	0.055769835	0.027708478	0.08643605	0.11006208
AC093912.1	0.1428405	0.10783866	0.10647306	0.10431636
FGF7	0.114772566	0.2636874	0.17980954	0.39063862
ESM1	0.003334755	0.011193982	0.005084507	0.056352578
SERPINB11	0.08353827	0.12899683	0.30386817	0.061855465
GREM1	0.22961406	0.0858174	0.2971099	0.5219419
PTGS2	0.17671192	0.08328091	0.11497335	0.2165652
SERPINI2	0.19910793	0.1216991	0.21488966	0.19461584
ADAM12	0.1675215	0.27480647	0.26927924	0.43386447
FMO5	0.16663893	0.07959626	0.087719284	0.14137137
NREP	0.21420138	0.40166736	0.47276422	0.3180669
MMP10	0.01715766	0.022787483	0.016323168	0.034696974
ATP8A2	0.10464682	0.20244016	0.3396903	0.10741009
ADAMTS6	0.31504413	0.46374133	0.43234152	0.34043235
COL3A1	0.2793133	0.7756605	0.7363101	1.0002635
TACC2	0.385459	0.19670774	0.2633385	0.25234964
SORCS2	0.07080343	0.10659486	0.16952561	0.14567156
C4BPB	0.025461772	0.05834864	0.012521761	0.030684896
SPATA17	0.085918255	0.2035401	0.12881644	0.17668226
GLCCI1	0.25719056	0.32690874	0.3264894	0.20860276
DRAIC	0.11102408	0.2380109	0.14808832	0.08100301
FREM2	0.098843925	0.18411404	0.14248493	0.067788586
BICDL1	0.11160017	0.015898468	0.16888162	0.1336734
COL4A3	0.20667149	0.22319669	0.27638793	0.21478973
AC093865.1	0.09723374	0.21032351	0.26169932	0.17765434
CCL19	0.10596655	0.090310924	0.05935307	0.14870271
C8orf37-AS1	0.16379036	0.13162683	0.2755401	0.14914654
THRB-AS1	0.056442194	0.09060944	0.12164423	0.17045763
EDN2	0.08758329	0.03839569	0.0367784	0.09803736
FANK1	0.09302319	0.16945118	0.0808101	0.08422175
ROR1	0.49796093	0.4445943	0.57772183	0.4868707
CACNA2D2	0.075212464	0.08970592	0.06629206	0.07327551
DCLK1	0.8325183	0.53536075	0.48633832	0.7219643
EGLN3	0.11632916	0.1301107	0.21054736	0.20135286
RIMS2	0.104281	0.19644494	0.22873385	0.17891364
AC087633.2	0.028376233	0.046631917	0.14859356	0.04190868
PIP5K1B	0.13519917	0.18730034	0.16520903	0.10275841
MLLT3	0.24634068	0.4272872	0.46033502	0.25299376
ACMSD	0.0034759406	0.010465711	0.005983039	0.032565683
AC005165.1	0.16400488	0.2521803	0.38452542	0.29589722
RFTN1P1	0.035401415	0.06111124	0.079727136	0.10495192
PRG4	0.014726785	0.12733252	0.16142827	0.06644706
FGF2	0.33251843	0.19866352	0.13704784	0.30213946
