gene	stage0	stage1	stage2	stage3
STAP1	0.14304964	0.29961038	0.24035957	0.09610335
KCND2	0.14659281	0.16614448	0.13854955	0.17522633
LINC00578	0.05027933	0.36153978	0.16268137	0.19710428
CR2	0.34092337	0.35687402	0.3260747	0.4681394
AC027288.3	0.19059959	0.15682329	0.009692739	0.037052233
ITGB8	0.1924817	0.47503886	0.46229032	0.26957646
SGPP2	0.082142614	0.04898197	0.018845938	0.14269722
STK33	0.14606883	0.26325068	0.10248584	0.3383425
AC009133.1	0.03203204	0.15638019	0.10770102	0.11657368
CASC15	0.17308268	0.59675205	0.281032	0.4027685
LAMC2	0.15440397	0.35714355	0.09690341	0.1518733
CADM1	0.16428629	0.124736555	0.022503408	0.09837922
HHIP	0.1449196	0.032888535	0.07897136	0.05074597
EYA4	0.14153878	0.3305164	0.33662575	0.10159926
LMNTD1	0.11670388	0.17583632	0.0064118463	0.09638805
SLC30A8	0.055026233	0.014481999	0.0050921743	0.012744356
FAM155A	0.5354845	0.6480597	0.6815658	0.5686952
VEPH1	0.2149841	0.3129869	0.059735663	0.12080528
CP	0.0047630584	0.059197728	0.09330233	0.35253274
NOL4	0.03732006	0.053236958	0.055103548	0.17738579
LINC01937	0.09658471	0.15835646	0.028815076	0.14754328
MUC5B	0.0017036436	0.06420043	0.10389017	0.30801335
CHST9	0.060473323	0.2472073	0.078511484	0.25126135
RTKN2	0.21222802	0.19735089	0.1693234	0.022303874
TRIM5	0.002958853	2.951668e-06	0.17417106	0.1931781
ERICH3	0.052086446	0.308728	0.03858624	0.19573434
CFAP46	0.047898218	0.1390027	0.0012136176	0.31942225
GPRC5D-AS1	0.17045629	0.2968416	0.33441725	0.1612779
MUC5AC	0.015694764	0.04542234	0.022689933	0.29497585
DMBT1	0.03579245	0.32703575	0.14145643	0.20945008
LINC01170	0.14066562	0.33860698	0.1349192	0.2691739
RELN	6.3451996	6.3689685	6.4043093	5.829695
LANCL1-AS1	0.04322638	0.11851227	0.10518469	0.118889436
DNAH11	0.106647946	0.108293414	0.0572953	0.25523862
ATP11A	0.2838253	0.3819747	0.22689551	0.30596632
ZNF385D	0.8495674	0.76477784	1.0982016	1.1415004
MACC1	0.120628	0.466792	0.07434225	0.13475059
AL445584.2	0.037716545	0.20747764	0.0	0.33661485
TMEM164	0.25067833	0.2732922	0.1224335	0.19652455
AC083837.1	0.626162	0.41496825	0.6545291	0.4486856
HYDIN	0.004536419	0.19984011	0.031666614	0.13798696
SFTPA2	0.23145968	0.32167667	0.13914779	0.25986153
SLC5A8	0.0	0.050347965	0.0440209	0.032399967
BPIFA1	0.13199136	0.22596891	0.22339126	0.2598033
CACNA1A	0.16964449	0.18904151	0.1759195	0.057598706
MYO16	0.08724822	0.10400633	0.11165324	0.0687725
CFAP47	0.12030357	0.1686123	0.002023735	0.26985416
CUX2	0.055517558	0.15972981	0.008978594	0.15924218
AHR	0.23938054	0.18587899	0.34113556	0.4095998
PDZRN4	0.51781446	0.34886155	0.41506597	0.5208525
RAB27B	0.0034291432	0.3025666	0.14501074	0.06626771
ANKFN1	0.059951954	0.15543635	0.051015045	0.21259825
ADARB2	0.0060906718	0.0009666205	0.0	0.11454361
GRM7	0.0007977739	0.21286722	0.04547897	0.13731724
COL25A1	0.03571223	0.20721407	0.0020666174	0.31463385
AL357507.1	2.8308306	3.0861692	3.5723815	2.978721
TTC29	0.06730805	0.15186949	0.10217949	0.11998649
CXCL10	0.053659275	0.012962079	0.003172857	0.07680594
DGKI	0.13284382	0.23193392	0.07376385	0.17569442
WDR49	0.114815064	0.4019622	0.13608228	0.347568
DNAH7	0.10918461	0.32740408	0.09599331	0.21360369
PTGFR	0.10907902	0.1572817	0.20906842	0.117704056
ANKRD1	0.10421901	0.008303747	0.19669382	0.0403399
SLC39A8	0.25195095	0.12632735	0.08040919	0.13785417
GPC6	0.17250265	0.2613726	0.21665971	0.26115292
SLC4A4	0.06720619	0.37445837	0.24672358	0.3293569
SLC26A4	0.16497107	0.30554348	0.13634792	0.15518007
ITGA11	0.006539681	0.00092845433	0.33278522	0.08613025
CD38	0.0783488	0.16984837	0.14769067	0.0821742
COL1A1	0.064387634	0.28755632	0.29634312	0.7740414
WIF1	0.09918461	0.20307945	0.037655216	0.14175065
XKR4	0.060297478	0.106064245	0.0025933485	0.10107735
AC109466.1	0.054778386	0.17227924	0.008520878	0.0060200077
MIR100HG	0.18467678	0.25875828	0.21136566	0.27828568
POSTN	0.10206072	0.28459758	0.23754321	0.35418707
FGF13	1.5566161	0.9826853	1.1654829	0.90972
PEBP4	0.12679975	0.17031321	0.046973474	0.089095525
FGF14	0.03501744	0.34400898	0.099858865	0.22927414
PAPPA2	0.0	0.004833997	0.0	0.05537508
CLIC5	0.10701165	0.10597642	0.040124614	0.04460174
SLC35F3	0.009270025	0.52767617	0.10042809	0.1292452
EGFEM1P	0.057674874	0.121011995	0.056018416	0.16273762
AC117453.1	0.012543041	0.011117889	0.016449232	0.103047885
HMGA2	0.006140911	0.024569439	0.011507016	0.1488909
ALPL	0.03856206	0.049081925	0.033438392	0.08677059
AC130456.2	0.05958333	0.13722146	0.11099154	0.023887428
CDH6	0.044317923	0.08880641	0.13924028	0.0953263
PAPPA	0.062248852	0.26625565	0.21527216	0.14634511
CXCL9	0.015366418	0.053153522	0.014422406	0.011877724
NRG3	0.45720124	0.72310084	0.7444612	0.49039754
AL138701.2	1.1079133	0.619554	1.0585345	1.2482692
SHROOM3	0.11854038	0.22533953	0.1510207	0.14376573
MYH11	0.12205178	0.23473583	0.14695321	0.17606774
GRK3	0.08056027	0.37290567	0.010498262	0.27401996
RALYL	0.11990735	0.109550275	0.18525384	0.14573869
MROH9	0.007901831	0.0028311394	0.09964781	0.1440427
ENPP1	0.07284576	0.26365203	0.25599536	0.06441227
FN1	0.5219924	0.62821203	0.6987729	0.7586623
FER1L6	0.006598178	0.02810765	0.026054917	0.021080522
KCNJ15	0.034531243	0.23343624	0.004080396	0.1313464
CYP2B7P	0.16502993	0.18493462	0.07531132	0.27301103
HS6ST3	0.056268282	0.39702016	0.016366793	0.19077985
ITGBL1	0.3707875	0.22812766	0.48172006	0.42619437
DNAAF1	0.0394656	0.09129837	0.07253815	0.14012523
STEAP4	0.13369831	0.10327102	0.11052621	0.18057731
VTCN1	0.015598561	0.015972227	0.001425787	0.16946387
ST6GALNAC5	0.27449873	0.10797595	0.0919176	0.04619927
MICAL2	0.6791866	0.5198161	0.48835105	0.54150254
ITGB6	0.044098083	0.25026277	0.12238293	0.22894834
LNC-LBCS	0.00409601	0.15224573	0.09102634	0.17097922
MYO3B	0.06109053	0.28277904	0.010842481	0.041362204
AC012574.1	0.05887449	0.00791805	0.0073735593	0.0055228067
AC012078.2	0.012191429	0.0035930744	0.0049719675	0.26861435
SCGB3A2	0.076959066	0.44659376	0.0952315	0.20937693
ANKRD28	0.26142156	0.35821474	0.19445112	0.2766786
CLDN10-AS1	1.2347881	1.7628787	1.1809196	1.3688158
CAMK1D	0.11258624	0.2586084	0.13446113	0.24521011
ADGB	0.021517776	0.090345465	0.05092106	0.21992745
SMOC1	0.9578867	1.2320135	1.2639753	0.8291491
CPNE4	0.09873556	0.33249804	0.12901852	0.19797784
ERBB4	0.24733415	0.4708035	0.16280508	0.36048838
DTHD1	0.05716771	0.07572964	0.13952799	0.16899191
LINC01435	0.04108367	0.009128689	0.1268312	0.04813109
CDH4	0.037006732	0.008216897	0.0	0.00713439
NTN4	0.1302451	0.21382555	0.24429516	0.16638201
AC069277.1	0.044664036	0.043896656	0.16129032	0.017280592
CFAP43	0.1412394	0.08401122	0.071173154	0.23101804
EPHA4	0.11514015	0.1957182	0.08333852	0.05677945
CCBE1	0.11520592	0.22946614	0.15312251	0.16682012
AC009570.2	0.5579883	0.72460073	0.41220552	0.578067
CNTNAP3P2	0.3784647	0.5477347	0.5508806	0.5007436
CD55	0.27445632	0.44628048	0.17331398	0.18979032
LAMA2	0.13154818	0.14334016	0.2260084	0.29616636
NFATC2	0.3457495	0.65302473	0.3785264	0.4294755
PCDH9	0.22274095	0.2823363	0.27057937	0.124545634
AC104162.1	0.03108138	0.180578	0.12024588	0.2244194
CYP7B1	0.091824315	0.23108372	0.049320452	0.15309148
PARM1	0.11744359	0.17049432	0.031641506	0.10735956
LMO3	0.28021035	0.34116355	0.12290811	0.21974559
EFNA5	1.302395	1.4390186	1.5122894	1.2252609
GRM8	0.0966988	0.0	0.0	0.031106096
NLGN1	0.07817869	0.24913149	0.14749862	0.071011335
HOPX	0.12505041	0.099397965	0.0	0.1459999
AP002989.1	0.03573665	0.14470619	0.01227975	0.09823805
AL356234.2	0.057002902	0.01839422	0.027706288	0.0024291007
RGS6	0.020506868	0.06428496	0.00041769657	0.055890374
RASEF	0.09926962	0.16948268	0.019907603	0.1758351
ATP13A4	0.3385088	0.25293466	0.054201726	0.11504556
C8orf34	0.08999363	0.17388974	0.073720865	0.22400388
LINC02147	2.6553693	3.3430855	3.0234454	2.7617993
FTO	0.36361572	0.38157013	0.36059672	0.28619194
AP003025.2	0.0057863225	0.0	0.0	0.0
CFTR	0.051639102	0.17575368	0.05159245	0.22432353
RARRES1	0.11679411	0.16144109	0.2658844	0.27710855
MIR646HG	0.13971809	0.19134861	0.19950868	0.13344018
SLIT3	0.1645237	0.05261291	0.18958016	0.1376887
TANC2	0.5271998	0.65722865	0.5733134	0.60162896
ADAMTS9	1.2788181	1.2139806	1.1403155	1.1769904
IGLC7	0.1759617	0.075621024	0.20444252	0.13798177
CDH20	0.059309505	0.19195549	0.017023612	0.09800361
LPIN2	0.29633945	0.19418243	0.0	0.21655795
AREG	0.06733267	0.37887144	0.2164874	0.30399418
HS6ST2	0.0059745144	0.15888043	0.0060244566	0.15121365
ATP2B4	0.33566248	0.5838423	0.2555015	0.38817364
SPAG17	0.10586299	0.35784015	0.113574736	0.3527325
SGMS2	0.21853451	0.18367253	0.15473138	0.2200896
AC025580.2	0.07637199	0.25251797	0.15439449	0.12043957
ZFPM2-AS1	0.46535155	0.48212117	0.7496658	0.7247586
LDB2	1.0758612	1.0192996	1.2457682	1.015493
SLPI	0.173861	0.46226606	0.13829647	0.42832658
AC010998.1	0.0720209	0.15047006	0.02272464	0.03925989
DNAH6	0.106444985	0.20391987	0.07071058	0.28350398
BTBD9	0.36651054	0.29983014	0.2456354	0.25722447
ABCA13	0.047526646	0.09622959	0.007034332	0.2690685
TENM2	0.07850275	0.17074117	0.21842049	0.0009978777
COL1A2	0.07692569	0.36634302	0.25980753	0.5029261
NYAP2	0.14446817	0.00013115248	0.04966902	0.0
NRXN1	0.043688808	0.11997221	0.057803743	0.117885344
GPR39	0.07036373	0.42613664	0.03522125	0.1317706
ECT2L	0.076440506	0.042094424	0.07054544	0.16410935
LMO7	0.23568437	0.253752	0.07125076	0.15828988
LHFPL3-AS2	0.08549974	0.079769805	0.10181245	0.0851023
ZBBX	0.028890308	0.062505744	0.0045004496	0.113961406
VWA3B	0.045208246	0.18617642	0.07459088	0.1772427
IGF2BP3	0.6804207	0.89764565	0.7643554	0.53134054
ESRRG	0.070872195	0.16967608	0.01743355	0.13062191
LAMA3	0.23564887	0.22182976	0.18238553	0.13991372
GPM6A	2.381615	2.1365623	2.6868756	2.1810305
LINC01632	0.017688567	0.04597246	0.0	0.10433177
SLC7A11-AS1	0.035039313	0.035342377	0.004261389	0.02243915
NEDD4L	0.17924929	0.15016145	0.15885772	0.17217806
AC010197.1	0.12471054	0.06490433	0.0	0.055335917
AC073114.1	0.45400977	0.28795168	0.2887083	0.4113364
LRRC4C	0.16444474	0.14117657	0.21390067	0.06609563
AC113137.1	0.027445715	0.016065612	0.040746406	0.231209
AC093817.2	0.027640041	0.33206615	0.18293908	0.15105009
LINC02532	0.0026146297	0.0	0.1629773	0.0059651877
COL11A1	0.12769839	0.14443523	0.4860338	0.081188835
MUC6	1.2367814	1.329151	1.2380337	1.1210431
LUZP2	0.10017458	0.39461267	0.24619612	0.19700032
LINC01091	0.17793481	0.2962968	0.1780418	0.2952164
PLCXD3	0.079125	0.061681617	0.0429335	0.08068944
RCAN2	0.093705766	0.40195838	0.0686955	0.23302568
MECOM	0.16047418	0.109313555	0.047191724	0.19616973
SELE	0.10844032	0.17379591	0.10316203	0.078142956
LAMB3	0.003946812	0.13613524	0.00036130485	0.0777019
PCAT1	0.18586396	0.3498677	0.12908868	0.110807344
TGFB2	0.98041433	0.78820354	1.0941795	1.1936662
AC112206.2	0.17158258	0.07355576	0.18692905	0.048837643
CCDC30	0.06307574	0.12747757	0.10492825	0.13111655
IGF1	0.88636464	1.139661	0.96355313	0.7892487
AC011287.1	0.2776793	0.25198758	0.374389	0.48967212
HAPLN1	0.0009538025	0.01227665	0.009855538	0.09967993
KIAA2012	0.08815294	0.26911685	0.0060284087	0.14482139
ADAMTS16	0.0009690523	0.15545431	0.1684721	0.10959059
LONRF3	0.07849806	0.3885898	0.13788661	0.079267055
GPRC5A	0.14519075	0.2785478	0.042554498	0.14093564
DNAH5	0.09244016	0.3411319	0.09507939	0.25340632
WT1	0.014318441	0.0028951883	0.16714206	0.07744926
NAPSA	0.10769126	0.42979506	0.17953464	0.13996
AC022325.2	0.099051245	0.04212746	0.04881744	0.061434835
NCAM2	0.16699223	0.3032521	0.17525049	0.2197048
AC019211.1	0.01518959	0.28878102	0.0069720033	0.15732583
DIAPH3	0.10470234	0.13976243	0.09211308	0.21277009
LINC02055	0.04946645	0.21700233	0.0043282905	0.16992925
LRRC77P	0.078321256	0.15974584	0.019754099	0.12937526
SNX30	0.05600347	0.2688176	0.06218889	0.14153448
TFPI2	0.12929845	0.07764945	0.02865655	0.0109449
CCDC190	0.23525499	0.2303637	0.26305562	0.30641058
AC092640.1	0.06279346	0.15125121	0.0	0.06796289
BPIFB2	0.0034910685	0.0018668789	0.0014989355	0.007367339
SOX5	0.16363189	0.26457545	0.12699673	0.35766146
FBXO32	0.12513015	0.10899466	0.14557494	0.2796335
NKAIN2	0.13907282	0.22706595	0.3036699	0.16459854
IL20RA	0.15262078	0.053666536	0.0	0.1200644
SORCS1	0.047630966	0.005817167	0.006063161	0.18997853
EPHB2	0.118376225	0.026091926	0.14327858	0.28216383
PID1	0.14742263	0.30810952	0.08107015	0.119129404
ADGRL3	0.2403743	0.23472865	0.0	0.109029554
INMT	0.051245585	0.012715803	0.0083498815	0.0199708
PCDH11X	0.07223593	0.07298133	0.16828206	0.15780988
TOX	0.118176356	0.26398942	0.029570831	0.14680655
IL1RAPL2	0.09111455	0.14119288	0.03770478	0.14567252
EMP2	0.29130375	0.25752053	0.15263303	0.19627276
GRM5	0.041511476	0.028595412	0.12153672	0.17458141
PLA2G5	0.003959063	0.141201	0.038769145	0.18434188
ICAM1	0.103239596	0.11571111	0.0	0.0633357
ACSL4	0.18057358	0.38198173	0.21419409	0.27739957
DOCK3	0.040741213	0.3619162	0.011815848	0.09478203
KCNQ3	0.09891097	0.09622943	0.18543899	0.15537313
RIPOR2	0.19443616	0.11615753	0.035548475	0.2996385
LINGO2	0.06343584	0.13416447	0.019715894	0.1077755
LINC01876	0.09454047	0.14424483	0.20067967	0.2968528
PTHLH	0.014171453	0.00441641	0.0063891364	0.11090095
GRIP1	0.105762914	0.2743174	0.03357348	0.25637072
BMP6	0.060322355	0.19788042	0.21081531	0.27936733
LINC02006	0.16629712	0.042755466	0.24682197	0.012126874
KRT17	0.011940067	0.009166068	0.08768079	0.31830668
AC015687.1	0.094416685	0.20808728	0.02428841	0.15075117
ELAPOR2	0.44876656	0.29340455	0.39383972	0.3155382
AC114971.1	0.024502127	0.12678133	0.1346622	0.07084343
TLL1	1.553905	1.1026204	2.2218194	1.5827674
ITPRID1	0.41188434	0.6815534	0.54107946	0.51148075
HS3ST2	0.97718614	0.95731163	0.96552384	0.68376166
CACNA1C	0.1603075	0.21611474	0.12774667	0.1510799
STK32A	0.034636784	0.21960536	0.09117582	0.1267588
BARX2	0.0007655843	0.011831562	0.0057790694	0.13943475
RMST	0.16372351	0.037945103	0.006408191	0.057948105
SLC22A3	0.19312233	0.22354306	0.030857986	0.12984747
RND1	0.0008071139	0.0011152161	0.19861598	0.0019520732
LGR5	0.061854858	0.21544391	0.07451807	0.07005641
AC044893.1	0.012337779	0.060694356	0.002648169	0.016421871
KCNMA1	0.14970753	0.50821894	0.22686918	0.30113873
C9orf116	0.008111782	0.011361257	0.0009822776	0.055363778
TPH1	0.0023939053	0.011006013	0.017945118	0.0059961937
BMPR1B	0.123260036	0.4447452	0.11102329	0.32696563
CRIM1	0.47311473	0.34041336	0.51495767	0.3892793
AC093916.1	0.00010763915	0.08923899	0.15097281	0.0
FSTL4	0.13011041	0.004624169	0.16031016	0.0067372676
HHLA2	0.0055018915	0.076327294	0.020707544	0.14846389
CSF2	0.003255339	0.0071964785	0.00706571	0.011552063
ACKR1	0.08154991	0.11316932	0.051798124	0.041219063
AC013652.1	0.15415671	0.11525884	0.094256595	0.34952673
UST	0.13923447	0.27638564	0.10252347	0.28737202
SAA1	0.042229548	0.067937426	0.078831464	0.28078923
MAGI3	0.34967044	0.33379498	0.25945657	0.22109936
WFDC21P	0.008447138	0.0011413614	0.021089353	0.10544919
AL355499.2	0.09666661	0.054722283	0.0	0.0008603277
CSRP3-AS1	0.050223954	0.106355354	0.06414395	0.14075537
SUGCT	0.17268553	0.33721775	0.27707377	0.3440829
CHIA	0.053980432	0.007799582	0.0002823156	0.0067328946
FABP4	0.5038586	0.58270556	0.8714418	0.712442
ARMC4	0.052144565	0.10829607	0.20219754	0.18986681
CFAP70	0.08080875	0.08956468	0.05588775	0.19422546
AC078923.1	0.0034638182	0.23576522	0.17361611	0.085241355
UNC5D	0.014920266	0.000987592	0.0	0.0
UGP2	0.61417097	0.56437004	0.824566	0.6374141
DCC	0.102716774	0.2585049	0.1735205	0.088267066
NR3C2	0.22642559	0.3684272	0.2436004	0.23217866
EPB41L3	0.32164308	0.29848945	0.25161	0.32074547
AC084816.1	0.015426943	0.035941944	0.19920713	0.1204425
CD36	2.0092242	1.8182489	2.1834624	1.5447284
RBPJ	0.33074877	0.40149164	0.24339125	0.34475687
HMCN1	0.18837611	0.4407827	0.1454477	0.43990955
TWIST2	0.061049387	0.00054562633	0.13608207	0.09977682
LINC01088	0.16633588	0.261589	0.28945932	0.15955245
AFF3	0.13691865	0.065310724	0.17456049	0.08831908
LINC01290	0.2719923	0.103554405	0.14800616	0.033165146
CROCC2	0.029357964	0.2815644	0.06893	0.1339622
HDAC9	0.18997072	0.2739873	0.2378177	0.21732946
SCN3A	2.7210526	2.155543	2.1668203	2.7906332
PELI1	0.24135828	0.35216358	0.19094068	0.20686518
LSAMP	0.32483733	0.32000077	0.18477556	0.37461233
KCNE1	0.18630362	0.023791384	0.0	0.1891777
TM4SF4	0.00017788733	0.0029961197	0.0	0.0056372867
KIRREL3	0.09622965	0.025019487	0.01737237	0.026324188
ATP12A	0.02705718	0.047519382	0.028655563	0.16741599
CFAP251	0.09933217	0.37474754	0.32644963	0.17718047
TNIK	0.25757703	0.35973272	0.19419514	0.296272
CHSY3	0.8365132	0.67827684	0.9317872	0.73593384
SLC5A5	0.024982106	0.025910974	0.011170287	0.056520484
MIR31HG	0.05597168	0.23065174	0.011876064	0.3959665
NRXN3	0.65693235	0.7698194	0.7737847	0.5052193
MTHFD2L	0.10500984	0.30813742	0.17274342	0.20761302
RANBP17	0.106054	0.1851829	0.06018745	0.1492572
AC136431.1	0.03076705	0.63441265	0.05825751	0.121901125
AC093912.1	0.51972616	1.2559409	1.1239009	0.60671014
FGF7	0.056412123	0.14285934	0.09310406	0.17122726
ESM1	0.009505328	0.2744006	0.16164896	0.13789293
SERPINB11	0.0069438214	0.019608898	0.0	0.017498674
GREM1	0.0044504493	0.0018370646	0.00019019187	0.13747984
PTGS2	0.013169156	0.24066457	0.23486832	0.1621631
SERPINI2	0.15749413	0.28753948	0.12140939	0.28430983
ADAM12	0.20907043	0.116107605	0.24483232	0.21470381
FMO5	0.14643636	0.050087143	0.19795421	0.18355928
NREP	0.21052158	0.25655556	0.20069844	0.186124
MMP10	0.2640147	0.3383589	0.187652	0.3218761
ATP8A2	0.08898904	0.28913957	0.1396144	0.11231744
ADAMTS6	0.037290774	0.2912389	0.5166917	0.31155905
COL3A1	0.43511686	0.6475046	0.43039438	0.7851592
TACC2	0.18232231	0.11770212	0.065148324	0.17181553
SORCS2	0.051941767	0.26791474	0.0	0.24938688
C4BPB	0.0011223754	0.0	0.0	0.0031493474
SPATA17	0.026892731	0.21588084	0.06706254	0.2193232
GLCCI1	0.22432622	0.28606206	0.18516833	0.17861596
DRAIC	0.029739114	0.07657743	0.19922158	0.23096712
FREM2	0.1846457	0.2663001	0.039990857	0.0350099
BICDL1	0.07186739	0.08165793	0.0	0.09039713
COL4A3	0.1206162	0.3015908	0.10198638	0.07665734
AC093865.1	0.07653186	0.14822929	0.05132447	0.18740709
CCL19	0.020199794	0.050849408	0.00843618	0.023448845
C8orf37-AS1	0.032318912	0.12202915	0.13234052	0.108503155
THRB-AS1	0.0018229925	0.15423633	0.22353789	0.08664214
EDN2	0.03171669	0.029906819	0.022831807	0.022758076
FANK1	0.06825578	0.20625821	0.249823	0.18024199
ROR1	0.23098803	0.3553759	0.21021032	0.25287935
CACNA2D2	0.028980196	0.004641288	0.00067338644	0.07092602
DCLK1	0.12139887	0.39883834	0.06663427	0.24378707
EGLN3	0.13709493	0.18799536	0.24662653	0.18580587
RIMS2	0.02738407	0.18646564	0.048390616	0.34098288
AC087633.2	0.7849281	0.4858406	0.33878407	0.5277202
PIP5K1B	0.10954479	0.23124829	0.0	0.14941438
MLLT3	0.23980041	0.37857288	0.10906951	0.18904832
ACMSD	0.0	0.0	0.0	0.0025942205
AC005165.1	0.035357896	0.18073946	0.09263947	0.014636956
RFTN1P1	0.0774474	0.25512308	0.14241403	0.20795701
PRG4	0.02112272	0.10294402	0.12202701	0.05258155
FGF2	0.04238609	0.11509212	0.04296265	0.13671927
AL672167.1	0.0029421817	0.0009219357	0.0	0.006647663
