gene	stage0	stage1	stage2	stage3
DGKI	0.056340687	0.033577394	0.09467375	0.052211545
WDR49	0.076430865	0.23810486	0.29610512	0.15551434
DNAH7	0.072486036	0.1500816	0.25689322	0.07103819
PTGFR	0.03479158	0.09532537	0.11377286	0.065043636
ANKRD1	0.19541286	0.06724198	0.029803783	0.14981414
SLC39A8	0.23154463	0.16649109	0.119087085	0.08266778
GPC6	0.08187282	0.1124482	0.13756526	0.15145965
SLC4A4	0.064439505	0.17359367	0.1943629	0.10619576
SLC26A4	0.092463374	0.08357988	0.06258073	0.10940139
ITGA11	0.0066185067	0.014799608	0.030326452	0.015592328
CD38	0.043227125	0.14195174	0.14207539	0.07730461
COL1A1	0.048878513	0.16848885	0.22316244	0.35192835
WIF1	0.14581278	0.19129984	0.15174434	0.13153273
XKR4	0.077551514	0.02839346	0.080779076	0.019672796
AC109466.1	0.08116272	0.045574807	0.040180977	0.18363027
MIR100HG	0.08866975	0.1627463	0.20978588	0.2530605
POSTN	0.2572598	0.27082205	0.34219182	0.3169145
FGF13	0.020942057	0.05836742	0.17745191	0.13364974
PEBP4	0.080221005	0.054301474	0.051339936	0.05496418
FGF14	0.07218963	0.17176747	0.32025573	0.15751491
PAPPA2	0.036282767	0.14840516	0.07817546	0.024421047
CLIC5	0.27913523	0.32048327	0.22454265	0.18942836
SLC35F3	0.016055144	0.056844197	0.07571194	0.04197992
EGFEM1P	0.05476073	0.23657325	0.23064308	0.14615607
AC117453.1	0.06342883	0.03750099	0.06823103	0.1033469
HMGA2	0.020364089	0.047373846	0.030819448	0.05800082
ALPL	0.04901309	0.15275148	0.11051009	0.055140655
AC130456.2	0.0771248	0.07821076	0.14738587	0.08334145
CDH6	0.033447728	0.08199464	0.057061583	0.138484
PAPPA	0.017465372	0.0992249	0.063062906	0.09098454
CXCL9	0.08666412	0.08649159	0.06130004	0.031983413
NRG3	0.7085048	0.7965039	0.6477997	0.7039121
AL138701.2	0.034788672	0.14771612	0.022319082	0.03352738
SHROOM3	0.098379225	0.09636727	0.142137	0.072866954
MYH11	0.16927491	0.27268034	0.22694117	0.23977213
GRK3	0.115928315	0.24320814	0.23060033	0.15639901
RALYL	0.056808718	0.086920194	0.086129054	0.07381957
MROH9	0.049353834	0.05121594	0.1631337	0.110657185
ENPP1	0.23102751	0.1828	0.18287243	0.23949966
FN1	0.13380755	0.41494232	0.32248634	0.461705
FER1L6	0.020476054	0.03690364	0.13455534	0.069482565
KCNJ15	0.06499676	0.090869054	0.022360178	0.050036225
CYP2B7P	0.14582287	0.12533559	0.16542548	0.2126222
HS6ST3	0.04865722	0.111504465	0.23253348	0.08986969
ITGBL1	0.05049382	0.15145162	0.11089092	0.18949056
DNAAF1	0.0494242	0.10034226	0.15176396	0.11952308
STEAP4	0.06376115	0.22080141	0.14393534	0.11376509
VTCN1	0.025763828	0.05990814	0.08898473	0.06676959
ST6GALNAC5	0.12419378	0.09418076	0.0538833	0.091484725
MICAL2	0.0795559	0.16013493	0.09719582	0.1058232
ITGB6	0.0881292	0.1480697	0.09855377	0.08367046
LNC-LBCS	0.047733456	0.083462425	0.100811526	0.0938718
MYO3B	0.062240142	0.06471323	0.02491243	0.12579335
AC012574.1	0.030476155	0.022813097	0.021574343	0.03224907
AC012078.2	0.034628768	0.034943346	0.038287405	0.08041977
SCGB3A2	0.113388814	0.36778307	0.38793096	0.080141835
ANKRD28	0.18122132	0.36998016	0.3071044	0.22905618
CLDN10-AS1	0.01974444	0.01366516	0.073568255	0.034083772
CAMK1D	0.17545421	0.32794017	0.24479762	0.15999094
ADGB	0.090012066	0.10501679	0.27766293	0.15891033
SMOC1	0.020174265	0.04640873	0.006283098	0.06294398
CPNE4	0.03510052	0.062048275	0.042978585	0.11020423
ERBB4	0.18678889	0.20171349	0.18686347	0.10094615
DTHD1	0.08357878	0.14391056	0.18883102	0.10481769
LINC01435	0.03154435	0.025972791	0.017839082	0.043416962
CDH4	0.058130205	0.01736847	0.0062170215	0.026172847
NTN4	0.22627255	0.169564	0.19831797	0.13476369
AC069277.1	0.10416496	0.07049867	0.056005374	0.1751448
CFAP43	0.09847013	0.09831622	0.2684293	0.12538548
EPHA4	0.18895799	0.21193516	0.120893806	0.20340267
CCBE1	0.11677908	0.13212693	0.073022105	0.08620268
AC009570.2	0.048180208	0.20186652	0.32286996	0.05847396
CNTNAP3P2	0.08572722	0.13732976	0.14420298	0.057890702
CD55	0.33019158	0.3539783	0.28459275	0.24840613
LAMA2	0.19821008	0.29065096	0.27412426	0.37702867
NFATC2	0.09009149	0.11170195	0.1764502	0.16266088
PCDH9	0.53710437	0.5681726	0.44578773	0.42391142
AC104162.1	0.10900267	0.045644745	0.17808554	0.078969285
CYP7B1	0.06303657	0.18894568	0.16181403	0.11105344
PARM1	0.08266086	0.114211306	0.17226529	0.053503208
LMO3	0.16575216	0.18839379	0.18521398	0.14066975
EFNA5	0.081042826	0.17291467	0.19461124	0.128061
GRM8	0.061171133	0.04813987	0.019366385	0.04897682
NLGN1	0.06476193	0.10592003	0.147125	0.10898009
HOPX	0.19012195	0.12742475	0.08819071	0.107128374
AP002989.1	0.06388968	0.021464106	0.0049710767	0.08590249
AL356234.2	0.010903134	0.014118087	0.0108541595	0.020475542
RGS6	0.13353595	0.08707726	0.089832634	0.058663506
RASEF	0.04669093	0.15121906	0.22734587	0.1048369
ATP13A4	0.23108815	0.15775286	0.13812764	0.101791725
C8orf34	0.12118266	0.16660412	0.18629037	0.075898066
LINC02147	0.08481527	0.1364326	0.2678114	0.14705762
FTO	0.38159144	0.35065228	0.31487232	0.25278726
AP003025.2	0.00021797734	0.008899596	0.0013566031	0.00088519993
CFTR	0.09952024	0.11916444	0.13211673	0.11861384
RARRES1	0.065163866	0.09320097	0.14665237	0.12952434
MIR646HG	0.01636894	0.08800438	0.06137736	0.11390387
SLIT3	0.08742152	0.1275584	0.12628493	0.12791225
TANC2	0.14279893	0.23969299	0.17080295	0.19820929
ADAMTS9	0.26780355	0.41122705	0.48811468	0.49530628
IGLC7	0.18174088	0.2044579	0.43146974	0.20685627
CDH20	0.019233886	0.023041165	0.029092282	0.020565895
LPIN2	0.10935673	0.14773877	0.111663565	0.100719094
AREG	0.11783072	0.3410163	0.24831618	0.3813155
HS6ST2	0.022330327	0.05077122	0.1131035	0.057553
ATP2B4	0.22888201	0.3108195	0.2772694	0.25309858
SPAG17	0.086530626	0.142175	0.37207767	0.1842599
SGMS2	0.09429909	0.24096005	0.18659438	0.0998999
AC025580.2	0.061098345	0.10658597	0.07439169	0.10501164
ZFPM2-AS1	0.06551228	0.16851541	0.06636306	0.13792562
LDB2	1.1032361	1.0033586	1.0962105	1.084427
SLPI	0.15321185	0.3639892	0.33519763	0.26573095
AC010998.1	0.06818428	0.054803662	0.06699036	0.036194142
DNAH6	0.09298586	0.112581775	0.27134347	0.14212582
BTBD9	0.27341408	0.23562814	0.20641744	0.21383163
ABCA13	0.08426205	0.14305562	0.29124835	0.12894744
TENM2	0.06407137	0.1290916	0.0876852	0.1100721
COL1A2	0.10335456	0.3743332	0.2773114	0.3915922
NYAP2	0.030274121	0.07890457	0.02628335	0.01176838
NRXN1	0.05957852	0.066124305	0.07368785	0.15977582
GPR39	0.053420626	0.067490295	0.08379669	0.075310454
ECT2L	0.039521236	0.07073662	0.2413204	0.022018941
LMO7	0.22581147	0.23834199	0.22732446	0.12982965
LHFPL3-AS2	0.08124122	0.07309901	0.039616317	0.026858442
ZBBX	0.07348921	0.0989008	0.28614542	0.19542634
VWA3B	0.06722755	0.0455793	0.11773618	0.09692973
IGF2BP3	0.062216904	0.07161905	0.05855581	0.18982857
ESRRG	0.066922165	0.14134166	0.30030385	0.06670112
LAMA3	0.17914152	0.15261897	0.09726442	0.08288199
GPM6A	0.16565147	0.1328616	0.07632549	0.032692138
LINC01632	0.017026402	0.00548365	0.035542604	0.060380936
SLC7A11-AS1	0.1454137	0.054170668	0.060087837	0.20498842
NEDD4L	0.28562504	0.2313528	0.15745723	0.19799428
AC010197.1	0.07554533	0.06067539	0.010868399	0.05819295
AC073114.1	0.032400597	0.0754495	0.12716691	0.048367802
LRRC4C	0.20282589	0.18753155	0.12735374	0.10350331
AC113137.1	0.06070247	0.05161011	0.020872442	0.058477484
AC093817.2	0.01804521	0.19409326	0.10403378	0.06725443
LINC02532	0.014635383	0.0034819702	0.0012665589	0.0069025126
COL11A1	0.083223626	0.10179763	0.0281289	0.099153616
MUC6	0.004692632	1.3298626e-05	0.0006773187	0.0058568073
LUZP2	0.04649718	0.10727231	0.09046404	0.17478001
LINC01091	0.08399796	0.15024838	0.20031247	0.16405305
PLCXD3	0.093104385	0.055810556	0.078467116	0.051509596
RCAN2	0.076251686	0.17881423	0.13058965	0.10566429
MECOM	0.23683596	0.25981522	0.19292662	0.26206392
SELE	0.03288092	0.0903285	0.058422077	0.09930597
LAMB3	0.029701872	0.08710915	0.10039235	0.1538469
PCAT1	0.19831394	0.17990586	0.21320346	0.08237433
TGFB2	0.07021393	0.07744599	0.09542769	0.07058713
AC112206.2	0.16047937	0.08100736	0.055096224	0.11778846
CCDC30	0.09511175	0.13164516	0.16989921	0.1363177
IGF1	0.04113925	0.1051011	0.08812714	0.18618311
AC011287.1	0.074266344	0.12067615	0.1382272	0.17712077
HAPLN1	0.024127923	0.04100237	0.050136857	0.011516728
KIAA2012	0.07219855	0.048941724	0.20361231	0.06630799
ADAMTS16	0.0129725905	0.015590543	0.026644299	0.046366166
LONRF3	0.09786467	0.121843226	0.07243077	0.09991862
GPRC5A	0.10521523	0.17198434	0.14082384	0.12913893
DNAH5	0.1033537	0.1361463	0.22195101	0.17651388
WT1	0.04795442	0.007506069	0.015154349	0.13085385
NAPSA	0.16027445	0.37974435	0.35213965	0.15151654
AC022325.2	0.08737804	0.069939524	0.02956741	0.020801378
NCAM2	0.065288424	0.18443407	0.12283541	0.2064161
AC019211.1	0.03187914	0.061372682	0.14698759	0.024794765
DIAPH3	0.08872129	0.16671929	0.1460411	0.11859551
LINC02055	0.15702815	0.09291267	0.23587978	0.12008447
LRRC77P	0.012913672	0.017127438	0.04421306	0.049559157
SNX30	0.17032528	0.1573506	0.08065617	0.0703316
TFPI2	0.05823502	0.05495649	0.10092261	0.055844374
CCDC190	0.034864493	0.037711296	0.11236008	0.0802826
AC092640.1	0.034469217	0.044917643	0.047856078	0.024312787
BPIFB2	0.11470414	0.08770991	0.6254079	0.15844186
SOX5	0.11512834	0.14126617	0.079857916	0.13310196
FBXO32	0.10356727	0.068152785	0.19584149	0.12386376
NKAIN2	0.0684727	0.3655079	0.31948826	0.09262918
IL20RA	0.06472953	0.0952971	0.15150456	0.06301792
SORCS1	0.06337408	0.07987661	0.044855017	0.07217632
EPHB2	0.03755168	0.04476247	0.108491786	0.06353666
PID1	0.14547278	0.16068082	0.14936325	0.155259
ADGRL3	0.11104942	0.16209675	0.22174558	0.1329368
INMT	0.17979506	0.15924576	0.120932326	0.17969526
PCDH11X	0.14828582	0.08926737	0.08044022	0.049405735
TOX	0.117497526	0.20632742	0.16585076	0.06651155
IL1RAPL2	0.072333604	0.0501511	0.074000746	0.11300336
EMP2	0.34741512	0.31860304	0.23079304	0.21667431
GRM5	0.044718545	0.04821457	0.12260087	0.0702032
PLA2G5	0.008855282	0.012879204	0.05287887	0.078590676
ICAM1	0.2487584	0.50189143	0.3038907	0.27084386
ACSL4	0.17940834	0.28560525	0.20529766	0.26735562
DOCK3	0.06422631	0.09359704	0.055177126	0.080432504
KCNQ3	0.046564233	0.087462835	0.049942747	0.1451575
RIPOR2	0.16311252	0.13455522	0.09089576	0.10001603
LINGO2	0.073961094	0.07967679	0.1103587	0.05081545
LINC01876	0.10086181	0.2731605	0.20650172	0.18045633
PTHLH	0.01156248	0.018138738	0.07148774	0.012563771
GRIP1	0.035149008	0.068597496	0.16476974	0.0899333
BMP6	0.6514093	0.43300092	0.507863	0.48313066
LINC02006	0.123492986	0.082492866	0.07732552	0.030909926
KRT17	0.033392154	0.09403409	0.3662368	0.08274326
AC015687.1	0.09074007	0.08329165	0.04958555	0.1371491
ELAPOR2	0.20190273	0.18976332	0.17719004	0.07342729
AC114971.1	0.05036233	0.06317311	0.043936968	0.015379451
TLL1	0.14806461	0.23847386	0.20356745	0.2094466
ITPRID1	0.18177445	0.10441728	0.28097075	0.17557795
HS3ST2	0.11426774	0.05696252	0.040084444	0.19027105
CACNA1C	0.07734612	0.11844085	0.16769183	0.24539736
STK32A	0.03936228	0.087013386	0.093831465	0.06315599
BARX2	0.026211852	0.019201744	0.0307209	0.021297453
RMST	0.1680601	0.06741624	0.04439476	0.07793696
SLC22A3	0.14870879	0.08503807	0.08396199	0.10405903
RND1	0.032867037	0.08770765	0.10349039	0.0062824315
LGR5	0.020530276	0.037209757	0.031045932	0.01159861
AC044893.1	0.036435436	0.023919463	0.029115096	0.06496756
KCNMA1	0.1061649	0.14522585	0.21343312	0.15531126
C9orf116	0.061340313	0.041635565	0.07566699	0.04806329
TPH1	0.034568142	0.044003185	0.028216336	0.040688053
BMPR1B	0.07679222	0.12738882	0.21731552	0.15697716
CRIM1	0.41386655	0.60871065	0.445015	0.46723872
AC093916.1	0.17114858	0.062024213	0.058330826	0.013622066
FSTL4	0.06160066	0.050417703	0.045346297	0.010894911
HHLA2	0.024268068	0.03828258	0.026052197	0.021368885
CSF2	0.009392414	0.0055021974	0.0051069306	0.0132357925
ACKR1	0.22392997	0.15148012	0.27739704	0.23473541
AC013652.1	0.03873718	0.091931574	0.14927337	0.1486028
UST	0.09202639	0.18399899	0.16290164	0.110338576
SAA1	0.05043782	0.054030534	0.14644283	0.08270895
MAGI3	0.27981958	0.28185314	0.2712176	0.19511332
WFDC21P	0.03372797	0.12171976	0.09317085	0.2028041
AL355499.2	0.04469	0.07855551	0.038432304	0.06172521
CSRP3-AS1	0.05669209	0.04299163	0.121587425	0.04326344
SUGCT	0.07984596	0.08501342	0.08671865	0.23164812
CHIA	0.017829565	0.033554465	0.032065023	0.021251343
FABP4	0.05758301	0.20147368	0.093631014	0.25092685
ARMC4	0.05461385	0.07769275	0.18336898	0.058112256
CFAP70	0.06321931	0.08358811	0.18780021	0.12535213
AC078923.1	0.093726315	0.10243368	0.36954576	0.09060992
UNC5D	0.068130314	0.08045421	0.101357	0.09740423
UGP2	0.2155358	0.2333279	0.16023993	0.12718092
DCC	0.08503005	0.09047359	0.10852283	0.058805555
NR3C2	0.31158116	0.30003238	0.22404595	0.12757224
EPB41L3	0.15037052	0.2642256	0.12575094	0.07516288
AC084816.1	0.061197743	0.039294034	0.14439182	0.11294562
CD36	0.40757003	0.22767901	0.1297234	0.13966815
RBPJ	0.2310444	0.36016706	0.2742322	0.20816606
HMCN1	0.17677683	0.3245834	0.23780063	0.19442317
TWIST2	0.027759051	0.0282208	0.038823485	0.0555794
LINC01088	0.08495511	0.12242803	0.19760719	0.05549533
AFF3	0.49572885	0.44876468	0.48326647	0.48165768
LINC01290	0.14954881	0.17281654	0.10365654	0.043596014
CROCC2	0.018427422	0.030461544	0.122363694	0.09766491
HDAC9	0.16018966	0.32369113	0.39868206	0.23089918
SCN3A	0.007732803	0.029103065	0.080856375	0.05028159
PELI1	0.30307236	0.40553415	0.3184433	0.23667507
LSAMP	0.23643568	0.28766257	0.2761565	0.31053582
KCNE1	0.08144714	0.092178404	0.14786045	0.13247767
TM4SF4	0.09321702	0.10989691	0.023864295	0.08544754
KIRREL3	0.1608306	0.088164434	0.14704163	0.061823197
ATP12A	0.012019297	0.0039733355	0.060105532	0.048250377
CFAP251	0.06069469	0.040108453	0.17409109	0.105983414
TNIK	0.15660658	0.22890005	0.16416577	0.08163228
CHSY3	0.336952	0.4246229	0.35976058	0.24478906
SLC5A5	0.021638112	0.044131793	0.03307949	0.061988845
MIR31HG	0.03507215	0.078311406	0.11372405	0.13400322
NRXN3	1.1476458	1.0006816	0.90733624	0.7015145
MTHFD2L	0.19110872	0.18296687	0.20118451	0.19895148
RANBP17	0.2799695	0.32323465	0.26575273	0.1335421
AC136431.1	0.036159456	0.021092266	0.015101078	0.07294929
AC093912.1	0.1325124	0.10177076	0.05821998	0.1506602
FGF7	0.058769803	0.0694319	0.07597081	0.18071668
ESM1	0.4652494	0.34663078	0.2855754	0.45048782
SERPINB11	0.054181386	0.038628902	0.11265032	0.04421426
GREM1	0.02958972	0.021451319	0.04459551	0.1382388
PTGS2	0.10721158	0.1714837	0.09296949	0.11547984
SERPINI2	0.052023098	0.09341155	0.20418936	0.05219527
ADAM12	0.06636131	0.07157966	0.13697918	0.0434723
FMO5	0.17273149	0.033941083	0.1105873	0.06772351
NREP	0.19752046	0.42264214	0.25384218	0.2862785
MMP10	0.078282624	0.031511135	0.09684485	0.09194936
ATP8A2	0.034058403	0.06935177	0.052571915	0.08522217
ADAMTS6	0.47344065	0.52874726	0.4409172	0.5652699
COL3A1	0.05648394	0.31419003	0.34560612	0.36032492
TACC2	0.23472473	0.21535626	0.16271651	0.21189341
SORCS2	0.032378882	0.06272684	0.045722075	0.08089925
C4BPB	0.010876036	0.052081045	0.04844353	0.09035741
SPATA17	0.08498948	0.12864178	0.19815871	0.11687047
GLCCI1	0.15280455	0.21545911	0.21555945	0.11564064
DRAIC	0.07050973	0.04865566	0.1557945	0.04783082
FREM2	0.10496489	0.12980427	0.042110063	0.054800462
BICDL1	0.0505856	0.123952486	0.059696794	0.05835652
COL4A3	0.1654153	0.16648912	0.11805284	0.16029811
AC093865.1	0.03841923	0.064702794	0.10810293	0.14735317
CCL19	0.009186899	0.017321577	0.33496225	0.025207967
C8orf37-AS1	0.06576509	0.07339936	0.13450792	0.059978824
THRB-AS1	0.06695262	0.060743913	0.003070509	0.04357453
EDN2	0.017123368	0.033220947	0.097892605	0.030590987
FANK1	0.051732868	0.053240623	0.18995416	0.07782706
ROR1	0.109984376	0.1040766	0.1317564	0.06093444
CACNA2D2	0.07048198	0.044029996	0.06992934	0.047838356
DCLK1	0.04602894	0.10025145	0.19666246	0.14043047
EGLN3	0.07095561	0.048099577	0.16549355	0.11145717
RIMS2	0.054503575	0.054913573	0.06731254	0.1515586
AC087633.2	0.05966719	0.07154022	0.11200987	0.019474154
PIP5K1B	0.22345942	0.27491283	0.25302303	0.14241971
MLLT3	0.1475792	0.22033474	0.19554512	0.10160159
ACMSD	0.038065083	0.036025092	0.064943194	0.004647117
AC005165.1	0.06783602	0.05258233	0.08173719	0.029998353
RFTN1P1	0.042376094	0.045193497	0.040207826	0.108185396
PRG4	0.11201964	0.15155476	0.11245185	0.11994651
