gene	stage0	stage1	stage2	stage3
PRB4	0.08246491	0.24387628	0.5114616	0.08332899
ACOXL	0.22021109	0.11469503	0.12634137	0.09326054
DKK2	0.16979337	0.13700096	0.10762218	0.13236551
LRRTM4	0.10266636	0.087257005	0.11337366	0.099098854
SFTPB	0.09597294	0.12082434	0.20173535	0.17357486
KCNIP4	0.34602588	0.23922467	0.28994018	0.4011461
CEMIP	0.18062593	0.2629089	0.14712192	0.18169884
LINC02388	0.20496598	0.18437685	0.13366012	0.4102793
P3H2	0.17064974	0.1355821	0.10041527	0.10152786
NEAT1	0.22529316	0.19115219	0.23044267	0.16493943
PGC	0.09876959	0.18002595	0.1843215	0.18063782
SYT14	0.049739942	0.15388969	0.08447395	0.11355053
ZPLD1	0.047780715	0.020127889	0.08029712	0.11855839
CMAHP	0.331855	0.42604718	0.33796233	0.33632192
LINC01811	0.18120466	0.094312124	0.118771285	0.026956705
ITGA2	0.26928177	0.3408863	0.36328673	0.3957945
COL8A1	0.21845385	0.28630176	0.29621932	0.25095975
TTN	0.25859398	0.24120326	0.122759074	0.13261577
SPAG16	0.20595379	0.24284546	0.18245329	0.2244119
CDHR3	0.12465704	0.21255435	0.17345726	0.17196648
CPM	0.19801238	0.21651612	0.14626394	0.16813813
PACRG	0.16725574	0.22645615	0.12359469	0.20781447
LYZ	0.15497698	0.2038937	0.46345252	0.16720772
ANK3	0.07868019	0.12547994	0.13132122	0.08276949
ABCA3	0.23644382	0.11936629	0.121848404	0.101322636
ADAMTSL1	0.43390396	0.37809747	0.40399703	0.51717854
DCDC1	0.16236629	0.18644318	0.18540764	0.20702052
CDC20B	0.08416028	0.056218617	0.087771304	0.103945926
KIF26B	0.106393985	0.21752346	0.21404865	0.30839816
LINC02889	0.14727825	0.22336067	0.12284919	0.16249658
GDF15	0.051341817	0.08907259	0.1542679	0.15632729
MEGF9	0.21457799	0.15587153	0.1635999	0.15902673
ACTG2	0.021814775	0.26021314	0.19594991	0.1581263
KHDRBS2	0.22735704	0.21877688	0.10168664	0.17544061
PRB3	0.025063982	0.12037254	0.52255654	0.03247717
SFTPA1	0.2603987	0.34674734	0.16017021	0.1998209
MIR924HG	0.1487834	0.08004614	0.14387472	0.18887317
AC007368.1	0.044737883	0.037421487	0.12811455	0.15650544
PDE4D	0.20124252	0.16149683	0.2452353	0.19803418
LINC01705	0.046764072	0.16024403	0.09897692	0.08216037
CFAP54	0.15145779	0.1941916	0.21807814	0.24098718
TIMP3	0.7112934	0.73597425	0.6893014	0.64461076
DNAH3	0.10076018	0.060534425	0.15654941	0.15896833
SNX25	0.2474688	0.22493586	0.11277757	0.19169587
ROBO2	0.18115257	0.22229223	0.21066919	0.2218749
SLC6A14	0.1731723	0.16741392	0.15495819	0.1641793
VSIG1	0.011817007	0.016104918	0.06730891	0.047438137
ALOX15B	0.09693418	0.031882484	0.043889534	0.057338208
KAZN	0.19533332	0.2803861	0.16619436	0.25546488
STAP1	0.08020186	0.13106722	0.17547446	0.12662971
KCND2	0.10654668	0.13541318	0.14580792	0.2030311
LINC00578	0.103056565	0.2663986	0.16583225	0.2697431
CR2	0.03643772	0.015723748	0.054126345	0.023407742
AC027288.3	0.19657695	0.09178969	0.13467316	0.07210784
ITGB8	0.11020212	0.34751886	0.096583255	0.26929444
SGPP2	0.100088686	0.111587375	0.041438516	0.13620514
STK33	0.15866706	0.2641478	0.17658187	0.26952386
AC009133.1	0.12138149	0.051352628	0.0520432	0.08994637
CASC15	0.21421553	0.4056344	0.27692726	0.32847667
LAMC2	0.10581931	0.0682176	0.09296183	0.100317195
CADM1	0.16912678	0.16760683	0.11773269	0.119386494
HHIP	0.32691863	0.12207989	0.10558892	0.05002244
EYA4	0.092414424	0.21011664	0.13000181	0.14465132
LMNTD1	0.13706553	0.102684766	0.08629592	0.15563838
SLC30A8	0.049817123	0.00904565	0.046280395	0.06946693
FAM155A	1.1217009	1.0633445	1.2620244	0.9828437
VEPH1	0.27060512	0.14545608	0.1197016	0.096719764
CP	0.10300985	0.22733274	0.2274777	0.2416138
NOL4	0.05189022	0.09223633	0.2238286	0.08403982
LINC01937	0.09346012	0.114664786	0.05289883	0.10225923
MUC5B	0.15955037	0.1197156	0.261207	0.47702783
CHST9	0.10198125	0.16725335	0.20227875	0.18957782
RTKN2	0.4198807	0.13482149	0.2278627	0.053098597
TRIM5	0.8680676	0.88968414	1.2344848	1.2516482
ERICH3	0.12191585	0.068641834	0.09039853	0.15903853
CFAP46	0.10999667	0.026795417	0.059835114	0.12867165
GPRC5D-AS1	0.2120208	0.122941665	0.19181877	0.13678786
MUC5AC	0.05104291	0.073658705	0.24506445	0.19376808
DMBT1	0.09493799	0.12408772	0.15596572	0.14421141
LINC01170	0.10393407	0.12773688	0.05104196	0.18370712
RELN	0.052046288	0.07725869	0.08173608	0.17402926
LANCL1-AS1	0.13873658	0.06839365	0.043042365	0.058541458
DNAH11	0.17076889	0.13769315	0.1900359	0.24401864
ATP11A	0.2642862	0.37559798	0.15709805	0.19855866
ZNF385D	1.1129975	1.1402615	1.5078096	1.6996005
MACC1	0.18342075	0.20407805	0.12890425	0.20984694
AL445584.2	0.04502221	0.1330545	0.07679478	0.20647982
TMEM164	0.25093517	0.23864534	0.18979268	0.18715782
AC083837.1	0.232518	0.21264318	0.13736355	0.23760563
HYDIN	0.08559367	0.10669088	0.11954812	0.17651795
SFTPA2	0.24096166	0.29822958	0.16923098	0.1840462
SLC5A8	0.045192495	0.06050378	0.12173983	0.061233725
BPIFA1	0.021784201	0.09202171	0.074286364	0.28046227
CACNA1A	0.150363	0.16651675	0.18582271	0.08693842
MYO16	0.065159485	0.14507438	0.18842876	0.123689175
CFAP47	0.13953742	0.09089094	0.12869065	0.20308785
CUX2	0.0714348	0.13361305	0.126065	0.15833229
AHR	0.3023583	0.3435659	0.23346321	0.2774253
PDZRN4	0.66244364	0.40672806	0.44168237	0.31965002
RAB27B	0.096978165	0.21138358	0.060176488	0.14738968
ANKFN1	0.124410085	0.15102458	0.14192514	0.18772942
ADARB2	0.089652576	0.06789381	0.10068784	0.087318726
GRM7	0.074461535	0.071012884	0.12635736	0.20045945
COL25A1	0.0702956	0.24389535	0.10471494	0.18740213
AL357507.1	0.16814557	0.20091148	0.23452482	0.18609287
TTC29	0.09935917	0.106331386	0.11439807	0.10678646
CXCL10	0.21187004	0.27935407	0.29066995	0.25462422
DGKI	0.071001016	0.20497145	0.12865487	0.2966959
WDR49	0.1604061	0.21733654	0.076180294	0.28744256
DNAH7	0.13573106	0.16407351	0.18765135	0.20123254
PTGFR	0.1350033	0.08573254	0.15667364	0.0911354
ANKRD1	0.20223503	0.06522018	0.2184223	0.09568828
SLC39A8	0.3377407	0.14996085	0.16167226	0.10299665
GPC6	0.171467	0.22706263	0.20319614	0.30217233
SLC4A4	0.17862187	0.1981538	0.15824555	0.22761902
SLC26A4	0.047292463	0.09647792	0.0823043	0.09073484
ITGA11	0.04309286	0.08596885	0.036660764	0.114581496
CD38	0.061791718	0.11766666	0.041227	0.10707685
COL1A1	0.07805681	0.23001626	0.218708	0.5370165
WIF1	0.21187946	0.2556367	0.11648267	0.11751869
XKR4	0.049946375	0.098382704	0.051199988	0.082484245
AC109466.1	0.089125864	0.12376692	0.030842273	0.099759996
MIR100HG	0.15698522	0.29243556	0.22705996	0.24390472
POSTN	1.1019652	1.1229187	1.3959259	1.4697015
FGF13	0.13316141	0.19783653	0.25606263	0.28292626
PEBP4	0.18575643	0.072441034	0.054500178	0.09201141
FGF14	0.26764682	0.36808857	0.2310135	0.27190867
PAPPA2	0.08037008	0.13098061	0.10597345	0.10180542
CLIC5	0.13625707	0.13573818	0.14459227	0.08649558
SLC35F3	0.047501277	0.061506458	0.09623933	0.09724349
EGFEM1P	0.11666317	0.18660712	0.17398779	0.198185
AC117453.1	0.08758612	0.10679365	0.13379802	0.07121609
HMGA2	0.042250674	0.10405031	0.057427503	0.1250056
ALPL	0.16247784	0.2340017	0.14796478	0.1306486
AC130456.2	0.10630188	0.05012229	0.10602883	0.13844277
CDH6	0.05167472	0.038731053	0.089549564	0.12886572
PAPPA	0.07790536	0.12151332	0.06980001	0.12732515
CXCL9	0.10341241	0.037185486	0.06492524	0.036251903
NRG3	0.7073432	0.73237485	0.6116399	0.41662303
AL138701.2	0.05269728	0.023837218	0.0027163092	0.09618986
SHROOM3	0.15390344	0.11818276	0.12520257	0.15184562
MYH11	0.32435372	0.41551748	0.47593507	0.35708314
GRK3	0.20514132	0.19553342	0.33656693	0.23059121
RALYL	0.07732465	0.06891159	0.2110262	0.09800309
MROH9	0.07688097	0.14933133	0.0662685	0.10824818
ENPP1	0.09939308	0.060276076	0.117008485	0.056719333
FN1	0.22529405	0.48310137	0.32944167	0.410905
FER1L6	0.021883193	0.15929835	0.062389374	0.13553779
KCNJ15	0.1309403	0.106935725	0.0968015	0.091076076
CYP2B7P	0.23468997	0.2657342	0.18458147	0.23441042
HS6ST3	0.06915283	0.091908626	0.18320821	0.1684902
ITGBL1	0.10589968	0.19705282	0.21345696	0.2717234
DNAAF1	0.10478454	0.0930268	0.099487774	0.11238452
STEAP4	0.17935953	0.20588003	0.13686202	0.19225535
VTCN1	0.018052386	0.05366177	0.012080941	0.12196595
ST6GALNAC5	0.24960674	0.14597379	0.18090363	0.10403502
MICAL2	0.1417913	0.1737263	0.09227232	0.1740567
ITGB6	0.15438221	0.14768094	0.109988555	0.20699945
LNC-LBCS	0.1379396	0.11821747	0.082274936	0.16871221
MYO3B	0.05654411	0.24003227	0.21189265	0.08607352
AC012574.1	0.024950748	0.056269355	0.009304095	0.04137836
AC012078.2	0.023490965	0.043460336	0.009366702	0.07320685
SCGB3A2	0.104872376	0.24188414	0.09240171	0.20306358
ANKRD28	0.23792818	0.2935441	0.23360625	0.28191316
CLDN10-AS1	0.047639694	0.037428185	0.018278366	0.08469793
CAMK1D	0.19479527	0.27677286	0.19844362	0.22361106
ADGB	0.14465836	0.11984238	0.14351118	0.13303773
SMOC1	0.055932935	0.060873065	0.0908685	0.17334491
CPNE4	0.05320004	0.16114	0.09650812	0.13589421
ERBB4	0.1638866	0.1789855	0.13250963	0.19844031
DTHD1	0.14167543	0.12079104	0.13716842	0.1605299
LINC01435	0.082082875	0.07997563	0.06847684	0.13045312
CDH4	0.11805028	0.0878001	0.012474602	0.11301989
NTN4	0.3148904	0.27581978	0.28636232	0.2629812
AC069277.1	0.0696875	0.10382765	0.020602992	0.10809861
CFAP43	0.17374226	0.13223077	0.26269168	0.20953959
EPHA4	0.29465932	0.4514149	0.33216664	0.45143497
CCBE1	0.21676162	0.19254398	0.082595214	0.10283275
AC009570.2	0.19413692	0.26562133	0.31263512	0.29672897
CNTNAP3P2	0.3530497	0.3952212	0.50379527	0.6449437
CD55	0.3309135	0.32451248	0.3584853	0.2774388
LAMA2	0.24112718	0.33590195	0.299874	0.2755643
NFATC2	0.17828739	0.2903369	0.1774507	0.2936911
PCDH9	0.16687444	0.17027652	0.118638	0.09999012
AC104162.1	0.13160394	0.11423383	0.13494769	0.18947151
CYP7B1	0.133111	0.2063049	0.23597589	0.22308555
PARM1	0.17390293	0.08150285	0.118269965	0.08445912
LMO3	0.27205917	0.18572545	0.12920977	0.26031005
EFNA5	0.14851421	0.2068714	0.123989955	0.17662042
GRM8	0.16599856	0.050021403	0.08675878	0.018810052
NLGN1	0.24218787	0.22116621	0.25030813	0.2355301
HOPX	0.16870219	0.0936174	0.096761644	0.13873935
AP002989.1	0.13026832	0.054554164	0.023839593	0.07242987
AL356234.2	0.017875038	0.101228505	0.14093596	0.109594375
RGS6	0.13952398	0.10063859	0.13180867	0.059961546
RASEF	0.09385436	0.20134747	0.12611017	0.17159864
ATP13A4	0.28410253	0.19393627	0.080500744	0.14881091
C8orf34	0.18316963	0.17704971	0.13731945	0.16818824
LINC02147	1.7202605	1.305347	1.7417604	1.8155897
FTO	0.44560856	0.44158155	0.32718182	0.33764666
AP003025.2	0.00062614965	0.021142013	0.0	0.0075650373
CFTR	0.18840112	0.1865966	0.14603633	0.17313291
RARRES1	0.14577444	0.2253112	0.15369253	0.23636153
MIR646HG	0.09733611	0.14372617	0.17216554	0.18194479
SLIT3	0.17379916	0.1468769	0.24096148	0.1884749
TANC2	0.20220421	0.28327873	0.1948623	0.22698933
ADAMTS9	1.5312926	1.4194406	1.6139395	1.4964908
IGLC7	0.04366713	0.10394795	0.101793945	0.120609
CDH20	0.06787172	0.015190927	0.019139212	0.12502141
LPIN2	0.23282015	0.20591415	0.12819001	0.1541935
AREG	0.09323536	0.22224289	0.19019489	0.32061267
HS6ST2	0.031322215	0.27246922	0.054676995	0.14820702
ATP2B4	0.23597997	0.27122205	0.25856775	0.22042927
SPAG17	0.1267219	0.14392182	0.13898936	0.1955677
SGMS2	0.17716879	0.25411844	0.13784721	0.1627813
AC025580.2	0.10267697	0.16396575	0.12777339	0.0854363
ZFPM2-AS1	0.3024134	0.39628077	0.40036666	0.32867277
LDB2	1.0044649	0.98061126	1.0819906	1.0179992
SLPI	0.20967758	0.38080582	0.20529877	0.32209468
AC010998.1	0.19495323	0.10341198	0.06264021	0.047016878
DNAH6	0.13973461	0.16083638	0.11383271	0.19590947
BTBD9	0.2225635	0.27466756	0.21494785	0.17871037
ABCA13	0.119083405	0.18774194	0.12671086	0.21504867
TENM2	0.08194514	0.1526977	0.09479498	0.13608265
COL1A2	0.13835818	0.3929023	0.2567869	0.46050352
NYAP2	0.087433696	0.13972718	0.17461987	0.04840709
NRXN1	0.08168989	0.11797973	0.028801033	0.12886833
GPR39	0.12991941	0.14291957	0.08765405	0.13452356
ECT2L	0.082373194	0.1130392	0.08645854	0.15560126
LMO7	0.228542	0.259471	0.15726425	0.1560156
LHFPL3-AS2	0.078312464	0.1304053	0.092014216	0.09145284
ZBBX	0.14675938	0.16399735	0.098865606	0.17742848
VWA3B	0.0861795	0.06937374	0.061985794	0.18325484
IGF2BP3	0.08498398	0.12546231	0.10158306	0.16823322
ESRRG	0.10281807	0.29861757	0.19707814	0.2031513
LAMA3	0.26443836	0.25575462	0.104758985	0.12262644
GPM6A	0.36387116	0.24186832	0.21489742	0.24054022
LINC01632	0.04490332	0.055348467	0.020998154	0.02353745
SLC7A11-AS1	0.020750396	0.032736845	0.05610153	0.052033864
NEDD4L	0.15089712	0.15564191	0.114140585	0.15187418
AC010197.1	0.13870241	0.049489446	0.03987389	0.050945714
AC073114.1	0.038279936	0.06738342	0.1573949	0.097196326
LRRC4C	0.40881008	0.29690394	0.35442445	0.284406
AC113137.1	0.038800806	0.026479313	0.11498135	0.110205196
AC093817.2	0.09980872	0.18537743	0.12785617	0.17969707
LINC02532	0.006124639	0.006787176	0.005130406	0.007832748
COL11A1	0.087144494	0.08746758	0.13228016	0.10827113
MUC6	0.06077021	0.026987968	0.010015364	0.049327753
LUZP2	0.043016057	0.07077972	0.13796777	0.114945225
LINC01091	0.15187435	0.13402057	0.13815251	0.19255173
PLCXD3	0.79645777	0.53364736	0.5491249	0.54905194
RCAN2	0.10748996	0.2513945	0.1987948	0.19677295
MECOM	0.3099087	0.32497564	0.312719	0.33631462
SELE	0.53440136	1.5081036	0.631345	0.62601495
LAMB3	0.092204064	0.0042276406	0.10991802	0.06320905
PCAT1	0.40429562	0.46652496	0.5085849	0.40845692
TGFB2	0.22235276	0.19427085	0.13522078	0.16957036
AC112206.2	0.20949556	0.06411384	0.07376674	0.08270064
CCDC30	0.12379573	0.12699005	0.08048469	0.19488643
IGF1	0.13084649	0.105629504	0.21659184	0.27313212
AC011287.1	0.17487408	0.21786138	0.27752897	0.22704886
HAPLN1	0.12532263	0.084372975	0.10362291	0.08012464
KIAA2012	0.09305764	0.11282809	0.02387269	0.13132735
ADAMTS16	0.043186434	0.012049001	0.007144261	0.084587954
LONRF3	0.15885465	0.09665006	0.12381565	0.10227314
GPRC5A	0.18506533	0.19007169	0.106896535	0.15364276
DNAH5	0.18806702	0.18493183	0.1918091	0.25772825
WT1	0.008403213	0.032375403	0.0016343414	0.03712781
NAPSA	0.2122298	0.39884087	0.08728735	0.14650436
AC022325.2	0.18065435	0.055947572	0.06608616	0.013570979
NCAM2	0.22980621	0.28824493	0.1719645	0.22596762
AC019211.1	0.05723879	0.048453193	0.08675775	0.14873308
DIAPH3	0.1543799	0.09248155	0.25700748	0.14593342
LINC02055	0.10835243	0.13628104	0.0634187	0.12977225
LRRC77P	0.03355962	0.099260665	0.01774691	0.087222174
SNX30	0.23397115	0.19592537	0.08862114	0.14474888
TFPI2	0.06449153	0.06971141	0.16927782	0.061825223
CCDC190	0.05425141	0.050647225	0.050182916	0.12918426
AC092640.1	0.058347035	0.009214089	0.03969128	0.031278487
BPIFB2	0.017684612	0.039372288	0.23926164	0.024885863
SOX5	0.099626206	0.1012896	0.11608572	0.10459304
FBXO32	0.13221517	0.14296691	0.09528333	0.3084055
NKAIN2	0.15326856	0.26982555	0.1869565	0.12563874
IL20RA	0.09112682	0.08761671	0.08470688	0.092867106
SORCS1	0.09191327	0.14736718	0.04066575	0.16598588
EPHB2	0.046704497	0.069691405	0.07314629	0.14699215
PID1	0.24243446	0.19051418	0.18745258	0.17572036
ADGRL3	0.18201187	0.24297632	0.19213837	0.29243898
INMT	0.4826093	0.40911424	0.294668	0.27010238
PCDH11X	0.14021564	0.07736804	0.028776206	0.04388985
TOX	0.21614003	0.1453907	0.14551197	0.14220127
IL1RAPL2	0.16847077	0.10200426	0.1772106	0.23822409
EMP2	0.20044042	0.20711024	0.15725341	0.15364787
GRM5	0.05138596	0.05059804	0.008795582	0.11203295
PLA2G5	0.068884715	0.08035528	0.03124054	0.05691768
ICAM1	0.22189733	0.41626823	0.20841852	0.13379726
ACSL4	0.26131684	0.34685144	0.28157926	0.2132242
DOCK3	0.14499803	0.13085221	0.14904918	0.21077988
KCNQ3	0.115983784	0.2075372	0.05401609	0.14252609
RIPOR2	0.2725352	0.18746997	0.18072675	0.1758422
LINGO2	0.09253813	0.053177625	0.13838376	0.10011711
LINC01876	0.17126885	0.277449	0.1566997	0.24481007
PTHLH	0.089234315	0.07141649	0.059501126	0.090551384
GRIP1	0.10421289	0.15616018	0.14707655	0.19423375
BMP6	0.2724361	0.36770284	0.46958253	0.38962397
LINC02006	0.16122448	0.046656378	0.06402068	0.031620402
KRT17	0.028445128	0.11866253	0.1321283	0.23236707
AC015687.1	0.15910514	0.16000976	0.14431208	0.2504241
ELAPOR2	0.2878479	0.19524434	0.10256889	0.15319145
AC114971.1	0.08362282	0.07517347	0.06544208	0.08995293
TLL1	0.8734763	0.8292411	0.96258813	0.75100017
ITPRID1	0.032877382	0.069070935	0.042604417	0.041903898
HS3ST2	0.17041314	0.1823462	0.15948509	0.18844111
CACNA1C	0.15971014	0.26914752	0.17141074	0.26467204
STK32A	0.027593136	0.09550256	0.0834277	0.15793052
BARX2	0.042735007	0.11899505	0.05460687	0.05153031
RMST	0.22935568	0.09571768	0.040149692	0.13482168
SLC22A3	0.19174184	0.112972364	0.06613251	0.115358114
RND1	0.10229181	0.114499465	0.07495123	0.041093487
LGR5	0.034794062	0.04505371	0.13107088	0.045421287
AC044893.1	0.034177143	0.049880818	0.07989435	0.11445017
KCNMA1	0.20095825	0.26199007	0.24415083	0.27060115
C9orf116	0.077554435	0.07565695	0.09129268	0.105713725
TPH1	0.03831907	0.06674913	0.077872604	0.025977854
BMPR1B	0.2482142	0.30363405	0.18856913	0.3167535
CRIM1	0.858065	0.8836512	0.87038946	0.8799589
AC093916.1	0.13208435	0.19739898	0.123728186	0.10905037
FSTL4	0.1146449	0.04764252	0.07140314	0.0494138
HHLA2	0.048123922	0.14451592	0.0027165476	0.10682489
CSF2	0.018753514	0.02155249	0.034325503	0.019914694
ACKR1	2.034836	1.462303	1.8240788	1.6058981
AC013652.1	0.11523971	0.1260461	0.043806504	0.2172913
UST	0.14848079	0.19820793	0.10690348	0.16809946
SAA1	0.086939074	0.11221463	0.13186504	0.25889283
MAGI3	0.28291756	0.31291747	0.2490473	0.28478467
WFDC21P	0.12332361	0.15452297	0.24035782	0.20050797
AL355499.2	0.14365211	0.04234354	0.029147094	0.023153964
CSRP3-AS1	0.043443497	0.07140507	0.02188318	0.1516802
SUGCT	0.12572707	0.24578883	0.11787592	0.21819875
CHIA	0.04792876	0.0017194317	0.035339776	0.025841227
FABP4	0.083648406	0.22421509	0.06994159	0.12332691
ARMC4	0.10892152	0.1250593	0.09285798	0.12668654
CFAP70	0.124231815	0.10850399	0.13301796	0.19220303
AC078923.1	0.053289935	0.16072716	0.1914292	0.106706634
UNC5D	0.095548175	0.03336914	0.0038754598	0.061668098
UGP2	0.24218303	0.26731706	0.33061746	0.19653533
DCC	0.21037604	0.078931205	0.18851012	0.09696576
NR3C2	0.39082912	0.41849482	0.2209696	0.2805711
EPB41L3	0.29513937	0.25285655	0.13793378	0.19983582
AC084816.1	0.05892231	0.0062222057	0.10784408	0.051683232
CD36	0.33564836	0.24860908	0.16549967	0.18581024
RBPJ	0.37486848	0.39769787	0.32011563	0.2975623
HMCN1	0.23526315	0.36112696	0.18593055	0.25555897
TWIST2	0.11988253	0.02585536	0.0033440625	0.106985696
LINC01088	0.20697074	0.1973019	0.18048361	0.2549885
AFF3	0.13363117	0.19284008	0.17012192	0.17387283
LINC01290	0.23850961	0.20114388	0.08592495	0.05596733
CROCC2	0.03235164	0.006740144	0.09869057	0.07828632
HDAC9	1.9348631	1.6799184	1.7509133	1.5965691
SCN3A	0.19205873	0.11846677	0.18177223	0.22167778
PELI1	0.36756045	0.4439733	0.2853499	0.3591081
LSAMP	0.25040382	0.26021594	0.259911	0.28784418
KCNE1	0.17015874	0.09559725	0.16988686	0.21607822
TM4SF4	0.01657746	0.0022696587	0.0021958002	0.01775922
KIRREL3	0.29798728	0.23682648	0.24419717	0.2377063
ATP12A	0.01631352	0.009021158	0.05430306	0.08773415
CFAP251	0.102788426	0.07200774	0.053743634	0.15943345
TNIK	0.26119787	0.23251224	0.11311018	0.23666616
CHSY3	0.34981984	0.34922647	0.24347378	0.29604805
SLC5A5	0.031873118	0.06926021	0.086215466	0.13591172
MIR31HG	0.053920828	0.21326219	0.21576491	0.29762596
NRXN3	0.3215932	0.3643061	0.2008846	0.21227065
MTHFD2L	0.26530704	0.20654309	0.16858447	0.22327392
RANBP17	0.2630171	0.28910148	0.17397508	0.2253094
AC136431.1	0.075937666	0.15390418	0.022121167	0.05694004
AC093912.1	0.11550866	0.19605339	0.12700063	0.12014431
FGF7	0.15808661	0.2760039	0.13815317	0.218386
ESM1	0.057215907	0.1494135	0.17707871	0.14130557
SERPINB11	0.049635954	0.019974252	0.067030996	0.0936548
GREM1	0.040799934	0.027743127	0.030590601	0.17711084
PTGS2	0.14119487	0.35195547	0.06345648	0.2095467
SERPINI2	0.10987222	0.14211965	0.08701992	0.169247
ADAM12	0.07965218	0.0936247	0.11709407	0.23440626
FMO5	0.23363623	0.040260088	0.13023126	0.14958933
NREP	0.34850976	0.35510233	0.3446267	0.37150198
MMP10	0.022493416	0.014391264	0.018679067	0.052118216
ATP8A2	0.14227714	0.09795829	0.102672815	0.078992404
ADAMTS6	0.5612303	0.74545956	0.5700548	0.6598071
COL3A1	0.14390805	0.571266	0.39336154	0.5062743
TACC2	0.22799118	0.21763797	0.20557566	0.17868626
SORCS2	0.04883623	0.08574365	0.16952881	0.13218158
C4BPB	0.0066650286	0.061793257	0.0074238507	0.058162
SPATA17	0.13875954	0.08859588	0.1841888	0.17990255
GLCCI1	0.19324544	0.20021135	0.1322643	0.17229962
DRAIC	0.06980453	0.05263424	0.078829914	0.078414574
FREM2	0.19693264	0.17471623	0.09489441	0.052177187
BICDL1	0.124182336	0.18072125	0.06504548	0.13555169
COL4A3	0.24236703	0.16868816	0.14731324	0.16102776
AC093865.1	0.09055022	0.05248251	0.18527216	0.14680152
CCL19	0.3370747	0.37900108	0.50919336	0.47344583
C8orf37-AS1	0.12699988	0.13710655	0.18007573	0.22546592
THRB-AS1	0.09409555	0.06303755	0.024431577	0.092461705
EDN2	0.03220354	0.021010766	0.0127637675	0.03147703
FANK1	0.11395339	0.07791152	0.050490554	0.15445128
ROR1	0.29214567	0.13564315	0.20729072	0.17662434
CACNA2D2	0.12838453	0.06809425	0.03344605	0.07209262
DCLK1	0.10078422	0.27727363	0.11350267	0.23259944
EGLN3	0.1466874	0.08480145	0.09966746	0.2611032
RIMS2	0.27404743	0.24414667	0.29061085	0.27423793
AC087633.2	0.3417947	0.23662364	0.36158448	0.33447522
PIP5K1B	0.22923695	0.19637662	0.13498762	0.10311929
MLLT3	0.20334794	0.20415086	0.19900154	0.18381235
ACMSD	0.033770986	0.035032347	0.010471555	0.008572574
AC005165.1	0.080310464	0.06258864	0.13064829	0.10083276
RFTN1P1	0.047603488	0.08313039	0.027412875	0.09300936
PRG4	0.09279864	0.05861405	0.21190146	0.15694183
FGF2	0.23781651	0.161076	0.21536177	0.2489917
