gene	stage0	stage1	stage2	stage3
PDE4D	0.04946223	0.024972148	0.020364027	0.04697314
LINC01705	0.035205502	0.074997686	0.0060263993	0.084709466
CFAP54	0.2248042	0.23538552	0.21233802	0.20052089
TIMP3	0.72669315	0.93796974	0.82877713	0.86867565
DNAH3	0.12960942	0.11230011	0.100132056	0.10808905
SNX25	0.2123152	0.13943201	0.17824459	0.1534714
ROBO2	0.251917	0.2332779	0.27672127	0.21595356
SLC6A14	0.25623408	0.1104551	0.07399307	0.17623094
VSIG1	0.06653891	0.13154022	0.1477878	0.1303524
ALOX15B	0.09701534	0.037438646	0.07234234	0.19371144
KAZN	0.21955308	0.19050583	0.24565795	0.2749584
STAP1	0.1066074	0.040086493	0.23428385	0.1124864
KCND2	0.09029045	0.11170255	0.16247834	0.38266644
LINC00578	0.17995362	0.20910569	0.15419394	0.62950706
CR2	0.03910813	0.0031099124	0.03838912	0.049536727
AC027288.3	0.28975204	0.21042365	0.21400148	0.10860924
ITGB8	0.16539124	0.28264055	0.33047235	0.39501968
SGPP2	0.115993924	0.108076885	0.10944253	0.1471074
STK33	0.22256547	0.24394554	0.23309715	0.25629926
AC009133.1	0.18492153	0.07671883	0.014419375	0.16637461
CASC15	0.29899684	0.40618926	0.4056376	0.41848293
LAMC2	0.13064875	0.11583871	0.08685112	0.16470563
CADM1	0.22275817	0.2008413	0.26771408	0.21657807
HHIP	0.4537433	0.13759609	0.32161415	0.21889447
EYA4	0.14017998	0.17766933	0.19925754	0.32842085
LMNTD1	0.1325496	0.110045716	0.20344673	0.077927046
SLC30A8	0.10532338	0.029445624	0.22645175	0.06521228
FAM155A	0.22306103	0.21428703	0.28755036	0.22577211
VEPH1	0.37877536	0.32310864	0.28629968	0.24778898
CP	0.11383317	0.13798492	0.18769416	0.17588146
NOL4	0.05803033	0.0046555432	0.024195286	0.071866006
LINC01937	0.13686846	0.07850097	0.08834686	0.14312002
MUC5B	0.15737559	0.21691653	0.15799746	0.25255486
CHST9	0.14241962	0.23417169	0.21477576	0.13848206
RTKN2	0.45675886	0.46262488	0.4317474	0.20705375
TRIM5	0.31481183	0.30532405	0.3440912	0.39378357
ERICH3	0.15090814	0.20605522	0.10117075	0.07727782
CFAP46	0.12882906	0.053772926	0.11951901	0.098403014
GPRC5D-AS1	0.26319498	0.18345267	0.38256153	0.2164553
MUC5AC	0.17603987	0.113221556	0.24720141	0.23198701
DMBT1	0.16798618	0.20108849	0.288318	0.15160201
LINC01170	0.11277743	0.098814264	0.10927091	0.06377784
RELN	0.09453871	0.06472401	0.13641645	0.21411116
LANCL1-AS1	0.21178804	0.08245749	0.14570493	0.07861506
DNAH11	0.22720157	0.21387005	0.23303573	0.20112117
ATP11A	0.28623745	0.25408125	0.26976672	0.33234408
ZNF385D	0.22338247	0.23447065	0.3277959	0.39026925
MACC1	0.26484224	0.2936492	0.24827719	0.33389696
AL445584.2	0.1060642	0.057774395	0.11638188	0.14457054
TMEM164	0.41238624	0.30791938	0.38461715	0.3512037
AC083837.1	0.2801643	0.12858061	0.18568894	0.25008944
HYDIN	0.13839673	0.12524563	0.050936054	0.10965918
SFTPA2	0.29484013	0.20927753	0.15676977	0.20836456
SLC5A8	0.08920974	0.11581114	0.2792756	0.1582781
BPIFA1	0.10360917	0.120013006	0.11699287	0.27776515
CACNA1A	0.18037964	0.15923737	0.21074113	0.19242227
MYO16	0.08466549	0.21074402	0.25998887	0.27574202
CFAP47	0.2002542	0.23832622	0.15051985	0.08852552
CUX2	0.087210335	0.066284396	0.050111197	0.28516617
AHR	0.44849086	0.45737135	0.35555878	0.47015727
PDZRN4	0.39287835	0.34416386	0.3727754	0.18094327
RAB27B	0.20554212	0.19824466	0.30991524	0.2916865
ANKFN1	0.17727208	0.15542087	0.20723417	0.09873498
ADARB2	0.13105543	0.029044347	0.19420108	0.044973534
GRM7	0.15118146	0.061166856	0.23782681	0.21493474
COL25A1	0.17424034	0.19911386	0.31545395	0.24328725
AL357507.1	0.10301266	0.17497873	0.09446954	0.2990759
TTC29	0.13070673	0.16810589	0.10055186	0.117633
CXCL10	0.11113106	0.077880785	0.13549195	0.25926188
DGKI	0.1074707	0.13157417	0.11917924	0.2959588
WDR49	0.23564284	0.24684946	0.29870367	0.21762684
DNAH7	0.2122903	0.20074369	0.18887691	0.13693501
PTGFR	0.19549626	0.124023505	0.20839874	0.15093394
ANKRD1	0.22098584	0.029022746	0.42061532	0.17333812
SLC39A8	0.43188927	0.25326765	0.32060397	0.21782064
GPC6	0.28612038	0.27416345	0.43217334	0.46933454
SLC4A4	0.24686472	0.2356339	0.29154894	0.1784526
SLC26A4	0.093783334	0.1055003	0.061549332	0.096535824
ITGA11	0.036730263	0.048530925	0.07696692	0.3413299
CD38	0.09280368	0.1518613	0.16380613	0.1791497
COL1A1	0.081059046	0.32935977	0.2744223	0.7765553
WIF1	0.26936007	0.28023037	0.2928766	0.19892193
XKR4	0.08685103	0.05919009	0.19699512	0.1631354
AC109466.1	0.13297834	0.13858682	0.06303334	0.112541966
MIR100HG	0.21100251	0.27815965	0.43601444	0.32939085
POSTN	0.43559206	0.22969966	0.35766914	0.4757047
FGF13	0.14146917	0.09237477	0.15270422	0.16578025
PEBP4	0.25009164	0.08150375	0.1743557	0.11772647
FGF14	0.25635675	0.21234334	0.25035617	0.29009968
PAPPA2	0.07624416	0.04249461	0.031719543	0.07255907
CLIC5	0.4002289	0.44268644	0.3249526	0.2967386
SLC35F3	0.091623105	0.20879117	0.19484816	0.23508683
EGFEM1P	0.16202414	0.258413	0.3304725	0.22226737
AC117453.1	0.09419198	0.11926431	0.17809609	0.2245389
HMGA2	0.095309444	0.11100671	0.1069253	0.24381533
ALPL	0.1600081	0.12960641	0.16329433	0.16753866
AC130456.2	0.18516907	0.111192234	0.11600391	0.113525145
CDH6	0.07251098	0.16375099	0.15944499	0.25423792
PAPPA	0.11021215	0.064216666	0.09294914	0.20552568
CXCL9	0.048174623	0.2099635	0.08696906	0.10482201
NRG3	0.6143801	0.84130806	0.80974	0.8329882
AL138701.2	0.092779495	0.12822424	0.07362149	0.0984444
SHROOM3	0.20226094	0.15849422	0.23190424	0.21646507
MYH11	0.21237798	0.1836268	0.3389701	0.2295475
GRK3	0.24422008	0.24235	0.34691674	0.39205185
RALYL	0.0934725	0.079090774	0.18402289	0.13113993
MROH9	0.12198765	0.06958801	0.20479652	0.04169796
ENPP1	0.24355263	0.42723137	0.2667402	0.3274128
FN1	0.28070965	0.30345735	0.28015777	0.38057354
FER1L6	0.04306765	0.08381642	0.08499896	0.063229926
KCNJ15	0.2439595	0.15544128	0.3120967	0.21044658
CYP2B7P	0.29482135	0.17410888	0.23531291	0.37741542
HS6ST3	0.08931685	0.30054983	0.22801808	0.13936713
ITGBL1	0.19860303	0.14811505	0.28064042	0.7100738
DNAAF1	0.13473253	0.11356241	0.13985693	0.06256594
STEAP4	0.30830342	0.25820714	0.3896072	0.20476736
VTCN1	0.03951069	0.11065113	0.13830341	0.19339025
ST6GALNAC5	0.35511172	0.19993761	0.17257059	0.28676903
MICAL2	0.19586107	0.14674506	0.28839263	0.2331869
ITGB6	0.24518129	0.18380477	0.29054642	0.33699715
LNC-LBCS	0.19057076	0.20038009	0.1694022	0.09680763
MYO3B	0.07958533	0.11184923	0.11062654	0.36602446
AC012574.1	0.023408461	0.020049497	0.016302867	0.017443921
AC012078.2	0.0461162	0.052209172	0.054919906	0.15722997
SCGB3A2	0.13326909	0.37397864	0.09394437	0.13705479
ANKRD28	0.3261703	0.33494207	0.34891093	0.42919895
CLDN10-AS1	0.040302813	0.0100575285	0.11189396	0.05772554
CAMK1D	0.30585223	0.32008877	0.3783866	0.28434464
ADGB	0.18995039	0.24988371	0.18362124	0.12473569
SMOC1	0.04074993	0.001925846	0.07173029	0.2346379
CPNE4	0.103647605	0.15235615	0.19832002	0.27315056
ERBB4	0.1495016	0.15694465	0.17216279	0.14567804
DTHD1	0.17810456	0.19751942	0.19866996	0.17881009
LINC01435	0.12808795	0.07355173	0.15584342	0.060374703
CDH4	0.07204568	0.14031824	0.07162086	0.16793121
NTN4	0.33771998	0.15410374	0.29706135	0.25561705
AC069277.1	0.07172808	0.13713983	0.13982123	0.18988825
CFAP43	0.19084585	0.19431587	0.1299777	0.14956532
EPHA4	0.40950337	0.56331104	0.40765652	0.3337789
CCBE1	0.32933196	0.27290705	0.3239414	0.20392978
AC009570.2	0.076688364	0.14510712	0.2577126	0.067146756
CNTNAP3P2	0.22840427	0.28468832	0.15322398	0.25376305
CD55	0.36299175	0.32727122	0.3377628	0.32853797
LAMA2	0.21951623	0.18121243	0.23348312	0.119916
NFATC2	0.1857391	0.26947728	0.23090422	0.22238778
PCDH9	0.47994542	0.84142774	0.7705747	0.6155926
AC104162.1	0.1660009	0.19622439	0.1658233	0.15408659
CYP7B1	0.20718364	0.18774436	0.3003875	0.40031734
PARM1	0.21329689	0.15472986	0.25433677	0.14590248
LMO3	0.30055788	0.22764178	0.2591734	0.28480762
EFNA5	0.19220537	0.15926468	0.23673594	0.18681853
GRM8	0.18688427	0.059740916	0.035030417	0.088434376
NLGN1	0.23439917	0.21787801	0.27684397	0.20592986
HOPX	0.23228249	0.114501014	0.12691095	0.22237338
AP002989.1	0.1082847	0.06327429	0.02912545	0.17140235
AL356234.2	0.025879584	0.006028908	0.051050447	0.033999473
RGS6	0.2673406	0.1429	0.36818987	0.08644589
RASEF	0.13895202	0.14814939	0.1367951	0.19234444
ATP13A4	0.3639641	0.2737866	0.3921559	0.26543558
C8orf34	0.24152768	0.19891249	0.20772712	0.20939595
LINC02147	0.29850128	0.10677423	0.27526554	0.28929165
FTO	0.4059078	0.405405	0.44193166	0.39016917
AP003025.2	0.03163615	0.0	0.028766615	0.018144093
CFTR	0.26676276	0.29082814	0.20736004	0.121684775
RARRES1	0.11962058	0.10560437	0.13977116	0.12595767
MIR646HG	0.12937194	0.12065527	0.25907534	0.17644408
SLIT3	0.22502026	0.23679568	0.37630433	0.22143714
TANC2	0.19360256	0.13637607	0.1702132	0.13681397
ADAMTS9	0.30521104	0.2588256	0.3130706	0.36230236
IGLC7	0.13013051	0.3048709	0.21701153	0.24682716
CDH20	0.07868918	0.032600284	0.027175065	0.051481698
LPIN2	0.3201253	0.3492521	0.2428395	0.39689687
AREG	0.13365506	0.11069368	0.28452572	0.4051155
HS6ST2	0.060753316	0.114351615	0.13595867	0.16620666
ATP2B4	0.3098147	0.23781106	0.38357332	0.368568
SPAG17	0.17501682	0.17046711	0.13868256	0.14049004
SGMS2	0.20324714	0.20028378	0.2840301	0.279539
AC025580.2	0.15549025	0.13073473	0.11901133	0.22832578
ZFPM2-AS1	0.12890641	0.15735996	0.08973098	0.23563184
LDB2	0.91784453	1.0754566	0.9840024	1.0199635
SLPI	0.25326478	0.38020417	0.16766536	0.2275607
AC010998.1	0.2652399	0.1341706	0.17267255	0.13474725
DNAH6	0.19718032	0.1820843	0.22470914	0.14179419
BTBD9	0.1857886	0.1744416	0.20673545	0.18224195
ABCA13	0.19881941	0.14220504	0.31514817	0.13560611
TENM2	0.13546643	0.18770385	0.30692303	0.21360911
COL1A2	0.18182899	0.34147355	0.37507057	0.3115025
NYAP2	0.07281697	0.12108146	0.12629133	0.13088378
NRXN1	0.22395761	0.044413757	0.12873797	0.20557748
GPR39	0.2126103	0.20085423	0.19483572	0.20996433
ECT2L	0.11260374	0.14024884	0.10122112	0.087443545
LMO7	0.30469608	0.25934845	0.2122529	0.2329939
LHFPL3-AS2	0.18279804	0.19343981	0.26877037	0.15482189
ZBBX	0.19376297	0.2644787	0.18201353	0.070285715
VWA3B	0.114440195	0.16039881	0.13063447	0.033258036
IGF2BP3	0.14197215	0.16142796	0.09090392	0.23966181
ESRRG	0.15030193	0.27172473	0.28700083	0.16258709
LAMA3	0.29990116	0.22012998	0.25200835	0.2146677
GPM6A	0.3753723	0.13561113	0.29420984	0.1273782
LINC01632	0.064583845	0.0008451807	0.042830516	0.018783994
SLC7A11-AS1	0.086167105	0.14370237	0.09522022	0.09568323
NEDD4L	0.19544972	0.20480216	0.21550907	0.19501752
AC010197.1	0.21100797	0.18567455	0.13134122	0.22851512
AC073114.1	0.06610799	0.093790144	0.13885428	0.11481166
LRRC4C	0.23793925	0.3170606	0.44875944	0.21295509
AC113137.1	0.0967137	0.14759317	0.11082303	0.120787345
AC093817.2	0.10636993	0.2858284	0.2814162	0.31689608
LINC02532	0.041998222	0.045500796	0.0046880622	0.04485281
COL11A1	0.15287359	0.02202473	0.19275565	0.2623645
MUC6	0.04533101	0.0005749004	0.002145128	0.0030715978
LUZP2	0.061609562	0.15234143	0.06350504	0.17133324
LINC01091	0.20753777	0.21668397	0.1976616	0.14267637
PLCXD3	0.25347063	0.090171985	0.13076852	0.18206488
RCAN2	0.16785228	0.23979098	0.33407632	0.41372886
MECOM	0.16535857	0.14518644	0.13089086	0.1082449
SELE	0.111202426	0.28150752	0.039652023	0.048778843
LAMB3	0.09432971	0.10514879	0.09946421	0.1760142
PCAT1	0.34117788	0.30996275	0.2861478	0.26887068
TGFB2	0.23119353	0.35293418	0.29574054	0.12208902
AC112206.2	0.29647937	0.074923195	0.20629747	0.18837693
CCDC30	0.23765281	0.17080344	0.15663263	0.14066759
IGF1	0.1439779	0.13362624	0.25263622	0.42543712
AC011287.1	0.30352977	0.21729773	0.4476035	0.18398415
HAPLN1	0.05872338	0.05158081	0.059934676	0.033188827
KIAA2012	0.11922246	0.107670255	0.17615423	0.0742592
ADAMTS16	0.033666484	0.0535575	0.08069774	0.4251581
LONRF3	0.2298426	0.1634858	0.22426523	0.2037938
GPRC5A	0.26641136	0.16204616	0.23473538	0.1984396
DNAH5	0.22310185	0.17009568	0.19934383	0.28710473
WT1	0.049490385	0.008776366	0.053634122	0.08018937
NAPSA	0.25037146	0.35111883	0.20544672	0.26614797
AC022325.2	0.31304115	0.08171858	0.17991894	0.047862653
NCAM2	0.23718554	0.31669894	0.31891432	0.40408123
AC019211.1	0.09972514	0.061697118	0.117547646	0.080291
DIAPH3	0.22150555	0.15176482	0.3645404	0.20959626
LINC02055	0.23133609	0.11284162	0.19005533	0.08942498
LRRC77P	0.074058264	0.10047559	0.016718175	0.059850425
SNX30	0.40413767	0.23501745	0.31913787	0.3192161
TFPI2	0.10011248	0.037681658	0.06281715	0.061604604
CCDC190	0.10026656	0.075063184	0.054796003	0.06332546
AC092640.1	0.06732882	0.019387426	0.030813264	0.009943776
BPIFB2	0.12120207	0.2648812	0.28316566	0.1966291
SOX5	0.09982113	0.04955502	0.06756153	0.03815531
FBXO32	0.105671465	0.07867316	0.17745805	0.5492744
NKAIN2	0.20213611	0.2626348	0.10892864	0.15858938
IL20RA	0.1556303	0.09035025	0.1429982	0.1439853
SORCS1	0.16641839	0.07369558	0.1935685	0.14490381
EPHB2	0.08250484	0.0574445	0.06050797	0.14115725
PID1	0.3084899	0.24777706	0.29958436	0.24039423
ADGRL3	0.44828317	0.35946527	0.3751297	0.32011336
INMT	0.21600094	0.11123545	0.13014647	0.12663443
PCDH11X	0.10758341	0.14267986	0.11624059	0.08137918
TOX	0.25950924	0.19895567	0.23838817	0.23979661
IL1RAPL2	0.10758537	0.22973183	0.101102054	0.1275338
EMP2	0.3531076	0.33011052	0.35145533	0.2941895
GRM5	0.10325113	0.051355787	0.15860878	0.10613071
PLA2G5	0.1031987	0.06074397	0.050110705	0.03216204
ICAM1	0.26566932	0.23166987	0.29645893	0.24411534
ACSL4	0.2818574	0.28853562	0.25494403	0.3049681
DOCK3	0.16940212	0.13502577	0.16421904	0.23550089
KCNQ3	0.19489007	0.14415723	0.11293055	0.28559548
RIPOR2	0.374604	0.13213105	0.29507068	0.43631417
LINGO2	0.14897	0.1208652	0.26405343	0.17402782
LINC01876	0.29366842	0.48847854	0.36010304	0.23669249
PTHLH	0.02709665	0.03935983	0.0148724755	0.08912745
GRIP1	0.124611884	0.16987768	0.18056478	0.29568797
BMP6	0.67476916	0.9049855	1.0557237	0.72341484
LINC02006	0.2668545	0.09187481	0.13480039	0.085726745
KRT17	0.039532803	0.12554125	0.10362223	0.2329768
AC015687.1	0.18223566	0.12730053	0.07929594	0.27405575
ELAPOR2	0.42969757	0.27429408	0.35478944	0.36839283
AC114971.1	0.16199537	0.13316622	0.046391714	0.057463177
TLL1	0.47713	0.30884355	0.34416005	0.35390642
ITPRID1	0.13022907	0.31984732	0.32136315	0.15058805
HS3ST2	0.20910424	0.12833656	0.37575674	0.2622464
CACNA1C	0.20739478	0.18213913	0.3128628	0.30912605
STK32A	0.084266566	0.09788372	0.23526648	0.27889368
BARX2	0.048351523	0.048503	0.060993727	0.14980638
RMST	0.28090763	0.07375631	0.11426781	0.28580523
SLC22A3	0.27949786	0.22474231	0.3067016	0.29403642
RND1	0.16708526	0.033133198	0.036193784	0.06237097
LGR5	0.0892617	0.035274867	0.082908385	0.12707269
AC044893.1	0.05324164	0.020982835	0.05793107	0.15809096
KCNMA1	0.28319767	0.2118122	0.4672967	0.3930473
C9orf116	0.07964152	0.123035476	0.06684794	0.09483915
TPH1	0.051273502	0.033585608	0.14993118	0.14606132
BMPR1B	0.22721279	0.26554564	0.30280775	0.2539251
CRIM1	0.55952966	0.649258	0.626113	0.53341645
AC093916.1	0.08081204	0.25108114	0.014720057	0.09235036
FSTL4	0.23700885	0.06706525	0.10984551	0.08540096
HHLA2	0.07975869	0.034366697	0.13872008	0.13487111
CSF2	0.038952276	0.0068538585	0.05035317	0.01062333
ACKR1	0.1894891	0.13558578	0.052962225	0.16919383
AC013652.1	0.11388128	0.17276837	0.14971578	0.2746979
UST	0.22476423	0.21478291	0.2530175	0.23446359
SAA1	0.13827299	0.08308463	0.04466633	0.07284134
MAGI3	0.32591206	0.29684126	0.3242976	0.31892803
WFDC21P	0.06063819	0.08362625	0.07704567	0.21583809
AL355499.2	0.15468599	0.080784746	0.10491353	0.075785115
CSRP3-AS1	0.11446992	0.09940874	0.07685659	0.0315477
SUGCT	0.19493185	0.22996724	0.27758366	0.3583887
CHIA	0.100919105	0.02352829	0.05633502	0.11526185
FABP4	0.14525077	0.28134426	0.16293551	0.12355847
ARMC4	0.15520705	0.13988861	0.13885777	0.10682266
CFAP70	0.21535836	0.13570154	0.25590155	0.12744714
AC078923.1	0.12279656	0.26270297	0.19960615	0.23715499
UNC5D	0.09611505	0.10182202	0.07210071	0.11164814
UGP2	0.36286205	0.26493192	0.30293548	0.36191803
DCC	0.28758293	0.1465157	0.3274168	0.19357044
NR3C2	0.31876478	0.24901424	0.32108662	0.24732077
EPB41L3	0.33273983	0.26862577	0.25563917	0.24392301
AC084816.1	0.09882603	0.08968297	0.1590083	0.115760736
CD36	0.54031	0.38418967	0.46052372	0.32669297
RBPJ	0.42212382	0.39827654	0.43249905	0.39548147
HMCN1	0.30149424	0.3635359	0.42252973	0.29720265
TWIST2	0.12754188	0.038868383	0.11103325	0.113498755
LINC01088	0.21330509	0.081500374	0.18486506	0.32271442
AFF3	0.3513516	0.57589364	0.49795526	0.471517
LINC01290	0.35115996	0.22081257	0.34440112	0.16166972
CROCC2	0.09572097	0.07562975	0.047381394	0.063387424
HDAC9	0.45165625	0.32962406	0.43641195	0.4592501
SCN3A	0.06094851	0.09608717	0.044101793	0.08194128
PELI1	0.35623896	0.36535242	0.35809886	0.30885887
LSAMP	0.22834569	0.19832368	0.26779553	0.18946552
KCNE1	0.20442756	0.10976562	0.08950702	0.12507695
TM4SF4	0.100008465	0.14863986	0.15678902	0.10531393
KIRREL3	0.20280333	0.34474567	0.16374858	0.21975376
ATP12A	0.03709004	0.037787054	0.009429952	0.075869404
CFAP251	0.11519301	0.119356245	0.14332955	0.12732099
TNIK	0.34568906	0.28125665	0.3302453	0.28811556
CHSY3	0.5536005	0.43191305	0.47404528	0.4903609
SLC5A5	0.06615244	0.03229678	0.020505292	0.31153682
MIR31HG	0.068139814	0.07632645	0.14894281	0.37291202
NRXN3	0.8034606	1.4340392	1.1244307	0.96833235
MTHFD2L	0.3301622	0.23604906	0.20499201	0.34126687
RANBP17	0.32752597	0.3092367	0.36518255	0.288512
AC136431.1	0.07782074	0.10830137	0.073818035	0.21091384
AC093912.1	0.1331171	0.2570562	0.20294236	0.17166111
FGF7	0.26747668	0.12223604	0.28651273	0.5313062
ESM1	0.4510543	0.9603132	0.54157764	0.67424583
SERPINB11	0.055046525	0.13797142	0.11598664	0.07448329
GREM1	0.05405192	0.019619739	0.12981613	0.283097
PTGS2	0.14604037	0.453813	0.24932571	0.34148148
SERPINI2	0.18253572	0.11928043	0.17752011	0.11059666
ADAM12	0.10683224	0.10447973	0.13383923	0.18214525
FMO5	0.3571238	0.11381457	0.18405956	0.23763476
NREP	0.35064688	0.71652234	0.6166072	0.45547464
MMP10	0.054492198	0.08552645	0.055626806	0.09665389
ATP8A2	0.064642064	0.04393179	0.07531776	0.11455025
ADAMTS6	0.6991708	0.92416954	0.571936	0.83097005
COL3A1	0.1852943	0.42115235	0.4970312	0.4983871
TACC2	0.24982603	0.17670539	0.17913458	0.2712852
SORCS2	0.08835649	0.05952217	0.07934947	0.17966357
C4BPB	0.04793815	0.1441203	0.044671163	0.22943991
SPATA17	0.17941725	0.23615974	0.20395666	0.14982863
GLCCI1	0.2800536	0.29711282	0.33397084	0.3067765
DRAIC	0.089686245	0.0727248	0.13378313	0.044528976
FREM2	0.28338	0.19170843	0.19350123	0.23546273
BICDL1	0.1107746	0.19449285	0.21344477	0.18276013
COL4A3	0.34360906	0.2481821	0.36035013	0.2495784
AC093865.1	0.16590679	0.10182799	0.20161617	0.2940057
CCL19	0.039672777	0.023931567	0.044404108	0.014888771
C8orf37-AS1	0.20222344	0.13191047	0.1571339	0.15512396
THRB-AS1	0.11138685	0.07256044	0.044473547	0.09640671
EDN2	0.051122352	0.017642729	0.012113628	0.043994933
FANK1	0.15894748	0.13698669	0.14678322	0.17385748
ROR1	0.3371317	0.261424	0.33438006	0.25832123
CACNA2D2	0.17573498	0.09530585	0.10083939	0.13953125
DCLK1	0.1436205	0.18026145	0.25723797	0.35776016
EGLN3	0.14994627	0.112909764	0.111122206	0.10380093
RIMS2	0.09103735	0.058573186	0.099275	0.26783755
AC087633.2	0.09374594	0.08605349	0.06606443	0.18749459
PIP5K1B	0.3615292	0.4004655	0.3427116	0.3058782
MLLT3	0.30717972	0.2741153	0.35078406	0.30307743
ACMSD	0.04077071	0.05071137	0.07460173	0.04698856
AC005165.1	0.12189993	0.026570072	0.17395249	0.17123163
RFTN1P1	0.055153705	0.042039145	0.08557547	0.1081594
PRG4	0.08091514	0.19794567	0.12909056	0.124385886
FGF2	0.15544723	0.11586725	0.13526767	0.091668785
