gene	stage0	stage1	stage2	stage3
SERPINE1	1.1535875	1.5111407	1.5162882	1.4615816
CDH2	0.0049677514	0.14644483	0.07037097	0.33885664
DNAH9	0.052129865	0.1588951	0.16562407	0.12997642
SCEL	0.24552034	0.19786711	0.113966785	0.11059852
LRRIQ1	0.11517588	0.152381	0.23966707	0.19586782
NEK10	0.05694621	0.11496958	0.19472957	0.023245845
PLD5	0.119031884	0.25088012	0.13233508	0.11799766
HPSE2	0.18224429	2.221921	1.6957669	2.080756
FRMD5	0.09729235	0.517644	0.42383316	0.0343991
AC046195.1	0.06412267	0.054641843	0.111087985	0.105220936
TMEM232	0.13825454	0.33367413	0.25728643	0.16778532
CCL21	0.026468111	0.12004757	0.011739873	0.23998967
IGHD	0.07544877	0.031113863	0.03280535	0.049335837
PRB4	0.013356589	0.34199893	0.5945613	0.04901703
ACOXL	0.1115455	0.11550338	0.09815353	0.031113505
DKK2	0.04057769	0.12253148	0.121110626	0.058851026
LRRTM4	0.100320674	3.4580648	4.1056113	3.5887818
SFTPB	0.14985664	0.13755535	0.09647739	0.20786396
KCNIP4	0.032630008	0.17653438	0.22130442	0.12606974
CEMIP	0.24970698	0.16612738	0.2736938	0.004410254
LINC02388	0.21047299	2.569323	1.7556285	4.5437536
P3H2	0.09209635	0.13336624	0.20790084	0.091471836
NEAT1	0.23397222	0.04003842	0.010516522	0.21097043
PGC	0.05188933	0.24367756	0.10462579	0.07148348
SYT14	0.066748	0.88628924	1.1753163	0.853186
ZPLD1	0.014684534	0.1258988	0.062163383	0.39718628
CMAHP	0.38681933	0.25895423	0.32533708	0.21238717
LINC01811	0.07995073	0.046758257	0.15283123	0.03617645
ITGA2	0.15153365	0.31132114	0.4315268	0.73140174
COL8A1	0.13682394	0.51566577	0.3868169	0.26236194
TTN	0.18231079	0.33655074	0.288207	0.0806191
SPAG16	0.1980441	0.16447152	0.22359581	0.09739841
CDHR3	0.14905736	0.25205532	0.23498939	0.14345765
CPM	0.22384451	0.15830332	0.20389679	0.058723755
PACRG	0.11395769	0.10318703	0.09459093	0.12241261
LYZ	0.1226766	0.25164214	0.81027174	0.17228459
ANK3	0.23057212	0.1590838	0.07129675	0.19761045
ABCA3	0.101428606	0.15475228	0.08552425	0.04954841
ADAMTSL1	0.69935215	0.22294337	0.34166557	0.11611503
DCDC1	0.062419366	0.17077102	0.1443022	0.040206276
CDC20B	0.05401704	0.0	0.010981182	0.14812168
KIF26B	0.24983749	0.16417482	0.20251572	0.36436805
LINC02889	0.18233097	0.19271617	0.22117615	0.17414396
GDF15	0.01787439	0.10812728	0.16875541	0.08105129
MEGF9	0.1569502	0.28034636	0.28783727	0.2198224
ACTG2	0.062155228	0.33707175	0.4203642	0.4027876
KHDRBS2	0.114215314	0.2582998	0.16162895	0.122548446
PRB3	0.15573859	0.1868348	0.5888378	0.06714387
SFTPA1	0.21514049	0.26496902	0.123331085	0.1614372
MIR924HG	0.11920315	0.33975857	0.36213017	0.14278229
AC007368.1	0.002904355	0.083942756	0.14979409	0.12118673
PDE4D	0.14217123	0.041626938	0.031403154	0.19455014
LINC01705	0.13735378	0.14514774	0.110538274	0.19608322
CFAP54	0.06948383	0.34077412	0.3034492	0.11896138
TIMP3	0.2122385	0.18066426	0.15671757	0.2701986
DNAH3	0.05799819	0.067101404	0.25385666	0.02362585
SNX25	0.13098493	0.30531242	0.14791207	0.14277408
ROBO2	0.82492673	1.3201495	1.4240059	1.1524694
SLC6A14	0.0907895	0.42077634	0.30544755	0.04859472
VSIG1	0.013493257	0.026491629	0.045530993	0.13662022
ALOX15B	0.030452987	0.0726221	0.07093921	0.020765787
KAZN	0.8711118	0.1372541	0.22151752	0.1662112
STAP1	0.052818216	0.0056881844	0.27929485	0.0042942963
KCND2	3.0829282	0.18021478	0.30516848	0.20532453
LINC00578	0.44094244	1.1003029	0.9355578	0.6251192
CR2	0.030768868	0.025917465	0.104476154	0.0023266526
AC027288.3	0.10119993	0.2603084	0.08647055	0.10613561
ITGB8	0.49173644	0.29574293	0.15821905	0.26555339
SGPP2	0.035272066	0.2443087	0.0633282	0.1109315
STK33	0.09431817	0.38634717	0.31737238	0.19846913
AC009133.1	0.094448246	0.08768514	0.044484396	0.0
CASC15	0.30586037	1.0239972	0.91946584	0.84252375
LAMC2	0.08315581	0.05216402	0.19623399	0.111072466
CADM1	0.15182461	0.2878864	0.16019207	0.06697373
HHIP	0.21094067	0.17495376	0.04270317	0.05198925
EYA4	0.3621654	1.1595763	1.1035341	0.7896279
LMNTD1	0.10376924	0.028351707	0.16471674	0.12414123
SLC30A8	0.108783655	0.1478218	0.13562638	0.12931743
FAM155A	0.13077056	0.48645526	0.25998476	0.10734022
VEPH1	0.20124263	0.2105916	0.09681464	0.020961627
CP	0.14684294	0.07166159	0.2141732	0.31763023
NOL4	0.09014242	0.011094526	0.039559986	0.015150587
LINC01937	0.074048065	0.12920736	0.16916035	0.045594104
MUC5B	0.0722201	0.07424904	0.5293274	0.07088099
CHST9	0.118613005	0.2240346	0.12637171	0.06626837
RTKN2	0.22136748	0.35403985	0.13648102	0.057125956
TRIM5	0.055517644	0.14758958	0.30418378	0.1766698
ERICH3	0.028322965	0.17674738	0.0128740035	0.048379235
CFAP46	0.04692788	0.18361077	0.095091484	0.057134606
GPRC5D-AS1	0.12527968	0.22677693	0.31176114	0.04770314
MUC5AC	0.04750704	0.15894626	0.71057266	0.009167685
DMBT1	0.054054044	0.17310132	0.16134566	0.057877343
LINC01170	0.0036926812	0.13687433	0.054210518	0.3198163
RELN	0.16952296	0.093986385	0.0034741939	0.11702289
LANCL1-AS1	0.100468524	0.12653916	0.061087646	0.085686624
DNAH11	0.17536649	0.21385466	0.19611858	0.21072426
ATP11A	0.14737736	0.16789825	0.08516159	0.072611146
ZNF385D	0.58210206	0.73254466	0.5694083	0.454688
MACC1	0.12557207	0.29058903	0.20730595	0.109176435
AL445584.2	0.104001276	0.0102355275	0.0139499465	0.019834835
TMEM164	0.15131396	0.21774139	0.22877319	0.08455548
AC083837.1	0.0899327	0.3141708	0.39032638	0.14791916
HYDIN	0.028954037	0.11342204	0.1397953	0.08207091
SFTPA2	0.21485175	0.43755624	0.18566437	0.12838347
SLC5A8	0.019152882	0.0	0.17436464	0.17818819
BPIFA1	0.1482502	0.10671739	0.08996101	0.099847004
CACNA1A	0.09256735	0.2473834	0.23816215	0.18146981
MYO16	0.3540312	0.12557238	0.019724742	0.18446487
CFAP47	0.10330859	0.14233638	0.16846034	0.18164718
CUX2	0.11118093	0.07808307	0.12391072	0.03694592
AHR	0.1756641	0.14627431	0.051495478	0.15654857
PDZRN4	0.74194133	0.25526497	0.2038991	0.063648485
RAB27B	0.05272582	0.37206757	0.2169783	0.24426278
ANKFN1	0.3880752	0.2062522	0.13861904	0.12132178
ADARB2	0.09092781	0.11034851	0.30790144	0.098429546
GRM7	1.6634604	0.9715669	1.4652653	0.79551744
COL25A1	0.19059893	0.28142	0.022052199	0.2037184
AL357507.1	0.11265566	0.07571722	0.08971	0.07152997
TTC29	0.055641204	0.16504315	0.20755802	0.003519069
CXCL10	0.08383109	0.05031192	0.08629553	0.08770788
DGKI	0.146201	0.5413695	0.80129683	0.13276696
WDR49	0.08061435	0.27316242	0.21856585	0.16022487
DNAH7	0.17481454	0.23317656	0.2414585	0.16604553
PTGFR	0.10677475	0.094233446	0.13574529	0.05639544
ANKRD1	0.088613406	0.0699434	0.22488987	0.053879272
SLC39A8	0.19898069	0.12102243	0.21873873	0.110659644
GPC6	1.4830247	0.3660554	0.36917838	0.25528178
SLC4A4	0.08987528	0.20986843	0.17924197	0.18006471
SLC26A4	0.05362808	0.24234904	0.10642934	0.07775364
ITGA11	0.5532466	0.2545641	0.532242	0.55219305
CD38	0.062460817	0.08478529	0.14117001	0.19380978
COL1A1	0.58719015	0.8626122	0.8170873	0.7872704
WIF1	0.093502425	0.39131576	0.2669991	0.16750497
XKR4	0.11300777	0.010019262	0.15161557	0.07769926
AC109466.1	0.10433444	0.10642119	0.07365848	0.006967875
MIR100HG	1.1655961	0.22406444	0.41599613	0.36284226
POSTN	0.21457298	0.32576385	0.3644681	0.62827724
FGF13	0.13206069	0.19939746	0.35766077	0.1685714
PEBP4	0.1399886	0.05420693	0.34535742	0.040609762
FGF14	0.54734844	2.2419913	2.1603594	2.032595
PAPPA2	0.18801436	0.010468608	0.16382205	0.29376084
CLIC5	0.114030205	0.17566347	0.08501362	0.1012756
SLC35F3	0.059780724	0.004492225	0.09032794	0.08921009
EGFEM1P	0.09153065	2.2322562	2.1080868	1.688974
AC117453.1	0.41474685	0.27301157	0.14756182	0.32401338
HMGA2	0.04528862	0.23472242	0.016559426	0.019498125
ALPL	0.08053108	0.24806976	0.016936937	0.029432569
AC130456.2	0.032046903	0.045994136	0.0779917	0.010246533
CDH6	0.07028094	0.25991943	0.13293102	0.11481104
PAPPA	1.2518917	0.7847154	0.75324994	0.552287
CXCL9	0.0022352806	0.03037818	0.092438236	0.01507481
NRG3	0.1453387	0.30950806	0.15304948	0.19900428
AL138701.2	0.083707556	0.4313776	0.2572651	0.61230934
SHROOM3	0.063816555	0.36452654	0.18672238	0.20101647
MYH11	0.13489921	1.126602	1.4309137	0.8962615
GRK3	0.23571251	0.20494343	0.30371246	0.19002263
RALYL	0.13505685	0.29318145	0.17763598	0.016716324
MROH9	0.2683984	0.13490611	0.022113461	0.05487884
ENPP1	0.12907365	0.01070799	0.15295182	0.03369397
FN1	0.4161059	0.8168772	0.6094583	0.8299635
FER1L6	0.0021998985	0.19587427	0.0316536	0.0074357735
KCNJ15	0.08449608	0.20442253	0.18439427	0.04989835
CYP2B7P	0.1811819	0.1749863	0.07108779	0.1556459
HS6ST3	0.08515012	0.068276584	0.1776073	0.050159775
ITGBL1	0.59445786	2.6718743	2.906087	2.331778
DNAAF1	0.072654836	0.032802638	0.13985518	0.081730135
STEAP4	0.23555644	0.2429144	0.24163485	0.21348543
VTCN1	0.0020867498	0.09064469	0.037537243	0.027205516
ST6GALNAC5	0.25778538	0.43515274	0.24311118	0.16086443
MICAL2	0.23361872	0.8092041	0.7142616	0.54253405
ITGB6	0.08723891	0.31126544	0.06265668	0.05503442
LNC-LBCS	0.114084795	0.25982988	0.12821604	0.12784906
MYO3B	0.47493464	0.073003724	0.1326396	0.2344681
AC012574.1	0.021730654	0.0011094118	0.0	0.006940408
AC012078.2	0.091224834	0.00402016	0.007392518	0.021291884
SCGB3A2	0.20917091	0.54702085	0.21910863	0.19225748
ANKRD28	0.19553103	0.46914387	0.34077895	0.35378927
CLDN10-AS1	0.009470131	0.031990044	0.16781941	0.020253936
CAMK1D	0.120464586	0.23152938	0.22995587	0.22546038
ADGB	0.07488102	0.09080832	0.098440066	0.0
SMOC1	0.11232734	0.06708543	0.19365212	0.04946
CPNE4	0.02880074	0.35424975	0.31468463	0.23174503
ERBB4	0.28768823	0.24555282	0.2152071	0.09905152
DTHD1	0.09025139	0.14558738	0.19507378	0.07806001
LINC01435	0.074195184	0.020127013	0.019836927	0.076512985
CDH4	0.07882644	0.1223264	0.3723215	0.11853249
NTN4	0.15135	0.19851905	0.31131327	0.07047888
AC069277.1	0.023878323	0.12644482	0.0021297035	0.1465156
CFAP43	0.091813594	0.13399737	0.24202752	0.15603565
EPHA4	0.07132642	0.29695863	0.32194284	0.31749043
CCBE1	0.56946784	0.7125433	0.68126535	0.4695483
AC009570.2	0.004233022	0.3642755	0.41786993	0.3217875
CNTNAP3P2	0.036757912	0.4585888	0.319192	0.2927032
CD55	0.1818697	0.2719491	0.2535547	0.24949327
LAMA2	2.0376108	1.4737216	1.5067558	1.4303678
NFATC2	0.93654996	1.4704868	2.0669696	1.8226283
PCDH9	0.51598984	0.17528135	0.29219216	0.06128062
AC104162.1	0.14667818	0.09248652	0.07728535	0.16619895
CYP7B1	0.66957563	0.30238625	0.34911197	0.12488077
PARM1	0.097149	0.23645562	0.12733443	0.08794938
LMO3	0.27588552	0.25085023	0.27146265	0.083520934
EFNA5	0.21222685	0.66200423	0.5279128	0.49290887
GRM8	0.11548245	0.09360485	0.015487394	0.0016547315
NLGN1	2.331165	0.08421463	0.15505579	0.114315346
HOPX	0.17841671	0.096511476	0.28980193	0.22049578
AP002989.1	0.30580735	0.11351516	0.23160975	0.100130714
AL356234.2	0.0067095556	0.014219099	0.029319398	0.047747344
RGS6	0.057945117	0.39044133	0.49505955	0.29262033
RASEF	0.10107529	0.15960015	0.16680177	0.07170268
ATP13A4	0.26722008	0.2383535	0.14633131	0.07309383
C8orf34	0.12783639	0.30009276	0.19197534	0.08882742
LINC02147	0.41209927	0.21468505	0.21582115	0.12284346
FTO	0.62623745	0.39640826	0.3626035	0.26775628
AP003025.2	0.0002934854	0.0	0.1772274	0.0
CFTR	0.15671198	0.19296533	0.16399029	0.20724681
RARRES1	0.55891746	0.42216828	0.3882899	0.26619688
MIR646HG	0.13772753	0.20559157	0.35348493	0.008323732
SLIT3	1.6235198	0.21002093	0.26591974	0.115808465
TANC2	0.32338434	0.23454171	0.2605225	0.1831319
ADAMTS9	0.35368073	0.38346833	0.21897615	0.24461022
IGLC7	0.037419867	0.48759815	0.67173	0.35843223
CDH20	0.2506849	0.027339065	0.09971719	0.09583106
LPIN2	0.24644077	0.19465043	0.24679218	0.17738588
AREG	0.040319517	0.17409201	0.24258752	0.5076883
HS6ST2	0.058004696	0.22146472	0.011934034	0.01744472
ATP2B4	0.23085211	0.34326932	0.18642756	0.27314347
SPAG17	0.10496441	0.20171943	0.35443553	0.066551626
SGMS2	0.15412673	0.13914599	0.16791476	0.17915519
AC025580.2	0.1667925	0.1863109	0.22174557	0.17777795
ZFPM2-AS1	0.59538656	0.43632537	0.36655825	0.350869
LDB2	0.1469978	0.08388707	0.098276995	0.113774404
SLPI	0.26412538	0.34233683	0.12948205	0.1546384
AC010998.1	0.08790967	0.019201979	0.03222589	0.0
DNAH6	0.080456525	0.18919621	0.26339507	0.10679631
BTBD9	0.17925136	0.2992498	0.21287644	0.21323094
ABCA13	0.06926484	0.245647	0.2034413	0.059295945
TENM2	0.15125719	0.7468279	1.1237231	0.6608382
COL1A2	0.65921795	1.0506741	1.1137189	0.9222148
NYAP2	0.08045699	0.12251671	0.22685647	0.10217974
NRXN1	0.12489641	0.15502451	0.00863966	0.14098862
GPR39	0.0727721	0.1605188	0.14297636	0.09981632
ECT2L	0.038351797	0.077437155	0.0781135	0.0008230455
LMO7	0.19032659	0.28509426	0.20890391	0.16379373
LHFPL3-AS2	0.026792265	0.14118454	0.16453381	0.0008230417
ZBBX	0.036229435	0.10578496	0.3145047	0.12630597
VWA3B	0.031565066	0.1063083	0.02375024	0.12634341
IGF2BP3	0.035798	0.010459811	0.28737885	0.015231147
ESRRG	0.08846655	0.29167208	0.39599112	0.14734651
LAMA3	0.18508254	0.20994411	0.29599294	0.14354798
GPM6A	0.16126809	0.12158017	0.17042851	0.04503589
LINC01632	0.56545913	3.301983	3.0921028	3.3961136
SLC7A11-AS1	0.0042543644	0.11385786	0.0	0.18054315
NEDD4L	0.10913487	0.14468072	0.16088521	0.07122463
AC010197.1	0.08998854	0.08312057	0.014825208	0.011836925
AC073114.1	0.21705085	0.08332599	0.10195086	0.06847682
LRRC4C	0.14712596	0.25254744	0.23998454	0.263853
AC113137.1	0.18285754	0.032880202	0.20990728	0.043158583
AC093817.2	0.03319125	0.20067887	0.22468133	0.051938485
LINC02532	0.08866483	0.11524716	0.0	0.004764364
COL11A1	0.08964032	0.16291691	0.07251932	0.26538816
MUC6	0.06422815	0.042318773	0.06070493	0.011515303
LUZP2	0.12516953	1.6076992	1.3117604	2.4481328
LINC01091	0.2351312	0.467894	0.6090772	0.3169821
PLCXD3	0.41883957	0.18945204	0.2395761	0.081592724
RCAN2	0.10429357	0.48617294	0.5228179	0.5636476
MECOM	0.11435078	0.1696166	0.15667923	0.15765338
SELE	0.02330839	0.3592664	0.054896533	0.22332945
LAMB3	0.010970781	0.19355802	0.093071125	0.21782777
PCAT1	0.08924116	0.19165263	0.16277647	0.09726218
TGFB2	0.18272768	0.667072	0.57824594	0.19303806
AC112206.2	0.1751649	0.15056211	0.20039394	0.068874694
CCDC30	0.17387782	0.19499846	0.17165203	0.19512695
IGF1	3.082036	1.1641735	1.1491293	0.80273646
AC011287.1	0.33072892	0.14977199	0.43262932	0.4556493
HAPLN1	0.08123213	0.01822276	0.0	0.010800773
KIAA2012	0.066974916	0.042559497	0.12113654	0.030126859
ADAMTS16	0.40611282	0.10260015	0.2483938	0.27545887
LONRF3	0.18781248	0.28776705	0.23282209	0.07905136
GPRC5A	0.19423619	0.14136332	0.19015852	0.15172061
DNAH5	0.10163171	0.29766992	0.23047616	0.10702862
WT1	0.991569	0.08113307	0.18237995	0.089854576
NAPSA	0.17806897	0.47449198	0.2705127	0.083491825
AC022325.2	0.09657962	0.08830029	0.20993587	0.081757195
NCAM2	0.65718555	0.29861948	0.16377306	0.20952845
AC019211.1	0.028877178	0.03582681	0.013498233	0.021407072
DIAPH3	0.06553905	0.3247423	0.102877155	0.120688915
LINC02055	0.106803104	0.11492301	0.04524201	0.016118893
LRRC77P	0.11190629	0.7170812	0.45496005	0.5021589
SNX30	0.17698017	0.22426152	0.19706188	0.16838777
TFPI2	0.086811885	0.02326045	0.023758246	0.0018542085
CCDC190	0.02190402	0.11354496	0.1265975	0.002424831
AC092640.1	0.033430666	0.01731424	0.08217656	0.0
BPIFB2	0.04008456	0.38757375	0.6786166	0.300378
SOX5	0.35457373	1.085693	1.2967474	0.944067
FBXO32	0.1874592	1.1061956	1.0522912	0.8896653
NKAIN2	0.26470447	0.36251307	0.22262025	0.031064894
IL20RA	0.10708571	0.039862175	0.049179375	0.049277805
SORCS1	0.12340336	0.18783265	0.0719997	0.3468189
EPHB2	0.6605205	0.36682603	0.65327173	0.4483226
PID1	0.728346	0.27798766	0.39486602	0.12126613
ADGRL3	0.17260261	0.24652268	0.20885308	0.29090387
INMT	0.07100323	0.15705639	0.0535316	0.0727566
PCDH11X	0.08582194	0.08351291	0.0797866	0.030073259
TOX	0.1828754	0.33930472	0.26850596	0.1141547
IL1RAPL2	0.15614972	0.074397214	0.15145116	0.3254352
EMP2	0.16871074	0.27207145	0.08592177	0.074654944
GRM5	0.1889037	0.11876881	0.014958896	0.123354815
PLA2G5	0.2854294	0.121691324	0.02781389	0.14058076
ICAM1	0.14735436	0.18539427	0.1160981	0.08391112
ACSL4	0.19293249	0.32221916	0.31360236	0.185047
DOCK3	0.20212042	0.5298999	0.40870956	0.23259482
KCNQ3	0.069896035	0.058846224	0.106099315	0.19113384
RIPOR2	0.19966948	0.1282024	0.382848	0.15224752
LINGO2	0.120826274	0.18725614	0.06074954	0.14510249
LINC01876	0.04762255	0.21887101	0.34617367	0.19659135
PTHLH	0.0014438452	0.019622646	0.0005721224	0.012903282
GRIP1	0.11024936	0.31224105	0.21311778	0.17708251
BMP6	0.09325771	0.035565585	0.13386485	0.12096326
LINC02006	0.19291058	0.07579396	0.14748904	0.052524608
KRT17	0.008567589	0.083415195	0.69438666	0.07542431
AC015687.1	0.09008142	0.03276853	0.2171517	0.008735096
ELAPOR2	0.1776654	0.18945536	0.3306662	0.1398969
AC114971.1	0.13684824	0.18035887	0.20696248	0.116878554
TLL1	0.22694552	0.14658195	0.43241334	0.1477301
ITPRID1	0.005448827	0.15897118	0.18475938	0.033119068
HS3ST2	0.3043611	1.2739111	1.1642866	1.4114938
CACNA1C	1.1457189	1.2028884	1.0830904	0.8779348
STK32A	0.13918327	0.11003082	0.10699733	0.0066988124
BARX2	0.0044376887	0.22473097	0.36339852	0.088953175
RMST	0.12007186	0.075437896	0.1879477	0.03316864
SLC22A3	0.12290268	0.13320109	0.17616318	0.12850578
RND1	0.050929397	0.0029334398	0.0007292143	0.1259127
LGR5	0.24261053	0.34521618	0.09037111	0.059553325
AC044893.1	0.054796044	0.10178213	0.34378073	0.11093775
KCNMA1	0.18679817	0.4580556	0.6085938	0.18689717
C9orf116	0.046837132	0.017821247	0.02982269	0.18639946
TPH1	0.021109903	0.007894159	0.05396883	0.019438656
BMPR1B	0.167234	0.25821865	0.2038721	0.102151155
CRIM1	0.1595799	0.3624194	0.36189505	0.35290742
AC093916.1	0.1549976	0.14416431	0.019431392	0.020506619
FSTL4	0.1864995	0.0507072	0.11648844	0.00040574954
HHLA2	0.10565176	0.14480807	0.0007930086	0.008714126
CSF2	0.004880419	0.0028417988	0.005997757	0.005889424
ACKR1	0.091924824	0.010440394	0.07242833	0.0059225843
AC013652.1	0.065499224	0.1751898	0.18436383	0.17172574
UST	0.49540314	0.3794913	0.3522558	0.34379703
SAA1	0.17798176	0.10385354	0.15270188	0.16907609
MAGI3	0.204307	0.181616	0.12625508	0.18926619
WFDC21P	0.0049493494	0.12830985	0.036103003	0.1572465
AL355499.2	0.02483831	0.015246898	0.047825396	0.003600297
CSRP3-AS1	0.0019324695	0.0	0.106893875	0.06330004
SUGCT	0.35031188	1.1318656	1.0634516	0.80464536
CHIA	0.0	0.009973378	0.0	0.00534646
FABP4	0.04961365	0.10550318	0.16161518	0.0056353984
ARMC4	0.1014046	0.13259555	0.054864917	0.07169777
CFAP70	0.12880962	0.0834494	0.20460951	0.027543372
AC078923.1	0.06571621	0.13198279	0.092323	0.0030962988
UNC5D	0.15500195	0.093491964	0.0013304184	0.027608916
UGP2	0.4111508	0.31721553	0.22312912	0.28984743
DCC	0.048001323	0.083013155	0.2139351	0.06480544
NR3C2	0.27875122	0.24504901	0.3021412	0.25326538
EPB41L3	0.3017513	0.27269018	0.20850204	0.18721616
AC084816.1	0.101436034	0.038057614	0.45922375	0.16187018
CD36	0.17303933	0.25332782	0.16564764	0.06539639
RBPJ	0.31160673	0.5787814	0.4421445	0.34045273
HMCN1	0.9037464	0.9228852	0.9980428	0.9945636
TWIST2	0.87254775	0.14620636	0.22412637	0.30070734
LINC01088	0.49186188	1.3878675	1.3390841	1.8493077
AFF3	0.122107804	0.20155206	0.19535059	0.19190249
LINC01290	0.033247754	0.05827522	0.08345002	0.06961075
CROCC2	0.08603676	0.0067098527	0.18435636	0.006203857
HDAC9	0.2216869	0.44678658	0.32356498	0.27621078
SCN3A	0.05421849	0.0033080988	0.059416756	0.14261213
PELI1	0.23426391	0.3757448	0.2599123	0.20017771
LSAMP	1.5061035	0.3704433	0.35185897	0.43784237
KCNE1	0.12855525	0.14466077	0.0027518221	0.15922733
TM4SF4	0.0034983216	7.5657765e-05	0.0	0.0
KIRREL3	0.14917257	0.5220324	0.43436664	0.29458216
ATP12A	0.0031973424	0.021549677	0.009688854	0.07076062
CFAP251	0.114720285	0.14211997	0.0763634	0.06457783
TNIK	0.29071155	0.29476672	0.24158937	0.16050877
CHSY3	0.3006345	0.3566324	0.20390172	0.33211204
SLC5A5	0.059831567	0.00545267	0.009835773	0.17726246
MIR31HG	0.040098935	0.15119451	0.16742869	0.06562021
NRXN3	0.107269496	0.23508285	0.3059174	0.11556269
MTHFD2L	0.14804712	0.08327424	0.15998669	0.12770413
RANBP17	0.10422148	0.21327743	0.30121145	0.25623897
AC136431.1	0.020711726	0.008879457	0.023739122	0.026048373
AC093912.1	0.06995947	0.02903624	0.027327247	0.015845079
FGF7	1.4250736	0.20667082	0.15420541	0.25324246
ESM1	0.051777393	0.0028941392	0.01336906	0.12528099
SERPINB11	0.037386123	0.22932118	0.48790765	0.06887243
GREM1	0.9359762	0.012434134	0.041574948	0.3099928
PTGS2	0.09025648	0.116242975	0.15225753	0.1921497
SERPINI2	0.0693021	0.077174686	0.19853525	0.08850048
ADAM12	0.43698993	0.3806183	0.29146975	0.5260747
FMO5	0.10275765	0.07646435	0.029418467	0.088595875
NREP	0.0906019	0.58085674	0.7839167	0.21308479
MMP10	0.08822355	0.040547118	0.025269577	0.045198403
ATP8A2	0.007454156	0.16817655	0.19576488	0.022027047
ADAMTS6	0.08044871	0.51500666	0.3743489	0.22052228
COL3A1	0.75561374	1.1636235	1.1434356	1.2525387
TACC2	0.17576922	0.08687586	0.18782622	0.08814829
SORCS2	0.14443286	0.11263821	0.23226276	0.03308266
C4BPB	0.074956216	0.0029917874	0.00075494254	0.0073789125
SPATA17	0.08238641	0.19163865	0.14872836	0.10732615
GLCCI1	0.16460381	0.37434968	0.158532	0.07531397
DRAIC	0.11832867	0.08760681	0.07087198	0.004722323
FREM2	0.09001969	0.28616202	0.18648049	0.08173005
BICDL1	0.0788767	0.0	0.16770245	0.002595597
COL4A3	0.16633035	0.14140551	0.31765953	0.12448192
AC093865.1	0.073468305	0.14680226	0.20312664	0.10279133
CCL19	0.013698697	0.013478005	0.009959519	0.01662696
C8orf37-AS1	0.21304673	0.17089346	0.33656472	0.079435974
THRB-AS1	0.0013932915	0.11363637	0.17352845	0.14004275
EDN2	0.035223614	0.036012698	0.024917448	0.06936779
FANK1	0.070333935	0.105552696	0.08911765	0.054624617
ROR1	0.53484374	0.4871789	0.564321	0.41652623
CACNA2D2	0.029571634	0.010380237	0.055054396	0.019831143
DCLK1	1.7799845	0.15186863	0.35506308	0.25976616
EGLN3	0.2093786	0.062575944	0.20993152	0.05932517
RIMS2	0.028222345	0.13744868	0.277449	0.13911414
AC087633.2	0.098755136	0.09068436	0.16945268	0.0014795308
PIP5K1B	0.084321916	0.16562569	0.10961203	0.0
MLLT3	0.16041186	0.51553947	0.6914115	0.13970704
ACMSD	0.051173504	2.079743e-06	0.003237369	0.0012614662
AC005165.1	0.20887375	0.34869093	0.5404745	0.33462864
RFTN1P1	0.3711551	0.006510712	0.16077408	0.098580584
PRG4	0.4828151	0.1431413	0.20887527	0.13675609
FGF2	0.3187864	0.122770354	0.12479544	0.24143422
