gene	stage0	stage1	stage2	stage3
PDZRN4	0.64535034	0.54765135	0.47508004	0.56251407
RAB27B	0.09111142	0.12076384	0.25012892	0.16588534
ANKFN1	0.122309245	0.12701492	0.11168124	0.2023792
ADARB2	0.1873206	0.6562737	0.26105344	0.27850235
GRM7	0.10392985	0.08950429	0.28995067	0.25125065
COL25A1	0.19298239	0.69666886	0.69569373	0.48120666
AL357507.1	0.033495184	0.09597921	6.903469e-05	0.27091604
TTC29	0.109755814	0.093598194	0.067547895	0.16044605
CXCL10	0.039101727	0.016911834	0.005124867	0.0050489334
DGKI	0.30610543	0.16475213	0.49433082	0.7917877
WDR49	0.10292802	0.21867882	0.20407398	0.26997578
DNAH7	0.1015302	0.1639751	0.24124005	0.22020088
PTGFR	0.1066989	0.13282463	0.226045	0.10858282
ANKRD1	0.051700376	0.028259069	0.1252565	0.06679167
SLC39A8	0.2533932	0.13985176	0.18450303	0.14996263
GPC6	0.73011774	0.5879787	0.8557242	0.95838076
SLC4A4	0.1339857	0.31304473	0.1863583	0.25712427
SLC26A4	0.31361845	0.16756491	0.3133044	0.34992266
ITGA11	0.74579734	0.3711579	0.8426527	0.9094876
CD38	0.05884818	0.13592477	0.09622086	0.10402731
COL1A1	0.42104313	0.5778157	0.34652403	1.0087177
WIF1	0.10955149	0.20032775	0.1231781	0.12284256
XKR4	0.07279345	0.06933773	0.10937388	0.13475202
AC109466.1	0.07241263	0.14872207	0.29155666	0.21612008
MIR100HG	0.4063089	0.32313296	0.4151293	0.49577215
POSTN	0.1538027	0.3560137	0.17890663	0.58044225
FGF13	0.19362068	0.22430217	0.3906796	0.2782465
PEBP4	0.1965156	0.044815686	0.23681037	0.15105146
FGF14	0.6144542	0.67553514	0.59762985	0.67840225
PAPPA2	0.022182465	0.029052949	0.10127544	0.09858302
CLIC5	0.08305101	0.19748037	0.22350697	0.044756442
SLC35F3	0.12236078	0.28939933	0.15628423	0.28973338
EGFEM1P	0.18129283	0.4641177	0.2964463	0.17783059
AC117453.1	0.4118192	0.046370354	0.32886624	0.7530925
HMGA2	0.03415914	0.035406917	0.23978521	0.22318725
ALPL	0.10944332	0.13710608	0.074211545	0.10887969
AC130456.2	0.13451795	0.110237665	0.056285344	0.20212413
CDH6	0.63309497	1.0749946	0.5701371	0.73553246
PAPPA	0.19535904	0.29856458	0.39678925	0.419143
CXCL9	0.06049446	0.16861932	0.08312	0.09375659
NRG3	0.17436247	0.14707051	0.12035603	0.07906433
AL138701.2	0.017677747	0.008248877	0.005859779	0.03867325
SHROOM3	0.4938767	0.29228067	0.439982	0.5555279
MYH11	2.8228407	2.0108447	3.0156162	3.0367038
GRK3	0.1813655	0.29901397	0.20392688	0.2671166
RALYL	0.032419812	0.00854712	0.0911489	0.11616319
MROH9	0.10081579	0.2852628	0.025809921	0.18102004
ENPP1	0.07728379	0.077235244	0.18862014	0.20040616
FN1	0.79595625	0.8245589	0.6696298	0.83284557
FER1L6	0.011452753	0.17066208	0.123403765	0.03138879
KCNJ15	0.13478969	0.033622734	0.08252104	0.16161074
CYP2B7P	0.15032023	0.28006962	0.22086446	0.25128016
HS6ST3	1.0342501	0.6691048	1.1151341	0.98108983
ITGBL1	0.30090836	0.49614072	0.52590936	0.67232347
DNAAF1	0.12039782	0.09588335	0.15963684	0.12996133
STEAP4	0.17168422	0.20203769	0.28104845	0.20077722
VTCN1	0.008473327	0.008595389	0.1260447	0.203935
ST6GALNAC5	0.24474019	0.17742261	0.27197984	0.32329208
MICAL2	0.4611691	0.33598608	0.46270335	0.36679798
ITGB6	0.075493224	0.15293093	0.08100782	0.19516133
LNC-LBCS	0.21383888	0.17578399	0.1142048	0.19682431
MYO3B	0.2924147	0.23394407	0.20417748	0.47320232
AC012574.1	0.0035369804	0.013628246	0.018444208	0.013423974
AC012078.2	0.024712307	0.1317833	0.013620674	0.25596738
SCGB3A2	0.1006026	0.38600492	0.24895012	0.21141082
ANKRD28	0.16428013	0.22049847	0.27623862	0.23414159
CLDN10-AS1	0.009028381	0.003953025	0.033269733	0.008816436
CAMK1D	0.27614927	0.41237807	0.43163124	0.48811808
ADGB	0.15911381	0.074672624	0.07926254	0.21953551
SMOC1	0.021092637	0.1688513	0.22372152	0.11964583
CPNE4	0.18128079	0.12719454	0.42978215	0.18446389
ERBB4	0.21533257	0.21473873	0.19593765	0.23742297
DTHD1	0.080639094	0.082100384	0.2044188	0.2513011
LINC01435	0.08148659	0.013604929	0.1396896	0.14500143
CDH4	0.18103088	0.003870215	0.1756323	0.1617055
NTN4	0.3736221	0.17231312	0.20325506	0.20967047
AC069277.1	0.015935402	0.0905645	0.029077442	0.08486674
CFAP43	0.13776386	0.12878275	0.23433168	0.13644408
EPHA4	0.22329964	0.20689295	0.18657455	0.22538985
CCBE1	0.26098195	0.169413	0.26869965	0.26939827
AC009570.2	0.70354724	0.91585624	0.6120697	0.7537657
CNTNAP3P2	0.08295308	0.2565391	0.25002223	0.14264278
CD55	0.237892	0.2765836	0.27534375	0.20982699
LAMA2	0.2353756	0.4777616	0.3072772	0.22107087
NFATC2	0.13615094	0.4652892	0.1702649	0.21329576
PCDH9	0.21231253	0.25987336	0.26531306	0.12872046
AC104162.1	0.19743487	0.19825104	0.34011754	0.22605038
CYP7B1	0.35671148	0.5835945	0.3595263	0.57911325
PARM1	0.29352197	0.187934	0.24874474	0.33335778
LMO3	0.20299378	0.20213245	0.3309984	0.3370671
EFNA5	0.08935169	0.2705079	0.19206332	0.17037278
GRM8	0.1356346	0.0040799244	0.0	0.021242362
NLGN1	0.63068634	0.417607	0.42057115	0.56288105
HOPX	0.2177027	0.102038026	0.040195733	0.103475936
AP002989.1	0.068928584	0.12914017	0.09270845	0.22545993
AL356234.2	0.29695457	0.45884293	0.38624135	0.30418447
RGS6	0.7020871	0.4687533	0.6585112	0.631711
RASEF	0.08025486	0.14924671	0.1558377	0.13123272
ATP13A4	0.19050351	0.10445188	0.18112347	0.10394896
C8orf34	0.3204128	0.3635704	0.28250384	0.45968768
LINC02147	0.18880072	0.1076113	0.30604073	0.17022017
FTO	0.29428068	0.44393462	0.37801927	0.3752859
AP003025.2	0.043894533	0.0012483216	0.00018025488	0.009944683
CFTR	0.14104488	0.11558854	0.1389547	0.16716912
RARRES1	0.12857145	0.13927001	0.16002142	0.2831023
MIR646HG	0.15289697	0.19867755	0.28107008	0.34638774
SLIT3	0.8280846	0.7065561	0.69878477	0.8386925
TANC2	0.14541236	0.2347351	0.1382164	0.13160433
ADAMTS9	0.47062856	0.47266293	0.55371654	0.45346564
IGLC7	0.015251494	0.06471734	0.10874253	0.051981356
CDH20	0.3247345	0.21174678	0.30162665	0.43434298
LPIN2	0.20789139	0.27339178	0.1710292	0.20934811
AREG	0.07023558	0.26818305	0.26537213	0.23470473
HS6ST2	0.052083667	0.19678417	0.06384841	0.2509156
ATP2B4	0.2950754	0.3605926	0.30896762	0.33266988
SPAG17	0.107665	0.21058111	0.2007805	0.21802408
SGMS2	0.14035088	0.22436644	0.16987701	0.18410806
AC025580.2	0.14144531	0.03813095	0.08947121	0.10832669
ZFPM2-AS1	0.46311697	0.49624795	0.5993879	0.54847527
LDB2	0.15819412	0.15245701	0.16315566	0.168479
SLPI	0.15584548	0.37927634	0.36101383	0.2889809
AC010998.1	0.14352508	0.0	0.10130308	0.10251379
DNAH6	0.15677889	0.17722727	0.16546427	0.30233717
BTBD9	0.24185105	0.3916215	0.303396	0.26176175
ABCA13	0.09493017	0.10221588	0.33842418	0.19786324
TENM2	0.20126751	0.21068013	0.20836993	0.16287896
COL1A2	0.6616151	0.78470474	0.80679435	0.85111314
NYAP2	0.12922408	0.13367923	0.18905067	0.06845786
NRXN1	0.24501835	0.100544035	0.35964975	0.20274435
GPR39	0.14911473	0.12340427	0.06124099	0.17165902
ECT2L	0.1270509	0.114696145	0.19811659	0.2509218
LMO7	0.16935922	0.23249829	0.2136817	0.18359743
LHFPL3-AS2	0.06481925	0.086401284	0.15456362	0.10141244
ZBBX	0.15869239	0.057733838	0.09023908	0.20629543
VWA3B	0.08792806	0.09571124	0.064805366	0.108434975
IGF2BP3	0.10368549	0.09526138	0.28222203	0.25093293
ESRRG	0.16386664	0.2576706	0.3373577	0.32525653
LAMA3	0.24703334	0.2682929	0.23720461	0.27957723
GPM6A	0.2178679	0.08985049	0.14587808	0.12502268
LINC01632	0.08948933	0.08495688	0.070779994	0.09714393
SLC7A11-AS1	0.034647144	0.09172783	0.022036685	0.052955125
NEDD4L	0.13019273	0.09713907	0.10119198	0.07566221
AC010197.1	0.10774581	0.15988216	0.09220377	0.13437274
AC073114.1	0.16700459	0.053753678	0.22239397	0.20776422
LRRC4C	0.153283	0.1725756	0.22682491	0.1705367
AC113137.1	0.13670291	0.15753986	0.112476796	0.2653991
AC093817.2	0.012160672	0.089944266	0.15346798	0.13143937
LINC02532	0.008986463	0.007449079	0.0010990475	0.018325945
COL11A1	0.14791271	0.24636129	0.091300786	0.14924395
MUC6	0.05862751	0.08671372	0.1443289	0.056132298
LUZP2	0.06516421	0.10373325	0.023267861	0.27157867
LINC01091	0.15036929	0.28782654	0.27288577	0.1832823
PLCXD3	0.14487845	0.08514046	0.20738886	0.052181408
RCAN2	1.650686	1.3702995	1.6907924	1.5597562
MECOM	0.17456134	0.12525454	0.1898686	0.09101839
SELE	0.07062289	0.0050101965	0.03569761	0.038201
LAMB3	0.036544453	0.08117111	0.07687222	0.17110108
PCAT1	0.13352698	0.20305406	0.14522256	0.14677463
TGFB2	0.4783176	0.6587966	0.3308849	0.3235658
AC112206.2	0.20399828	0.089564584	0.094688505	0.11111336
CCDC30	0.16976762	0.1443324	0.26983425	0.27452406
IGF1	0.19855258	0.313162	0.02986039	0.5448753
AC011287.1	0.5532631	0.49888298	0.4459332	0.5872244
HAPLN1	0.053456187	0.15526834	0.07503192	0.2508652
KIAA2012	0.04571483	0.17848644	0.17530447	0.17361252
ADAMTS16	0.011762133	0.07943697	0.12752187	0.3578348
LONRF3	0.11145203	0.12855814	0.14577065	0.06570284
GPRC5A	0.12842968	0.18998545	0.21993287	0.16653153
DNAH5	0.13080211	0.14668995	0.1756862	0.28180468
WT1	0.014037455	0.03906976	0.0044633746	0.15371913
NAPSA	0.15115067	0.3431919	0.050449498	0.16207744
AC022325.2	0.16071045	0.096400864	0.107187465	0.11179055
NCAM2	0.12833	0.30365616	0.26184154	0.27152437
AC019211.1	0.03369313	0.05550103	0.007853673	0.07249789
DIAPH3	0.2014826	0.1322028	0.12668106	0.24588954
LINC02055	0.28240734	0.28869912	0.26226	0.24346805
LRRC77P	0.06986501	0.19216295	0.0712574	0.14481285
SNX30	0.15163364	0.16536963	0.16734833	0.21014
TFPI2	0.037346013	0.09005558	0.014567056	0.026182799
CCDC190	0.022442393	0.0125050545	0.20905115	0.095918536
AC092640.1	0.07933643	0.043633904	0.035697315	0.01025532
BPIFB2	0.011255083	0.15165457	0.55493784	0.013918824
SOX5	0.4735566	0.70830363	0.5624485	0.47901025
FBXO32	0.90391546	0.5445672	1.1568801	0.8519128
NKAIN2	0.048841372	0.2104652	0.0792457	0.11955685
IL20RA	0.06713228	0.043375775	0.14213474	0.08105692
SORCS1	0.08963414	0.11750956	0.18004052	0.12202471
EPHB2	0.22078422	0.1346679	0.33780658	0.39944145
PID1	0.22197472	0.25311056	0.23563196	0.25274777
ADGRL3	2.4034655	2.0117965	2.473359	2.5704498
INMT	0.044033177	0.03604067	0.2683804	0.06260977
PCDH11X	0.46783265	0.04572513	0.25482497	0.09462415
TOX	0.24454182	0.23361471	0.22646494	0.21088234
IL1RAPL2	0.23481454	0.2694929	0.24177769	0.17992859
EMP2	0.18177596	0.1570856	0.17797253	0.1641034
GRM5	0.13480227	0.10036999	0.367129	0.18117252
PLA2G5	0.31123447	0.28022268	0.4758284	0.6302595
ICAM1	0.09626712	0.15843289	0.13652235	0.11053589
ACSL4	0.2491665	0.32633063	0.34284738	0.39395997
DOCK3	0.6663177	0.38053918	0.9126294	0.81541145
KCNQ3	0.13969897	0.18695737	0.15381473	0.19177988
RIPOR2	0.2224481	0.17922847	0.3624266	0.3280781
LINGO2	0.19925095	0.020170106	0.16314785	0.13590081
LINC01876	0.09941174	0.26816264	0.13417876	0.3018831
PTHLH	0.026188571	0.031051252	0.0054986766	0.09969866
GRIP1	0.20084134	0.3411823	0.17810953	0.4245416
BMP6	0.1510568	0.046985805	0.11239371	0.1881044
LINC02006	0.18130809	0.01913418	0.09957014	0.026250893
KRT17	0.14721729	0.19716723	0.44617376	0.30151403
AC015687.1	0.09685936	0.11728707	0.014481492	0.19275796
ELAPOR2	0.17998542	0.1569082	0.14139865	0.20366392
AC114971.1	0.22368425	0.096555516	0.09922614	0.19580604
TLL1	0.071702026	0.10955763	0.18029855	0.1508833
ITPRID1	0.040437445	0.018703777	0.348466	0.14078687
HS3ST2	0.49308002	0.35088298	0.68997395	0.6284463
CACNA1C	1.6416305	1.2155625	1.8438929	1.8369446
STK32A	0.080954164	0.14790232	0.0	0.25241023
BARX2	0.011637529	0.019426912	0.03034028	0.26032495
RMST	0.15889464	0.072379574	0.030513635	0.08300642
SLC22A3	0.18337888	0.1897555	0.28646323	0.2097803
RND1	0.08036391	0.06698498	0.0	0.022175983
LGR5	0.10009273	0.019768804	0.040330317	0.23896633
AC044893.1	0.02040254	0.031937838	0.008174172	0.16729097
KCNMA1	2.2194686	1.2220781	2.1069605	2.500162
C9orf116	0.7390234	0.5782733	0.7555722	0.74078953
TPH1	0.021411654	0.03988072	0.020683877	0.064068586
BMPR1B	0.18909766	0.23999953	0.17587201	0.28336242
CRIM1	0.50709146	0.7404657	0.5903449	0.5276814
AC093916.1	0.047717527	0.0021482077	0.120812155	0.07504857
FSTL4	0.060131863	0.0	0.1490434	0.10169337
HHLA2	0.076995306	0.08828237	0.008223016	0.21370082
CSF2	0.0009678271	0.025129987	0.12369293	0.004155922
ACKR1	0.08355954	0.034822173	0.09937577	0.044475526
AC013652.1	0.09174522	0.15151389	0.21183734	0.25704947
UST	0.23232195	0.36172193	0.36859128	0.29028916
SAA1	0.049677193	0.1639099	0.16114345	0.3132491
MAGI3	0.2757321	0.30715588	0.31338167	0.34062135
WFDC21P	0.0057921596	0.092270516	0.13012616	0.12192814
AL355499.2	0.050530523	0.116300635	0.0579439	0.060148668
CSRP3-AS1	0.03302642	0.042418003	0.056870695	0.060014103
SUGCT	0.6201172	0.33749992	0.9695417	0.93045276
CHIA	0.0048106117	0.06253796	0.00080366794	0.08072298
FABP4	0.051062282	0.10238768	0.108379126	0.260576
ARMC4	0.08184511	0.09971994	0.25564396	0.18868263
CFAP70	0.09322465	0.14983027	0.1293875	0.20532523
AC078923.1	0.07888909	0.060970277	0.1199462	0.08657
UNC5D	0.03976198	0.27423757	0.12691587	0.1945176
UGP2	0.30216703	0.36021286	0.35147405	0.33482397
DCC	0.12469559	0.15628311	0.36267322	0.24816175
NR3C2	0.30499902	0.20031744	0.19470723	0.22169518
EPB41L3	0.26715013	0.29656157	0.30340943	0.23523347
AC084816.1	0.16133311	0.07846105	0.09789277	0.2845375
CD36	0.26037586	0.15124269	0.2203532	0.19751126
RBPJ	0.33037868	0.51054627	0.4239204	0.5537421
HMCN1	0.40269467	0.35794923	0.3828008	0.4225994
TWIST2	0.26824623	0.18204518	0.0996909	0.20522252
LINC01088	0.59569323	0.601451	0.45505318	0.47483456
AFF3	0.18646377	0.1923469	0.21170416	0.2026356
LINC01290	0.11535468	0.023152547	0.09210701	0.09103433
CROCC2	0.19142619	0.0010341526	0.1997879	0.02296318
HDAC9	0.43857563	0.42357498	0.63266426	0.65374094
SCN3A	0.42417225	0.23205644	0.16237162	0.7391863
PELI1	0.1129352	0.39062035	0.24907829	0.17299037
LSAMP	0.30911294	0.49596277	0.36725178	0.359696
KCNE1	0.31590143	0.20060611	0.25290835	0.3479798
TM4SF4	0.0071946154	3.1079235e-05	0.00083905744	0.0385
KIRREL3	0.0627802	0.124329515	0.14535256	0.10125945
ATP12A	0.087994836	0.030703401	0.057792038	0.16248918
CFAP251	0.13710167	0.031594817	0.048028816	0.14360876
TNIK	0.30113557	0.3715373	0.3256164	0.4419862
CHSY3	0.31304502	0.5477311	0.43465802	0.4443118
SLC5A5	0.020741506	0.027548084	0.03352097	0.03540379
MIR31HG	0.13816161	0.10691933	0.15559937	0.34889778
NRXN3	0.5146279	0.5496198	0.6113559	0.5297335
MTHFD2L	0.22535229	0.14251661	0.09405122	0.14075561
RANBP17	0.16013545	0.34696302	0.2673502	0.2576917
AC136431.1	0.05708348	0.043649383	0.020031538	0.15484066
AC093912.1	0.13808307	0.14069636	0.17698078	0.18533969
FGF7	0.13872297	0.30165777	0.27134982	0.46054313
ESM1	0.02810999	0.012664955	0.0041914294	0.012064278
SERPINB11	0.081267975	0.011942075	0.17217313	0.06357753
GREM1	0.23698142	0.11863789	0.5210874	0.5138755
PTGS2	0.18441595	0.04100325	0.09988769	0.119768046
SERPINI2	0.19789818	0.12830137	0.24072768	0.23509458
ADAM12	0.16799173	0.1968379	0.25782168	0.43152198
FMO5	0.18679802	0.04423827	0.13805415	0.21671294
NREP	0.21667188	0.2758169	0.3048728	0.3414952
MMP10	0.017092567	0.004367739	0.008334728	0.016607892
ATP8A2	0.10296717	0.18634427	0.27193934	0.19163816
ADAMTS6	0.31456405	0.34719187	0.445383	0.3578227
COL3A1	0.29304168	0.5174512	0.47703478	0.6773386
TACC2	0.3965332	0.27522483	0.31641388	0.38366264
SORCS2	0.082491286	0.13456099	0.00044803397	0.21313599
C4BPB	0.024380384	0.08265041	0.009858254	0.07850526
SPATA17	0.096397184	0.14381117	0.13367568	0.21043459
GLCCI1	0.27645573	0.31461984	0.44922435	0.27999166
DRAIC	0.10630877	0.29374328	0.16404079	0.1632977
FREM2	0.10705146	0.112198666	0.09763178	0.06859783
BICDL1	0.12926707	0.076438524	0.1790598	0.20408222
COL4A3	0.20532955	0.25939298	0.22871538	0.22998384
AC093865.1	0.10145628	0.17098731	0.29492337	0.26686934
CCL19	0.107655495	0.12632914	0.10407885	0.16326156
C8orf37-AS1	0.16667475	0.078612305	0.17920938	0.22746965
THRB-AS1	0.05797065	0.053035796	0.073161095	0.20805608
EDN2	0.08400722	0.03801823	0.048550393	0.12767008
FANK1	0.097174324	0.18020146	0.07927628	0.13151444
ROR1	0.4854892	0.33133498	0.51651806	0.58590364
CACNA2D2	0.07201811	0.12643471	0.07828644	0.07969506
DCLK1	0.821228	0.69330055	0.63723695	0.96064603
EGLN3	0.11138854	0.19999714	0.1756755	0.17284037
RIMS2	0.102006555	0.27613905	0.20226358	0.23838322
AC087633.2	0.09990766	0.007024944	0.13722958	0.076090425
PIP5K1B	0.1425099	0.21106963	0.15341552	0.14924634
MLLT3	0.26785275	0.3986486	0.2779559	0.36970365
ACMSD	0.0061725876	0.0060284985	0.005590249	0.03924589
AC005165.1	0.18056579	0.13547167	0.19084111	0.2940118
RFTN1P1	0.034757227	0.08639167	0.018788654	0.10756212
PRG4	0.015794486	0.08568782	0.12647037	0.0076430375
FGF2	0.3187025	0.16427742	0.14764152	0.3115807
