gene	stage0	stage1	stage2	stage3
CD38	0.084886186	0.13211004	0.12590134	0.18536538
COL1A1	0.072863415	0.4935856	0.35975832	0.64255166
WIF1	0.17872137	0.17744954	0.18100221	0.13575344
XKR4	0.03473969	0.0009493566	0.4519483	0.13654518
AC109466.1	0.09417604	0.1050899	0.08061623	0.07929542
MIR100HG	0.09321956	0.19240038	0.22900331	0.3132233
POSTN	0.10124699	0.27316085	0.17686215	0.4698527
FGF13	0.09691526	0.20097584	0.28598118	0.22166018
PEBP4	0.14814135	0.14303833	0.064973265	0.07199031
FGF14	0.39972803	0.5499178	0.4092303	0.47974128
PAPPA2	0.07435248	0.028607847	0.08774232	0.15524046
CLIC5	0.18125065	0.20641501	0.11526114	0.06326232
SLC35F3	0.018603103	0.2261889	0.14597994	0.100887924
EGFEM1P	0.98625386	1.1505626	1.0822116	0.6577298
AC117453.1	0.050274212	0.12701868	0.12428	0.24373351
HMGA2	0.032955077	0.016892312	0.06327853	0.20269449
ALPL	0.04984537	0.16018145	0.10261854	0.07144124
AC130456.2	0.11857537	0.08695233	0.14847808	0.19039585
CDH6	3.8905537	3.9595873	3.613893	3.0452898
PAPPA	0.10214187	0.078537144	0.14711909	0.32044867
CXCL9	0.24438351	0.3542722	0.2880215	0.25917053
NRG3	0.18866314	0.12693831	0.1447684	0.10966265
AL138701.2	0.0149357775	0.15628734	0.076834634	0.049205426
SHROOM3	0.36409733	0.47822344	0.36394396	0.35659376
MYH11	1.5268384	1.7040895	1.3845105	1.2613753
GRK3	0.26320794	0.5017628	0.3276877	0.42036715
RALYL	0.0706529	0.08408225	0.2085023	0.08946143
MROH9	0.25444996	0.24586956	0.13326903	0.21925797
ENPP1	0.018106496	0.20373592	0.007306148	0.11710105
FN1	0.19417766	0.31712493	0.27065006	0.46398926
FER1L6	0.023199607	0.06892218	0.061688762	0.17309943
KCNJ15	0.16860092	0.22860177	0.13575841	0.13154742
CYP2B7P	0.1927228	0.1637139	0.08614403	0.26538774
HS6ST3	0.031802088	0.18613754	0.011021021	0.28529435
ITGBL1	0.19485399	0.2761489	0.32781616	0.45236582
DNAAF1	0.045209922	0.14943029	0.25361183	0.20221409
STEAP4	0.18430048	0.33717132	0.19286084	0.28959736
VTCN1	0.0027562354	0.0	0.005035016	0.11555473
ST6GALNAC5	0.18846121	0.15777706	0.11850272	0.16226645
MICAL2	0.23343809	0.25176495	0.18249974	0.26570258
ITGB6	0.15279144	0.25326177	0.25907156	0.17659047
LNC-LBCS	0.104230285	0.13796155	0.16438855	0.22937094
MYO3B	0.027571581	0.09149773	0.16994052	0.30670145
AC012574.1	0.0039660595	0.019351587	0.06930762	0.020538455
AC012078.2	0.017465746	0.07401698	0.016671456	0.21477535
SCGB3A2	0.12585464	0.61748827	0.10858023	0.21133494
ANKRD28	0.19503571	0.28552476	0.30761695	0.3269364
CLDN10-AS1	0.020078724	0.0032582826	0.062258888	0.06564304
CAMK1D	0.41084483	0.540897	0.4141416	0.4132032
ADGB	0.11800847	0.15235639	0.075098656	0.16170342
SMOC1	0.0061068404	0.031464435	0.020600863	0.11300288
CPNE4	0.078907974	0.12190526	0.18643221	0.19871208
ERBB4	0.1833777	0.1530046	0.13663135	0.16037248
DTHD1	0.090179086	0.18842883	0.23251092	0.21529013
LINC01435	0.02089315	0.22418861	0.018465389	0.15298323
CDH4	0.029305175	0.003429421	0.06724443	0.09868315
NTN4	0.2143834	0.42889583	0.26386437	0.22165261
AC069277.1	0.07529345	0.12075738	0.07589387	0.111938536
CFAP43	0.1669533	0.24039432	0.1455299	0.22407354
EPHA4	0.11716639	0.23117153	0.11017748	0.21522471
CCBE1	0.20926443	0.3931805	0.20189625	0.19576782
AC009570.2	1.6926095	1.8308753	1.8567891	1.4867561
CNTNAP3P2	0.03639906	0.15351821	0.024720129	0.120325804
CD55	0.25387284	0.26200205	0.24619019	0.36596617
LAMA2	0.89858544	0.8154533	0.84351164	0.696051
NFATC2	0.05245621	0.1661325	0.14526781	0.20712107
PCDH9	0.13841115	0.19015838	0.11271629	0.18785621
AC104162.1	0.0778075	0.13940816	0.15540321	0.1387294
CYP7B1	0.18009728	0.3818003	0.24023017	0.35573336
PARM1	0.28797013	0.41172916	0.16476317	0.26745075
LMO3	0.19850145	0.2507243	0.16526681	0.1942596
EFNA5	0.28100136	0.33561307	0.24870563	0.23356177
GRM8	0.1638813	0.023939967	0.0008525643	0.025346594
NLGN1	0.13811654	0.0846865	0.16922182	0.22310798
HOPX	0.24664317	0.123655915	0.064347975	0.11545999
AP002989.1	0.05419906	0.0036635932	0.011129209	0.1414099
AL356234.2	0.415934	0.45092762	0.5897842	0.54061836
RGS6	0.11489201	0.07105271	0.2744905	0.2919365
RASEF	0.074757814	0.13632756	0.06673262	0.18348232
ATP13A4	0.30198944	0.28667602	0.16191974	0.23501936
C8orf34	0.16705358	0.21243072	0.1342467	0.21874
LINC02147	0.14167845	0.17836778	0.3369461	0.2632886
FTO	0.35492367	0.37350473	0.23833223	0.4404699
AP003025.2	0.05925243	0.0	0.048839275	0.017130516
CFTR	0.18426892	0.31024978	0.111719765	0.17800723
RARRES1	0.12520246	0.14814508	0.118842825	0.14717881
MIR646HG	0.10441116	0.113727994	0.14244725	0.22837855
SLIT3	0.37567717	0.4412209	0.3352324	0.5202933
TANC2	0.21483262	0.1753251	0.17322949	0.22797535
ADAMTS9	1.1235228	1.1438409	0.90153295	0.91731066
IGLC7	0.24700572	0.4402271	0.31466806	0.24986136
CDH20	0.16852483	0.10452293	0.08512476	0.1276236
LPIN2	0.17939998	0.20623884	0.13782722	0.2157815
AREG	0.10992979	0.14708707	0.10513687	0.46038312
HS6ST2	0.0584468	0.24055548	0.11623503	0.3620836
ATP2B4	0.23573595	0.30302325	0.23634882	0.22151032
SPAG17	0.12604909	0.20531346	0.17539288	0.14659595
SGMS2	0.09879922	0.17841403	0.123989314	0.19475783
AC025580.2	0.059042443	0.08221628	0.024991687	0.08543262
ZFPM2-AS1	0.18334346	0.20644791	0.42672518	0.4320774
LDB2	0.10056129	0.05642953	0.07255134	0.10684869
SLPI	0.17287932	0.5556734	0.21135661	0.32905072
AC010998.1	0.17240597	0.1640379	0.07427828	0.03595451
DNAH6	0.16714254	0.28180122	0.1805656	0.12937942
BTBD9	0.19358025	0.1728681	0.07276436	0.18881977
ABCA13	0.070309006	0.15439253	0.10941433	0.1848628
TENM2	0.094507895	0.05094182	0.38535455	0.16977179
COL1A2	0.3411563	0.7439602	0.6311301	0.7895963
NYAP2	0.07427293	0.30789095	0.090791844	0.043657742
NRXN1	0.055256937	0.07180551	0.15569468	0.1295529
GPR39	0.09251002	0.15215306	0.09530566	0.21745549
ECT2L	0.062595144	0.1870864	0.17843793	0.13058203
LMO7	0.21504024	0.28611156	0.14915703	0.20070893
LHFPL3-AS2	0.100534804	0.1545229	0.20073225	0.1442989
ZBBX	0.10484679	0.12962632	0.16768636	0.1780986
VWA3B	0.041000795	0.16735025	0.12073581	0.120128036
IGF2BP3	0.030914525	0.005963577	0.11653544	0.089492545
ESRRG	0.110968225	0.1924817	0.17678936	0.21692465
LAMA3	0.26882443	0.12574047	0.16723195	0.173438
GPM6A	0.22911833	0.10750053	0.203029	0.038275268
LINC01632	0.011811097	0.0137240095	0.121029474	0.03193604
SLC7A11-AS1	0.0045102057	0.18228911	0.16354905	0.02532908
NEDD4L	0.1202563	0.10419452	0.07846838	0.07469097
AC010197.1	0.06733998	0.04659813	0.06376766	0.1398119
AC073114.1	0.29777387	0.3008393	0.1665885	0.32758787
LRRC4C	0.13066538	0.16798319	0.20123741	0.20499372
AC113137.1	0.14495845	0.031061096	0.18178368	0.22169507
AC093817.2	0.025787666	0.1272436	0.21331143	0.18810454
LINC02532	0.0032034102	0.13988361	0.033880785	0.0018268735
COL11A1	0.088688985	0.15957652	0.1826667	0.30860513
MUC6	0.005510094	0.002139169	0.01052945	0.019277066
LUZP2	0.5260655	0.53164625	0.48439136	0.43384758
LINC01091	0.16577223	0.42186365	0.29529056	0.1749993
PLCXD3	0.11564005	0.098214276	0.08131726	0.07000694
RCAN2	0.7705564	0.7746115	0.6991307	0.6708145
MECOM	0.1044928	0.09622634	0.07986176	0.095113516
SELE	0.023160135	0.28538018	0.110251576	0.18606853
LAMB3	0.046747014	0.080966644	0.08400159	0.086701564
PCAT1	0.10166443	0.22764492	0.11894355	0.20967951
TGFB2	0.42269653	0.8601263	0.38914314	0.54845876
AC112206.2	0.16015492	0.116249256	0.1765797	0.098495014
CCDC30	0.22731982	0.19180532	0.13325985	0.20104209
IGF1	0.07996688	0.051522523	0.21417542	0.30240706
AC011287.1	0.16240093	0.26753896	0.18230382	0.21027473
HAPLN1	0.79453844	1.0966619	0.65161055	0.6635697
KIAA2012	0.045999885	0.1475865	0.0626269	0.1310013
ADAMTS16	0.0715864	0.08068433	0.10003776	0.04194998
LONRF3	0.0971308	0.17979479	0.13164935	0.20623235
GPRC5A	0.17516258	0.3010244	0.2048706	0.15505157
DNAH5	0.1775708	0.1705171	0.16599786	0.3002882
WT1	0.013139564	0.0	0.0017041538	0.16541544
NAPSA	0.15414731	0.42092833	0.1807884	0.18188594
AC022325.2	0.19211443	0.14508164	0.17435268	0.031320706
NCAM2	0.15042506	0.34777132	0.17842428	0.26250476
AC019211.1	0.03629939	0.0011540322	0.100093804	0.21884993
DIAPH3	0.11971878	0.14244051	0.13595618	0.1391898
LINC02055	0.110669725	0.20460618	0.14666703	0.09213387
LRRC77P	0.20069699	0.40646008	0.2014553	0.403553
SNX30	0.15728052	0.16977167	0.12567241	0.20625594
TFPI2	0.19163333	0.4011466	0.15656598	0.10262686
CCDC190	0.06529629	0.037899315	0.1523945	0.045445427
AC092640.1	0.03977768	0.047297683	0.0	0.038674183
BPIFB2	0.063186586	0.28182575	0.19030523	0.05679663
SOX5	1.071301	0.9941525	0.9838886	0.89930713
FBXO32	0.23810932	0.18711892	0.21307166	0.35570407
NKAIN2	0.06047165	0.08179722	0.03249724	0.15824528
IL20RA	0.11397895	0.04813054	0.0015282211	0.101014875
SORCS1	0.06656602	0.079580896	0.14665736	0.13189492
EPHB2	0.03526126	0.08972336	0.15945207	0.16531776
PID1	0.27042326	0.276612	0.21217033	0.2401336
ADGRL3	0.37609735	0.31911463	0.24526212	0.64326763
INMT	0.16285208	0.10607671	0.15961346	0.124780044
PCDH11X	0.12848161	0.03972969	0.13879637	0.075112544
TOX	0.16540687	0.18180655	0.08965204	0.16646722
IL1RAPL2	0.08937718	0.16636544	0.22787903	0.3006204
EMP2	0.15468824	0.16774899	0.10078384	0.17090853
GRM5	0.031865466	0.0047759293	0.23876041	0.093993284
PLA2G5	0.26035342	0.25687933	0.2807083	0.3735221
ICAM1	0.102628544	0.24762961	0.10882904	0.082157664
ACSL4	0.19285363	0.21208392	0.17017823	0.27611834
DOCK3	0.24105728	0.21003625	0.33311468	0.24428622
KCNQ3	0.08055476	0.08587542	0.09919709	0.29620135
RIPOR2	0.24944356	0.15693015	0.1991353	0.30417892
LINGO2	0.040064044	0.031955432	0.019111367	0.09052384
LINC01876	0.09439239	0.1988911	0.2277983	0.22169696
PTHLH	0.0016528519	0.0	0.00444615	0.028236715
GRIP1	0.05043321	0.18748295	0.15195134	0.2725961
BMP6	0.099696435	0.09060181	0.08145161	0.17284335
LINC02006	0.16766644	0.04862269	0.20260489	0.06633966
KRT17	0.020090722	0.23048815	0.17803834	0.11385844
AC015687.1	0.17340578	0.09384859	0.1456467	0.24000019
ELAPOR2	0.24031135	0.21476714	0.15055396	0.23612748
AC114971.1	0.05981094	0.0033182958	0.11400711	0.07741052
TLL1	0.14167115	0.11648254	0.07429679	0.16178386
ITPRID1	0.0033534516	0.108014904	0.0064470293	0.056246504
HS3ST2	0.093121566	0.06379085	0.3752013	0.23222087
CACNA1C	0.87422407	0.9602551	0.86802924	0.8537249
STK32A	0.069326974	0.10457142	0.29333568	0.23776028
BARX2	0.13503516	0.11918208	0.16636992	0.18271871
RMST	0.22878438	0.11719466	0.1355531	0.16679038
SLC22A3	0.17562945	0.20570756	0.15960667	0.14264737
RND1	0.045459416	0.110894255	0.0989946	0.0025392615
LGR5	0.05196967	0.015890136	0.04556023	0.13059576
AC044893.1	0.009834626	0.00033730018	0.011073382	0.023922622
KCNMA1	0.13837998	0.23976266	0.3273735	0.45719287
C9orf116	0.12580831	0.15017097	0.12309333	0.1938325
TPH1	0.024322005	0.063937016	0.051576447	0.100990236
BMPR1B	0.14079194	0.22955868	0.25361684	0.32854807
CRIM1	1.090123	1.1478955	0.86976653	0.8598022
AC093916.1	0.020107046	0.21256097	0.15320742	0.07309611
FSTL4	0.13723442	0.025581924	0.033151858	0.10023934
HHLA2	0.068394005	0.077729166	0.08338449	0.0912181
CSF2	0.004983645	0.009083278	0.017496243	0.02543916
ACKR1	0.07984762	0.00027701183	0.08306382	0.058002416
AC013652.1	0.10938826	0.22062813	0.14275926	0.26248625
UST	0.27106294	0.4201143	0.375712	0.25672838
SAA1	0.080673374	0.001931942	0.08966347	0.1492832
MAGI3	0.37225732	0.39077213	0.39826846	0.2739697
WFDC21P	0.046638355	0.1916991	0.23608954	0.15732574
AL355499.2	0.24433717	0.23963389	0.1979162	0.057290226
CSRP3-AS1	0.046716534	0.07483801	0.17087838	0.052618016
SUGCT	0.11554577	0.18921857	0.16502328	0.29622716
CHIA	0.03946279	0.002976913	0.0604934	0.0027827984
FABP4	0.2795086	0.31240088	0.09639415	0.31846672
ARMC4	0.095132776	0.1849358	0.18219864	0.09522471
CFAP70	0.056903314	0.08889947	0.18603498	0.16874173
AC078923.1	0.04567176	0.049121644	0.18573286	0.047899663
UNC5D	2.4343708	2.6436398	2.7609797	1.742394
UGP2	0.26211923	0.3231599	0.19822107	0.21831991
DCC	0.1661942	0.11574938	0.22961946	0.12892166
NR3C2	0.23343816	0.34880432	0.1889102	0.21791986
EPB41L3	0.23922954	0.2189899	0.15278944	0.23297867
AC084816.1	0.05698916	0.06145759	0.18198569	0.08868311
CD36	0.29782242	0.24736111	0.2306967	0.21866578
RBPJ	0.36615402	0.48949787	0.32670692	0.42606553
HMCN1	0.19561313	0.3617081	0.35527638	0.34558088
TWIST2	0.17752996	0.29775918	0.12355985	0.098666124
LINC01088	1.3731406	0.8744587	1.0241753	1.0360541
AFF3	0.16006482	0.17253914	0.09307747	0.12800628
LINC01290	0.13805316	0.1115904	0.0997673	0.04025492
CROCC2	0.056987826	0.05533556	0.005423778	0.0886107
HDAC9	0.12939341	0.2591243	0.1592933	0.2607129
SCN3A	0.039447002	0.23085165	0.025852907	0.23559508
PELI1	0.2212996	0.27385938	0.15760581	0.21036255
LSAMP	0.47972482	0.4948639	0.34469107	0.34618893
KCNE1	0.15759027	0.15911159	0.20202607	0.19746093
TM4SF4	0.0031894431	0.08123896	0.0	0.005558604
KIRREL3	0.039557174	0.11044898	0.011701032	0.1415266
ATP12A	0.072079994	0.0017058017	0.0011728514	0.14089072
CFAP251	0.13300924	0.09395007	0.1985068	0.14394967
TNIK	0.23245054	0.24890552	0.1499628	0.24550997
CHSY3	0.18756852	0.32815573	0.33261633	0.43075475
SLC5A5	0.042674012	0.09492925	0.02274333	0.173282
MIR31HG	0.02001138	0.037840933	0.017828096	0.5455949
NRXN3	0.33411914	0.31181464	0.30831844	0.39487523
MTHFD2L	0.18808572	0.2766642	0.2561892	0.22823204
RANBP17	0.16582136	0.18021996	0.1860933	0.19228108
AC136431.1	0.056080397	0.011878231	0.013034157	0.1215623
AC093912.1	0.03133793	0.10768806	0.070739485	0.14906114
FGF7	0.09782136	0.050778724	0.29297632	0.30299625
ESM1	0.017745327	0.01855341	0.11716919	0.027767261
SERPINB11	0.027114224	0.40017125	0.024462605	0.048572227
GREM1	0.038734242	0.013598139	0.027246522	0.15326506
PTGS2	0.058711924	0.3612221	0.087062396	0.20339337
SERPINI2	0.088709034	0.31092355	0.14925623	0.18914807
ADAM12	0.12449893	0.32202438	0.20872256	0.3448036
FMO5	0.21692649	0.057009783	0.09950771	0.106770076
NREP	0.1787285	0.24457847	0.43236583	0.25878465
MMP10	0.016336976	0.012546589	0.11487223	0.08338931
ATP8A2	0.036315635	0.12604187	0.03960181	0.12726307
ADAMTS6	0.10098654	0.14526555	0.10624066	0.23423196
COL3A1	0.12442312	0.5672978	0.32358465	0.73098046
TACC2	0.22156775	0.14721875	0.13250412	0.23685414
SORCS2	0.038073234	0.082028076	0.17922258	0.08529594
C4BPB	0.0049651535	0.086117096	0.058011137	0.08335672
SPATA17	0.11172035	0.30667385	0.11587167	0.24138309
GLCCI1	0.18743192	0.31219864	0.30106542	0.21087827
DRAIC	0.048757404	0.11409056	0.068614244	0.083232276
FREM2	0.12498437	0.17340478	0.067750596	0.030210562
BICDL1	0.057580035	0.15162003	0.111170605	0.17770998
COL4A3	0.28764603	0.22914879	0.13104239	0.17364168
AC093865.1	0.077698395	0.08949625	0.17275824	0.16301964
CCL19	0.09779116	0.18014775	0.09420023	0.13103062
C8orf37-AS1	0.11018236	0.19358857	0.14092945	0.217932
THRB-AS1	0.009702549	0.057389196	0.17081504	0.19864537
EDN2	0.042557344	0.02239943	0.022895373	0.08729899
FANK1	0.07990675	0.21622548	0.08898207	0.18513645
ROR1	0.21388033	0.17201197	0.2435123	0.24469283
CACNA2D2	0.120770045	0.10523956	0.0514323	0.11004091
DCLK1	0.09839191	0.076229915	0.15051056	0.38381198
EGLN3	0.11545326	0.09887473	0.06544306	0.066104256
RIMS2	0.140205	0.21264713	0.02342382	0.40813297
AC087633.2	0.035984628	0.13836443	0.02438314	0.07104272
PIP5K1B	0.20381422	0.26531762	0.26363143	0.18071496
MLLT3	0.41403535	0.5897287	0.5521956	0.4706664
ACMSD	0.04150236	0.068076365	0.07065236	0.010500964
AC005165.1	0.3492266	0.18853565	0.1367597	0.26312664
RFTN1P1	0.009228356	0.027871687	0.032582033	0.10571138
PRG4	0.053656038	0.24665244	0.12821111	0.20825906
FGF2	0.16037552	0.23167334	0.23618686	0.24553946
