gene	stage0	stage1	stage2	stage3
TTN	0.4622714	0.32740554	0.21032111	0.35941154
SPAG16	0.19176303	0.36408746	0.27035633	0.39332807
CDHR3	0.07099537	0.13522084	0.07258263	0.1469113
CPM	0.117917635	0.23591763	0.11964307	0.21282937
PACRG	0.12121357	0.14466944	0.28036645	0.35875335
LYZ	0.300771	0.3758022	0.3949379	0.32026273
ANK3	0.1307364	0.108218074	0.06390223	0.116658024
ABCA3	0.14542955	0.062500425	0.0791684	0.1525178
ADAMTSL1	0.19346611	0.40177262	0.36745054	0.18636118
DCDC1	0.05341521	0.16968626	0.11195155	0.2352416
CDC20B	0.00057232205	0.00019789369	0.0	0.12172229
KIF26B	0.3911091	0.22002093	0.5583649	0.54382855
LINC02889	0.10748251	0.3447184	0.09617701	0.18137732
GDF15	0.043321107	0.31485638	0.003403687	0.15352844
MEGF9	0.16389863	0.24936101	0.2516219	0.18390934
ACTG2	0.04444715	0.10613099	0.15197188	0.07019374
KHDRBS2	0.25358546	0.32654822	0.101371676	0.2097742
PRB3	0.025672566	0.33789924	0.13200064	0.028544145
SFTPA1	0.14366218	0.20654683	0.12849037	0.30501422
MIR924HG	0.088137716	0.26462522	0.4550977	0.22896907
AC007368.1	0.5709613	1.0893494	0.2881931	0.48476586
PDE4D	0.64473134	0.53468865	0.67911965	0.7074596
LINC01705	0.021936927	0.12679619	0.006093992	0.09133333
CFAP54	0.09333915	0.19723478	0.21702304	0.3230546
TIMP3	0.22678539	0.20328328	0.27377006	0.21518962
DNAH3	0.09631671	0.19857123	0.21393918	0.18408722
SNX25	0.41968292	0.522006	0.36530277	0.3992809
ROBO2	0.06730736	0.15730336	0.2255414	0.20255668
SLC6A14	0.09243054	0.1577156	0.0440305	0.013976314
VSIG1	0.17595994	0.07522775	0.10470416	0.11189117
ALOX15B	0.028965445	0.05775068	0.04886246	0.07866775
KAZN	0.11700985	0.21440932	0.080975495	0.2379216
STAP1	0.14231227	0.25626865	0.24035957	0.09414747
KCND2	0.14589615	0.1384764	0.13854955	0.1729638
LINC00578	0.05002016	0.2964588	0.16268137	0.1911674
CR2	0.33916605	0.31180653	0.3260747	0.46053812
AC027288.3	0.18961711	0.19924694	0.009692739	0.0359362
ITGB8	0.19148952	0.46937644	0.46229032	0.2931824
SGPP2	0.0817192	0.039911237	0.018845938	0.13839911
STK33	0.14531589	0.2629587	0.10248584	0.32815146
AC009133.1	0.031866923	0.12769547	0.10770102	0.14248851
CASC15	0.1721905	0.5553486	0.281032	0.42195165
LAMC2	0.15360807	0.29100585	0.09690341	0.14991675
CADM1	0.16343945	0.11273171	0.022503408	0.101683006
HHIP	0.1441726	0.026811585	0.07897136	0.049243193
EYA4	0.1408092	0.3220188	0.33662575	0.09853904
LMNTD1	0.116102315	0.14327405	0.0064118463	0.09348479
SLC30A8	0.054742593	0.011800148	0.0050921743	0.013774858
FAM155A	0.53272426	0.6902087	0.6815658	0.5775557
VEPH1	0.21387593	0.32799593	0.059735663	0.117166564
CP	0.0047385064	0.048235185	0.09330233	0.34221888
NOL4	0.037127685	0.04807519	0.055103548	0.17844103
LINC01937	0.096086845	0.16351108	0.028815076	0.1430992
MUC5B	0.0016948619	0.05667111	0.10389017	0.3000518
CHST9	0.060161605	0.21870573	0.078511484	0.2519339
RTKN2	0.21655624	0.18877426	0.1693234	0.021848518
TRIM5	0.004147672	0.13337009	0.17417106	0.22627342
ERICH3	0.051817957	0.25155616	0.03858624	0.19082242
CFAP46	0.04765132	0.11326146	0.0012136176	0.30980107
GPRC5D-AS1	0.16957764	0.24187092	0.33441725	0.18208654
MUC5AC	0.015613862	0.03859847	0.022689933	0.2871994
DMBT1	0.035607956	0.34398252	0.14145643	0.20314133
LINC01170	0.13994054	0.27600104	0.1349192	0.2628259
RELN	6.324517	6.0272593	6.4043093	5.755545
LANCL1-AS1	0.043003563	0.09656556	0.10518469	0.11530843
DNAH11	0.10609821	0.15855007	0.0572953	0.247862
ATP11A	0.2873045	0.38042942	0.22689551	0.31665
ZNF385D	0.8671508	0.8771453	1.0982016	1.1138955
MACC1	0.1200062	0.38034904	0.07434225	0.15143944
AL445584.2	0.037648704	0.16905585	0.0	0.32647586
TMEM164	0.25584194	0.24768992	0.1224335	0.19060513
AC083837.1	0.62293434	0.37104642	0.6545291	0.43679377
HYDIN	0.0045130355	0.20107684	0.031666614	0.13383073
SFTPA2	0.23454976	0.28738928	0.13914779	0.2674795
SLC5A8	0.0	0.101064965	0.0440209	0.031424064
BPIFA1	0.131311	0.1888699	0.22339126	0.2519779
CACNA1A	0.16877003	0.25786072	0.1759195	0.056616932
MYO16	0.08679849	0.16215792	0.11165324	0.103729665
CFAP47	0.11968345	0.13738781	0.002023735	0.26172602
CUX2	0.055231385	0.13035867	0.008978594	0.15677816
AHR	0.23814662	0.15145697	0.34113556	0.39972812
PDZRN4	0.5151453	0.28468806	0.41506597	0.5126601
RAB27B	0.0034114672	0.24653573	0.14501074	0.06427169
ANKFN1	0.059642926	0.1685737	0.051015045	0.20729823
ADARB2	0.006059277	0.0039163805	0.0	0.111198656
GRM7	0.00079366163	0.17344736	0.04547897	0.13318118
COL25A1	0.03552815	0.16936801	0.0020666174	0.30515695
AL357507.1	2.823075	3.35545	3.5723815	2.8963797
TTC29	0.06696111	0.12374551	0.10217949	0.116372444
CXCL10	0.05392425	0.020607797	0.003172857	0.08042707
DGKI	0.13333367	0.19632788	0.07376385	0.17122582
WDR49	0.114223234	0.40987396	0.13608228	0.3370991
DNAH7	0.11742007	0.2993915	0.09599331	0.20716985
PTGFR	0.10851675	0.12815545	0.20906842	0.11415876
ANKRD1	0.1036818	0.0071996185	0.19669382	0.03946839
SLC39A8	0.25370136	0.1029334	0.08040919	0.13370195
GPC6	0.18025665	0.21297026	0.21665971	0.25328687
SLC4A4	0.07435976	0.3512732	0.24672358	0.31943652
SLC26A4	0.1641207	0.24957094	0.13634792	0.15443076
ITGA11	0.0068792794	0.00124066	0.33278522	0.08563625
CD38	0.07794494	0.13839497	0.14769067	0.10416047
COL1A1	0.06417459	0.2357	0.29634312	0.7568272
WIF1	0.10580796	0.21692638	0.037655216	0.13748106
XKR4	0.059986666	0.10120686	0.0025933485	0.09818753
AC109466.1	0.054496024	0.14037567	0.008520878	0.006669662
MIR100HG	0.18372485	0.23784354	0.21136566	0.26990357
POSTN	0.12055798	0.2981131	0.23754321	0.3920862
FGF13	1.5492558	0.8964482	1.1654829	0.8824916
PEBP4	0.12614614	0.13877372	0.046973474	0.08641192
FGF14	0.034836937	0.29672015	0.099858865	0.22236829
PAPPA2	0.0	0.0039388128	0.0	0.053707156
CLIC5	0.10646005	0.086351156	0.040124614	0.04325831
SLC35F3	0.009222242	0.5202682	0.10042809	0.12746485
EGFEM1P	0.05737758	0.15432253	0.056018416	0.15805373
AC117453.1	0.012478386	0.010439184	0.016449232	0.10151609
HMGA2	0.0061092568	0.035218094	0.011507016	0.14440624
ALPL	0.038363285	0.03999268	0.033438392	0.08415701
AC130456.2	0.059276197	0.11181007	0.11099154	0.023167927
CDH6	0.04408948	0.1355818	0.13924028	0.09676618
PAPPA	0.06192798	0.21694905	0.21527216	0.14344318
CXCL9	0.015600296	0.043310277	0.014422406	0.011520581
NRG3	0.45601457	0.74823207	0.7444612	0.4943216
AL138701.2	1.1094398	0.66318846	1.0585345	1.2366886
SHROOM3	0.11792934	0.18360999	0.1510207	0.15010712
MYH11	0.12142265	0.19126624	0.14695321	0.17204118
GRK3	0.08014501	0.36715707	0.010498262	0.26576635
RALYL	0.11948122	0.089263186	0.18525384	0.14134896
MROH9	0.0078611	0.0023068544	0.09964781	0.14103489
ENPP1	0.07247027	0.33828437	0.25599536	0.06553787
FN1	0.5293922	0.65331006	0.6987729	0.7518922
FER1L6	0.006564167	0.024144653	0.026054917	0.020445567
KCNJ15	0.03435325	0.1902073	0.004080396	0.12739019
CYP2B7P	0.16417925	0.17463073	0.07531132	0.29802498
HS6ST3	0.05597824	0.32354394	0.016366793	0.18875675
ITGBL1	0.36887622	0.18831126	0.48172006	0.41486365
DNAAF1	0.039262168	0.075356156	0.07253815	0.13600332
STEAP4	0.13300915	0.08414676	0.11052621	0.17513824
VTCN1	0.015518155	0.017889624	0.001425787	0.17093596
ST6GALNAC5	0.27308378	0.11802604	0.0919176	0.04480773
MICAL2	0.6756856	0.42355385	0.48835105	0.52548283
ITGB6	0.043870773	0.20391782	0.12238293	0.2220523
LNC-LBCS	0.004074896	0.12405207	0.09102634	0.16582924
MYO3B	0.06077563	0.23041254	0.010842481	0.040330026
AC012574.1	0.058571015	0.0064517446	0.0073735593	0.0054763025
AC012078.2	0.012128587	0.0029276903	0.0049719675	0.261901
SCGB3A2	0.07656237	0.3669297	0.0952315	0.2030704
ANKRD28	0.2670358	0.36245275	0.19445112	0.27779746
CLDN10-AS1	1.2344615	1.6318631	1.1809196	1.3562775
CAMK1D	0.11893787	0.24869782	0.13446113	0.23782426
ADGB	0.02140686	0.07361482	0.05092106	0.23602065
SMOC1	0.9540694	1.1582646	1.2639753	0.81205237
CPNE4	0.098226614	0.36018065	0.12901852	0.24182497
ERBB4	0.25117868	0.3921527	0.16280508	0.3496303
DTHD1	0.05687303	0.106633104	0.13952799	0.16504578
LINC01435	0.0408719	0.0074381907	0.1268312	0.04672432
CDH4	0.036815975	0.006695249	0.0	0.006919499
NTN4	0.12957373	0.17422824	0.24429516	0.1613705
AC069277.1	0.04443381	0.038727246	0.16129032	0.019557163
CFAP43	0.15149775	0.06845359	0.071173154	0.22405967
EPHA4	0.11454664	0.19866765	0.08333852	0.055415746
CCBE1	0.11461208	0.22435392	0.15312251	0.16179542
AC009570.2	0.5553736	0.8283243	0.41220552	0.56889
CNTNAP3P2	0.37651384	0.4512588	0.5508806	0.4883583
CD55	0.2730416	0.43908608	0.17331398	0.19893543
LAMA2	0.1308701	0.15286067	0.2260084	0.30973813
NFATC2	0.3439673	0.71157074	0.3785264	0.45005646
PCDH9	0.2215928	0.34167352	0.27057937	0.12079426
AC104162.1	0.030921167	0.14815827	0.12024588	0.21765977
CYP7B1	0.091350995	0.22423112	0.049320452	0.1484803
PARM1	0.11683821	0.16825101	0.031641506	0.10435916
LMO3	0.28462556	0.30158004	0.12290811	0.21312675
EFNA5	1.2956816	1.358588	1.5122894	1.2240407
GRM8	0.096200354	0.0001328812	0.0	0.03387595
NLGN1	0.07777571	0.23867562	0.14749862	0.06887244
HOPX	0.12440582	0.08099093	0.0	0.14160231
AP002989.1	0.035552442	0.11830604	0.01227975	0.09745814
AL356234.2	0.056709073	0.017713469	0.027706288	0.002355935
RGS6	0.020401161	0.056151483	0.00041769657	0.05420693
RASEF	0.09875792	0.17952833	0.019907603	0.17053887
ATP13A4	0.3433208	0.2060949	0.054201726	0.14445363
C8orf34	0.094953634	0.19360265	0.073720865	0.22921059
LINC02147	2.6416817	3.100536	3.0234454	2.6960254
FTO	0.36174142	0.3785805	0.36059672	0.2775717
AP003025.2	0.005756496	0.0	0.0	0.0
CFTR	0.051372923	0.1432067	0.05159245	0.2175668
RARRES1	0.11619208	0.13154459	0.2658844	0.3072755
MIR646HG	0.13899788	0.22417045	0.19950868	0.15376215
SLIT3	0.16367565	0.042869776	0.18958016	0.13354144
TANC2	0.52448225	0.5975928	0.5733134	0.5835076
ADAMTS9	1.2859124	1.212031	1.1403155	1.1594678
IGLC7	0.17505468	0.061806526	0.20444252	0.13399391
CDH20	0.059003785	0.15640818	0.017023612	0.09531167
LPIN2	0.29481193	0.15822272	0.0	0.21100658
AREG	0.0669856	0.36573592	0.2164874	0.2948377
HS6ST2	0.005943718	0.21162647	0.0060244566	0.18597604
ATP2B4	0.33393228	0.5237843	0.2555015	0.39106002
SPAG17	0.1053173	0.29157346	0.113574736	0.34210804
SGMS2	0.21740805	0.17584826	0.15473138	0.24040425
AC025580.2	0.075978324	0.21261175	0.15439449	0.11836603
ZFPM2-AS1	0.46330506	0.47450474	0.7496658	0.7449012
LDB2	1.0739728	1.0232025	1.2457682	1.0130894
SLPI	0.17296481	0.4307993	0.13829647	0.43107334
AC010998.1	0.08057575	0.19798782	0.02272464	0.038077362
DNAH6	0.116013125	0.2480075	0.07071058	0.2920065
BTBD9	0.3646213	0.33867377	0.2456354	0.25646642
ABCA13	0.047281664	0.07840929	0.007034332	0.26100817
TENM2	0.0780981	0.13912243	0.21842049	0.0009678211
COL1A2	0.07652916	0.37070712	0.25980753	0.51833946
NYAP2	0.1437235	0.00010686499	0.04966902	0.0
NRXN1	0.04346361	0.09902792	0.057803743	0.115503624
GPR39	0.07000103	0.34722245	0.03522125	0.128033
ECT2L	0.07604648	0.03429916	0.07054544	0.1591663
LMO7	0.2344695	0.26701418	0.07125076	0.16652396
LHFPL3-AS2	0.08505902	0.17392057	0.10181245	0.08253897
ZBBX	0.02874139	0.10333469	0.0045004496	0.110528834
VWA3B	0.044975214	0.22441232	0.07459088	0.17190406
IGF2BP3	0.677643	0.7433684	0.7643554	0.52101105
ESRRG	0.07050687	0.13825458	0.01743355	0.12668751
LAMA3	0.2430252	0.2036311	0.18238553	0.13569945
GPM6A	2.3855894	1.9361328	2.6868756	2.1297164
LINC01632	0.017597388	0.037459042	0.0	0.103941076
SLC7A11-AS1	0.0348587	0.030014217	0.004261389	0.024114301
NEDD4L	0.17832533	0.16593339	0.15885772	0.16699196
AC010197.1	0.1240677	0.057392627	0.0	0.053795896
AC073114.1	0.4529688	0.2397581	0.2887083	0.40087315
LRRC4C	0.16359709	0.11503276	0.21390067	0.065297686
AC113137.1	0.027304241	0.014354077	0.040746406	0.22524118
AC093817.2	0.027497567	0.27057242	0.18293908	0.1465004
LINC02532	0.0026011523	0.0	0.1629773	0.005785513
COL11A1	0.12704015	0.11768797	0.4860338	0.080102734
MUC6	1.2329243	1.1063994	1.2380337	1.0993445
LUZP2	0.09995624	0.32153624	0.24619612	0.19158426
LINC01091	0.17701763	0.341974	0.1780418	0.28632435
PLCXD3	0.078717135	0.115145035	0.0429335	0.07906238
RCAN2	0.10669712	0.32752165	0.0686955	0.22600684
MECOM	0.16025366	0.116405815	0.047191724	0.20434701
SELE	0.10921368	0.1448998	0.10316203	0.08027459
LAMB3	0.0039264676	0.112882406	0.00036130485	0.07886193
PCAT1	0.18490589	0.35797787	0.12908868	0.12188045
TGFB2	0.97766554	0.6604399	1.0941795	1.1680595
AC112206.2	0.17069812	0.05993432	0.18692905	0.04736663
CCDC30	0.06275061	0.10442681	0.10492825	0.12826775
IGF1	0.8828088	1.159009	0.96355313	0.76974475
AC011287.1	0.27624795	0.26629955	0.374389	0.47655013
HAPLN1	0.002718832	0.010003197	0.009855538	0.09690974
KIAA2012	0.08769854	0.21928038	0.0060284087	0.1414267
ADAMTS16	0.0009640572	0.25012326	0.1684721	0.10699832
LONRF3	0.07809343	0.37938893	0.13788661	0.07687949
GPRC5A	0.14444233	0.27906615	0.042554498	0.1366906
DNAH5	0.091963656	0.27795932	0.09507939	0.2457736
WT1	0.014244635	0.0023590424	0.16714206	0.07576158
NAPSA	0.107136145	0.39472842	0.17953464	0.13725838
AC022325.2	0.09854067	0.03432608	0.04881744	0.059584387
NCAM2	0.16613144	0.31071678	0.17525049	0.2130872
AC019211.1	0.015111293	0.23612322	0.0069720033	0.156737
DIAPH3	0.10416264	0.1138805	0.09211308	0.20636135
LINC02055	0.04921147	0.17681672	0.0043282905	0.1648109
LRRC77P	0.07791754	0.13385601	0.019754099	0.12565134
SNX30	0.055714794	0.25258052	0.06218889	0.15578192
TFPI2	0.12863195	0.08120985	0.02865655	0.07237636
CCDC190	0.23404233	0.19744654	0.26305562	0.3003477
AC092640.1	0.06246978	0.12324173	0.0	0.065915816
BPIFB2	0.0034730732	0.0087178815	0.0014989355	0.00969921
SOX5	0.16560905	0.27869838	0.12699673	0.3491152
FBXO32	0.12513731	0.17834069	0.14557494	0.27317673
NKAIN2	0.13835594	0.22872102	0.3036699	0.16020282
IL20RA	0.15183407	0.04372829	0.0	0.116448
SORCS1	0.047385447	0.0047776555	0.006063161	0.18542583
EPHB2	0.11776604	0.021568166	0.14327858	0.27546692
PID1	0.14666271	0.30292732	0.08107015	0.11554117
ADGRL3	0.23913525	0.23282647	0.0	0.10574553
INMT	0.050981432	0.012915457	0.0083498815	0.022601759
PCDH11X	0.07186358	0.07254575	0.16828206	0.15454535
TOX	0.1175672	0.27896354	0.029570831	0.15150568
IL1RAPL2	0.091066584	0.118431374	0.03770478	0.14255711
EMP2	0.28980216	0.2321345	0.15263303	0.19069529
GRM5	0.0412975	0.023965871	0.12153672	0.16974758
PLA2G5	0.0039386554	0.23850948	0.038769145	0.18143557
ICAM1	0.10270743	0.09428313	0.0	0.062105473
ACSL4	0.183037	0.35867947	0.21419409	0.26904416
DOCK3	0.040531207	0.2948947	0.011815848	0.09207403
KCNQ3	0.09840112	0.16786218	0.18543899	0.17918622
RIPOR2	0.19343393	0.09464688	0.035548475	0.29061323
LINGO2	0.06315434	0.111793295	0.019715894	0.10529643
LINC01876	0.09405315	0.18279245	0.20067967	0.28791144
PTHLH	0.014098405	0.003826773	0.0063891364	0.10756056
GRIP1	0.10521775	0.2862566	0.03357348	0.25003874
BMP6	0.060011417	0.1612359	0.21081531	0.27095267
LINC02006	0.16543992	0.034837786	0.24682197	0.011761608
KRT17	0.01187852	0.18971893	0.08768079	0.31893104
AC015687.1	0.11989734	0.24933262	0.02428841	0.1483301
ELAPOR2	0.44645333	0.40849784	0.39383972	0.30636624
AC114971.1	0.024375826	0.21151628	0.1346622	0.069464736
TLL1	1.5458951	1.0832895	2.2218194	1.6024694
ITPRID1	0.40976122	0.5641092	0.54107946	0.50401014
HS3ST2	0.9721491	0.8072839	0.96552384	0.67303586
CACNA1C	0.15948118	0.20038974	0.12774667	0.15931354
STK32A	0.034458242	0.2413672	0.09117582	0.122940764
BARX2	0.000761638	0.010887915	0.0057790694	0.13570361
RMST	0.16287959	0.064585924	0.006408191	0.056907963
SLC22A3	0.20072728	0.1821462	0.030857986	0.1259364
RND1	0.00080295355	0.00090869464	0.19861598	0.0024182105
LGR5	0.061536018	0.1755469	0.07451807	0.070905775
AC044893.1	0.013671524	0.052931596	0.002648169	0.017869424
KCNMA1	0.14893584	0.5109147	0.22686918	0.29360366
C9orf116	0.008111424	0.012675252	0.0009822776	0.055550817
TPH1	0.0025706256	0.019446494	0.017945118	0.0058155856
BMPR1B	0.12262467	0.4307674	0.11102329	0.31879005
CRIM1	0.48086816	0.3307751	0.51495767	0.39791268
AC093916.1	0.00010708431	0.07271325	0.15097281	0.0
FSTL4	0.12943974	0.0065577016	0.16031016	0.006534338
HHLA2	0.0054735313	0.062310785	0.020707544	0.1445654
CSF2	0.003238559	0.0124068735	0.00706571	0.011889241
ACKR1	0.08112955	0.09639079	0.051798124	0.042122908
AC013652.1	0.15336208	0.09573807	0.094256595	0.34018868
UST	0.13851675	0.27098	0.10252347	0.27871624
SAA1	0.042011872	0.18917985	0.078831464	0.27708393
MAGI3	0.34786803	0.33707836	0.25945657	0.21443973
WFDC21P	0.008403596	0.0026848079	0.021089353	0.10556361
AL355499.2	0.09616833	0.045013085	0.0	0.0008344142
CSRP3-AS1	0.04996507	0.08665992	0.06414395	0.18604341
SUGCT	0.1717954	0.27985317	0.27707377	0.33589298
CHIA	0.053702183	0.006355215	0.0002823156	0.0065300968
FABP4	0.5013805	0.48534963	0.8714418	0.70818216
ARMC4	0.051875778	0.14236423	0.20219754	0.21146958
CFAP70	0.08039221	0.07529154	0.05588775	0.25813842
AC078923.1	0.0034459636	0.1936936	0.17361611	0.08968242
UNC5D	0.014843359	0.00550434	0.0	0.0
UGP2	0.61964405	0.5400985	0.824566	0.6474423
DCC	0.102187306	0.29059595	0.1735205	0.10432523
NR3C2	0.23047379	0.37650883	0.2436004	0.22608681
EPB41L3	0.33247963	0.27045953	0.25161	0.31108445
AC084816.1	0.015347423	0.037044127	0.19920713	0.11719146
CD36	2.0098507	1.6726449	2.1834624	1.5276313
RBPJ	0.33550432	0.3999778	0.24339125	0.36653355
HMCN1	0.18740511	0.4223787	0.1454477	0.44152713
TWIST2	0.089731164	0.004112089	0.13608207	0.13779397
LINC01088	0.16547848	0.41839835	0.28945932	0.19396207
AFF3	0.13621289	0.09637052	0.17456049	0.097391404
LINC01290	0.27059028	0.08437767	0.14800616	0.032166194
CROCC2	0.029206635	0.22979859	0.06893	0.13129626
HDAC9	0.19168332	0.32090628	0.2378177	0.22227427
SCN3A	2.7105122	1.8305372	2.1668203	2.737606
PELI1	0.24011417	0.3694462	0.19094068	0.2006343
LSAMP	0.3231629	0.3158875	0.18477556	0.3633288
KCNE1	0.18534328	0.019385573	0.0	0.2052257
TM4SF4	0.00017697038	0.0024412826	0.0	0.005590816
KIRREL3	0.09573362	0.020618984	0.01737237	0.030043194
ATP12A	0.02691771	0.044612285	0.028655563	0.1625519
CFAP251	0.09882014	0.30534986	0.32644963	0.172812
TNIK	0.2562493	0.30722922	0.19419514	0.2949367
CHSY3	0.84779674	0.6739052	0.9317872	0.744455
SLC5A5	0.024853332	0.021432508	0.011170287	0.056450855
MIR31HG	0.056407478	0.19534189	0.011876064	0.3871338
NRXN3	0.65354615	0.7303394	0.7737847	0.49005765
MTHFD2L	0.104468554	0.25107494	0.17274342	0.20135963
RANBP17	0.10550733	0.19958712	0.06018745	0.16201648
AC136431.1	0.031370595	0.51692885	0.05825751	0.12038848
AC093912.1	0.5170471	1.156456	1.1239009	0.58854544
FGF7	0.05612134	0.16379146	0.09310406	0.1660698
ESM1	0.009456331	0.22544476	0.16164896	0.13537227
SERPINB11	0.0069729863	0.019173395	0.0	0.019139275
GREM1	0.0044275085	0.0046318895	0.00019019187	0.13427858
PTGS2	0.013101274	0.2035262	0.23486832	0.15789305
SERPINI2	0.15668231	0.23429143	0.12140939	0.2757463
ADAM12	0.20799275	0.0946062	0.24483232	0.20823683
FMO5	0.14568155	0.09579836	0.19795421	0.17862228
NREP	0.20943642	0.3473491	0.20069844	0.18051785
MMP10	0.2626538	0.28675526	0.187652	0.31844115
ATP8A2	0.08853033	0.23559521	0.1396144	0.10973721
ADAMTS6	0.037098553	0.23730578	0.5166917	0.30217475
COL3A1	0.43456432	0.5918338	0.43039438	0.79666936
TACC2	0.1813825	0.14727421	0.065148324	0.16664036
SORCS2	0.051674027	0.31215334	0.0	0.24187522
C4BPB	0.00111659	0.0	0.0	0.003220825
SPATA17	0.043130472	0.17756964	0.06706254	0.23340037
GLCCI1	0.2231699	0.2622988	0.18516833	0.17323597
DRAIC	0.052456196	0.06309323	0.19922158	0.22401029
FREM2	0.18369392	0.21698529	0.039990857	0.053840615
BICDL1	0.07149694	0.06653609	0.0	0.08767433
COL4A3	0.11999447	0.24574065	0.10198638	0.07434839
AC093865.1	0.076137364	0.18608488	0.05132447	0.18176231
CCL19	0.021909868	0.05637774	0.00843618	0.025742907
C8orf37-AS1	0.032152317	0.1517303	0.13234052	0.10598299
THRB-AS1	0.0021949746	0.12567405	0.22353789	0.08403243
EDN2	0.0315532	0.02726986	0.022831807	0.022072593
FANK1	0.06790395	0.16806224	0.249823	0.174813
ROR1	0.22979736	0.3184594	0.21021032	0.24554041
CACNA2D2	0.028830813	0.06250268	0.00067338644	0.06878969
DCLK1	0.12077311	0.42173126	0.06663427	0.23796077
EGLN3	0.13638824	0.15525483	0.24662653	0.18020931
RIMS2	0.027349023	0.15530144	0.048390616	0.33507314
AC087633.2	0.78332	0.42859188	0.33878407	0.52168185
PIP5K1B	0.10898013	0.18842453	0.0	0.14491394
MLLT3	0.23856433	0.32821098	0.10906951	0.1833541
ACMSD	0.0	0.0	0.0	0.0025160813
AC005165.1	0.03517564	0.14887933	0.09263947	0.016533526
RFTN1P1	0.077076815	0.2184962	0.14241403	0.2081696
PRG4	0.02101384	0.08677831	0.12202701	0.05624966
FGF2	0.042167604	0.1005119	0.04296265	0.13582626
AL672167.1	0.0029270158	0.0058438852	0.0	0.0065238397
