gene	stage0	stage1	stage2	stage3
NEK10	0.120967545	0.16194013	0.13360415	0.20093763
PLD5	0.066355854	0.11764492	0.097779796	0.28285354
HPSE2	0.33979368	0.9313407	0.8886577	1.068583
FRMD5	0.03336568	0.19366658	0.1066854	0.20092073
AC046195.1	0.13027945	0.13296911	0.14163733	0.06710465
TMEM232	0.18076771	0.27370557	0.19761916	0.23742667
CCL21	0.044360004	0.083587304	0.077946216	0.135079
IGHD	0.05457996	0.13605261	0.08083017	0.050768603
PRB4	0.017919693	0.35120884	0.44991368	0.025616307
ACOXL	0.23768517	0.13557012	0.13912545	0.10834062
DKK2	0.05665251	0.15084016	0.07283995	0.09479598
LRRTM4	0.10927428	0.18573035	0.24024329	0.30641544
SFTPB	0.1389088	0.113541156	0.12663189	0.10209816
KCNIP4	0.15120327	0.13291603	0.13661876	0.1807845
CEMIP	0.19024348	0.29166734	0.3857181	0.34922498
LINC02388	0.10775927	0.14968607	0.24714348	0.5012797
P3H2	0.115908265	0.15311897	0.11361833	0.082329154
NEAT1	0.1840543	0.13074481	0.16280973	0.14631552
PGC	0.09264527	0.139019	0.080040164	0.17016238
SYT14	0.05002684	0.10570863	0.17481206	0.41233554
ZPLD1	0.07290555	0.12119575	0.073700756	0.15173563
CMAHP	0.2990892	0.43121317	0.35368562	0.27654013
LINC01811	0.10672081	0.047567952	0.1223671	0.04268627
ITGA2	0.2623908	0.5090366	0.6025059	0.7039447
COL8A1	0.26033348	0.44290367	0.40244165	0.58642995
TTN	0.24092618	0.275062	0.15978101	0.15177076
SPAG16	0.16731128	0.26610002	0.25073153	0.29513234
CDHR3	0.14840682	0.22623773	0.16432054	0.18096146
CPM	0.21795362	0.22219801	0.2047875	0.18456739
PACRG	0.10903747	0.15583964	0.1705261	0.19143757
LYZ	0.12344389	0.49866885	0.39662606	0.19937286
ANK3	0.16636583	0.18179181	0.16399582	0.12969632
ABCA3	0.14770831	0.13370582	0.12444578	0.08733856
ADAMTSL1	0.09017332	0.25808388	0.3231544	0.2930103
DCDC1	0.10644992	0.19456488	0.15551938	0.19390698
CDC20B	0.039048143	0.028017499	0.09773718	0.05103846
KIF26B	0.38287073	0.652351	0.570865	1.2006922
LINC02889	0.11574768	0.2266543	0.15374136	0.20294662
GDF15	0.023957111	0.12787691	0.07640195	0.14122832
MEGF9	0.18600243	0.2295904	0.18749434	0.19253284
ACTG2	0.038788326	0.15996487	0.10382618	0.2607004
KHDRBS2	0.13789286	0.1730079	0.12155618	0.1205707
PRB3	0.09929795	0.32687896	0.48320106	0.072863445
SFTPA1	0.26474887	0.3369475	0.18228003	0.20125987
MIR924HG	0.14238805	0.26477692	0.24214816	0.2929501
AC007368.1	0.027797857	0.04808457	0.08635093	0.17589237
PDE4D	0.19371162	0.10949077	0.18339331	0.14606327
LINC01705	0.06922589	0.112411894	0.21931672	0.8594999
CFAP54	0.115130894	0.19895115	0.17287673	0.18153253
TIMP3	0.4054765	0.34236002	0.2553715	0.28352347
DNAH3	0.09573564	0.10677861	0.13114367	0.14559995
SNX25	0.1806464	0.20254982	0.16173808	0.19960907
ROBO2	1.8941153	1.6885576	1.6779897	1.5418748
SLC6A14	0.101632595	0.16025104	0.13063234	0.09454354
VSIG1	0.028286785	0.04211266	0.08513796	0.07451156
ALOX15B	0.061584882	0.08263073	0.059964165	0.056728546
KAZN	0.67738664	0.8705505	0.7749051	0.721188
STAP1	0.11237637	0.09712435	0.14420629	0.16722848
KCND2	0.2744833	0.55883855	0.6264743	0.853575
LINC00578	0.25993043	0.64783514	0.60655886	1.03509
CR2	0.06751044	0.0705399	0.115940064	0.06699402
AC027288.3	0.14853014	0.08817272	0.089976236	0.10077329
ITGB8	0.2500745	0.43905464	0.3876199	0.58805776
SGPP2	0.06091697	0.12526572	0.08861949	0.117890134
STK33	0.1574227	0.22755672	0.17070052	0.21884742
AC009133.1	0.1159824	0.068437815	0.064880565	0.08826236
CASC15	0.2742779	0.693081	0.5902909	0.9195601
LAMC2	0.079085	0.11985229	0.053402163	0.17131183
CADM1	0.2767248	0.22423163	0.20085731	0.19208439
HHIP	0.2229753	0.11910182	0.14177658	0.097337626
EYA4	0.16678461	0.30278128	0.29082215	0.30462664
LMNTD1	0.07374733	0.11408034	0.0705337	0.14249134
SLC30A8	0.08430934	0.06628347	0.1865476	0.078214325
FAM155A	0.11613635	0.1916039	0.14979301	0.26182756
VEPH1	0.18352474	0.19303173	0.15559757	0.10542935
CP	0.07564373	0.18834725	0.1788548	0.20764452
NOL4	0.09178654	0.057341024	0.15192255	0.16563027
LINC01937	0.10171488	0.109510586	0.094772026	0.12322228
MUC5B	0.059270423	0.21364528	0.32469553	0.28468516
CHST9	0.09179821	0.20239139	0.1644162	0.20327276
RTKN2	0.36221132	0.24173889	0.2185961	0.076763704
TRIM5	0.060429476	0.22932115	0.12681961	0.21368451
ERICH3	0.075136274	0.111295775	0.11586207	0.15315478
CFAP46	0.05834809	0.0689588	0.079766735	0.13274913
GPRC5D-AS1	0.13288233	0.16106534	0.23645183	0.16525158
MUC5AC	0.054536395	0.136722	0.1575027	0.15560862
DMBT1	0.07093355	0.13708448	0.20012128	0.108700216
LINC01170	0.047951452	0.10570803	0.07318143	0.14266014
RELN	0.06814464	0.10527655	0.06962437	0.12248753
LANCL1-AS1	0.10148492	0.08860989	0.10480066	0.0767974
DNAH11	0.14238553	0.16722345	0.16589448	0.20174141
ATP11A	0.15518668	0.17837726	0.1301571	0.16896279
ZNF385D	0.100954235	0.38788384	0.30158085	0.43173546
MACC1	0.12463042	0.28532782	0.18750131	0.19119303
AL445584.2	0.053600844	0.11027291	0.02611704	0.16233233
TMEM164	0.19250594	0.22002828	0.18239495	0.19785084
AC083837.1	0.19284414	0.2908887	0.27523607	0.26225597
HYDIN	0.08042738	0.118319675	0.1207943	0.1283135
SFTPA2	0.28627318	0.3489695	0.15970382	0.18466371
SLC5A8	0.03821989	0.10764247	0.13038416	0.0792685
BPIFA1	0.050648186	0.10354816	0.06328219	0.29064992
CACNA1A	0.11646168	0.18278821	0.15443675	0.30328682
MYO16	0.34818208	0.55242103	0.5355644	0.6156114
CFAP47	0.096927516	0.15630107	0.16654617	0.1444948
CUX2	0.03154531	0.15027295	0.0840199	0.20786981
AHR	0.17724279	0.23109987	0.19269124	0.26148456
PDZRN4	0.10351442	0.1526272	0.17223434	0.24240652
RAB27B	0.07059656	0.14405376	0.11020683	0.17058413
ANKFN1	0.077300236	0.17708772	0.1554884	0.20116527
ADARB2	0.10812303	0.10475178	0.1651919	0.11948082
GRM7	0.1330251	0.21595092	0.3092348	0.377047
COL25A1	0.22842915	0.2595992	0.21705389	0.34176424
AL357507.1	0.09020271	0.102274194	0.13295978	0.1798166
TTC29	0.07098773	0.094575256	0.080468975	0.10628712
CXCL10	0.04721493	0.01436829	0.067048006	0.035685156
DGKI	0.11565343	0.22530083	0.27276847	0.6410703
WDR49	0.10317653	0.24420097	0.19090343	0.19765206
DNAH7	0.13724148	0.20471406	0.16993624	0.19296783
PTGFR	0.068219125	0.122361735	0.13982297	0.09509996
ANKRD1	0.13379182	0.11486089	0.18623334	0.07769411
SLC39A8	0.27411127	0.15988219	0.1420536	0.12957323
GPC6	0.7896304	0.7968708	0.9690585	0.96302676
SLC4A4	0.15865444	0.27449086	0.21152553	0.24718872
SLC26A4	0.043850563	0.04706958	0.059981216	0.08799479
ITGA11	0.119532034	0.22211088	0.48060963	0.83662015
CD38	0.034829885	0.14423384	0.11816567	0.11889201
COL1A1	0.33144405	0.64579654	0.7328146	1.3752725
WIF1	0.16222481	0.2911647	0.19298427	0.1432735
XKR4	0.05648296	0.06575282	0.1214499	0.15728132
AC109466.1	0.06927743	0.12858321	0.17866662	0.20009989
MIR100HG	0.69517916	0.7957761	0.86706007	0.79443794
POSTN	0.11471391	0.5620567	0.46713597	0.95567393
FGF13	0.08604213	0.17990999	0.21965224	0.2301069
PEBP4	0.14656441	0.08251835	0.105317794	0.13092569
FGF14	0.58110803	0.7194545	0.6783397	0.7431773
PAPPA2	0.07052787	0.13212502	0.08966722	0.14078458
CLIC5	0.124730386	0.17383862	0.11702413	0.07635772
SLC35F3	0.023492845	0.12184686	0.099836186	0.15362501
EGFEM1P	0.06488248	0.18346831	0.2057136	0.2267806
AC117453.1	0.5217416	0.6211095	0.88389516	0.82525223
HMGA2	0.03053999	0.1416612	0.12936188	0.2682908
ALPL	0.07047361	0.079425335	0.084949814	0.09040491
AC130456.2	0.110771395	0.123038225	0.1430633	0.12853691
CDH6	0.051536348	0.12688059	0.08692504	0.16078502
PAPPA	0.4713672	0.6305573	0.4881433	0.5932711
CXCL9	0.02473898	0.025811788	0.07687499	0.031376436
NRG3	0.11591516	0.14084092	0.11531566	0.10084019
AL138701.2	0.038814493	0.036232855	0.0963608	0.11766244
SHROOM3	0.28779694	0.23357436	0.20058951	0.22272755
MYH11	0.0792453	0.18988048	0.20219307	0.33877206
GRK3	0.20221904	0.3863564	0.35550576	0.35309052
RALYL	0.07331225	0.19581102	0.12687585	0.16129817
MROH9	0.113326155	0.1583958	0.13362835	0.19719782
ENPP1	0.041386873	0.07579407	0.10032795	0.33887282
FN1	1.1893891	1.2100437	1.1884915	1.2438996
FER1L6	0.11296582	0.09684845	0.10611272	0.0756664
KCNJ15	0.12730104	0.14220273	0.1854282	0.12289756
CYP2B7P	0.17347659	0.18520817	0.13187104	0.27305624
HS6ST3	0.07668259	0.1837931	0.09646005	0.12969029
ITGBL1	0.52877766	0.80138534	0.91108346	1.5301232
DNAAF1	0.079388335	0.07736399	0.08707711	0.124360085
STEAP4	0.1230528	0.1759057	0.16223858	0.14072216
VTCN1	0.017755385	0.062894315	0.075678855	0.09872062
ST6GALNAC5	0.5987451	0.76555085	0.701105	0.8059542
MICAL2	0.177637	0.3089353	0.31430414	0.49227303
ITGB6	0.115878314	0.1822076	0.14876343	0.16343002
LNC-LBCS	0.11139166	0.13565454	0.14520958	0.18323357
MYO3B	0.09728103	0.2809145	0.16978884	0.3104557
AC012574.1	0.15181813	0.07269995	0.105305165	0.067613766
AC012078.2	0.052416425	0.13928793	0.10498322	0.22019269
SCGB3A2	0.12024805	0.32480958	0.1890047	0.20682706
ANKRD28	0.16362754	0.3601042	0.26022875	0.29089874
CLDN10-AS1	0.014026358	0.04436093	0.053793237	0.033276346
CAMK1D	0.15893382	0.25343764	0.229157	0.3302577
ADGB	0.09083248	0.13112736	0.11809658	0.13318878
SMOC1	0.053371426	0.09567622	0.073354974	0.1989642
CPNE4	0.09868597	0.20255867	0.11857101	0.20083544
ERBB4	0.22607552	0.22865082	0.2221966	0.20635867
DTHD1	0.089091145	0.15654619	0.14474167	0.18635798
LINC01435	0.06651482	0.0518656	0.09435195	0.12519847
CDH4	0.45195416	0.19698736	0.13213201	0.25120267
NTN4	0.189106	0.15754177	0.1320435	0.15945388
AC069277.1	0.04535736	0.071193606	0.071742676	0.13209793
CFAP43	0.14782533	0.18268071	0.15787598	0.16831012
EPHA4	0.12158146	0.17510399	0.15416121	0.2018297
CCBE1	1.2805116	1.1897724	1.0145501	0.7116944
AC009570.2	0.12512432	0.38914204	0.4033301	0.20947605
CNTNAP3P2	0.021718195	0.0845985	0.034444466	0.121675596
CD55	0.22328183	0.26109144	0.20956416	0.22312078
LAMA2	1.2037859	1.5798173	1.5659554	1.7177637
NFATC2	0.383185	0.9102434	0.84284675	1.0377016
PCDH9	0.13217187	0.22538862	0.19174379	0.20238197
AC104162.1	0.13116276	0.15520488	0.120719075	0.17028898
CYP7B1	0.9979528	1.3824756	1.1758218	1.1126993
PARM1	0.10183521	0.14335188	0.08537686	0.13392276
LMO3	0.21064053	0.24485949	0.21853194	0.22386914
EFNA5	0.21949865	0.37062484	0.28658578	0.43632862
GRM8	0.09167942	0.055809423	0.03268093	0.041323144
NLGN1	0.164357	0.39626116	0.40514818	0.41747454
HOPX	0.14623895	0.10627166	0.09639865	0.1206184
AP002989.1	0.5503302	0.34657085	0.38154316	0.5016613
AL356234.2	0.024982223	0.031139273	0.07642488	0.09076248
RGS6	0.12670219	0.08073588	0.13226543	0.07432365
RASEF	0.08033995	0.17187458	0.110597566	0.12133708
ATP13A4	0.22970554	0.17305265	0.1527225	0.1607724
C8orf34	0.16733032	0.18516687	0.19347736	0.17995515
LINC02147	0.08525204	0.12788996	0.20210655	0.16983767
FTO	0.4307968	0.48338175	0.4418555	0.49128032
AP003025.2	0.017835844	0.031680733	0.00033444434	0.009027233
CFTR	0.17809434	0.28136158	0.23757905	0.1869119
RARRES1	0.19579843	0.35831332	0.24151787	0.3285058
MIR646HG	0.35335135	0.39998388	0.32892674	0.35498652
SLIT3	1.6862947	1.435724	1.491857	1.1288931
TANC2	0.26540178	0.36603647	0.33433658	0.35959873
ADAMTS9	0.28515413	0.31310833	0.24645185	0.3204119
IGLC7	0.18248579	0.2420773	0.27439916	0.23304543
CDH20	0.1128561	0.13828066	0.14024222	0.23228312
LPIN2	0.19796339	0.278346	0.20565856	0.2500223
AREG	0.07301305	0.19882965	0.16029426	0.28195858
HS6ST2	0.062076524	0.12843649	0.07618971	0.2190829
ATP2B4	0.17531076	0.2617817	0.2366588	0.24933481
SPAG17	0.13942052	0.1812531	0.12770402	0.17693773
SGMS2	0.13330083	0.25373855	0.15076648	0.13076797
AC025580.2	0.054016758	0.09907852	0.07884799	0.124237314
ZFPM2-AS1	0.23120119	0.2815842	0.32963446	0.49489626
LDB2	0.15955304	0.1453215	0.14062028	0.1429725
SLPI	0.15872759	0.3289373	0.23110613	0.29653603
AC010998.1	0.10586289	0.09252042	0.0865753	0.08101173
DNAH6	0.15540174	0.1713194	0.1653958	0.22484986
BTBD9	0.2883287	0.24317655	0.21994227	0.21073902
ABCA13	0.08693776	0.15295532	0.16694513	0.1698584
TENM2	1.2096772	0.75097215	0.7642346	0.53051776
COL1A2	0.68917406	1.0194612	1.1599636	1.5004685
NYAP2	0.06568353	0.16707788	0.11452809	0.13956264
NRXN1	0.08997317	0.107168704	0.1427737	0.12092594
GPR39	0.09917589	0.15620568	0.10151155	0.17005393
ECT2L	0.080329746	0.10081062	0.119907394	0.11929947
LMO7	0.18401822	0.18889913	0.19101512	0.17961268
LHFPL3-AS2	0.06727087	0.14249766	0.12656237	0.1126232
ZBBX	0.120471	0.11985859	0.1141549	0.17379175
VWA3B	0.098657526	0.07908684	0.12341817	0.11100831
IGF2BP3	0.07036117	0.046640683	0.1878184	0.18062839
ESRRG	0.17546158	0.43972838	0.3203808	0.3281911
LAMA3	0.18102217	0.16314128	0.13126352	0.14296636
GPM6A	0.20645742	0.12234713	0.14374563	0.07316251
LINC01632	0.07286535	0.0740193	0.20148292	0.29696247
SLC7A11-AS1	0.0104579525	0.01759564	0.041374665	0.059120428
NEDD4L	0.13718255	0.12962024	0.09364095	0.108783185
AC010197.1	0.07523293	0.09570767	0.100332186	0.12286107
AC073114.1	0.07908458	0.164826	0.20318088	0.2700375
LRRC4C	0.16969484	0.3363198	0.32098114	0.3244244
AC113137.1	0.05307749	0.03977257	0.14137098	0.09857287
AC093817.2	0.036399417	0.17553422	0.12358491	0.1295408
LINC02532	0.02267628	0.041399185	0.07963541	0.035389323
COL11A1	0.09070471	0.13599004	0.1335205	0.48273
MUC6	0.051409896	0.09071601	0.023278639	0.07329774
LUZP2	0.11000357	0.23185526	0.29287264	1.1654118
LINC01091	0.13424915	0.26304334	0.18987931	0.25326836
PLCXD3	0.065608114	0.07716791	0.10563412	0.092352554
RCAN2	0.13832998	0.27406174	0.3152067	0.36022168
MECOM	0.17860615	0.13363793	0.12604341	0.120297626
SELE	0.040331133	0.07765595	0.06257441	0.071802855
LAMB3	0.04933033	0.08140412	0.052024916	0.11042731
PCAT1	0.13221143	0.12785128	0.17328793	0.13133717
TGFB2	0.115885764	0.16332845	0.18036246	0.13910243
AC112206.2	0.20603642	0.12421517	0.11412339	0.11601511
CCDC30	0.1288406	0.20166023	0.14457223	0.23444626
IGF1	0.34001043	0.6120684	0.75711435	1.1390703
AC011287.1	0.12874733	0.19489273	0.33585507	0.29698247
HAPLN1	0.04875347	0.03725581	0.089977406	0.101054706
KIAA2012	0.0693261	0.10854261	0.094675265	0.11426534
ADAMTS16	0.12094384	0.30474144	0.46547776	1.3358355
LONRF3	0.095489495	0.17217374	0.091183305	0.12727371
GPRC5A	0.1296851	0.1402218	0.13955331	0.14607042
DNAH5	0.1322761	0.21755636	0.1911816	0.2350266
WT1	0.22451082	0.3911066	0.5392368	0.62508124
NAPSA	0.15679161	0.2977528	0.0965652	0.15318927
AC022325.2	0.12116013	0.050588943	0.09747057	0.040468067
NCAM2	1.5102786	1.3868992	1.3373771	1.2394015
AC019211.1	0.035016682	0.10378751	0.051153865	0.11907567
DIAPH3	0.1225046	0.10753984	0.15970798	0.1687448
LINC02055	0.077220485	0.20934823	0.17484075	0.16328113
LRRC77P	0.022430072	0.08494979	0.06554711	0.11011876
SNX30	0.16242991	0.1480212	0.15956295	0.18993714
TFPI2	0.020331915	0.06312537	0.06773276	0.080774255
CCDC190	0.062944785	0.069843374	0.09352202	0.1187475
AC092640.1	0.0296302	0.0334837	0.025975663	0.028736157
BPIFB2	0.06174536	0.071339816	0.23095822	0.0585255
SOX5	0.32150853	0.2698974	0.30375254	0.31095216
FBXO32	0.15431944	0.2628157	0.4053254	1.0476388
NKAIN2	0.18667611	0.4010492	0.24487427	0.2836161
IL20RA	0.08222511	0.066123575	0.11630738	0.09618205
SORCS1	0.13687108	0.15406129	0.09881459	0.2129327
EPHB2	0.10310578	0.19318838	0.17350891	0.32267484
PID1	0.4244486	0.4397454	0.4046369	0.401237
ADGRL3	0.38842306	0.33646196	0.21047646	0.29614332
INMT	0.024676504	0.034108046	0.030904362	0.067685574
PCDH11X	0.09362628	0.105262846	0.10628201	0.09371243
TOX	0.124640234	0.20860088	0.15933676	0.14120002
IL1RAPL2	0.1107412	0.1598611	0.19618708	0.25758088
EMP2	0.18645974	0.17478982	0.15056562	0.14305022
GRM5	0.056427762	0.0926477	0.13714065	0.26025203
PLA2G5	0.2210487	0.15170638	0.23092145	0.35037488
ICAM1	0.15250297	0.2701846	0.11598848	0.13834944
ACSL4	0.29488194	0.4331507	0.2904762	0.32983434
DOCK3	0.1780085	0.18436535	0.19936505	0.25271276
KCNQ3	0.09184111	0.16173476	0.11656139	0.27145904
RIPOR2	0.21872625	0.19810566	0.25613672	0.19395463
LINGO2	0.20832965	0.21053179	0.18577522	0.25185308
LINC01876	0.10544849	0.2915423	0.18256465	0.24073909
PTHLH	0.041095942	0.052787792	0.093859404	0.085226744
GRIP1	0.054399993	0.19434631	0.17700669	0.40047967
BMP6	0.05779251	0.103356756	0.12875503	0.13498446
LINC02006	0.13522016	0.11075503	0.15298049	0.096241295
KRT17	0.07409864	0.1643214	0.21616247	0.20645219
AC015687.1	0.11669348	0.12338519	0.096418634	0.2446698
ELAPOR2	0.1559263	0.285126	0.30146182	0.24631542
AC114971.1	0.0781182	0.057059694	0.15064777	0.13285503
TLL1	0.11219042	0.1544566	0.17579117	0.17391863
ITPRID1	0.03504112	0.03103484	0.12829071	0.058758825
HS3ST2	0.6015878	0.42804947	0.5656099	0.56752443
CACNA1C	1.5389074	1.3822696	1.3822056	1.3385584
STK32A	0.041215334	0.120224506	0.12806872	0.18052581
BARX2	0.02376493	0.061674632	0.07193505	0.08900051
RMST	0.15421017	0.074230045	0.068969525	0.11902183
SLC22A3	0.12504968	0.136259	0.14497215	0.13152337
RND1	0.054613955	0.035099395	0.037384175	0.03642884
LGR5	0.06856106	0.11985026	0.11427803	0.18974593
AC044893.1	0.050544534	0.028599242	0.032023676	0.20138603
KCNMA1	0.14927188	0.25768235	0.3194182	0.43473166
C9orf116	0.08800707	0.05593054	0.068048865	0.12659453
TPH1	0.031814564	0.014191428	0.016426459	0.054868277
BMPR1B	0.108923286	0.18999778	0.17470643	0.3024891
CRIM1	0.48520622	0.49989623	0.41874385	0.34455842
AC093916.1	1.1184125	0.7616658	0.7593893	0.51142573
FSTL4	0.062076874	0.052682582	0.08986089	0.061667405
HHLA2	0.049307626	0.082786	0.035919376	0.10816035
CSF2	0.016580043	0.005850888	0.012292253	0.020769618
ACKR1	0.0823446	0.0769815	0.0713995	0.07031914
AC013652.1	0.077212356	0.14344963	0.09613992	0.28001046
UST	0.25328085	0.37622416	0.2684852	0.36695898
SAA1	0.112930946	0.084894754	0.14476919	0.24924578
MAGI3	0.24326493	0.27256644	0.20776771	0.21131557
WFDC21P	0.04026102	0.08358525	0.07465735	0.12357696
AL355499.2	0.06856612	0.061737455	0.065508455	0.037229635
CSRP3-AS1	0.049523972	0.06178024	0.072168276	0.079081014
SUGCT	0.1796299	0.50045633	0.5963771	1.0970621
CHIA	0.0258325	0.017151067	0.0042930995	0.056788288
FABP4	0.065814614	0.17115977	0.12017981	0.12542173
ARMC4	0.10817864	0.106218204	0.09478177	0.11226365
CFAP70	0.106796026	0.14961475	0.10584595	0.15154558
AC078923.1	0.044241667	0.09482866	0.17648453	0.10478119
UNC5D	0.03709498	0.049216166	0.05504282	0.104760066
UGP2	0.2865415	0.36389133	0.3826394	0.4299162
DCC	0.48915827	0.45594513	0.40246814	0.2726627
NR3C2	0.27205914	0.2809236	0.30679032	0.2592673
EPB41L3	0.7432649	0.538157	0.35568553	0.38724217
AC084816.1	0.09935571	0.15823357	0.13314584	0.115033835
CD36	0.23167787	0.22385603	0.23120984	0.14760226
RBPJ	0.30416432	0.4012487	0.405217	0.41189536
HMCN1	1.4064766	1.4597542	1.4319332	1.4872081
TWIST2	0.2474765	0.12975612	0.2546545	0.28513035
LINC01088	0.3129409	0.3348089	0.38614595	0.57670474
AFF3	0.120163254	0.116652176	0.10442452	0.11993632
LINC01290	0.14595751	0.13911143	0.097209856	0.0724885
CROCC2	0.0411398	0.08020892	0.07229971	0.08254712
HDAC9	0.16458786	0.25192982	0.287747	0.3111249
SCN3A	0.019250313	0.11266131	0.07620211	0.12965722
PELI1	0.16718177	0.3219542	0.26499528	0.22358967
LSAMP	1.5566775	1.5784929	1.4817486	1.3251803
KCNE1	0.14447011	0.14375791	0.13095722	0.19275808
TM4SF4	0.015152946	0.03900817	0.0433791	0.011081125
KIRREL3	0.0785499	0.13620871	0.16209872	0.1612711
ATP12A	0.012047724	0.0791245	0.052288767	0.05886514
CFAP251	0.10426891	0.15527813	0.121686056	0.15683186
TNIK	0.6166915	0.5388674	0.4935254	0.57312125
CHSY3	0.27863348	0.4853243	0.454026	0.4655342
SLC5A5	0.032456797	0.04631211	0.052398097	0.13801691
MIR31HG	0.06211841	0.18515185	0.124353014	0.39450443
NRXN3	0.11895381	0.24196875	0.1452711	0.20681368
MTHFD2L	0.14157355	0.16860166	0.15085207	0.21560481
RANBP17	0.15469015	0.18226232	0.1866116	0.18154079
AC136431.1	0.1345018	0.096173376	0.07300576	0.21716544
AC093912.1	0.03921696	0.06975003	0.08755982	0.09593506
FGF7	0.84678507	0.8593048	0.898649	1.0764657
ESM1	0.007971285	0.04149317	0.06540692	0.08411327
SERPINB11	0.031511992	0.07983401	0.11676216	0.11919048
GREM1	0.11370632	0.1467658	0.21630357	0.4717555
PTGS2	0.21334837	0.4118065	0.37952918	0.19924122
SERPINI2	0.11195559	0.16901694	0.14307597	0.17082915
ADAM12	0.22249174	0.4408394	0.49850792	1.0865647
FMO5	0.15587786	0.07491967	0.10337244	0.11420025
NREP	0.11422756	0.25694185	0.26369122	0.41827542
MMP10	0.05525702	0.07142656	0.08136417	0.13757226
ATP8A2	0.12376083	0.112797774	0.15791708	0.22888866
ADAMTS6	0.07308369	0.24134794	0.1587327	0.3367327
COL3A1	0.40593454	0.9360714	0.8759123	1.4248847
TACC2	0.22098611	0.16307572	0.11446118	0.19996369
SORCS2	0.091220096	0.22585508	0.16160688	0.50626355
C4BPB	0.042251296	0.025646485	0.059582077	0.12140519
SPATA17	0.08708807	0.20785543	0.15189701	0.15408969
GLCCI1	0.23631231	0.31503612	0.27304485	0.25942633
DRAIC	0.06264138	0.09475448	0.03634408	0.13520402
FREM2	0.13803677	0.1568933	0.10475874	0.06488451
BICDL1	0.11731558	0.08024672	0.12793478	0.106244214
COL4A3	0.18281657	0.22032334	0.22645128	0.16877827
AC093865.1	0.10292601	0.15722767	0.1954155	0.18884352
CCL19	0.040377356	0.0957846	0.031152528	0.111014694
C8orf37-AS1	0.11676564	0.22225827	0.23866543	0.20241773
THRB-AS1	0.024593249	0.04662133	0.04430073	0.08002629
EDN2	0.07891268	0.056552537	0.06779061	0.07206128
FANK1	0.057674006	0.08557284	0.111599155	0.17164963
ROR1	0.49082997	0.5363095	0.654374	0.63749796
CACNA2D2	0.08999461	0.042352736	0.06800389	0.07058927
DCLK1	0.3207723	0.9933046	0.91583824	1.1799225
EGLN3	0.19991782	0.22728276	0.14275245	0.2220374
RIMS2	0.07672947	0.10108207	0.13793427	0.25859985
AC087633.2	0.137043	0.13900337	0.16779213	0.12474795
PIP5K1B	0.14417091	0.15880892	0.13618764	0.099014916
MLLT3	0.15301718	0.23344295	0.21356776	0.24237499
ACMSD	0.019603176	0.036493346	0.037868977	0.094030544
AC005165.1	0.14478724	0.2603104	0.23415244	0.32266766
RFTN1P1	0.05207296	0.10047629	0.074928954	0.08445468
PRG4	0.1843435	0.2710673	0.28633296	0.47792548
FGF2	0.47878575	0.4661756	0.47344917	0.46881342
AL672167.1	0.03516242	0.08597128	0.070841	0.07864092
