gene	stage0	stage1	stage2	stage3
GPRC5D-AS1	0.26720202	0.22517613	0.07212929	0.18564588
MUC5AC	0.047663946	0.13066354	0.22282246	0.06355839
DMBT1	0.14938934	0.22401784	0.16319227	0.22338468
LINC01170	0.04141283	0.04211978	0.14065625	0.15530631
RELN	0.077032074	0.04942554	0.055338115	0.18740451
LANCL1-AS1	0.23347653	0.07680935	0.045945086	0.09851284
DNAH11	0.20405594	0.23521633	0.124833316	0.17536202
ATP11A	0.3012555	0.2699086	0.17331257	0.22923338
ZNF385D	0.12971997	0.19463502	0.10658993	0.30187032
MACC1	0.24684043	0.23224397	0.13631123	0.3674097
AL445584.2	0.113659464	0.1554589	0.0041519087	0.23347609
TMEM164	0.42327505	0.29690704	0.11385763	0.30792347
AC083837.1	0.32151455	0.2174707	0.17576173	0.4402991
HYDIN	0.1499552	0.13471708	0.08929046	0.123833634
SFTPA2	0.29377928	0.26001164	0.20802736	0.18453453
SLC5A8	0.09258903	0.10939873	0.078846104	0.15961793
BPIFA1	0.059707236	0.09303968	0.042544406	0.3536822
CACNA1A	0.12335324	0.097248524	0.12439139	0.04280256
MYO16	0.06923803	0.11931461	0.0038507993	0.19289161
CFAP47	0.19944172	0.18044032	0.148994	0.18401873
CUX2	0.15012147	0.10224477	0.022246553	0.26745632
AHR	0.30744603	0.3103585	0.12934846	0.3958204
PDZRN4	0.2774183	0.19285946	0.10127861	0.21956828
RAB27B	0.17387429	0.19085518	0.12548368	0.33793497
ANKFN1	0.16104658	0.15723875	0.046613768	0.16794202
ADARB2	0.15471204	0.060209088	0.06869363	0.061259665
GRM7	0.11590296	0.06182398	0.17917636	0.2186291
COL25A1	0.20534068	0.11336399	0.16614045	0.5761104
AL357507.1	0.09888258	0.08368926	0.12514381	0.3650633
TTC29	0.17261311	0.107245155	0.1241723	0.1554042
CXCL10	0.12422997	0.058580413	0.18947965	0.21731459
DGKI	0.10562831	0.17081447	0.039774947	0.18183435
WDR49	0.21180235	0.18524179	0.13664068	0.2146678
DNAH7	0.18407857	0.2330445	0.18900754	0.13794594
PTGFR	0.20020895	0.11908303	0.016566915	0.16363183
ANKRD1	0.24180637	0.019561801	0.06414485	0.1061019
SLC39A8	0.4323242	0.24879494	0.039720666	0.1662737
GPC6	0.32853952	0.2067955	0.101435654	0.37983027
SLC4A4	0.26203716	0.1986263	0.15307376	0.24691007
SLC26A4	0.11922952	0.103447884	0.16991648	0.1585333
ITGA11	0.07105268	0.086058	0.042293787	0.15142058
CD38	0.09642234	0.09198065	0.08662127	0.158707
COL1A1	0.08372689	0.19963863	0.16303042	0.564494
WIF1	0.28912213	0.3038061	0.07464972	0.14078139
XKR4	0.0750242	0.13040623	0.02091032	0.113254376
AC109466.1	0.106876366	0.12245157	0.08811354	0.22876249
MIR100HG	0.2076176	0.25081584	0.12832263	0.23911567
POSTN	0.21013735	0.15870543	0.22675745	0.32345337
FGF13	0.1254896	0.08080478	0.09242361	0.15381879
PEBP4	0.246388	0.1245745	0.050749123	0.11757485
FGF14	0.2537001	0.2844891	0.1980758	0.2556877
PAPPA2	0.06525522	0.0763031	0.062513046	0.0018292727
CLIC5	0.27908143	0.29329467	0.2259621	0.20027438
SLC35F3	0.069546245	0.14076692	0.037221238	0.141168
EGFEM1P	0.20963565	0.35241756	0.17967497	0.27105278
AC117453.1	0.09314236	0.066049665	0.04922315	0.13508658
HMGA2	0.076887526	0.091926575	0.035354204	0.19394697
ALPL	0.11108902	0.08071966	0.060641304	0.09831923
AC130456.2	0.19140089	0.10368826	0.08303582	0.15763873
CDH6	0.056322463	0.17892715	0.07298882	0.27986744
PAPPA	0.109340556	0.08170945	0.06950543	0.1681882
CXCL9	0.059673287	0.013512558	0.18289183	0.07314632
NRG3	0.6274658	0.75608045	0.6264658	0.66614777
AL138701.2	0.057680085	0.10202095	0.054113843	0.06783303
SHROOM3	0.22299215	0.13786188	0.08020554	0.217171
MYH11	0.19367717	0.27213508	0.1434275	0.20008504
GRK3	0.2615906	0.2787381	0.22740537	0.3926353
RALYL	0.0689604	0.0059951963	0.0028959212	0.06785933
MROH9	0.084564604	0.14117695	0.09357511	0.10328398
ENPP1	0.26052505	0.13268347	0.1366421	0.4267338
FN1	0.25301966	0.37104747	0.20315261	0.3442026
FER1L6	0.18134475	0.15910403	0.14635356	0.15653306
KCNJ15	0.23581289	0.17541435	0.04882088	0.15514737
CYP2B7P	0.3453183	0.24489594	0.15518448	0.4423983
HS6ST3	0.08192165	0.2975541	0.06941731	0.18569535
ITGBL1	0.25602427	0.18904972	0.15204617	0.42446283
DNAAF1	0.16550006	0.131693	0.109879754	0.16395104
STEAP4	0.3225987	0.29121917	0.100024454	0.20018263
VTCN1	0.1273293	0.15768382	0.124208346	0.15150152
ST6GALNAC5	0.4021272	0.19339313	0.079082906	0.21759658
MICAL2	0.26976576	0.22322841	0.06357543	0.27512
ITGB6	0.23908854	0.23093824	0.09290331	0.21123438
LNC-LBCS	0.18230592	0.13851467	0.11771689	0.1032856
MYO3B	0.09334878	0.092839964	0.05829886	0.2573679
AC012574.1	0.084945105	0.017295104	0.006339	0.008820341
AC012078.2	0.093090594	0.045250416	0.1242556	0.39972547
SCGB3A2	0.11137157	0.3967171	0.2334566	0.19838992
ANKRD28	0.29673663	0.26268622	0.16850576	0.34734777
CLDN10-AS1	0.016793769	0.005832389	0.0042807264	0.01259818
CAMK1D	0.22351986	0.26513788	0.1664057	0.24681985
ADGB	0.16231933	0.10576677	0.1626377	0.19058998
SMOC1	0.025026001	0.08511565	0.0081591625	0.19825976
CPNE4	0.08204885	0.07259653	0.038149808	0.33708155
ERBB4	0.2835072	0.24012655	0.14568621	0.29357386
DTHD1	0.15100595	0.21911426	0.10353552	0.30124193
LINC01435	0.104448095	0.09916433	0.07089252	0.107844144
CDH4	0.091041796	0.078713976	0.0942723	0.09615139
NTN4	0.4651866	0.28228316	0.20476113	0.36214238
AC069277.1	0.07920286	0.10177019	0.045511466	0.11441023
CFAP43	0.17816637	0.12987587	0.2096772	0.2225545
EPHA4	0.2020889	0.24394776	0.031277757	0.27063194
CCBE1	0.28753793	0.18899255	0.047600735	0.24053739
AC009570.2	0.03416046	0.024838805	0.1988324	0.012714621
CNTNAP3P2	0.10132485	0.05594913	0.05931555	0.07913611
CD55	0.28759873	0.23672988	0.1611623	0.17416044
LAMA2	0.24399322	0.2157117	0.18072207	0.21929556
NFATC2	0.19508317	0.18622357	0.15804076	0.25599462
PCDH9	0.3063729	0.20398785	0.16345173	0.18039955
AC104162.1	0.20248224	0.16773471	0.09830133	0.19863744
CYP7B1	0.20935017	0.2585354	0.13024594	0.41823667
PARM1	0.24422367	0.09947701	0.08451192	0.12286134
LMO3	0.37957817	0.2919822	0.13777359	0.30396315
EFNA5	0.22102562	0.21784611	0.086984485	0.17445345
GRM8	1.5681704	1.5146524	1.2530087	1.4128346
NLGN1	0.18809225	0.23032787	0.07579456	0.20054008
HOPX	0.2680101	0.15062095	0.08817491	0.17627232
AP002989.1	0.09579855	0.02730818	0.04514683	0.0513218
AL356234.2	0.06834562	0.20247747	0.13754007	0.15833344
RGS6	0.594413	0.58060515	0.29755765	0.44498226
RASEF	0.13273905	0.1139356	0.08918123	0.16306406
ATP13A4	0.43847242	0.26724574	0.12779003	0.29412124
C8orf34	0.29679963	0.19865805	0.15004446	0.2480731
LINC02147	0.20650233	0.15997994	0.088582695	0.23654436
FTO	0.32417724	0.38766566	0.28304455	0.23792818
AP003025.2	0.024172371	0.00673021	0.032667946	0.00040919756
CFTR	0.31986412	0.21360254	0.0942811	0.2184213
RARRES1	0.10063073	0.20308669	0.09323844	0.13535617
MIR646HG	0.16306356	0.055632167	0.060770888	0.21400928
SLIT3	0.22815506	0.19043131	0.11226535	0.20133512
TANC2	0.17555973	0.14555736	0.18453638	0.11742702
ADAMTS9	0.23284678	0.25086617	0.1281059	0.30060005
IGLC7	0.046089597	0.12234528	0.09763281	0.10320827
CDH20	0.051680923	0.044630036	0.047839105	0.037925743
LPIN2	0.3730171	0.3163709	0.12362855	0.33527902
AREG	0.2549057	0.29542884	0.26112968	0.40088883
HS6ST2	0.078612074	0.057315055	0.049801577	0.2176424
ATP2B4	0.6563753	0.82342273	1.0474806	0.92405367
SPAG17	0.1839683	0.2985037	0.18731445	0.1697576
SGMS2	0.17376755	0.1455709	0.10596065	0.15460144
AC025580.2	0.20122664	0.12203421	0.00066240714	0.25140893
ZFPM2-AS1	0.17390586	0.14868622	0.16943397	0.22244968
LDB2	0.38943237	0.2615189	0.4376191	0.4861912
SLPI	0.22066551	0.24999353	0.48172247	0.22405383
AC010998.1	0.2773403	0.12046865	0.04124767	0.09088205
DNAH6	0.20846823	0.18322207	0.08783589	0.15961143
BTBD9	0.35539258	0.3859772	0.33832946	0.35978445
ABCA13	0.15316498	0.098806426	0.13575055	0.19381188
TENM2	0.08296111	0.16865292	0.10015664	0.13456465
COL1A2	0.16737604	0.44003156	0.20166318	0.4865603
NYAP2	0.07696883	0.11341622	0.0038827457	0.15966067
NRXN1	0.37287024	0.15530777	0.15773967	0.12129231
GPR39	0.20558198	0.180972	0.05543801	0.15642047
ECT2L	0.16513385	0.17951469	0.17274009	0.1699807
LMO7	0.36059043	0.28728852	0.18810476	0.28271955
LHFPL3-AS2	0.17426154	0.131215	0.031037563	0.12888008
ZBBX	0.17849122	0.16526994	0.17374916	0.11901119
VWA3B	0.09495697	0.116156876	0.09281382	0.11189475
IGF2BP3	0.035926186	0.032780506	0.040625945	0.17016825
ESRRG	0.16968907	0.21623226	0.18149418	0.16025743
LAMA3	0.30007493	0.15896478	0.07297947	0.16637282
GPM6A	0.43139407	0.09842944	0.09372654	0.18633103
LINC01632	0.04297066	0.01875105	0.086391434	0.04319611
SLC7A11-AS1	0.037139945	0.033210333	0.19718398	0.0769065
NEDD4L	0.30462357	0.4088827	0.27664307	0.27675563
AC010197.1	0.21450248	0.11698074	0.07486485	0.19505955
AC073114.1	0.03895324	0.078871265	0.07139974	0.2332781
LRRC4C	0.121411495	0.11802973	0.074949175	0.15669207
AC113137.1	0.10053063	0.091668814	0.1210025	0.2371177
AC093817.2	0.0894091	0.14417286	0.06442464	0.15568791
LINC02532	0.02694342	0.039102364	0.063595995	0.07174974
COL11A1	0.16252483	0.034234535	0.08523315	0.16404575
MUC6	0.021373149	0.030189002	0.008986758	0.03742201
LUZP2	0.2067506	0.19513425	0.078870334	0.08329165
LINC01091	0.20661947	0.2528487	0.1041192	0.23653409
PLCXD3	1.0414817	0.942489	1.0266833	0.8728847
RCAN2	0.1829779	0.34519523	0.11586215	0.22562456
MECOM	0.046879288	0.024284117	0.08847885	0.02807858
SELE	0.08492328	0.37926486	0.03746253	0.031823352
LAMB3	0.10927573	0.16669817	0.029696608	0.23021816
PCAT1	0.27551746	0.2811677	0.16509132	0.20770037
TGFB2	0.39874718	0.33983612	0.29167217	0.42400154
AC112206.2	0.2636243	0.094406605	0.051479694	0.119915746
CCDC30	0.23585838	0.10450861	0.041768797	0.15024377
IGF1	0.10537757	0.13007355	0.16824716	0.29786578
AC011287.1	0.26901862	0.1550882	0.15189628	0.2369904
HAPLN1	0.017674245	0.011093841	0.005830898	0.0614501
KIAA2012	0.08837933	0.1294147	0.06732988	0.23373944
ADAMTS16	0.028982015	0.027789366	0.036381695	0.22332872
LONRF3	0.18078655	0.13770463	0.17249191	0.13443954
GPRC5A	0.27330706	0.09520142	0.06576163	0.1688446
DNAH5	0.19954653	0.24594566	0.18006901	0.27141804
WT1	0.04822247	0.0010699033	0.00041642238	0.18995322
NAPSA	0.23135577	0.31723082	0.09152737	0.22480462
AC022325.2	0.31215924	0.05429894	0.109511346	0.065216735
NCAM2	0.24757254	0.2039506	0.10155381	0.33624235
AC019211.1	0.07353417	0.074237786	0.090520896	0.082781866
DIAPH3	0.21719512	0.20937724	0.017588546	0.13713172
LINC02055	0.2450032	0.17770109	0.059601203	0.088304885
LRRC77P	0.043883037	0.018671349	0.03948477	0.11691392
SNX30	0.428721	0.2553374	0.10645537	0.22781713
TFPI2	0.30629328	0.35053304	0.41186476	0.5346176
CCDC190	0.06635798	0.012847724	0.13314594	0.10448571
AC092640.1	0.063945316	0.038384385	0.05218406	0.031041192
BPIFB2	0.05792324	0.02409451	0.25232872	0.07345274
SOX5	0.0882055	0.05856617	0.13880797	0.040137425
FBXO32	0.21266001	0.04841093	0.17511816	0.21048626
NKAIN2	0.13496073	0.19984944	0.05622362	0.1570058
IL20RA	0.15228058	0.061724037	0.04379394	0.16175549
SORCS1	0.14109804	0.09664975	0.066691026	0.12966052
EPHB2	0.09582345	0.10026707	0.019998008	0.32091033
PID1	0.39477143	0.2715581	0.17290434	0.32190382
ADGRL3	0.38788658	0.4279658	0.25268295	0.45754573
INMT	0.08984647	0.009567406	0.027865041	0.086915426
PCDH11X	0.35867974	0.36550608	0.17701204	0.018386075
TOX	0.33911514	0.22391021	0.14206643	0.2598317
IL1RAPL2	0.14667635	0.09720599	0.056388933	0.1482392
EMP2	0.40783796	0.50579655	0.37846413	0.29250228
GRM5	0.16783884	0.07673124	0.023547253	0.08089767
PLA2G5	0.059405223	0.04245762	0.0043130224	0.07445889
ICAM1	0.37324604	0.31831744	0.55606925	0.724802
ACSL4	0.33223987	0.27376577	0.22338708	0.41335604
DOCK3	0.14061524	0.16413419	0.06215221	0.2637001
KCNQ3	0.18144721	0.11781174	0.09979819	0.22841778
RIPOR2	0.48701483	0.19827476	0.1369667	0.3905729
LINGO2	0.11959408	0.045217406	0.10045272	0.2201284
LINC01876	0.2393479	0.40873834	0.16901726	0.24535441
PTHLH	0.034343943	0.00051747815	0.003887454	0.0042855977
GRIP1	0.1411279	0.13915956	0.14442004	0.28759015
BMP6	0.13350435	0.20334055	0.105466336	0.3503515
LINC02006	0.22345522	0.045208294	0.050058395	0.06199644
KRT17	0.05699685	0.09232997	0.14430574	0.17595954
AC015687.1	0.24048446	0.20030731	0.057879783	0.24037483
ELAPOR2	0.535704	0.3760701	0.23390745	0.43990415
AC114971.1	0.24405874	0.15937555	0.11767527	0.15937853
TLL1	0.20296499	0.1548946	0.09394076	0.31980926
ITPRID1	0.11601185	0.2755452	0.17947361	0.20734255
HS3ST2	0.18443619	0.087756015	0.15803377	0.3520198
CACNA1C	0.21360484	0.16842215	0.15746987	0.2708878
STK32A	0.09246153	0.14992519	0.0914534	0.3390644
BARX2	0.05685748	0.06653679	0.0022873222	0.082799345
RMST	0.33757102	0.10208075	0.034087613	0.24933834
SLC22A3	0.30638787	0.14853711	0.06748226	0.1975877
RND1	0.2650893	0.2004651	0.20363097	0.240632
LGR5	0.70815736	0.09160661	0.12420219	0.08975089
AC044893.1	0.048769373	0.009105349	0.0009811532	0.16147226
KCNMA1	0.25336447	0.14357606	0.1636994	0.5133025
C9orf116	0.036630478	0.0077547724	0.035713594	0.046236187
TPH1	0.041393515	0.031002918	0.007131013	0.07288939
BMPR1B	0.2258985	0.24796318	0.14470735	0.3499079
CRIM1	0.25499162	0.21751066	0.11440465	0.19980161
AC093916.1	0.08929012	0.26610145	0.043130506	0.12774555
FSTL4	0.9399876	0.61788315	0.591779	0.58102345
HHLA2	0.070100166	0.12972923	0.054272667	0.1930316
CSF2	0.028895292	0.048382167	0.006439045	0.10441981
ACKR1	0.09930328	0.059638623	0.07950007	0.07192995
AC013652.1	0.15634717	0.16956694	0.11225397	0.40949136
UST	0.21496482	0.23962823	0.109412156	0.23363195
SAA1	0.1307478	0.06941018	0.11742612	0.13910533
MAGI3	0.26356196	0.24081777	0.14033167	0.22852291
WFDC21P	0.034301043	0.08447784	0.12480226	0.18661687
AL355499.2	0.18287283	0.07024374	0.0026178486	0.047255993
CSRP3-AS1	0.11404808	0.092457026	0.1114395	0.06454532
SUGCT	0.1460474	0.18469392	0.1478552	0.29302672
CHIA	0.08402014	0.0013656	0.0024267675	0.015891714
FABP4	0.10348599	0.2871243	0.073800735	0.08961178
ARMC4	0.16604625	0.08978809	0.104839765	0.22901976
CFAP70	0.18654335	0.17438708	0.100659676	0.14104599
AC078923.1	0.4410512	1.2293334	0.50558907	0.56843454
UNC5D	0.050648093	0.07416073	0.054411	0.032830898
UGP2	0.38382974	0.3228682	0.17493717	0.41466308
DCC	0.32655153	0.13894162	0.07246045	0.15516543
NR3C2	0.36746562	0.3521898	0.29685274	0.30770835
EPB41L3	0.31069314	0.23053758	0.06179956	0.15056257
AC084816.1	0.06904564	0.14927608	0.073065005	0.023126187
CD36	0.38190114	0.19945511	0.06908582	0.23601432
RBPJ	0.49881968	0.5514738	0.35469118	0.567051
HMCN1	0.24547587	0.3421213	0.14252497	0.28578985
TWIST2	0.09892339	0.063136294	0.003458498	0.07258168
LINC01088	0.29695827	0.17460842	0.20472528	0.31826025
AFF3	0.8016338	1.1354576	0.9411345	0.9404471
LINC01290	0.38401434	0.29302797	0.08104092	0.24411547
CROCC2	0.08976311	0.058380097	0.0717345	0.114780344
HDAC9	0.33202994	0.24806249	0.07248553	0.3407597
SCN3A	0.07729544	0.0020028797	0.07414373	0.055266704
PELI1	0.2384108	0.26569647	0.19139461	0.25460875
LSAMP	0.27957258	0.28151575	0.17653784	0.25184262
KCNE1	0.18422909	0.08306277	0.12219595	0.1637394
TM4SF4	0.014147851	0.0045937304	0.0005060216	0.0011232456
KIRREL3	0.055231202	0.07131409	0.043543324	0.11756695
ATP12A	0.021775175	0.03922782	0.038558327	0.120154485
CFAP251	0.17201337	0.06420724	0.18283615	0.17099696
TNIK	0.3056294	0.22676103	0.055655923	0.24046819
CHSY3	0.2777076	0.18319851	0.112107344	0.36831826
SLC5A5	0.059243824	0.04559655	0.03286395	0.15408279
MIR31HG	0.08780792	0.22252357	0.009577577	0.6431424
NRXN3	0.227568	0.15527727	0.12600884	0.32526395
MTHFD2L	0.25033483	0.1342465	0.070985086	0.30879205
RANBP17	0.2861053	0.29164064	0.12243009	0.2741034
AC136431.1	0.05754026	0.09440484	0.086251915	0.12213385
AC093912.1	0.059205387	0.12615359	0.025269352	0.18314563
FGF7	0.22937375	0.17169301	0.21035396	0.39200985
ESM1	0.1023517	0.09845927	0.16382104	0.1420589
SERPINB11	0.08854279	0.11323561	0.1703211	0.09320383
GREM1	0.0150616	0.0014463229	0.0053058546	0.11835899
PTGS2	0.14247103	0.49738702	0.10527911	0.27481577
SERPINI2	0.12685803	0.1747465	0.16893834	0.17968722
ADAM12	0.14854394	0.18997133	0.11439006	0.3125619
FMO5	0.3470619	0.06102943	0.1267537	0.11070021
NREP	0.27455	0.5990283	0.29965034	0.47260457
MMP10	0.10322206	0.14329867	0.055345554	0.33323222
ATP8A2	0.12878373	0.026267083	0.00971731	0.11016646
ADAMTS6	0.32774168	0.39971295	0.20738429	0.4475451
COL3A1	0.14265078	0.5045098	0.14013737	0.58237946
TACC2	0.27086183	0.21898684	0.18844984	0.2631753
SORCS2	0.11669422	0.09554429	0.0171521	0.1528204
C4BPB	0.041006733	0.097166084	0.08683732	0.10584653
SPATA17	0.18774822	0.208686	0.12862732	0.21046405
GLCCI1	0.27997214	0.26810288	0.1007964	0.23879895
DRAIC	0.07659672	0.074520476	0.07608361	0.09014181
FREM2	0.286881	0.14389119	0.04900846	0.11605256
BICDL1	0.08576554	0.084084064	0.0	0.23494998
COL4A3	0.4320376	0.22487561	0.11479988	0.23351432
AC093865.1	0.1364804	0.07794476	0.04582184	0.25123692
CCL19	0.078136265	0.06175966	0.102331385	0.030552132
C8orf37-AS1	0.1956967	0.22374518	0.07554723	0.2678948
THRB-AS1	0.24289745	0.33332834	0.27591372	0.3997211
EDN2	0.109412774	0.035550784	0.008405787	0.051508192
FANK1	0.14707796	0.13830738	0.07409144	0.17134671
ROR1	0.37171865	0.24993323	0.098082066	0.28971395
CACNA2D2	0.17129876	0.10982664	0.03220775	0.12943
DCLK1	0.13218465	0.19993778	0.087330125	0.35442296
EGLN3	0.16974132	0.16417064	0.091052435	0.16000593
RIMS2	0.13710056	0.2516726	0.053145956	0.38741928
AC087633.2	0.09695139	0.1442186	0.1329405	0.08506805
PIP5K1B	0.3907843	0.32028863	0.15083048	0.35690254
MLLT3	0.2760415	0.28670526	0.13361365	0.2179635
ACMSD	0.031619728	0.009264117	0.028118541	0.11770344
AC005165.1	0.15186359	0.14085111	0.064041294	0.1540679
RFTN1P1	0.07778677	0.058340125	0.010658165	0.11636361
PRG4	0.02528624	0.034019563	0.043055303	0.0476832
FGF2	0.124566734	0.03720331	0.02591843	0.08060459
