gene	stage0	stage1	stage2	stage3
STAP1	0.03845013	0.049690373	0.05479132	0.07682538
KCND2	0.042724628	0.06887759	0.15336116	0.16370633
LINC00578	0.05075488	0.1397132	0.10233107	0.2466169
CR2	0.025778359	0.002727948	0.017784745	0.033538207
AC027288.3	0.16127451	0.11636178	0.10556632	0.07111394
ITGB8	0.072915584	0.2152111	0.17898317	0.19382924
SGPP2	0.037025742	0.1471235	0.08211834	0.11350517
STK33	0.12705795	0.16779119	0.19687398	0.19735777
AC009133.1	0.033794213	0.06451917	0.06426576	0.11619706
CASC15	0.1158851	0.3116268	0.2911156	0.32734042
LAMC2	0.08593143	0.12777576	0.09162432	0.13624172
CADM1	0.20287599	0.22311251	0.15665899	0.1374806
HHIP	0.14209607	0.09258777	0.13263367	0.100568265
EYA4	0.03657469	0.1460323	0.15292557	0.13936645
LMNTD1	0.061706968	0.08037503	0.14459303	0.10552636
SLC30A8	0.05507257	0.044326853	0.1748148	0.07330316
FAM155A	0.10280488	0.2723204	0.20465629	0.2721379
VEPH1	0.117950685	0.15369359	0.1300847	0.10144186
CP	0.043029208	0.11648585	0.20840971	0.1974464
NOL4	0.04914996	0.021196986	0.02102583	0.04694372
LINC01937	0.07763255	0.0901728	0.08031841	0.12136238
MUC5B	0.09575937	0.11566259	0.34573182	0.348756
CHST9	0.056833044	0.13243535	0.22841243	0.1788609
RTKN2	0.3131665	0.20260777	0.24490793	0.088096194
TRIM5	0.3850615	0.44252297	0.558728	0.39785042
ERICH3	0.04786629	0.09858303	0.14212246	0.08918084
CFAP46	0.042793628	0.050769743	0.1192112	0.10716937
GPRC5D-AS1	0.097755276	0.11849262	0.1558265	0.11227736
MUC5AC	0.10351424	0.12485599	0.36445737	0.22047186
DMBT1	0.03509395	0.11270885	0.22967772	0.13118657
LINC01170	0.06250127	0.049695734	0.15930893	0.10750234
RELN	0.028899591	0.07816351	0.09051397	0.15169546
LANCL1-AS1	0.08403917	0.0807821	0.08289095	0.077626795
DNAH11	0.11040391	0.15264118	0.16958736	0.16580471
ATP11A	0.23581304	0.28404468	0.21518838	0.23989438
ZNF385D	0.0785795	0.28973353	0.29619035	0.38326576
MACC1	0.09644389	0.20600367	0.18145733	0.18441847
AL445584.2	0.06279312	0.07419315	0.047334623	0.119581416
TMEM164	0.20455597	0.19448498	0.20390512	0.20366517
AC083837.1	0.08517745	0.18804005	0.15887885	0.17707677
HYDIN	0.06834252	0.085510924	0.12923564	0.123217925
SFTPA2	0.26754645	0.30651888	0.14377876	0.17367536
SLC5A8	0.029487189	0.16497615	0.1353718	0.081752144
BPIFA1	0.06988104	0.06343223	0.105403006	0.3010524
CACNA1A	0.1290548	0.11050734	0.1648019	0.15237007
MYO16	0.03305313	0.08618845	0.13834302	0.17758584
CFAP47	0.08332018	0.13944772	0.18180175	0.14202449
CUX2	0.052436754	0.028023306	0.031797808	0.07893229
AHR	0.33130485	0.26128381	0.21452045	0.29152146
PDZRN4	0.1485358	0.24549851	0.25974354	0.16716173
RAB27B	0.09284829	0.15924732	0.11753383	0.16568832
ANKFN1	0.06847277	0.08688832	0.14822637	0.12536195
ADARB2	0.057432413	0.030992445	0.10297359	0.077059016
GRM7	0.03716925	0.04878415	0.12856203	0.12597431
COL25A1	0.080020875	0.101295814	0.14049946	0.23051941
AL357507.1	0.10843721	0.13961874	0.15431495	0.23724131
TTC29	0.051703904	0.07833615	0.12606217	0.101831734
CXCL10	0.13067834	0.13553683	0.16554566	0.2000004
DGKI	0.065881334	0.07776766	0.10280421	0.12891403
WDR49	0.08875436	0.22705132	0.24703677	0.20719263
DNAH7	0.07757234	0.1641141	0.17702772	0.15363137
PTGFR	0.03873437	0.09177242	0.11366698	0.11095619
ANKRD1	0.16099072	0.045881126	0.121979706	0.10976614
SLC39A8	0.22562976	0.18479466	0.16473415	0.12070225
GPC6	0.07799193	0.13711877	0.20882523	0.24276417
SLC4A4	0.06903802	0.17694968	0.16134761	0.17572583
SLC26A4	0.09184322	0.086535454	0.08883151	0.09372206
ITGA11	0.014059499	0.022950621	0.06394445	0.07654384
CD38	0.040324125	0.13799483	0.13841428	0.11441919
COL1A1	0.039064493	0.16264673	0.21207124	0.4298883
WIF1	0.1508822	0.20328593	0.17946237	0.14185183
XKR4	0.051931698	0.029500976	0.06677211	0.08551426
AC109466.1	0.06176971	0.084046185	0.0606713	0.11271942
MIR100HG	0.07855381	0.18661487	0.21626313	0.23690644
POSTN	0.2701838	0.27882674	0.282649	0.44895685
FGF13	0.029712074	0.07008292	0.15846549	0.13194236
PEBP4	0.08429162	0.046397336	0.062209845	0.06425244
FGF14	0.07613483	0.19829324	0.24452983	0.22317035
PAPPA2	0.036700252	0.15070039	0.070273064	0.062471792
CLIC5	0.26751444	0.3267662	0.22702831	0.19156736
SLC35F3	0.027002014	0.1066286	0.07054479	0.11505525
EGFEM1P	0.049496803	0.22364022	0.25209466	0.17658342
AC117453.1	0.05139936	0.04187147	0.07856529	0.15967947
HMGA2	0.027103683	0.048473157	0.048005212	0.119187295
ALPL	0.071440674	0.1411776	0.10082672	0.09344497
AC130456.2	0.08055496	0.074558504	0.09674791	0.11252245
CDH6	0.025610998	0.08589801	0.091189824	0.11970886
PAPPA	0.024647392	0.10620796	0.07030999	0.11718157
CXCL9	0.07730668	0.10884276	0.08107902	0.05199358
NRG3	0.67266256	0.79647034	0.7019667	0.65636504
AL138701.2	0.0337645	0.12246278	0.035987422	0.056298353
SHROOM3	0.104221635	0.097760156	0.14939095	0.12361234
MYH11	0.15872331	0.2543357	0.23596142	0.21049017
GRK3	0.12148297	0.231626	0.26594156	0.2753692
RALYL	0.062282458	0.085804	0.15007147	0.10694009
MROH9	0.054705244	0.058641016	0.13445304	0.08932392
ENPP1	0.22538298	0.20138729	0.22035001	0.2615963
FN1	0.16692817	0.40730155	0.28653124	0.41597992
FER1L6	0.024956265	0.042246666	0.10034022	0.09813885
KCNJ15	0.065817356	0.10435951	0.119677775	0.11314726
CYP2B7P	0.1492135	0.13338926	0.18238802	0.3173715
HS6ST3	0.052061953	0.16090587	0.15832423	0.11834381
ITGBL1	0.061118003	0.14472513	0.14492701	0.32768288
DNAAF1	0.06814165	0.10854304	0.123361	0.1258421
STEAP4	0.09368512	0.20829555	0.18009226	0.13941416
VTCN1	0.02469443	0.057157733	0.10373744	0.11127773
ST6GALNAC5	0.11964989	0.1325716	0.082418874	0.11743519
MICAL2	0.07994232	0.15389028	0.14344008	0.14267679
ITGB6	0.08299108	0.13933398	0.14884414	0.19367766
LNC-LBCS	0.05976879	0.10385817	0.096186556	0.113581985
MYO3B	0.056961183	0.06686637	0.05891676	0.17640743
AC012574.1	0.0205023	0.029561728	0.02571713	0.028885685
AC012078.2	0.0271191	0.029430866	0.036118176	0.120197065
SCGB3A2	0.121805824	0.40111232	0.19893275	0.1798469
ANKRD28	0.1880213	0.35158533	0.2723259	0.29691592
CLDN10-AS1	0.023632975	0.024870263	0.070194505	0.062331602
CAMK1D	0.1791444	0.31235468	0.24520643	0.22380179
ADGB	0.085837044	0.11036399	0.18873931	0.13131736
SMOC1	0.021379372	0.02444023	0.010869552	0.099681586
CPNE4	0.042051982	0.06775312	0.08799139	0.1270659
ERBB4	0.1949352	0.19502337	0.16215111	0.17667755
DTHD1	0.08721268	0.13221759	0.14808084	0.13417377
LINC01435	0.029641092	0.040814385	0.050099418	0.07503632
CDH4	0.067996494	0.045441955	0.020628	0.08063141
NTN4	0.24847764	0.17762011	0.23488973	0.17205045
AC069277.1	0.079494074	0.08558965	0.06341284	0.13695334
CFAP43	0.09058371	0.11755285	0.20159543	0.15721086
EPHA4	0.20787786	0.29912987	0.2012522	0.26704058
CCBE1	0.13451129	0.16402565	0.122798145	0.1119085
AC009570.2	0.061930835	0.24163522	0.257736	0.11102767
CNTNAP3P2	0.13368858	0.17617866	0.12752926	0.13343625
CD55	0.30524194	0.34851354	0.2762275	0.28714582
LAMA2	0.19907813	0.3043536	0.27048895	0.26664788
NFATC2	0.09885011	0.1659608	0.16830309	0.19727403
PCDH9	0.4363129	0.55841273	0.47148976	0.3194307
AC104162.1	0.10078454	0.062381692	0.1405439	0.10182937
CYP7B1	0.05881296	0.18760921	0.18958594	0.1930469
PARM1	0.085900955	0.12640513	0.14040603	0.10088205
LMO3	0.16745833	0.17721316	0.2098047	0.21085653
EFNA5	0.09227011	0.17535505	0.170789	0.1640028
GRM8	0.077883914	0.07074547	0.13962904	0.26424345
NLGN1	0.053394623	0.13407564	0.18612885	0.13272732
HOPX	0.18659408	0.13215485	0.07475833	0.13984022
AP002989.1	0.054615006	0.016214304	0.011994537	0.06784991
AL356234.2	0.010297376	0.018591478	0.052972794	0.044167437
RGS6	0.13113901	0.09097387	0.18288666	0.10892323
RASEF	0.06374421	0.15702158	0.13201576	0.14588538
ATP13A4	0.23014429	0.17193402	0.1643575	0.16022271
C8orf34	0.124855734	0.16011517	0.16592067	0.14812487
LINC02147	0.13027304	0.19667718	0.21547769	0.2886947
FTO	0.3553703	0.36965287	0.31401172	0.28613907
AP003025.2	0.008252687	0.0051227813	0.0068850107	0.0015599604
CFTR	0.08349289	0.13772394	0.11080206	0.14264703
RARRES1	0.07567921	0.109911144	0.10457361	0.15946099
MIR646HG	0.04520347	0.09648734	0.12089365	0.1767404
SLIT3	0.094327	0.14661244	0.18952195	0.12553886
TANC2	0.16055603	0.23969528	0.17922956	0.21045862
ADAMTS9	0.34000418	0.43679282	0.3867228	0.48992014
IGLC7	0.1548474	0.20080754	0.27343628	0.17191443
CDH20	0.021833153	0.034602307	0.052286357	0.033158652
LPIN2	0.13495566	0.18935272	0.156218	0.18813473
AREG	0.13460474	0.28724766	0.22384782	0.39453608
HS6ST2	0.032186236	0.05919579	0.0646359	0.14064401
ATP2B4	0.254396	0.30409095	0.37229028	0.41012746
SPAG17	0.07771121	0.13980936	0.2123646	0.17264166
SGMS2	0.10136153	0.24186045	0.17757587	0.15284985
AC025580.2	0.05817135	0.12539709	0.07758759	0.08326166
ZFPM2-AS1	0.07860368	0.16539691	0.094695725	0.22849107
LDB2	1.062864	1.0180364	1.0082973	0.9307302
SLPI	0.1766363	0.36628354	0.30157915	0.2948629
AC010998.1	0.09239363	0.07021117	0.08168255	0.07342394
DNAH6	0.08203958	0.14287642	0.18578774	0.18396437
BTBD9	0.27962834	0.22698233	0.21107328	0.23123182
ABCA13	0.08588204	0.11819439	0.22895432	0.14788382
TENM2	0.06712551	0.1727237	0.14000738	0.14477357
COL1A2	0.10216736	0.35555613	0.2924583	0.44738173
NYAP2	0.021863725	0.08578773	0.056299698	0.037695408
NRXN1	0.06872115	0.064561315	0.06694486	0.13063559
GPR39	0.04905542	0.10423372	0.09929887	0.13152611
ECT2L	0.049349464	0.07668275	0.15142356	0.062866226
LMO7	0.22583658	0.2396996	0.21875085	0.19044764
LHFPL3-AS2	0.074873224	0.09358916	0.11149032	0.0836875
ZBBX	0.08591121	0.12493491	0.20769282	0.18823399
VWA3B	0.045677036	0.0734991	0.096056424	0.10067485
IGF2BP3	0.049973644	0.09287556	0.065981895	0.14400584
ESRRG	0.052594632	0.18537793	0.21179746	0.13371748
LAMA3	0.1658889	0.16504732	0.13554151	0.10247794
GPM6A	0.15839086	0.12821452	0.13575338	0.09283566
LINC01632	0.02944808	0.010364862	0.059391603	0.02712597
SLC7A11-AS1	0.109225035	0.04535813	0.052006617	0.11269778
NEDD4L	0.26228157	0.22147802	0.16808026	0.21939042
AC010197.1	0.06944481	0.08225605	0.052700844	0.07847826
AC073114.1	0.04819133	0.0656234	0.14808479	0.105775535
LRRC4C	0.20309335	0.18590268	0.22591448	0.17389548
AC113137.1	0.04739721	0.07165937	0.069222145	0.09431489
AC093817.2	0.015826458	0.16881354	0.13052456	0.14758612
LINC02532	0.014102152	0.018715203	0.008948861	0.020812578
COL11A1	0.08614519	0.076404124	0.08104666	0.11888681
MUC6	0.015196401	0.009178647	0.004951221	0.019253477
LUZP2	0.04025197	0.10718067	0.08811284	0.1320002
LINC01091	0.07785539	0.16541435	0.17617486	0.18824548
PLCXD3	0.11926146	0.0923515	0.19024839	0.26257607
RCAN2	0.08050085	0.21990058	0.21189219	0.18225214
MECOM	0.29007176	0.26752782	0.22785288	0.25087097
SELE	0.06033753	0.22976409	0.07637797	0.14467193
LAMB3	0.047936	0.072765514	0.08107114	0.115260154
PCAT1	0.22386235	0.23275174	0.22778028	0.17472985
TGFB2	0.058469612	0.13193448	0.1246692	0.16021684
AC112206.2	0.15199539	0.08494435	0.08264321	0.108502805
CCDC30	0.09849049	0.12423268	0.14357686	0.15224986
IGF1	0.042282745	0.09601177	0.12993672	0.21521747
AC011287.1	0.06575717	0.1536653	0.19124769	0.17734453
HAPLN1	0.029947719	0.047132544	0.04483834	0.027792884
KIAA2012	0.05460563	0.047951847	0.12946324	0.072700515
ADAMTS16	0.017569717	0.024097849	0.042080443	0.12410424
LONRF3	0.10489276	0.103101775	0.09658877	0.11182326
GPRC5A	0.11505652	0.16176747	0.12614936	0.1465997
DNAH5	0.100641	0.14877376	0.1718138	0.2348229
WT1	0.036879048	0.005957824	0.026909128	0.060920395
NAPSA	0.16369173	0.39527148	0.22858852	0.19744676
AC022325.2	0.096948	0.08633214	0.0589968	0.032175586
NCAM2	0.069982566	0.22535643	0.17728259	0.24145333
AC019211.1	0.024557656	0.052427255	0.08443204	0.086636215
DIAPH3	0.08864288	0.13166207	0.15507388	0.1317647
LINC02055	0.15191017	0.0884518	0.15889694	0.08582601
LRRC77P	0.025960231	0.036703948	0.043840017	0.066034295
SNX30	0.16102697	0.17330895	0.15766063	0.183156
TFPI2	0.060339727	0.044998713	0.12216867	0.17733224
CCDC190	0.04131057	0.03454866	0.10450124	0.11904758
AC092640.1	0.034919016	0.041930914	0.07114296	0.022639029
BPIFB2	0.110480584	0.07361373	0.3832055	0.11955482
SOX5	0.12477151	0.12371527	0.103962064	0.106268615
FBXO32	0.06722143	0.06605318	0.17440706	0.22365813
NKAIN2	0.081023686	0.33675867	0.17528324	0.13266703
IL20RA	0.06198505	0.080356844	0.09161115	0.08867162
SORCS1	0.079203606	0.07963545	0.09500655	0.120263785
EPHB2	0.03971707	0.045231752	0.06998112	0.09841164
PID1	0.16281857	0.16338196	0.18102193	0.16893035
ADGRL3	0.11262962	0.20088118	0.22373141	0.18936032
INMT	0.16136603	0.16694598	0.110592335	0.16460933
PCDH11X	0.13592255	0.08941433	0.11214688	0.11702937
TOX	0.11846311	0.18922669	0.15875818	0.13550897
IL1RAPL2	0.078438476	0.099149	0.057812463	0.10962358
EMP2	0.31233528	0.32985193	0.25951427	0.23400632
GRM5	0.046439853	0.06465821	0.12793137	0.088153504
PLA2G5	0.03634047	0.03625995	0.11784554	0.1566687
ICAM1	0.27498513	0.42699248	0.32509962	0.310011
ACSL4	0.1783191	0.2919584	0.19612326	0.24419731
DOCK3	0.06659751	0.08560988	0.086643495	0.15103063
KCNQ3	0.04016846	0.093613215	0.086229496	0.14229305
RIPOR2	0.15813518	0.12472601	0.1446732	0.22319208
LINGO2	0.08313668	0.08295858	0.1387874	0.099108346
LINC01876	0.10639528	0.31663013	0.20303641	0.20714554
PTHLH	0.015030713	0.040046	0.04106205	0.0529
GRIP1	0.043974347	0.084431924	0.15297063	0.1722677
BMP6	0.5087627	0.44420135	0.5892635	0.46281505
LINC02006	0.11853352	0.06945605	0.075839624	0.043944944
KRT17	0.044781886	0.12510669	0.25310647	0.17023428
AC015687.1	0.07723286	0.092008434	0.07194535	0.1576757
ELAPOR2	0.18460822	0.1960103	0.21453162	0.17311949
AC114971.1	0.054289836	0.077524684	0.04263234	0.04958459
TLL1	0.22516485	0.3173669	0.20243347	0.24336
ITPRID1	0.14438547	0.14851405	0.20841813	0.17120953
HS3ST2	0.11114285	0.06426687	0.14143501	0.15907705
CACNA1C	0.07060652	0.144618	0.20547907	0.22559397
STK32A	0.025923464	0.089736395	0.11205312	0.12955356
BARX2	0.025710396	0.027691444	0.034396764	0.052642692
RMST	0.16690245	0.07661854	0.048021734	0.116757296
SLC22A3	0.13401374	0.10672137	0.1525083	0.13165084
RND1	0.063317865	0.087803945	0.06431132	0.07589533
LGR5	0.02175242	0.03791534	0.05849272	0.047794007
AC044893.1	0.030636508	0.020424021	0.013489296	0.098088846
KCNMA1	0.10650862	0.1297771	0.24334222	0.25211257
C9orf116	0.047709595	0.056440007	0.064254805	0.08244857
TPH1	0.030135343	0.03111269	0.066243224	0.054717768
BMPR1B	0.07960447	0.14794227	0.22647762	0.24813212
CRIM1	0.4161007	0.6153386	0.43729773	0.44828847
AC093916.1	0.15470561	0.13762759	0.05441928	0.05163879
FSTL4	0.06739845	0.04660541	0.115119725	0.14778572
HHLA2	0.030741945	0.060426347	0.031487215	0.104097776
CSF2	0.0109850615	0.010388269	0.026167952	0.02010934
ACKR1	0.3186777	0.26067632	0.17921384	0.35762686
AC013652.1	0.046322085	0.094412014	0.13503338	0.18225852
UST	0.09310572	0.1972053	0.16674854	0.1502158
SAA1	0.06842833	0.065545715	0.08501887	0.14514211
MAGI3	0.28516117	0.28380752	0.27271882	0.26308578
WFDC21P	0.047246963	0.11645358	0.118229926	0.18247889
AL355499.2	0.060640037	0.07825636	0.06898493	0.041722074
CSRP3-AS1	0.049068563	0.048864804	0.082337156	0.059337802
SUGCT	0.08131112	0.11707243	0.14678068	0.22736767
CHIA	0.032516666	0.039449412	0.042077903	0.051912446
FABP4	0.078506425	0.21335211	0.1581512	0.1836036
ARMC4	0.060828988	0.086679585	0.14611156	0.13152444
CFAP70	0.100696675	0.091434784	0.19377925	0.14207597
AC078923.1	0.11526858	0.16515878	0.33786488	0.22138086
UNC5D	0.086683966	0.067059174	0.06249406	0.10512404
UGP2	0.1995475	0.21521065	0.16952525	0.21564673
DCC	0.103786156	0.08785862	0.16082266	0.10121565
NR3C2	0.30948466	0.2873577	0.24380928	0.21873417
EPB41L3	0.16842243	0.25188088	0.15213823	0.1496769
AC084816.1	0.044578094	0.0501981	0.14132549	0.07803894
CD36	0.35358086	0.22284868	0.20892446	0.1982321
RBPJ	0.23673025	0.36800683	0.3258738	0.2918479
HMCN1	0.17099506	0.34493157	0.2669749	0.23280653
TWIST2	0.022878325	0.04638193	0.044145554	0.0835627
LINC01088	0.08814069	0.12445296	0.17083608	0.14849089
AFF3	0.47968358	0.4390534	0.5154224	0.5032354
LINC01290	0.15605517	0.17359388	0.16610372	0.06788131
CROCC2	0.04081774	0.03441748	0.07136991	0.077695
HDAC9	0.19903982	0.42560118	0.34516183	0.38846448
SCN3A	0.018588416	0.034141567	0.09019063	0.07161104
PELI1	0.315504	0.4029495	0.34121096	0.30202055
LSAMP	0.24493912	0.29864174	0.26451203	0.2756287
KCNE1	0.088610776	0.08734307	0.13002002	0.1492515
TM4SF4	0.073791824	0.1092581	0.04421888	0.05826974
KIRREL3	0.17385057	0.107346356	0.15152916	0.12761432
ATP12A	0.010682098	0.02114121	0.053410828	0.054749865
CFAP251	0.058073238	0.04636191	0.12647213	0.12879203
TNIK	0.14608237	0.2414529	0.1869698	0.13496462
CHSY3	0.35862648	0.42066437	0.35514307	0.31316316
SLC5A5	0.039028652	0.052395914	0.046827335	0.15259811
MIR31HG	0.037132382	0.06538873	0.12832917	0.25302657
NRXN3	0.9518783	0.9707615	0.79543966	0.5181374
MTHFD2L	0.17345868	0.20008035	0.22076373	0.20727539
RANBP17	0.2722292	0.31673777	0.25286126	0.22640333
AC136431.1	0.044333976	0.05615351	0.040679846	0.110452935
AC093912.1	0.11240896	0.13210747	0.12744816	0.14393653
FGF7	0.06195384	0.087150276	0.14546867	0.2305035
ESM1	0.37214634	0.4596914	0.35098276	0.3652712
SERPINB11	0.057404894	0.032292143	0.10509945	0.0658423
GREM1	0.03400458	0.017281484	0.05370188	0.11701854
PTGS2	0.13507342	0.23568612	0.17212205	0.20627318
SERPINI2	0.05484361	0.085812986	0.15739703	0.11467257
ADAM12	0.07264673	0.061177608	0.12893337	0.18428595
FMO5	0.1756623	0.055312514	0.11910802	0.12920393
NREP	0.21354364	0.46109235	0.3707851	0.3570992
MMP10	0.06646127	0.043466657	0.06493637	0.08059804
ATP8A2	0.026991224	0.06698275	0.08044767	0.14294833
ADAMTS6	0.42025417	0.6082971	0.4875846	0.5684998
COL3A1	0.05624832	0.32485652	0.3472487	0.47298634
TACC2	0.23967654	0.2078081	0.14438777	0.21579573
SORCS2	0.02360547	0.05712337	0.071664445	0.090108834
C4BPB	0.027456045	0.082689494	0.04834191	0.09824604
SPATA17	0.08384226	0.122687496	0.1434711	0.1285296
GLCCI1	0.15972626	0.23300785	0.22911735	0.18312311
DRAIC	0.05664236	0.051185172	0.10530108	0.06600311
FREM2	0.12370441	0.14553112	0.083866656	0.104776874
BICDL1	0.06203267	0.13981101	0.07499295	0.12303144
COL4A3	0.17064296	0.18423213	0.17997484	0.18201591
AC093865.1	0.051209114	0.06283718	0.14831252	0.18519571
CCL19	0.016262034	0.04223314	0.13230298	0.051819034
C8orf37-AS1	0.07911577	0.086553834	0.10878003	0.12047061
THRB-AS1	0.054041818	0.054486707	0.04720776	0.11800363
EDN2	0.018800702	0.032509144	0.04810742	0.027774973
FANK1	0.048363883	0.07723197	0.14958338	0.13012776
ROR1	0.13428317	0.13895647	0.185521	0.15370227
CACNA2D2	0.06744055	0.0480789	0.060462225	0.06521431
DCLK1	0.04919764	0.11330998	0.1567265	0.1939919
EGLN3	0.061229583	0.055305384	0.13269423	0.10178976
RIMS2	0.07890438	0.06575421	0.0916261	0.16856098
AC087633.2	0.06209047	0.08877908	0.07772271	0.07763755
PIP5K1B	0.22660747	0.27481014	0.26863995	0.18484262
MLLT3	0.14757763	0.21945284	0.19218421	0.17018346
ACMSD	0.02660786	0.033802412	0.05166023	0.03240504
AC005165.1	0.05002961	0.04900113	0.08574734	0.07480942
RFTN1P1	0.036485817	0.058386277	0.0465816	0.1197812
PRG4	0.08600255	0.122556835	0.095144324	0.12069633
FGF2	0.07713199	0.08656769	0.20784223	0.15215999
