gene	stage0	stage1	stage2	stage3
PDZRN4	0.6286152	0.40567857	0.38857666	0.54165787
RAB27B	0.07483576	0.2316342	0.24794859	0.18718123
ANKFN1	0.118182175	0.21945861	0.134006	0.21151465
ADARB2	0.18233646	0.17726403	0.2726986	0.4408546
GRM7	0.10633289	0.6007033	0.76212025	0.21934485
COL25A1	0.19592287	0.49090964	0.39507625	0.72470886
AL357507.1	0.02545459	0.06930719	0.04100087	0.27835485
TTC29	0.09560557	0.16901793	0.141007	0.19472654
CXCL10	0.040110342	0.03268796	0.037831403	0.00883781
DGKI	0.310687	0.39476752	0.55040866	0.74271214
WDR49	0.10459499	0.2571146	0.18651666	0.26150325
DNAH7	0.10393803	0.24807785	0.2525915	0.25020853
PTGFR	0.11250964	0.1468929	0.19134915	0.10644336
ANKRD1	0.052659534	0.061550237	0.18238112	0.0742802
SLC39A8	0.24249493	0.13011631	0.21058115	0.16697063
GPC6	0.7180129	0.5698116	0.6315267	0.9093526
SLC4A4	0.135613	0.21881813	0.17828193	0.298833
SLC26A4	0.31924802	0.2722677	0.23647206	0.31542385
ITGA11	0.7584174	0.44750777	0.74500704	0.7515124
CD38	0.06024379	0.17273131	0.1254499	0.15076615
COL1A1	0.42083275	0.81600994	0.53688973	1.0460417
WIF1	0.11092816	0.29312217	0.1762921	0.12102324
XKR4	0.07404201	0.06200782	0.13845502	0.11541097
AC109466.1	0.072616376	0.12826227	0.21308586	0.20294677
MIR100HG	0.40716496	0.34748682	0.3734227	0.48328632
POSTN	0.15742159	0.39747497	0.2531455	0.5894881
FGF13	0.19732805	0.31547776	0.3836939	0.31037694
PEBP4	0.20117605	0.06938373	0.29679874	0.1630605
FGF14	0.63109803	1.5544612	1.247752	0.6698721
PAPPA2	0.020763481	0.015774699	0.13870963	0.091317765
CLIC5	0.0845368	0.184831	0.15263857	0.06005658
SLC35F3	0.10123347	0.14166935	0.102247775	0.25399107
EGFEM1P	0.18362837	1.3310404	1.0127481	0.20654841
AC117453.1	0.41248262	0.18545981	0.23388699	0.6476837
HMGA2	0.032410655	0.09140852	0.14378129	0.23572972
ALPL	0.10247783	0.18809904	0.05371803	0.100787506
AC130456.2	0.13162386	0.13350037	0.0401186	0.20237857
CDH6	0.63763344	0.51528263	0.40172052	0.88916415
PAPPA	0.15758814	0.6136911	0.49260658	0.4529487
CXCL9	0.061991937	0.10091145	0.09535243	0.11675952
NRG3	0.17899434	0.23826063	0.12928855	0.08949044
AL138701.2	0.018096982	0.24311024	0.109903716	0.04490417
SHROOM3	0.4974301	0.3847136	0.33110416	0.54761124
MYH11	2.8362243	1.9651742	2.4603922	2.5916686
GRK3	0.17090583	0.28410184	0.23323083	0.3102427
RALYL	0.033188663	0.1695363	0.13952087	0.12240357
MROH9	0.102417015	0.17167412	0.025166983	0.16976605
ENPP1	0.07885091	0.049986735	0.1879771	0.18219571
FN1	0.7839758	0.89216936	0.6647347	0.77972126
FER1L6	0.011289163	0.26738548	0.0896203	0.10204589
KCNJ15	0.13254328	0.1551443	0.13061236	0.14314757
CYP2B7P	0.14289828	0.28343213	0.14438373	0.26941994
HS6ST3	1.0264394	0.5837013	0.76189893	0.84126335
ITGBL1	0.30769873	1.7734307	1.5688604	0.5877137
DNAAF1	0.12305588	0.084447846	0.18202195	0.17576186
STEAP4	0.15403044	0.24159275	0.2669743	0.27529308
VTCN1	0.008505529	0.06431626	0.089762256	0.26165444
ST6GALNAC5	0.26031545	0.34681842	0.2409994	0.3037887
MICAL2	0.45346466	0.643049	0.5291038	0.35295424
ITGB6	0.07647922	0.28155014	0.079312205	0.19158962
LNC-LBCS	0.22165178	0.25797144	0.11883195	0.22846532
MYO3B	0.297176	0.21746105	0.14828746	0.4156779
AC012574.1	0.0025652014	0.014664609	0.0113941915	0.018854303
AC012078.2	0.023963314	0.17122169	0.011000114	0.27919576
SCGB3A2	0.08841805	0.4074652	0.18007241	0.23337445
ANKRD28	0.16488762	0.3518131	0.28292933	0.24176957
CLDN10-AS1	0.009034571	0.023463592	0.10358219	0.012582331
CAMK1D	0.26834735	0.36744252	0.32871974	0.4787622
ADGB	0.1762153	0.06797195	0.07946908	0.22167788
SMOC1	0.020879922	0.18458705	0.22192276	0.17214137
CPNE4	0.16269483	0.25092041	0.37774283	0.16953461
ERBB4	0.212125	0.21980995	0.19236754	0.22881557
DTHD1	0.08195503	0.16271046	0.19110286	0.27631474
LINC01435	0.083157994	0.022242218	0.09517894	0.17688295
CDH4	0.14948142	0.07026507	0.20310089	0.15543889
NTN4	0.3734955	0.2115126	0.25272325	0.20486334
AC069277.1	0.015516397	0.13903253	0.018938283	0.10207287
CFAP43	0.13129444	0.12913583	0.24511978	0.14054917
EPHA4	0.22297676	0.3142374	0.23855114	0.26058263
CCBE1	0.23196465	0.41967335	0.40670374	0.2451257
AC009570.2	0.7050792	0.62636465	0.4636933	0.75928086
CNTNAP3P2	0.058892675	0.30160668	0.29057026	0.14900026
CD55	0.23152624	0.28029174	0.2602247	0.24449888
LAMA2	0.22644293	0.9256606	0.80407655	0.24937946
NFATC2	0.13948688	0.9050267	1.0251658	0.24654964
PCDH9	0.21671972	0.1938209	0.27652714	0.1735654
AC104162.1	0.20182005	0.14602757	0.24543417	0.22815034
CYP7B1	0.35344172	0.47678405	0.33465505	0.60115516
PARM1	0.29641345	0.24052052	0.18516517	0.33134922
LMO3	0.1791858	0.25699016	0.28667757	0.32063627
EFNA5	0.08541098	0.5192835	0.33006713	0.18496543
GRM8	0.13773257	0.05542973	0.0072494186	0.040515076
NLGN1	0.6448751	0.26416838	0.32105303	0.53215677
HOPX	0.2087195	0.07451725	0.14485465	0.08623697
AP002989.1	0.06522006	0.10638459	0.16549164	0.27133876
AL356234.2	0.2993713	0.16790368	0.18694597	0.32156447
RGS6	0.6918344	0.4881558	0.56432605	0.680672
RASEF	0.064918935	0.1434719	0.14822216	0.1642455
ATP13A4	0.19447617	0.215821	0.17490132	0.12496622
C8orf34	0.30461228	0.36330968	0.2153619	0.42569062
LINC02147	0.18887481	0.17021504	0.23052916	0.21722156
FTO	0.3051161	0.35631776	0.36758426	0.4079693
AP003025.2	0.04493551	0.0010256909	0.08306873	0.015617583
CFTR	0.12984689	0.18268071	0.12039401	0.20419268
RARRES1	0.16495995	0.30009562	0.28099352	0.28295147
MIR646HG	0.1242597	0.23041442	0.33414823	0.32046485
SLIT3	0.8269718	0.5212289	0.51359916	0.85024625
TANC2	0.14446267	0.2489332	0.184839	0.14226736
ADAMTS9	0.44929054	0.42974237	0.40203264	0.4883789
IGLC7	0.014108322	0.29965138	0.29135734	0.09594991
CDH20	0.33122203	0.19137031	0.22686765	0.3843611
LPIN2	0.18526319	0.2601743	0.18472774	0.20664172
AREG	0.08014741	0.15370223	0.26345044	0.30105442
HS6ST2	0.05328467	0.20780464	0.04498197	0.35008925
ATP2B4	0.29408383	0.34263897	0.26003328	0.34764072
SPAG17	0.10489535	0.15817834	0.30047548	0.24060348
SGMS2	0.13873056	0.16124761	0.1618123	0.18716718
AC025580.2	0.12641364	0.10432785	0.15462339	0.12228982
ZFPM2-AS1	0.49271524	0.50915986	0.48586392	0.5357456
LDB2	0.15493912	0.08485049	0.12448991	0.16996644
SLPI	0.15950915	0.35839677	0.27336192	0.29148695
AC010998.1	0.13897292	0.010762893	0.077590615	0.09045338
DNAH6	0.14879838	0.20585085	0.16990536	0.27476665
BTBD9	0.2370443	0.35187107	0.23662637	0.2637115
ABCA13	0.09718148	0.2225932	0.24593715	0.2469991
TENM2	0.21586204	0.5395145	0.56687206	0.19808847
COL1A2	0.6481732	0.9546748	0.94450605	0.8131598
NYAP2	0.10378344	0.1785101	0.19265604	0.034825075
NRXN1	0.2491521	0.11261021	0.19190009	0.20968162
GPR39	0.15265106	0.16995761	0.0872024	0.25424868
ECT2L	0.110601515	0.114577614	0.14263389	0.23572545
LMO7	0.16829115	0.27048278	0.21286806	0.19149765
LHFPL3-AS2	0.053485803	0.15012741	0.17238487	0.1110065
ZBBX	0.1540054	0.10408658	0.20289439	0.2266468
VWA3B	0.09001331	0.07911017	0.050892133	0.14979199
IGF2BP3	0.106126755	0.022913873	0.1802554	0.23517086
ESRRG	0.16244045	0.3160531	0.31142998	0.31229958
LAMA3	0.25354522	0.23329192	0.25275406	0.26476744
GPM6A	0.2112446	0.10785993	0.14551893	0.11715849
LINC01632	0.08854279	1.8608485	1.3154589	0.08644577
SLC7A11-AS1	0.034691446	0.13494158	0.014052162	0.052902136
NEDD4L	0.12158511	0.11744181	0.12851883	0.08928738
AC010197.1	0.09913657	0.1157588	0.0626337	0.13712287
AC073114.1	0.1447828	0.08918333	0.14336443	0.24726784
LRRC4C	0.15691817	0.25601757	0.23928668	0.2287249
AC113137.1	0.13557681	0.117947824	0.096142665	0.3147566
AC093817.2	0.009100428	0.07906	0.19048496	0.13258411
LINC02532	0.008811088	0.07946603	0.00067813566	0.019195156
COL11A1	0.15117766	0.21797885	0.08008186	0.20024906
MUC6	0.060291268	0.093247235	0.116001375	0.05593586
LUZP2	0.06688226	0.87630266	0.5352229	0.26556602
LINC01091	0.14908208	0.38788283	0.38555172	0.22682019
PLCXD3	0.136292	0.10345507	0.19435719	0.07467524
RCAN2	1.6878861	1.006933	1.2270743	1.4792057
MECOM	0.17362739	0.14479426	0.16645	0.09205633
SELE	0.071188055	0.14505027	0.045211762	0.043660324
LAMB3	0.035520032	0.17681916	0.079501584	0.17264721
PCAT1	0.12561956	0.21302417	0.12915847	0.17254372
TGFB2	0.47770408	0.65415734	0.38267	0.38458133
AC112206.2	0.20081396	0.096897535	0.1378593	0.11570205
CCDC30	0.16412303	0.21885203	0.23577316	0.29052055
IGF1	0.14896634	0.67444307	0.46280226	0.5822957
AC011287.1	0.5620526	0.33623025	0.4452638	0.4884174
HAPLN1	0.05421199	0.051201165	0.115766644	0.23237298
KIAA2012	0.04658669	0.13351229	0.14680707	0.15783554
ADAMTS16	0.011979296	0.13289239	0.12303183	0.35834014
LONRF3	0.104452856	0.15803517	0.14435743	0.09551019
GPRC5A	0.120286666	0.16668531	0.17098859	0.19591548
DNAH5	0.12994434	0.24877618	0.19897893	0.32225052
WT1	0.009741218	0.083685465	0.08548623	0.1613319
NAPSA	0.15245424	0.43923703	0.115961924	0.1466936
AC022325.2	0.15237527	0.095982455	0.16281281	0.09789727
NCAM2	0.12008079	0.33368576	0.20727317	0.2746098
AC019211.1	0.034197625	0.06510861	0.010563281	0.125252
DIAPH3	0.18930085	0.2576843	0.10694799	0.21750365
LINC02055	0.27800077	0.21170278	0.1638347	0.28135583
LRRC77P	0.07208154	0.4353986	0.22710957	0.25115168
SNX30	0.13625866	0.21391031	0.1505482	0.24478334
TFPI2	0.038191445	0.093822576	0.018135952	0.026793992
CCDC190	0.02256108	0.06784687	0.14240168	0.111154705
AC092640.1	0.067306004	0.04555686	0.06049162	0.02033504
BPIFB2	0.01589032	0.32048005	0.5135218	0.017772922
SOX5	0.48134378	0.9182021	0.883973	0.54304135
FBXO32	0.919952	1.0600028	1.0517963	0.7590011
NKAIN2	0.059703372	0.21392635	0.15264405	0.141594
IL20RA	0.055612233	0.057761047	0.08242424	0.10977833
SORCS1	0.09135436	0.20481929	0.14538658	0.11504999
EPHB2	0.22567469	0.24634518	0.4363458	0.37775487
PID1	0.21355054	0.28512266	0.2965482	0.27762702
ADGRL3	2.400783	1.2949157	1.5620127	2.379682
INMT	0.041498516	0.110718526	0.18643785	0.08194835
PCDH11X	0.45762882	0.12133313	0.1666064	0.08502654
TOX	0.23605774	0.31140947	0.2521025	0.22302069
IL1RAPL2	0.23754999	0.13794467	0.2146212	0.21614079
EMP2	0.17726837	0.19493568	0.1186113	0.2029213
GRM5	0.11750508	0.14994624	0.18270746	0.17573693
PLA2G5	0.3129475	0.22525132	0.30617264	0.6107815
ICAM1	0.09855013	0.15226729	0.11117019	0.09700649
ACSL4	0.23786576	0.38962084	0.3307706	0.3968547
DOCK3	0.6807975	0.47080314	0.7435828	0.73544353
KCNQ3	0.13414095	0.09769513	0.115796134	0.30348843
RIPOR2	0.22202934	0.17413902	0.38851768	0.31981367
LINGO2	0.17598693	0.119546	0.13230228	0.11138449
LINC01876	0.08837018	0.20934851	0.22328046	0.32117468
PTHLH	0.021259792	0.036652014	0.0036606023	0.11985619
GRIP1	0.19694595	0.43633473	0.16683283	0.46391973
BMP6	0.13538769	0.058060944	0.13200945	0.21719101
LINC02006	0.16749056	0.057685554	0.09698652	0.025915984
KRT17	0.1473801	0.20649542	0.5509444	0.32092804
AC015687.1	0.0990412	0.14995374	0.11058087	0.21409683
ELAPOR2	0.17169213	0.15875661	0.229749	0.22502413
AC114971.1	0.22747134	0.13054706	0.15310735	0.19639014
TLL1	0.06165263	0.12740323	0.27994165	0.16442743
ITPRID1	0.041396435	0.1030514	0.23731415	0.1187915
HS3ST2	0.49436647	0.8624637	0.9518118	0.5608072
CACNA1C	1.6660427	1.3849317	1.5297153	1.6251639
STK32A	0.067160025	0.18067078	0.049313027	0.25646296
BARX2	0.01150953	0.13657434	0.16665272	0.27772743
RMST	0.14196059	0.08540269	0.10453692	0.10716583
SLC22A3	0.1672579	0.21839358	0.2466854	0.20122223
RND1	0.08226977	0.056682836	0.00034133435	0.046476137
LGR5	0.10252616	0.2101275	0.0607308	0.20283802
AC044893.1	0.02120519	0.07811574	0.16214432	0.14162815
KCNMA1	2.2445536	1.1791193	1.494322	2.1382952
C9orf116	0.74715596	0.38723183	0.4551708	0.6497041
TPH1	0.020567091	0.0057832883	0.03450427	0.08204714
BMPR1B	0.18717866	0.23929939	0.15917741	0.36072254
CRIM1	0.5100106	0.45713234	0.4800713	0.59420276
AC093916.1	0.022188462	0.080601804	0.12840532	0.0627964
FSTL4	0.060206212	0.028713822	0.14648944	0.10981411
HHLA2	0.078818336	0.15367009	0.005444971	0.23706797
CSF2	0.00094995124	0.002955245	0.00852941	0.0070110695
ACKR1	0.08542044	0.034694925	0.09401225	0.057310335
AC013652.1	0.096106514	0.17204203	0.16680308	0.32348838
UST	0.23656997	0.3742145	0.3321479	0.27674526
SAA1	0.05046024	0.19043675	0.16985886	0.33285606
MAGI3	0.28400582	0.22655287	0.24896424	0.33129555
WFDC21P	0.0064060963	0.14403702	0.094276756	0.10235412
AL355499.2	0.051728874	0.073334366	0.05813897	0.04962464
CSRP3-AS1	0.033765893	0.03552017	0.08512586	0.08137559
SUGCT	0.6066308	0.8348698	0.9971994	0.8243165
CHIA	0.0048321593	0.05648053	0.0004958802	0.073873095
FABP4	0.051169723	0.0754756	0.06982	0.27015516
ARMC4	0.0837861	0.06390051	0.18341921	0.22225244
CFAP70	0.085302666	0.121347174	0.16125621	0.22579768
AC078923.1	0.080304876	0.12359837	0.08022801	0.092702866
UNC5D	0.03442035	0.10838538	0.08165003	0.22976916
UGP2	0.29648742	0.3625092	0.2920968	0.3505759
DCC	0.12896502	0.15302455	0.27848527	0.22322258
NR3C2	0.302062	0.24951273	0.22455701	0.24994868
EPB41L3	0.2524316	0.27742204	0.24741867	0.24549179
AC084816.1	0.1638989	0.136885	0.27375123	0.2351418
CD36	0.25826937	0.2479424	0.18622454	0.21843098
RBPJ	0.3286522	0.69058686	0.41081512	0.50481325
HMCN1	0.38125783	0.72760594	0.61273897	0.41763538
TWIST2	0.24748452	0.17484167	0.1094437	0.19369432
LINC01088	0.59936494	1.0386348	0.88175905	0.50201094
AFF3	0.18830092	0.21413448	0.19921255	0.17966232
LINC01290	0.11809036	0.051687248	0.08607672	0.10452767
CROCC2	0.19596595	0.005406113	0.16604501	0.03520423
HDAC9	0.45914778	0.5221817	0.52484995	0.61738
SCN3A	0.4257576	0.19119021	0.12106794	0.6927524
PELI1	0.1230928	0.3583551	0.28459695	0.17978495
LSAMP	0.30056393	0.40551156	0.3471867	0.36255795
KCNE1	0.3100785	0.1804772	0.15700641	0.33595127
TM4SF4	0.0075971805	0.0035778596	0.0005177163	0.03658407
KIRREL3	0.063414276	0.32036045	0.207176	0.12954113
ATP12A	0.08918086	0.049507	0.040194128	0.14784276
CFAP251	0.14035308	0.07010877	0.06390859	0.15788937
TNIK	0.2980444	0.37545055	0.27563983	0.39546984
CHSY3	0.31763786	0.43753415	0.3643689	0.50415826
SLC5A5	0.019858323	0.024479482	0.025006441	0.0686211
MIR31HG	0.13941991	0.175587	0.17015007	0.47782367
NRXN3	0.50353914	0.4125827	0.5111466	0.4846873
MTHFD2L	0.20997322	0.1156832	0.13734336	0.18158817
RANBP17	0.14883727	0.27154034	0.26986048	0.25930735
AC136431.1	0.054688532	0.014710408	0.025143834	0.16953853
AC093912.1	0.14071317	0.13248447	0.12060819	0.16365917
FGF7	0.12727872	0.23771934	0.14681295	0.45743117
ESM1	0.003268851	0.007336389	0.0036641764	0.01108392
SERPINB11	0.083786726	0.14402038	0.26873258	0.0586254
GREM1	0.229568	0.10686449	0.33805922	0.46070293
PTGS2	0.17341089	0.09884586	0.1012092	0.13204718
SERPINI2	0.19515876	0.12111745	0.2516607	0.21670447
ADAM12	0.1671572	0.30906093	0.2578891	0.42620978
FMO5	0.15304159	0.025845006	0.08695549	0.21155892
NREP	0.21223362	0.46335256	0.459747	0.29279962
MMP10	0.016893674	0.026374508	0.015079226	0.02248219
ATP8A2	0.10303399	0.247565	0.25274408	0.18693861
ADAMTS6	0.31098622	0.55054396	0.38774267	0.34699896
COL3A1	0.29073575	0.8438673	0.7176571	0.68230474
TACC2	0.38711488	0.17563845	0.27109396	0.3433964
SORCS2	0.08619873	0.116195366	0.06965349	0.24755386
C4BPB	0.024958575	0.07023524	0.00643613	0.06771434
SPATA17	0.105471306	0.19035979	0.16241114	0.24450494
GLCCI1	0.26193494	0.35072586	0.33130217	0.30482844
DRAIC	0.10882993	0.24800272	0.10490524	0.18505837
FREM2	0.111648835	0.17505626	0.13508165	0.05569893
BICDL1	0.13101709	0.01698574	0.1695245	0.19819939
COL4A3	0.21033627	0.28462553	0.2458577	0.21975726
AC093865.1	0.11373909	0.24374959	0.2630186	0.28498918
CCL19	0.1105208	0.09746165	0.06658432	0.14547952
C8orf37-AS1	0.1605534	0.16037971	0.24742976	0.23849
THRB-AS1	0.058015764	0.10580679	0.123332016	0.24823749
EDN2	0.08595866	0.044485256	0.038550995	0.117420636
FANK1	0.09118478	0.17793159	0.09062979	0.14923765
ROR1	0.5011237	0.47069666	0.53552157	0.5439553
CACNA2D2	0.07372605	0.1294936	0.073597364	0.08244853
DCLK1	0.8268158	0.580479	0.47886783	0.8827768
EGLN3	0.11403017	0.15657306	0.1877781	0.1934378
RIMS2	0.10221062	0.23527765	0.24469794	0.27908713
AC087633.2	0.027815439	0.05360226	0.16771138	0.070297435
PIP5K1B	0.14420725	0.17142312	0.14123452	0.13573533
MLLT3	0.25807583	0.4690228	0.4491784	0.3827498
ACMSD	0.003407246	0.007218657	0.004964667	0.06263637
AC005165.1	0.18509722	0.2627364	0.27561393	0.3219554
RFTN1P1	0.035411302	0.012917668	0.088539235	0.15406385
PRG4	0.013719866	0.14822063	0.16969183	0.046497293
FGF2	0.3273424	0.1535282	0.10451753	0.29372916
